arxiv_id	source_family_id	title	route	status	reason	review_status	access_status	owner	disposition
2605.10890	SF-2026-ARXIV-2605-10890	CppPerf: An Automated Pipeline and Dataset for Performance-Improving C++ Commits	not_routed_by_keyword_contract	pre_denominator_closure	`CppPerf: An Automated Pipeline and Dataset for Performance-Improving C++ Commits`（cs.SE）研究的问题/方法是：To fill this gap, we present CppPerf-Mine, a configurable pipeline that mines execution-time-improving patches from open-source C++ repositories on GitHub by combining structural commit filtering, an LLM-based commit classifier, and a containerized build &amp; test stage that produces fully reproducible Docker images for each…；摘要给出的结果边界是：Using CppPerf-Mine, we build CppPerf-DB, a benchmark comprising 347 manually verified patches from 42 mature C++ repositories, 39% of which are multi-file, enabling the evaluation of repository-level repair tools.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10893	SF-2026-ARXIV-2605-10893	Grounded or Guessing? LVLM Confidence Estimation via Blind-Image Contrastive Ranking	core_daily_semantic_review_required	pre_denominator_closure	`Grounded or Guessing? LVLM Confidence Estimation via Blind-Image Contrastive Ranking`（cs.CL）研究的问题/方法是：We introduce BICR (Blind-Image Contrastive Ranking), a model-agnostic confidence estimation framework that makes this contrast explicit during training by extracting hidden states from a frozen LVLM twice: once with the real image-question pair, and once with the image blacked out while the question is…；摘要给出的结果边界是：Evaluated across five modern LVLMs and seven baselines on a benchmark covering visual question answering, object hallucination detection, medical imaging, and financial document understanding, BICR achieves the best cross-LVLM average on both calibration and…。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10894	SF-2026-ARXIV-2605-10894	Counterfactual Stress Testing for Image Classification Models	not_routed_by_keyword_contract	pre_denominator_closure	"`Counterfactual Stress Testing for Image Classification Models`（cs.CV）研究的问题/方法是：In this work, we introduce a counterfactual stress testing framework based on causal generative models that create realistic ""what if"" images by intervening on attributes such as scanner type and recorded sex while largely preserving anatomical identity, enabling controlled and semantically meaningful evaluation under…；摘要给出的结果边界是：In this work, we introduce a counterfactual stress testing framework based on causal generative models that create realistic ""what if"" images by intervening on attributes such as scanner type and recorded sex while largely…。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。"	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10896	SF-2026-ARXIV-2605-10896	V4FinBench: Benchmarking Tabular Foundation Models, LLMs, and Standard Methods on Corporate Bankruptcy Prediction	core_daily_semantic_review_required	pre_denominator_closure	`V4FinBench: Benchmarking Tabular Foundation Models, LLMs, and Standard Methods on Corporate Bankruptcy Prediction`（cs.LG）研究的问题/方法是：To address this gap, we introduce V4FinBench, a benchmark of over one million company-year records from the Visegràd Group (V4) economies (2006-2021), with 131 financial and non-financial features, six prediction horizons, and a composite distress criterion jointly capturing solvency, profitability, and liquidity deterioration.；摘要给出的结果边界是：V4FinBench is designed to support the evaluation of tabular and foundation-model methods under realistic class imbalance, with positive rates between 0.19% and 0.36%.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10899	SF-2026-ARXIV-2605-10899	RubricEM: Meta-RL with Rubric-guided Policy Decomposition beyond Verifiable Rewards	core_daily_semantic_review_required	pre_denominator_closure	`RubricEM: Meta-RL with Rubric-guided Policy Decomposition beyond Verifiable Rewards`（cs.CL,cs.LG）研究的问题/方法是：Based on this view, we introduce RubricEM, a rubric-guided reinforcement learning framework that combines stagewise policy decomposition with reflection-based meta-policy evolution.；摘要给出的结果边界是：Beyond final performance, we perform thorough analyses to understand the key ingredients of RubricEM.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10901	SF-2026-ARXIV-2605-10901	Beyond Red-Teaming: Formal Guarantees of LLM Guardrail Classifiers	core_daily_semantic_review_required	retained	To formally evaluate these classifiers, we propose two constructions of such regions: SVD-aligned hyper-rectangles, which yield exact SAT/UNSAT certificates, and Gaussian Mixture Models, which yield probabilistic certificates over semantically coherent clusters.	deep_complete	accessible	PLATFORM-SECURITY	No Change — Existing Coverage
2605.10903	SF-2026-ARXIV-2605-10903	CapVector: Learning Transferable Capability Vectors in Parametric Space for Vision-Language-Action Models	keyword_daily_semantic_review_required	pre_denominator_closure	`CapVector: Learning Transferable Capability Vectors in Parametric Space for Vision-Language-Action Models`（cs.CV,cs.RO）研究的问题/方法是：This paper proposes a novel approach to address the challenge that pretrained VLA models often fail to effectively improve performance and reduce adaptation costs during standard supervised finetuning (SFT).；摘要给出的结果边界是：Internal and external experiments demonstrate that our capability vectors (1) are effective and versatile across diverse models, (2) can generalize to novel environments and embodiments out of the box.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10904	SF-2026-ARXIV-2605-10904	MDrive: Benchmarking Closed-Loop Cooperative Driving for End-to-End Multi-agent Systems	keyword_daily_semantic_review_required	pre_denominator_closure	`MDrive: Benchmarking Closed-Loop Cooperative Driving for End-to-End Multi-agent Systems`（cs.RO）研究的问题/方法是：In this paper, we introduce MDrive, a closed-loop cooperative driving benchmark comprising 225 scenarios grounded in both NHTSA pre-crash typologies and real-world V2X datasets.；摘要给出的结果边界是：Existing V2X benchmarks, however, fall short in two ways: (i) open-loop evaluations fail to capture the inherently closed-loop nature of driving, leading to evaluation gaps, and (ii) current closed-loop evaluations lack behavioral and interactive…。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10905	SF-2026-ARXIV-2605-10905	TLX: Hardware-Native, Evolvable MIMW GPU Compiler for Large-scale Production Environments	keyword_daily_semantic_review_required	retained	We present TLX (Triton Low-level Language Extensions), built around MIMW (Multi-Instruction, Multi-Warp), which expresses orchestration at warp-group granularity while preserving Triton's productive blocked programming model for regular computation.	deep_complete	accessible	INFER-TENSORRT-LLM	No Change — Existing Coverage
2605.10906	SF-2026-ARXIV-2605-10906	DataMaster: Data-Centric Autonomous AI Research	core_daily_semantic_review_required	pre_denominator_closure	`DataMaster: Data-Centric Autonomous AI Research`（cs.AI,cs.LG）研究的问题/方法是：We study task-conditioned autonomous data engineering, where an autonomous agent improves a fixed learning algorithm by optimizing only the data side, including external data discovery, data selection and composition, cleaning and transformation.；摘要给出的结果边界是：On MLE-Bench Lite, it improves medal rate by 32.27% over the initial score; on PostTrainBench, it surpasses the instruct model on GPQA (31.02% vs 30.35%).。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10907	SF-2026-ARXIV-2605-10907	Engineering Robustness into Personal Agents with the AI Workflow Store	core_daily_semantic_review_required	pre_denominator_closure	`Engineering Robustness into Personal Agents with the AI Workflow Store`（cs.AI,cs.CR）研究的问题/方法是：We argue that this paradigm short-circuits disciplined software engineering (SE) processes -- iterative design, rigorous testing, adversarial evaluation, staged deployment, and more -- that have delivered the (relatively) reliable and secure systems we use today.；摘要给出的结果边界是：We argue that this paradigm short-circuits disciplined software engineering (SE) processes -- iterative design, rigorous testing, adversarial evaluation, staged deployment, and more -- that have delivered the (relatively) reliable and secure systems we use…。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10909	SF-2026-ARXIV-2605-10909	Revisiting Policy Gradients for Restricted Policy Classes: Escaping Myopic Local Optima with $k$-step Policy Gradients	core_daily_semantic_review_required	pre_denominator_closure	`Revisiting Policy Gradients for Restricted Policy Classes: Escaping Myopic Local Optima with $k$-step Policy Gradients`（cs.LG,stat.ML）研究的问题/方法是：In this work, we propose a generalized $k$-step policy gradient method that couples the randomness within a $k$-step time window and can escape the myopic local optima in MDPs with restricted policy classes.；摘要给出的结果边界是：We show this new method is theoretically guaranteed to converge to a solution that is exponentially close in performance to the optimal deterministic policy with respect to $k$.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10910	SF-2026-ARXIV-2605-10910	Equivariant Reinforcement Learning for Clifford Quantum Circuit Synthesis	core_daily_semantic_review_required	pre_denominator_closure	`Equivariant Reinforcement Learning for Clifford Quantum Circuit Synthesis`（cs.LG,quant-ph）研究的问题/方法是：We introduce a novel neural network architecture that is equivariant to qubit relabelings of the symplectic matrix representation, and which is size-agnostic, allowing a single learned policy to be applied across different qubit counts without circuit splicing or network reparameterization.；摘要给出的结果边界是：After continued training on ten-qubit instances, the agent scales to unseen Clifford tableaus with up to thirty qubits, including targets generated from circuits with over a thousand Clifford gates, where it achieves lower average…。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10912	SF-2026-ARXIV-2605-10912	WildClawBench: A Benchmark for Real-World, Long-Horizon Agent Evaluation	core_daily_semantic_review_required	pre_denominator_closure	`WildClawBench: A Benchmark for Real-World, Long-Horizon Agent Evaluation`（cs.CL）研究的问题/方法是：These results show that long-horizon, native-runtime agent evaluation remains a far-from-resolved task for current frontier models.；摘要给出的结果边界是：These results show that long-horizon, native-runtime agent evaluation remains a far-from-resolved task for current frontier models.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10913	SF-2026-ARXIV-2605-10913	Shepherd: Enabling Programmable Meta-Agents via Reversible Agentic Execution Traces	core_daily_semantic_review_required	retained	Yet existing agentic substrates make this difficult: they expose only transcripts and environment snapshots, forcing meta-agents to build ad hoc tooling to reconstruct and operate over full execution state.	deep_complete	accessible	AGENT-WORKFLOW	Integrate
2605.10916	SF-2026-ARXIV-2605-10916	Confidence-Guided Diffusion Augmentation for Enhanced Bangla Compound Character Recognition	core_daily_semantic_review_required	pre_denominator_closure	`Confidence-Guided Diffusion Augmentation for Enhanced Bangla Compound Character Recognition`（cs.AI,cs.CV）研究的问题/方法是：In this work, we propose a confidence-guided diffusion augmentation framework for low-resolution Bangla compound character recognition.；摘要给出的结果边界是：Experiments conducted on the AIBangla compound character dataset demonstrate consistent performance improvements across ResNet50, DenseNet121, VGG16, and Vision Transformer architectures.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10917	SF-2026-ARXIV-2605-10917	Optimal and Scalable MAPF via Multi-Marginal Optimal Transport and Schrödinger Bridges	core_daily_semantic_review_required	pre_denominator_closure	`Optimal and Scalable MAPF via Multi-Marginal Optimal Transport and Schrödinger Bridges`（cs.LG,cs.MA,cs.RO）研究的问题/方法是：We show that MAPF can be cast as a special class of multi-marginal optimal transport (MMOT) problems with an underlying Markovian structure, under which the exponentially large MMOT collapses to a linear program (LP) polynomial in size.；摘要给出的结果边界是：We show that MAPF can be cast as a special class of multi-marginal optimal transport (MMOT) problems with an underlying Markovian structure, under which the exponentially large MMOT collapses to a linear program (LP)…。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10920	SF-2026-ARXIV-2605-10920	Using Logs to support Programming Education	not_routed_by_keyword_contract	pre_denominator_closure	`Using Logs to support Programming Education`（cs.SE）研究的问题/方法是：Unlike traditional Learning Management Systems, we propose a novel approach: a plugin for a widely used code editor that captures granular interactions during programming and documentation.；摘要给出的结果边界是：This work aligns industrial best practices with pedagogical innovation, advancing measurable, empirical approaches to programming education.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10921	SF-2026-ARXIV-2605-10921	RoboMemArena: A Comprehensive and Challenging Robotic Memory Benchmark	keyword_daily_semantic_review_required	pre_denominator_closure	`RoboMemArena: A Comprehensive and Challenging Robotic Memory Benchmark`（cs.RO）研究的问题/方法是：The generation pipeline leverages a vision-language model (VLM) to design and compose subtasks, generates full trajectories through atomic functions, and provides memory-related annotations, including subtask instructions and native keyframe annotations, while paired real-world memory tasks support physical evaluation.；摘要给出的结果边界是：However, existing robotic memory benchmarks still lack multimodal annotations for memory formation, provide limited task coverage and structural complexity, and remain restricted to simulation without real-world evaluation.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10922	SF-2026-ARXIV-2605-10922	Pixal3D: Pixel-Aligned 3D Generation from Images	not_routed_by_keyword_contract	pre_denominator_closure	`Pixal3D: Pixel-Aligned 3D Generation from Images`（cs.CV）研究的问题/方法是：To tackle this issue, we draw inspiration from 3D reconstruction and propose Pixal3D, a pixel-aligned 3D generation paradigm for high-fidelity 3D asset creation from images.；摘要给出的结果边界是：We show that Pixal3D is not only scalable and capable of producing high-quality 3D assets, but also substantially improves fidelity, approaching the fidelity level of reconstruction.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10923	SF-2026-ARXIV-2605-10923	Dynamic Skill Lifecycle Management for Agentic Reinforcement Learning	core_daily_semantic_review_required	pre_denominator_closure	`Dynamic Skill Lifecycle Management for Agentic Reinforcement Learning`（cs.CL,cs.LG）研究的问题/方法是：In this work, we propose SLIM, a framework of dynamic Skill LIfecycle Management for agentic reinforcement learning (RL), which treats the active external skill set as a dynamic optimization variable jointly updated with policy learning.；摘要给出的结果边界是：Experiments show that SLIM outperforms the best baselines by an average of 7.1% points across ALFWorld and SearchQA.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10925	SF-2026-ARXIV-2605-10925	PriorVLA: Prior-Preserving Adaptation for Vision-Language-Action Models	keyword_daily_semantic_review_required	pre_denominator_closure	`PriorVLA: Prior-Preserving Adaptation for Vision-Language-Action Models`（cs.RO）研究的问题/方法是：We propose PriorVLA, a novel framework that preserves pretrained priors and learns to leverage them for effective adaptation.；摘要给出的结果边界是：With only 10 demonstrations per task, PriorVLA reaches 48% ID and 32% OOD success, surpassing pi0.5 by 24 and 22 points, respectively.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10931	SF-2026-ARXIV-2605-10931	Quantifying Concentration Phenomena of Mean-Field Transformers in the Low-Temperature Regime	core_daily_semantic_review_required	pre_denominator_closure	`Quantifying Concentration Phenomena of Mean-Field Transformers in the Low-Temperature Regime`（cs.LG,math.AP,math.DS）研究的问题/方法是：In this paper, we study the evolution of tokens in deep encoder-only transformers at inference time which is described in the large-token limit by a mean-field continuity equation.；摘要给出的结果边界是：Specifically, we show that the Wasserstein distance of the two distributions scales like $\sqrt{{\log(β+1)}/β}\exp(Ct)+\exp(-ct)$ in terms of the temperature parameter $β^{-1}\to 0$ and inference time $t\geq 0$.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10933	SF-2026-ARXIV-2605-10933	DECO: Sparse Mixture-of-Experts with Dense-Comparable Performance on End-Side Devices	core_daily_semantic_review_required	pre_denominator_closure	`DECO: Sparse Mixture-of-Experts with Dense-Comparable Performance on End-Side Devices`（cs.CL,cs.LG）研究的问题/方法是：To achieve these properties, we present DECO, a sparse MoE architecture designed to match the performance of dense Transformers under identical total parameter budgets and training tokens.；摘要给出的结果边界是：Experiments demonstrate that DECO, activating only 20% of routed experts, matches dense performance and outperforms established MoE baselines.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10934	SF-2026-ARXIV-2605-10934	Variational Inference for Lévy Process-Driven SDEs via Neural Tilting	core_daily_semantic_review_required	pre_denominator_closure	`Variational Inference for Lévy Process-Driven SDEs via Neural Tilting`（cs.AI,cs.CV,cs.LG,cs.RO,stat.ML）研究的问题/方法是：To enable efficient inference, we develop a quadratic neural parametrization that yields closed-form normalization of the tilted measure, a conditional Gaussian representation for stable processes that facilitates simulation, and symmetry-aware Monte Carlo estimators for scalable optimization.；摘要给出的结果边界是：Empirically, we demonstrate that the method accurately captures jump dynamics and yields reliable posterior inference in regimes where Gaussian-based variational approaches fail, on both synthetic and real-world datasets.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10936	SF-2026-ARXIV-2605-10936	Personal Visual Context Learning in Large Multimodal Models	keyword_daily_semantic_review_required	pre_denominator_closure	`Personal Visual Context Learning in Large Multimodal Models`（cs.CV）研究的问题/方法是：To systematically evaluate this, we present Personal-VCL-Bench, a comprehensive benchmark capturing the personal visual world across persons, objects, and behaviors.；摘要给出的结果边界是：Our baseline approach consistently improves over standard context prompting regimes across tasks and evaluated backbones, demonstrating a practical path towards future personalized LMMs.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10937	SF-2026-ARXIV-2605-10937	Power Reinforcement Post-Training of Text-to-Image Models with Super-Linear Advantage Shaping	keyword_daily_semantic_review_required	pre_denominator_closure	`Power Reinforcement Post-Training of Text-to-Image Models with Super-Linear Advantage Shaping`（cs.CV）研究的问题/方法是：To mitigate the above issues, we propose Super-Linear Advantage Shaping (SLAS) by revisiting the functional update from an information geometry perspective.；摘要给出的结果边界是：Extensive evaluations demonstrate that SLAS consistently surpasses the DanceGRPO baseline across multiple backbones and benchmarks.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10938	SF-2026-ARXIV-2605-10938	ELF: Embedded Language Flows	core_daily_semantic_review_required	pre_denominator_closure	`ELF: Embedded Language Flows`（cs.AI,cs.CL,cs.LG）研究的问题/方法是：In this paper, we show that continuous DLMs can be made effective with minimal adaptation to the discrete domain.；摘要给出的结果边界是：In this paper, we show that continuous DLMs can be made effective with minimal adaptation to the discrete domain.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.10942	SF-2026-ARXIV-2605-10942	HarmoWAM: Harmonizing Generalizable and Precise Manipulation via Adaptive World Action Models	not_routed_by_keyword_contract	pre_denominator_closure	`HarmoWAM: Harmonizing Generalizable and Precise Manipulation via Adaptive World Action Models`（cs.RO）研究的问题/方法是：Motivated by these findings, we propose HarmoWAM, an end-to-end WAM that fully leverages a world model to unify predictive and reactive control, enabling both generalizable transit and precise manipulation.；摘要给出的结果边界是：For evaluation, we construct three training-unseen test environments across six real-world robotic tasks, covering variations in background, position, and object semantics.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.11034	SF-2026-ARXIV-2605-11034	MambaNetBurst: Direct Byte-level Network Traffic Classification without Tokenization or Pretraining	core_daily_semantic_review_required	pre_denominator_closure	`MambaNetBurst: Direct Byte-level Network Traffic Classification without Tokenization or Pretraining`（cs.AI,cs.CR,cs.LG,cs.PF）研究的问题/方法是：We present MambaNetBurst, a compact tokenizer-free byte-level sequence classifier for network burst classification based on a Mamba-2 backbone.；摘要给出的结果边界是：We further show that Mamba-2, despite its more constrained transition structure relative to Mamba-1, remains highly effective for packet-byte modeling while providing clear efficiency advantages, particularly in training speed.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.11036	SF-2026-ARXIV-2605-11036	Sequential Behavioral Watermarking for LLM Agents	core_daily_semantic_review_required	pre_denominator_closure	`Sequential Behavioral Watermarking for LLM Agents`（cs.AI,cs.CR）研究的问题/方法是：We propose SeqWM, a sequential behavioral watermarking framework that embeds signals into history-conditioned transition patterns and verifies trajectories position-agnostically against random-key baselines.；摘要给出的结果边界是：Experiments across diverse agent benchmarks and LLM backbones show that SeqWM consistently achieves reliable detection while preserving agent utility, and remains robust under trajectory corruption where round-indexed behavioral watermarks collapse.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.11039	SF-2026-ARXIV-2605-11039	The Granularity Mismatch in Agent Security: Argument-Level Provenance Solves Enforcement and Isolates the LLM Reasoning Bottleneck	core_daily_semantic_review_required	retained	We present \textsc{PACT} (\emph{Provenance-Aware Capability Contracts}), a runtime monitor that assigns semantic roles to tool arguments, tracks value provenance across replanning steps, and checks whether each argument's origin satisfies its role-specific trust contract.	deep_complete	accessible	PLATFORM-SECURITY	Integrate
2605.11040	SF-2026-ARXIV-2605-11040	A Multi-Interface Firmware Acquisition and Validation Methodology for Low-Cost Consumer Drones: A Case Study on Three Holy Stone Platforms	not_routed_by_keyword_contract	pre_denominator_closure	`A Multi-Interface Firmware Acquisition and Validation Methodology for Low-Cost Consumer Drones: A Case Study on Three Holy Stone Platforms`（cs.CR）研究的问题/方法是：This paper presents a systematic study of firmware extraction and validation applied to three Holy Stone consumer drone models: the HS175D, HS720, and HS360S.；摘要给出的结果边界是：Index Terms: consumer UAV, drone firmware, embedded systems security, entropy analysis, firmware extraction, IoT security, SPI flash, SWD/JTAG, UART.。逐项 title+abstract 复核后，其变化仍绑定该论文的单领域任务、局部模型/优化器或专用 evaluator，没有重新分配本书长期 state/data/control owner，也没有改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存边界，因此以这一 family 的具体问题与证据边界在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
