source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason	title_abstract_sha256
SF-2026-ARXIV-2606-30814	2606.30814	core_daily_semantic_review_required	When Calibration Rankings Reverse: Accuracy-Controlled Evaluation for Fair Comparison of LLMs	Calibration evaluates whether a model confidence aligns with its empirical accuracy. 	retained	durable_system_candidate	PLATFORM-EVALUATION-SYSTEM	证明模型准确率差异可反转 calibration 排名，要求 accuracy-controlled 比较。	c047cdcf3c683b0c2e78afe69e837c9e14c37479d3ca52f482763b107292385e
SF-2026-ARXIV-2606-30815	2606.30815	core_daily_semantic_review_required	"When transformers learn ""impossible"" languages, what do they learn?"	"Recent work suggests that transformer language models show a bias towards human languages over unnatural (""impossible"") languages argued to be unacquirable by humans. "	closed_pre_denominator	local_method_without_durable_system_delta	—	"《When transformers learn ""impossible"" languages, what do they learn?》：摘要明确“Recent work suggests that transformer language models show a bias towards human languages over unnatural (""impossible"") languages argued to be unacquirable by humans. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。"	59a1863a9bc123439c69a7f9003762b6c7b5c2b802278682dd907e28ebd42099
SF-2026-ARXIV-2606-30817	2606.30817	keyword_daily_semantic_review_required	TAPE: Tether-Aware Path Planning for Autonomous Exploration of Unknown 3D Cavities Using a Tangle-Compatible Tethered Aerial Robot	This letter presents the first method for autonomous exploration of unknown cavities in three dimensions (3D) that focuses on minimizing the distance traveled and the length of tether unwound. 	closed_pre_denominator	embodied_task_local_method	—	《TAPE: Tether-Aware Path Planning for Autonomous Exploration of Unknown 3D Cavities Using a Tangle-Compatible Tethered Aerial Robot》：摘要明确“This letter presents the first method for autonomous exploration of unknown cavities in three dimensions (3D) that focuses on minimizing the distance traveled and the length of tether unwound. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	e7708668952a9fa43c50aa22756bdbec097d899b9cf2a251c2b2b4b6b5bc5106
SF-2026-ARXIV-2606-30819	2606.30819	core_daily_semantic_review_required	AI-Generated PowerShell Malware: An Experimental Framework and Dataset	Generative AI has emerged as a significant cybersecurity threat, with several recent attack campaigns leveraging LLMs to generate code for malicious purposes via scripting languages such as PowerShell. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《AI-Generated PowerShell Malware: An Experimental Framework and Dataset》：摘要明确“Generative AI has emerged as a significant cybersecurity threat, with several recent attack campaigns leveraging LLMs to generate code for malicious purposes via scripting languages such as PowerShell. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	dc9832a712bd62d47b9755bdcb2b8ae2595d0b0d9b2091cd1d3e9bfb6618a7cc
SF-2026-ARXIV-2606-30820	2606.30820	not_routed_by_keyword_contract	Robustness-Based Synthesis for Time Window Temporal Logic Specifications via Mixed-Integer Linear Programming	Time Window Temporal Logic (TWTL) is a rich specification language for cyber-physical systems that can compactly express sequential tasks with explicit timing constraints. 	closed_pre_denominator	route_negative_no_durable_ai_system_delta	—	《Robustness-Based Synthesis for Time Window Temporal Logic Specifications via Mixed-Integer Linear Programming》：摘要明确“Time Window Temporal Logic (TWTL) is a rich specification language for cyber-physical systems that can compactly express sequential tasks with explicit timing constraints. ”；据此关闭，因为route-negative 复核确认没有改变长期 AI-System state/data/control 或 evaluation owner。	6ddfdf3e0220794d76798cfdb5f8389b0310e282006158fbae5c317cb0bda01b
SF-2026-ARXIV-2606-30821	2606.30821	core_daily_semantic_review_required	Mind the Residual Gap: Probabilistic Downscaling under Real-World Bias	Probabilistic downscaling is the task of modeling the conditional distribution of high-resolution fields given coarse inputs, and is a central challenge to atmospheric science, climate modeling, and other multiscale physical systems. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Mind the Residual Gap: Probabilistic Downscaling under Real-World Bias》：摘要明确“Probabilistic downscaling is the task of modeling the conditional distribution of high-resolution fields given coarse inputs, and is a central challenge to atmospheric science, climate modeling, and other multiscale physical systems. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	68fe120e8a46bfb0ad06d5af86abd5db85c966e2decad2188b4d0a2d068bd6ad
SF-2026-ARXIV-2606-30822	2606.30822	core_daily_semantic_review_required	Separation Capacity of Scattering Networks	In this paper, we attempt to enhance the theoretical understanding of convolutional neural networks (CNNs) as feature extractors in classification tasks by analyzing them through the lens of Cover's function-counting theory. 	closed_pre_denominator	model_or_task_local_delta	—	《Separation Capacity of Scattering Networks》：摘要明确“In this paper, we attempt to enhance the theoretical understanding of convolutional neural networks (CNNs) as feature extractors in classification tasks by analyzing them through the lens of Cover's function-counting theory. ”；据此关闭，因为局部模型结构或任务指标提升不足以改变长期训练、推理或平台判断。	ec8226ea46a56017d46643e9baf8cafef4178b44620794d5c83dedcfd2673d40
SF-2026-ARXIV-2606-30824	2606.30824	core_daily_semantic_review_required	Information Terra: A Narrative-Anchored Semantic-First Projection of Document Embeddings	We introduce Information Terra, a narrative-anchored semantic-first projection that places a document corpus on an Earth-like globe whose poles are two user-chosen endpoint documents and whose prime meridian is the great-circle geodesic between them on the embedding hypersphere -- so latitude encodes narrative progress and longitude thematic deviation. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Information Terra: A Narrative-Anchored Semantic-First Projection of Document Embeddings》：摘要明确“We introduce Information Terra, a narrative-anchored semantic-first projection that places a document corpus on an Earth-like globe whose poles are two user-chosen endpoint documents and whose prime meridian is the great-circle geodesic between them on the embedding hypersphere -- so latitude encodes narrative progress and longitude thematic deviation. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	db651fef1d2ec77fd9facce578a73c6cc6c9bdd26d1e2bba79e546ef4e0c0eb5
SF-2026-ARXIV-2606-30831	2606.30831	core_daily_semantic_review_required	Geometric Dyson Brownian Motions and the Free Log-Normal Limit for a Non-Square Gaussian Matrix Product	We study the squared singular value spectrum of a non-square product of independent real Gaussian matrices, equivalently the feature covariance spectrum of a deep linear neural network at initialization. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Geometric Dyson Brownian Motions and the Free Log-Normal Limit for a Non-Square Gaussian Matrix Product》：摘要明确“We study the squared singular value spectrum of a non-square product of independent real Gaussian matrices, equivalently the feature covariance spectrum of a deep linear neural network at initialization. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	eb34ea1a94ec144f5c817789d580c803cd027c03425b87face0ceef2efbcb837
SF-2026-ARXIV-2606-30836	2606.30836	core_daily_semantic_review_required	Partition-Guided Distance Saliency: Bridging Decision and Objective Spaces in Many-Objective Optimization	Explainability in Many-Objective Optimization (MaO) is currently hindered by the escalating complexity of the Pareto front, which renders the relationship between high-dimensional decision variables and objective outcomes increasingly opaque. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Partition-Guided Distance Saliency: Bridging Decision and Objective Spaces in Many-Objective Optimization》：摘要明确“Explainability in Many-Objective Optimization (MaO) is currently hindered by the escalating complexity of the Pareto front, which renders the relationship between high-dimensional decision variables and objective outcomes increasingly opaque. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	b7363b7a7b826ac0c296085a11029e6cc72d2d98130a0fd0fa75808d76fda7f5
SF-2026-ARXIV-2606-30837	2606.30837	core_daily_semantic_review_required	A Stationary-Distribution Theory for Triplet-Based Plateau Search in Random Forest Ensemble-Size Selection	The number of trees is a central computational parameter in Random Forests: increasing it reduces finite-ensemble variability but increases training and prediction cost. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《A Stationary-Distribution Theory for Triplet-Based Plateau Search in Random Forest Ensemble-Size Selection》：摘要明确“The number of trees is a central computational parameter in Random Forests: increasing it reduces finite-ensemble variability but increases training and prediction cost. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	0375d00e14ed6925d71333540c37f15ccc182677f13cc6477e5351667306f55d
SF-2026-ARXIV-2606-30838	2606.30838	not_routed_by_keyword_contract	A Practical Implementation of Day-3 Cooperative Intersection with Automated Connected Mini-Cars	Cooperative driving enabled by connected and automated vehicles is expected to improve traffic efficiency and safety, particularly at intersections where traditional control mechanisms such as traffic lights introduce delays and unnecessary stops. 	closed_pre_denominator	embodied_task_local_method	—	《A Practical Implementation of Day-3 Cooperative Intersection with Automated Connected Mini-Cars》：摘要明确“Cooperative driving enabled by connected and automated vehicles is expected to improve traffic efficiency and safety, particularly at intersections where traditional control mechanisms such as traffic lights introduce delays and unnecessary stops. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	45298e45e18cf65b9a4243f6f4b59ec33679da0a84d042563f258ac9a17e0f5c
SF-2026-ARXIV-2606-30840	2606.30840	core_daily_semantic_review_required	Contrastive Reflection for Iterative Prompt Optimization	LLM agents are becoming central to information retrieval: they issue retrieval queries, synthesize answers, and increasingly serve as judges for IR evaluation. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Contrastive Reflection for Iterative Prompt Optimization》：摘要明确“LLM agents are becoming central to information retrieval: they issue retrieval queries, synthesize answers, and increasingly serve as judges for IR evaluation. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	9dd201f3c786340ae1e6aa7d3160f25dbf4e08dcd830312d7271eaff513f4392
SF-2026-ARXIV-2606-30842	2606.30842	core_daily_semantic_review_required	A Transferable Learned Temporal Prior for Transmission Reconstruction and Decision-Relevant Uncertainty in Real Outbreak Labels	Outbreak transmission reconstruction treats epidemiological timing and transmission labels as deterministic ground truth; neither has been systematically evaluated. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《A Transferable Learned Temporal Prior for Transmission Reconstruction and Decision-Relevant Uncertainty in Real Outbreak Labels》：摘要明确“Outbreak transmission reconstruction treats epidemiological timing and transmission labels as deterministic ground truth; neither has been systematically evaluated. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	040492c36dd0b67055437058ce147d0ad3c3f60b08fa2361ae3714824ce64d09
SF-2026-ARXIV-2606-30846	2606.30846	core_daily_semantic_review_required	How Can AI Find My Model? A Model-Finding Experimental Study Considering Data Formats, Embeddings, and Retrieval Strategies	Discovering simulation models for reuse remains a fundamental challenge in Modeling and Simulation (M&amp;S). 	closed_pre_denominator	local_method_without_durable_system_delta	—	《How Can AI Find My Model? A Model-Finding Experimental Study Considering Data Formats, Embeddings, and Retrieval Strategies》：摘要明确“Discovering simulation models for reuse remains a fundamental challenge in Modeling and Simulation (M&amp;S). ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	11c099bdc53ea682a1f1ed5798526c7117c31c264bce22e0cd6dbd20016a6012
SF-2026-ARXIV-2606-30848	2606.30848	core_daily_semantic_review_required	StreamGuard: Low-Overhead Resilience for Real-time HPC Data Streams	Real-time scientific workflows operate on continuous data streams and must produce timely, high-quality results despite executing on complex, failure-prone infrastructure. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《StreamGuard: Low-Overhead Resilience for Real-time HPC Data Streams》：摘要明确“Real-time scientific workflows operate on continuous data streams and must produce timely, high-quality results despite executing on complex, failure-prone infrastructure. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	9a07c743493866130a736b84eb25a6fd73b1b34f0fb847bbbe5de03cd2f7de95
SF-2026-ARXIV-2606-30849	2606.30849	keyword_daily_semantic_review_required	SyncCache: Exploiting Asymmetric Dynamics for Fast Audio-Driven Portrait Animation	Diffusion Transformers (DiTs) have significantly advanced audio-driven portrait animation, but their high computational cost leads to substantial inference latency. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《SyncCache: Exploiting Asymmetric Dynamics for Fast Audio-Driven Portrait Animation》：摘要明确“Diffusion Transformers (DiTs) have significantly advanced audio-driven portrait animation, but their high computational cost leads to substantial inference latency. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	b0201e9970fd961314353acc774b107c7a93667990296ca823ef8ea0e384d875
SF-2026-ARXIV-2606-30850	2606.30850	core_daily_semantic_review_required	BayesBench: Evaluating LLM Belief Trajectories Under Multi-Turn Evidence Accumulation	Large language models (LLMs) are typically deployed in multi-turn conversations, where each turn provides new evidence that should reduce epistemic uncertainty about their environment. 	retained	durable_system_candidate	PLATFORM-EVALUATION-SYSTEM	把多轮证据到达后的 belief trajectory 与最终答案分开评测。	fbba37f4bfcbb16e7c209761de372e9e40a3059ccf6faec3f921898ce80c512b
SF-2026-ARXIV-2606-30851	2606.30851	core_daily_semantic_review_required	Test-Time Verification for Text-to-SQL via Outcome Reward Models	Improving the reliability of large language models (LLMs) at inference time is a central challenge in structured reasoning tasks such as Text-to-SQL. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Test-Time Verification for Text-to-SQL via Outcome Reward Models》：摘要明确“Improving the reliability of large language models (LLMs) at inference time is a central challenge in structured reasoning tasks such as Text-to-SQL. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	bdf04cce1c35dff7ce8b2926e44c5af0f022855520a49f3859fe9bba372348b2
SF-2026-ARXIV-2606-30852	2606.30852	core_daily_semantic_review_required	When Does Learning to Stop Help? A Cost-Aware Study of Early Exits in Reasoning Models	Reasoning models spend test-time compute unevenly across instances, and a growing family of early-exit rules -- confidence thresholds, entropy monitors, answer-stability checks, and learned stoppers -- promises to reclaim the waste. 	retained	durable_system_candidate	INFER-DECODE	把 reasoning early exit 的质量、校准和成本放进同一停止合同。	6811085667bb5a2a3bf8ada9dd1a6ab75420d79e9a92882f5e9973f248c138e6
SF-2026-ARXIV-2606-30854	2606.30854	keyword_daily_semantic_review_required	When Do Staging Annotations Preserve Semantics? Mechanizing Typed Semantics-Preserving Multi-stage Programming with Let-Insertion (Extended Version)	Multi-stage programming with quotations has long provided a powerful way to generate and manipulate code. 	closed_pre_denominator	embodied_task_local_method	—	《When Do Staging Annotations Preserve Semantics? Mechanizing Typed Semantics-Preserving Multi-stage Programming with Let-Insertion (Extended Version)》：摘要明确“Multi-stage programming with quotations has long provided a powerful way to generate and manipulate code. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	70d568b8a49aebf97ceec344edfd3d2d3e129cb33c2d5f16b6d28ce6f4dc23fc
SF-2026-ARXIV-2606-30857	2606.30857	core_daily_semantic_review_required	Multilingual Polarization Detection Using Transformer-Based Models with Class Weighting and Threshold Tuning	This paper describes our submission to SemEval-2026 Task 9 on detecting multilingual, multicultural, and multievent online polarization. 	closed_pre_denominator	model_or_task_local_delta	—	《Multilingual Polarization Detection Using Transformer-Based Models with Class Weighting and Threshold Tuning》：摘要明确“This paper describes our submission to SemEval-2026 Task 9 on detecting multilingual, multicultural, and multievent online polarization. ”；据此关闭，因为局部模型结构或任务指标提升不足以改变长期训练、推理或平台判断。	653c5015fb53c007ecde13a6233e1271825d35cc51b49556ee4b5b89f193c89f
SF-2026-ARXIV-2606-30863	2606.30863	core_daily_semantic_review_required	Beyond expert users: agents should help users construct preferences, not just elicit them	Agents typically assume an expert user -- one with well-formed preferences about what they want -- and default to clarifying questions whenever the task is underspecified. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Beyond expert users: agents should help users construct preferences, not just elicit them》：摘要明确“Agents typically assume an expert user -- one with well-formed preferences about what they want -- and default to clarifying questions whenever the task is underspecified. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	3f303c1c8fef8c08ed02ef153aae579550a64a1290a5deedb2f73bc8d170ccc9
SF-2026-ARXIV-2606-30875	2606.30875	core_daily_semantic_review_required	The Label Imitation Game: Turing Test Network for Zero-Shot Pseudo-Label Pruning	Foundation model pseudo-labeling - labeling data strictly via zero-shot inference - enables massive scale, but performance is undermined by hallucinations that evade standard thresholds. 	closed_pre_denominator	model_or_task_local_delta	—	《The Label Imitation Game: Turing Test Network for Zero-Shot Pseudo-Label Pruning》：摘要明确“Foundation model pseudo-labeling - labeling data strictly via zero-shot inference - enables massive scale, but performance is undermined by hallucinations that evade standard thresholds. ”；据此关闭，因为局部模型结构或任务指标提升不足以改变长期训练、推理或平台判断。	9ace7325857899f5f9e0dbf37b793f17502e8fe3615bed3b43d1943509db8507
SF-2026-ARXIV-2606-30877	2606.30877	core_daily_semantic_review_required	A Systematic Approach to Multi-Agent AI from Advanced Regulatory Control Theory: Safe and Auditable LLM Operator Agents for Process Control	Recent literature shows that large language models (LLMs) are useful for general-purpose tasks yet perform poorly on specific domain ones. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《A Systematic Approach to Multi-Agent AI from Advanced Regulatory Control Theory: Safe and Auditable LLM Operator Agents for Process Control》：摘要明确“Recent literature shows that large language models (LLMs) are useful for general-purpose tasks yet perform poorly on specific domain ones. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	418a60a74d8ee4ed6576478b10219a73e6eabbab82cdbf0883b5f5b27e5c2cf4
SF-2026-ARXIV-2606-30887	2606.30887	core_daily_semantic_review_required	Training Therapeutic Judges and Multi-Agent Systems for Human-Aligned Mental Health Support	Large language models show promise for mental health support, yet therapeutic quality improves only when evaluation functions as an actionable control signal rather than a passive metric. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Training Therapeutic Judges and Multi-Agent Systems for Human-Aligned Mental Health Support》：摘要明确“Large language models show promise for mental health support, yet therapeutic quality improves only when evaluation functions as an actionable control signal rather than a passive metric. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	544098b93c7cb6c2a8a5aef7a3593d1228c1947af8949ba7898cc13e5712d385
SF-2026-ARXIV-2606-30889	2606.30889	core_daily_semantic_review_required	Dynamic Prediction of Alternating Recurrent Events via Neural Network	Alternating recurrent events -- event-times of a specific nature that trigger a secondary refractory period -- occur in a wide-range of fields, including behavioral science, criminal justice, and biostatistics. 	closed_pre_denominator	domain_local_evidence	—	《Dynamic Prediction of Alternating Recurrent Events via Neural Network》：摘要明确“Alternating recurrent events -- event-times of a specific nature that trigger a secondary refractory period -- occur in a wide-range of fields, including behavioral science, criminal justice, and biostatistics. ”；据此关闭，因为证据绑定医疗或分子任务，未建立可迁移的 AI-System owner 或发布合同。	e17b694363882de040b5d86373bd10ef4028714ddb0b332c4708cccfc0b1322d
SF-2026-ARXIV-2606-30893	2606.30893	not_routed_by_keyword_contract	Sampling-Based Coordination-Informed Multi-Objective Multi-Robot Reinforcement Learning	Multi-robot systems must simultaneously optimize competing objectives while maintaining coordinated behavior. 	closed_pre_denominator	embodied_task_local_method	—	《Sampling-Based Coordination-Informed Multi-Objective Multi-Robot Reinforcement Learning》：摘要明确“Multi-robot systems must simultaneously optimize competing objectives while maintaining coordinated behavior. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	9c5fc65c05ac5335f39b4574bd045ab3a0b3f6b7c0ba40007e8c599390e5fda2
SF-2026-ARXIV-2606-30896	2606.30896	not_routed_by_keyword_contract	Knowledge-Driven Dimension Estimation from a Single Image -3D Asset Generation Technology for Digital Twin Construction	In the verification of in-vehicle cameras, simulation technology using virtual spaces has advanced, enabling pre-evaluation of false detections and missed detections in various scenarios. 	closed_pre_denominator	embodied_task_local_method	—	《Knowledge-Driven Dimension Estimation from a Single Image -3D Asset Generation Technology for Digital Twin Construction》：摘要明确“In the verification of in-vehicle cameras, simulation technology using virtual spaces has advanced, enabling pre-evaluation of false detections and missed detections in various scenarios. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	880d92c4f6b516aec8c3ef63714309551c8472bd0f921747860bc3f9a924311c
SF-2026-ARXIV-2606-30899	2606.30899	core_daily_semantic_review_required	Curvature-Guided Module Localization for Low-Rank Detoxification of Backdoored Large Language Models	Backdoor attacks pose a serious threat to large language models (LLMs) by causing otherwise benign systems to produce attacker-specified malicious behavior when a hidden trigger is present. 	retained	durable_system_candidate	PLATFORM-SECURITY	以曲率定位 backdoor 模块并低秩净化，改变全量微调式修复边界。	6b91066afd69b656373d31f4cbe9e8eb84b67dcfed445dd903ad3abe97718074
SF-2026-ARXIV-2606-30900	2606.30900	not_routed_by_keyword_contract	The Quadruped Soft Tail: Compliant Grasping and Swabbing for Contamination Surveys in Harsh Environments	Beryllium contamination surveys in radioactive areas are challenging for robots in environments cluttered with cables and electronics. 	closed_pre_denominator	embodied_task_local_method	—	《The Quadruped Soft Tail: Compliant Grasping and Swabbing for Contamination Surveys in Harsh Environments》：摘要明确“Beryllium contamination surveys in radioactive areas are challenging for robots in environments cluttered with cables and electronics. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	90bb83e0fa828a5cd4c7341953f7f2624aec7567d96ae7411640f53ecbbb1d06
SF-2026-ARXIV-2606-30901	2606.30901	not_routed_by_keyword_contract	GRAPE: Graph-Augmented Prototype Explanations for Interactive Medical Image Diagnosis	Prototype-based medical image classifiers present three clinical limitations: they treat findings as independent, silently amplify unsafe physician feedback, and require full retraining whenever a new finding is needed. 	closed_pre_denominator	domain_local_evidence	—	《GRAPE: Graph-Augmented Prototype Explanations for Interactive Medical Image Diagnosis》：摘要明确“Prototype-based medical image classifiers present three clinical limitations: they treat findings as independent, silently amplify unsafe physician feedback, and require full retraining whenever a new finding is needed. ”；据此关闭，因为证据绑定医疗或分子任务，未建立可迁移的 AI-System owner 或发布合同。	3f3d22150041c8b76faef648d558f77a925d3c64eec32a1c891b03938d5084f5
SF-2026-ARXIV-2606-30902	2606.30902	core_daily_semantic_review_required	Structure-Regularized Interpretable TCR-Epitope Prediction	T cell receptor (TCR)-epitope binding prediction is essential for understanding adaptive immunity and developing immunotherapies. 	closed_pre_denominator	domain_local_evidence	—	《Structure-Regularized Interpretable TCR-Epitope Prediction》：摘要明确“T cell receptor (TCR)-epitope binding prediction is essential for understanding adaptive immunity and developing immunotherapies. ”；据此关闭，因为证据绑定医疗或分子任务，未建立可迁移的 AI-System owner 或发布合同。	2747113173e7dd71c8efb02cdf40bf894770c46883bd996731971aea320da35e
SF-2026-ARXIV-2606-30905	2606.30905	core_daily_semantic_review_required	How Human Feedback Shapes AI-generated Community Notes	Community Notes, a bridging-based crowd-sourced fact-checking system, has emerged as a new mechanism for moderating misleading information on social media and has been adopted by major platforms including X, Facebook, Instagram, Threads, and TikTok. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《How Human Feedback Shapes AI-generated Community Notes》：摘要明确“Community Notes, a bridging-based crowd-sourced fact-checking system, has emerged as a new mechanism for moderating misleading information on social media and has been adopted by major platforms including X, Facebook, Instagram, Threads, and TikTok. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	24e61ee445e5016c0650f132f2e03b66482762861cf5f0b6146ad7e847c4551f
SF-2026-ARXIV-2606-30906	2606.30906	core_daily_semantic_review_required	Investigating Multi-Agent Deliberation in Law	Artificial Intelligence is increasingly applied to the field of law, and has the potential to increase access to justice. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Investigating Multi-Agent Deliberation in Law》：摘要明确“Artificial Intelligence is increasingly applied to the field of law, and has the potential to increase access to justice. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	64a39791ac5654dcd760309d31d3c4263e9145b3413620ed3fd5afe19133797a
SF-2026-ARXIV-2606-30911	2606.30911	core_daily_semantic_review_required	Why Solve It Twice? Hierarchical Accumulation of Skills for Transfer-Efficient ML Engineering	ML engineering agents waste compute rediscovering known techniques because every competition is a cold start. 	retained	durable_system_candidate	AGENT-MEMORY	把跨任务技巧分层积累为可迁移知识，减少 ML Agent 重复探索。	8037c2bfdab9480e662bbf835bd8e2fdc0f5e958c62151006c25b7cdc09ca230
SF-2026-ARXIV-2606-30914	2606.30914	core_daily_semantic_review_required	Beyond Clean Text: Evaluating Encoder and Decoder Robustness for Bangla Event Detection in Noisy Text	Event detection (ED) systems are typically evaluated on clean, curated text, leaving their robustness to real-world noise largely unexplored, particularly for low-resource languages such as Bangla. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Beyond Clean Text: Evaluating Encoder and Decoder Robustness for Bangla Event Detection in Noisy Text》：摘要明确“Event detection (ED) systems are typically evaluated on clean, curated text, leaving their robustness to real-world noise largely unexplored, particularly for low-resource languages such as Bangla. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	af0a2f6e4df879d08c75134864e813c9508e4d1c75063bc040f9b7ea576a49f3
SF-2026-ARXIV-2606-30919	2606.30919	core_daily_semantic_review_required	Budget-Adaptive Routing: Skipping the Weak When the Strong Answers Anyway	Edge-cloud inference collaborations are often designed with a routing estimator that decides whether to offload each frame from weak models at the edge to stronger models in the cloud. 	retained	durable_system_candidate	PLATFORM-GATEWAY	在强模型将被调用时跳过弱模型，按预算自适应改变 edge-cloud 路由。	7bbfa972550aff258193735dfe25cb1b17f2d0544f0e285cf349f16a7965a893
SF-2026-ARXIV-2606-30920	2606.30920	core_daily_semantic_review_required	Conditional Tropical Cyclogenesis Rates via Rare-Event Sampling in a Neural Weather Emulator	We couple Forward Flux Sampling (FFS), a non-equilibrium rare-event technique from statistical mechanics, to a neural weather emulator (SDL-WXFormer, 1° grid spacing) to estimate conditional tropical cyclogenesis rates, or how often a tropical cyclone achieves a hurricane-level central pressure, without modifying model dynamics. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Conditional Tropical Cyclogenesis Rates via Rare-Event Sampling in a Neural Weather Emulator》：摘要明确“We couple Forward Flux Sampling (FFS), a non-equilibrium rare-event technique from statistical mechanics, to a neural weather emulator (SDL-WXFormer, 1° grid spacing) to estimate conditional tropical cyclogenesis rates, or how often a tropical cyclone achieves a hurricane-level central pressure, without modifying model dynamics. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	ba4599dedc5465e66c7751636538fdc96fe2e42d87e6e7c4616670a6fea22b36
SF-2026-ARXIV-2606-30921	2606.30921	core_daily_semantic_review_required	Towards Transparent Checkpointing with AI-driven Code Generation	Adding reliable checkpoint/restart support to an MPI scientific application is a time-consuming expert effort that requires deep knowledge of both the application and resilience. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Towards Transparent Checkpointing with AI-driven Code Generation》：摘要明确“Adding reliable checkpoint/restart support to an MPI scientific application is a time-consuming expert effort that requires deep knowledge of both the application and resilience. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	4fb216da79151ef105b7c57f03f0cf733ee24753860fe10ec5398b41c69b1be6
SF-2026-ARXIV-2606-30923	2606.30923	core_daily_semantic_review_required	Behavior Cloning is Not All You Need: The Optimality of On-Policy Distillation for Noisy Expert Feedback	Imitation Learning is a natural framework for learning in sequential decision-making systems and has emerged as the dominant paradigm through which we understand language model training. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Behavior Cloning is Not All You Need: The Optimality of On-Policy Distillation for Noisy Expert Feedback》：摘要明确“Imitation Learning is a natural framework for learning in sequential decision-making systems and has emerged as the dominant paradigm through which we understand language model training. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	299aed3d215393ce28e7a6e4fec8c6d48915143c4ab6791fcaa4d091159860d0
