arxiv_id	source_family_key	screening_route	title	decision	family_specific_reason
2606.22169	arxiv:2606.22169	not_routed_by_keyword_contract	Full Nonlinear Nonholonomic Dynamics and Motion Analysis of a 3-DoF Underactuated Spherical Rolling Robot	pre-denominator closure	Family-specific closure for ‘Full Nonlinear Nonholonomic Dynamics and Motion Analysis of a 3-DoF Underactuated Spherical Rolling Robot’: exact abstract scope is ‘This paper presents a full nonlinear constrained dynamic model of MonoRollBot, a novel 3-DoF spherical rolling robot driven by a single motor, a lead-screw transmission, and a spring-coupled internal moving mass, together with motion analysis of its behavior.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22170	arxiv:2606.22170	not_routed_by_keyword_contract	StableShots: Online Shot Stopping for Quantum Circuit Execution	pre-denominator closure	Family-specific closure for ‘StableShots: Online Shot Stopping for Quantum Circuit Execution’: exact abstract scope is ‘Quantum circuit execution estimates output distributions by repeated measurements, yet developers commonly choose a fixed shot budget before execution.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22171	arxiv:2606.22171	core_daily_semantic_review_required	Beyond Time Series: Spatial Reasoning for Epidemic Forecasting via Multimodal Learning	pre-denominator closure	Family-specific closure for ‘Beyond Time Series: Spatial Reasoning for Epidemic Forecasting via Multimodal Learning’: exact abstract scope is ‘Epidemic forecasting models typically rely on surveillance data reported over administrative regions, treating them as atomic units, thereby obscuring sub-regional spatial structure that shapes disease dynamics.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22172	arxiv:2606.22172	core_daily_semantic_review_required	Gated MLPs as Symmetry-Broken Rank-1 Bilinear Attention	pre-denominator closure	Family-specific closure for ‘Gated MLPs as Symmetry-Broken Rank-1 Bilinear Attention’: exact abstract scope is ‘We show that the conventional gated MLP can be viewed as a rank-1 approximation to a bilinear attention mechanism with two distinct factors corresponding to the query and the key.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22174	arxiv:2606.22174	not_routed_by_keyword_contract	OpenHLM: An Empirical Recipe for Whole-Body Humanoid Loco-Manipulation	pre-denominator closure	Family-specific closure for ‘OpenHLM: An Empirical Recipe for Whole-Body Humanoid Loco-Manipulation’: exact abstract scope is ‘Whole-body humanoid loco-manipulation requires coordinating the robot's entire kinematic chain.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22175	arxiv:2606.22175	core_daily_semantic_review_required	StickyInvoc: Rethinking Task Models for High-throughput Workflows in the LLM Era	retained	Durable delta: StickyInvoc 把昂贵 model/runtime state 的 create/destroy 与 invocation goodput 解耦：sticky task 持有 node-local state，后续 invocation 继承但不销毁，抢占时按 state owner 重建。
2606.22177	arxiv:2606.22177	core_daily_semantic_review_required	How Well Do Self-Supervised Speech Models Encode Age and Gender in Children's Speech? A Layer-Wise Analysis Across Multiple Architectures	pre-denominator closure	Family-specific closure for ‘How Well Do Self-Supervised Speech Models Encode Age and Gender in Children's Speech? A Layer-Wise Analysis Across Multiple Architectures’: exact abstract scope is ‘Self-supervised learning (SSL) models have become a central component of modern speech processing systems, as they enable the learning of rich acoustic representations without reliance on labeled data.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22178	arxiv:2606.22178	core_daily_semantic_review_required	DSSCNet: A Transfer Learning Framework for Cross-Corpus Dysarthric Speech Severity Classification	pre-denominator closure	Family-specific closure for ‘DSSCNet: A Transfer Learning Framework for Cross-Corpus Dysarthric Speech Severity Classification’: exact abstract scope is ‘Dysarthric speech severity classification is challenging due to speaker variability, class imbalance, and limited datasets.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22179	arxiv:2606.22179	core_daily_semantic_review_required	The Score Granularity Gap in Black-Box LLM Classification: A Comparative Study of Confidence Constructions	retained	Durable delta: selective prediction 除 calibration/ranking 还要报告 score granularity：可用阈值数量决定 operator 能选择多少风险工作点；多查询扩大分辨率但增加成本且可能伤害强模型排序。
2606.22180	arxiv:2606.22180	core_daily_semantic_review_required	FeLoG: Scalable and Efficient Distributed Graph Embedding with Feedback Loop Mechanism	retained	Durable delta: FeLoG 用 embedding-quality feedback 优先 undertrained node；activity-aware sequence compression/选择同步降低 PCIe 与网络通信，round-interleaved pipeline 重叠下一轮 sampling 与当前 training。
2606.22181	arxiv:2606.22181	core_daily_semantic_review_required	Residue-Level Attributions in Protein Language Models Do Not Recover Allergen Epitopes	pre-denominator closure	Family-specific closure for ‘Residue-Level Attributions in Protein Language Models Do Not Recover Allergen Epitopes’: exact abstract scope is ‘Deep allergenicity classifiers are increasingly used in safety screening of novel foods, and recent protein language models have substantially improved protein-level allergenicity prediction.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22182	arxiv:2606.22182	core_daily_semantic_review_required	Dual-Stream EEG Decoding for 3D Visual Perception	pre-denominator closure	Family-specific closure for ‘Dual-Stream EEG Decoding for 3D Visual Perception’: exact abstract scope is ‘This paper explores a novel brain decoding model for 3D shape perception through a dual pathway architecture mirroring biological vision.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22188	arxiv:2606.22188	core_daily_semantic_review_required	Bayesian Adaptation Gym: A Benchmark for the Bayesian Low-Rank Adaptation of Multi-Modal Language Models	pre-denominator closure	Family-specific closure for ‘Bayesian Adaptation Gym: A Benchmark for the Bayesian Low-Rank Adaptation of Multi-Modal Language Models’: exact abstract scope is ‘Large multi-modal language models are increasingly deployed in high-stakes domains, making well-calibrated uncertainty essential.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22189	arxiv:2606.22189	core_daily_semantic_review_required	L20-Edu-135M: An Auditable Single-GPU Study of Data-Efficient Small Language Modeling	retained	Durable delta: 在单张 L20 上公开 134.5M 模型的 data gate、cross-source MinHash/LSH、segment dedup、benchmark-overlap removal、SFT weight interpolation 与 RLVR 全链。
2606.22195	arxiv:2606.22195	keyword_daily_semantic_review_required	Resolving Multi-Target Association in OFDM-based ISAC via Vision-aided Multi-Modal Learning	pre-denominator closure	Family-specific closure for ‘Resolving Multi-Target Association in OFDM-based ISAC via Vision-aided Multi-Modal Learning’: exact abstract scope is ‘Orthogonal frequency division multiplexing (OFDM)-based integrated sensing and communication (ISAC) systems commonly extract target parameters by peak-searching a delay-Doppler map (DDM) constructed from reflected pilots.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22197	arxiv:2606.22197	not_routed_by_keyword_contract	Multi4D: High-Fidelity Dynamic Gaussian Splatting via Multi-Level Competitive Allocation	pre-denominator closure	Family-specific closure for ‘Multi4D: High-Fidelity Dynamic Gaussian Splatting via Multi-Level Competitive Allocation’: exact abstract scope is ‘Dynamic 3D Gaussian splatting faces a fundamental tension between motion consistency and visual fidelity.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22198	arxiv:2606.22198	not_routed_by_keyword_contract	2.5D Root of Trust: Securing the Chiplet Ecosystem	pre-denominator closure	Family-specific closure for ‘2.5D Root of Trust: Securing the Chiplet Ecosystem’: exact abstract scope is ‘The semiconductor industry is rapidly transitioning from monolithic systems-on-chip toward heterogeneous, multi-vendor 2.5D chiplet ecosystems integrated via silicon interposers.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22200	arxiv:2606.22200	core_daily_semantic_review_required	Neural Conjugate Aggregation: Identifiable Unsupervised Multi-Sensor Regression under Heterogeneous Sensor Bias	pre-denominator closure	Family-specific closure for ‘Neural Conjugate Aggregation: Identifiable Unsupervised Multi-Sensor Regression under Heterogeneous Sensor Bias’: exact abstract scope is ‘We study regression-based data fusion under uncertainty, where multiple noisy and biased measurement sources are available but ground-truth labels are absent during training.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22203	arxiv:2606.22203	core_daily_semantic_review_required	When Is Emergent Consensus Real? A Measured Coupling Gain and a Validity Diagnostic for LLM Agent Societies	retained	Durable delta: 先用 counterfactual neighbor perturbation 测 coupling gain，再以 target-interaction modality-matched group coupling 选择 consensus dynamics；随机初值 slope/bias 区分 genuine averaging 与 model prior。
2606.22207	arxiv:2606.22207	core_daily_semantic_review_required	Lexical Consensus: Grounded Word Learning and Shared Meaning in Artificial Agents	pre-denominator closure	Family-specific closure for ‘Lexical Consensus: Grounded Word Learning and Shared Meaning in Artificial Agents’: exact abstract scope is ‘Artificial intelligence systems are commonly evaluated through task performance and behavioral imitation, but such evaluations leave open whether an artificial agent can acquire, stabilize, and use new lexical meanings from grounded experience.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22210	arxiv:2606.22210	core_daily_semantic_review_required	Sequential Minimal Optimization Algorithm for One-Class Support Vector Machines With Privileged Information	pre-denominator closure	Family-specific closure for ‘Sequential Minimal Optimization Algorithm for One-Class Support Vector Machines With Privileged Information’: exact abstract scope is ‘One of the powerful techniques in data modeling is accounting for features that are available at the training stage, but are not available when the trained model is used to classify or predict test data -- the Learning Using Privileged Information paradigm (LUPI).’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22214	arxiv:2606.22214	not_routed_by_keyword_contract	TRACE: A Threat Modelling Methodology for Distributed, Cloud-First, and Decentralized Organisations	pre-denominator closure	Family-specific closure for ‘TRACE: A Threat Modelling Methodology for Distributed, Cloud-First, and Decentralized Organisations’: exact abstract scope is ‘Established threat modelling methodologies (STRIDE, PASTA, Trike, OCTAVE, LINDDUN, attack trees, and adversary-behaviour catalogues such as MITRE ATT&amp;CK) were designed for software products and enterprises with a discernible security perimeter, a single owning organisation, and a clean separation between technical and operational risk.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22216	arxiv:2606.22216	core_daily_semantic_review_required	Delta-Diffusion: Modeling Longitudinal Brain Amyloid-PET Trajectories via Conditional Poisson Diffusion Bridge	pre-denominator closure	Family-specific closure for ‘Delta-Diffusion: Modeling Longitudinal Brain Amyloid-PET Trajectories via Conditional Poisson Diffusion Bridge’: exact abstract scope is ‘While longitudinal brain PET imaging is the gold standard for quantifying the spatiotemporal accumulation of Beta-amyloid, its widespread clinical utility is constrained by high operational costs and cumulative radiation risks.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22218	arxiv:2606.22218	core_daily_semantic_review_required	An Analysis of Untrained Deep Reservoir Networks for Audio Surveillance	pre-denominator closure	Family-specific closure for ‘An Analysis of Untrained Deep Reservoir Networks for Audio Surveillance’: exact abstract scope is ‘In this paper, we investigate untrained recurrent models from the Reservoir Computing (RC) paradigm for audio surveillance, focusing on bidirectional Echo State Networks with different depths, from shallow to deep configurations, for emergency sound event detection.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22220	arxiv:2606.22220	core_daily_semantic_review_required	MultiMem: Measuring and Mitigating Memorization in Multi-Modal Contrastive Learning	pre-denominator closure	Family-specific closure for ‘MultiMem: Measuring and Mitigating Memorization in Multi-Modal Contrastive Learning’: exact abstract scope is ‘Memorization in machine learning models enables high performance on rare in-distribution samples by capturing their atypical patterns.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22226	arxiv:2606.22226	core_daily_semantic_review_required	Quantifying Theoretical AI Alignment Guarantees: Receiver-Utility Bounds in Bayesian Persuasion	pre-denominator closure	Family-specific closure for ‘Quantifying Theoretical AI Alignment Guarantees: Receiver-Utility Bounds in Bayesian Persuasion’: exact abstract scope is ‘Misalignment can change how information moves from an AI agent to a human user.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22230	arxiv:2606.22230	core_daily_semantic_review_required	Distributional Granger Causality: Identification, Sequential Inference, and Adaptive Testing	pre-denominator closure	Family-specific closure for ‘Distributional Granger Causality: Identification, Sequential Inference, and Adaptive Testing’: exact abstract scope is ‘Predictive dependence in time series need not be confined to the conditional mean.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22237	arxiv:2606.22237	keyword_daily_semantic_review_required	Investigating The Security of Modern AI and Cloud Infrastructure	pre-denominator closure	Family-specific closure for ‘Investigating The Security of Modern AI and Cloud Infrastructure’: exact abstract scope is ‘The widespread deployment of Deep Neural Networks and Large Language Models (LLMs) relies on a foundational assumption of isolation that this dissertation challenges.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22238	arxiv:2606.22238	not_routed_by_keyword_contract	Powerdomains and nondeterminism in synthetic domain theory	pre-denominator closure	Family-specific closure for ‘Powerdomains and nondeterminism in synthetic domain theory’: exact abstract scope is ‘Synthetic domain theory is an axiomatization of domain theory within a constructive universe of sets such that all definable maps between domains are continuous.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22239	arxiv:2606.22239	core_daily_semantic_review_required	Variance-Tilted Diffusion Models for Diverse Sampling	pre-denominator closure	Family-specific closure for ‘Variance-Tilted Diffusion Models for Diverse Sampling’: exact abstract scope is ‘Diffusion models are typically sampled independently, even when the downstream objective is to obtain a diverse set of candidates.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22247	arxiv:2606.22247	not_routed_by_keyword_contract	Natural Language-Focused Software Engineering via Code-Documentation Equivalence	pre-denominator closure	Family-specific closure for ‘Natural Language-Focused Software Engineering via Code-Documentation Equivalence’: exact abstract scope is ‘Source code documentation is an integral part of software development and maintenance, as it helps in understanding the code and facilitates communication among developers.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22248	arxiv:2606.22248	core_daily_semantic_review_required	SamatNext v0.2-B: An Exploratory Study of RMS-Normalized Hybrid Decoders for Curriculum Retention in Small Code Models	retained	Durable delta: SamatNext 交替 Differential-Attention 与简化 DeltaNet state mixer，用 RMS normalization/output calibration 测试 staged code curriculum 的 retention/plasticity。
2606.22249	arxiv:2606.22249	core_daily_semantic_review_required	On the Expressive Power of Weight Quantization in Large Language Models	pre-denominator closure	Family-specific closure for ‘On the Expressive Power of Weight Quantization in Large Language Models’: exact abstract scope is ‘In recent years, weight quantization that encodes the learnable parameters of large language models in an $n$-bit format has garnered significant attention due to its potential for model compression and inference acceleration.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22251	arxiv:2606.22251	not_routed_by_keyword_contract	Geometric Reconstruction of Extrinsic Contact Trajectories using Tactile Sensing and Proprioception for Tool Manipulation	pre-denominator closure	Family-specific closure for ‘Geometric Reconstruction of Extrinsic Contact Trajectories using Tactile Sensing and Proprioception for Tool Manipulation’: exact abstract scope is ‘Tactile sensing enables robots to perceive rich contact information at the grasp, supporting tasks such as object recognition, in-hand pose estimation, and slip detection.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22252	arxiv:2606.22252	core_daily_semantic_review_required	Evolving Spatial Weights for Cartographic Synthesis	pre-denominator closure	Family-specific closure for ‘Evolving Spatial Weights for Cartographic Synthesis’: exact abstract scope is ‘The integration of multiple thematic data layers into a single composite map, known as the cartographic synthesis problem, is typically addressed through expert-driven weighting schemes.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22258	arxiv:2606.22258	core_daily_semantic_review_required	From Handcrafted Features to Functional Edge Learning: Evolution of EEG Seizure Detection Frameworks	pre-denominator closure	Family-specific closure for ‘From Handcrafted Features to Functional Edge Learning: Evolution of EEG Seizure Detection Frameworks’: exact abstract scope is ‘Electroencephalogram (EEG) analysis remains the clinical gold standard for epilepsy diagnosis and seizure detection.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22259	arxiv:2606.22259	core_daily_semantic_review_required	Convergence Analysis of Nyström Subsampling in Covariate Shift Adaptation for Misspecified case	pre-denominator closure	Family-specific closure for ‘Convergence Analysis of Nyström Subsampling in Covariate Shift Adaptation for Misspecified case’: exact abstract scope is ‘This paper investigates convergence properties of regularized Nyström subsampling applied to the unsupervised domain adaptation problem under covariate shift.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22261	arxiv:2606.22261	core_daily_semantic_review_required	Learning a Normal World Model for Few-Shot Boundary-Calibrated Abnormality Detection	pre-denominator closure	Family-specific closure for ‘Learning a Normal World Model for Few-Shot Boundary-Calibrated Abnormality Detection’: exact abstract scope is ‘Abnormality detection in complex systems faces two practical barriers: abnormal labels are scarce, and binary labels do not quantify how far an event has departed from normal behavior.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22263	arxiv:2606.22263	core_daily_semantic_review_required	Revelio: Cost-Efficient Agentic Memory Safety Vulnerability Detection For Repository-Scale Codebases	retained	Durable delta: Revelio 让廉价 LLM/static analysis 只生成和排序 vulnerability hypothesis，最终必须提交 executable Proof-of-Vulnerability 并由 deterministic sanitizer 复现后才报告。
2606.22269	arxiv:2606.22269	core_daily_semantic_review_required	Evaluating Large Language Models for Hausa and Fongbe Machine Translation: Benchmarks, Failures, and Metric Reliability	pre-denominator closure	Family-specific closure for ‘Evaluating Large Language Models for Hausa and Fongbe Machine Translation: Benchmarks, Failures, and Metric Reliability’: exact abstract scope is ‘We investigate the translation quality of current large language models (LLMs) for English-to-Hausa and English-to-Fongbe - two typologically distinct West African languages from the Afroasiatic and Niger-Congo families respectively - and evaluate whether standard automatic metrics reliably reflect human judgment for these low-resource languages.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22270	arxiv:2606.22270	core_daily_semantic_review_required	Service-Cut Certificates for Aligned Eviction in Tiered Cache Networks	pre-denominator closure	Family-specific closure for ‘Service-Cut Certificates for Aligned Eviction in Tiered Cache Networks’: exact abstract scope is ‘In a tiered cache, eviction is a graph decision: removing one aligned storage block can disconnect downstream demand that never addressed that block directly, so request recency alone cannot price the action.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22272	arxiv:2606.22272	core_daily_semantic_review_required	MixedPEFT: Combining Multiple PEFT Methods with Mixed Objectives for Unsupervised Domain Adaptation	pre-denominator closure	Family-specific closure for ‘MixedPEFT: Combining Multiple PEFT Methods with Mixed Objectives for Unsupervised Domain Adaptation’: exact abstract scope is ‘Pre-trained language models struggle when applied to new domains, as full fine-tuning is computationally expensive and prone to catastrophic forgetting.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22274	arxiv:2606.22274	core_daily_semantic_review_required	From Speech to Text Corpora: Evaluating ASR-Based Data Acquisition for Low-Resource Fongbe and Hausa	pre-denominator closure	Family-specific closure for ‘From Speech to Text Corpora: Evaluating ASR-Based Data Acquisition for Low-Resource Fongbe and Hausa’: exact abstract scope is ‘Low-resource African languages lack text corpora needed for language model training.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22276	arxiv:2606.22276	not_routed_by_keyword_contract	Learning from Audio-Dependency Errors: Data Curation Strategies Based on Model Confusion Patterns in Audio Question Answering	pre-denominator closure	Family-specific closure for ‘Learning from Audio-Dependency Errors: Data Curation Strategies Based on Model Confusion Patterns in Audio Question Answering’: exact abstract scope is ‘We frame the system as diagnostic data curation for a large audio-language model: before fine-tuning, we probe Qwen3-Omni-30B-A3B-Instruct under normal, empty-audio, and shuffled-audio conditions to identify how the model's answers change when audio evidence is removed or mismatched.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22277	arxiv:2606.22277	core_daily_semantic_review_required	Active Sensing and Deferred-Decision Trajectory Optimization for Robust Target Identification	pre-denominator closure	Family-specific closure for ‘Active Sensing and Deferred-Decision Trajectory Optimization for Robust Target Identification’: exact abstract scope is ‘We study trajectory optimization in mobile sensing systems that must identify which member of a finite candidate set is the true target, while maintaining reachability to all potential candidate targets, under resource constraints.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22278	arxiv:2606.22278	core_daily_semantic_review_required	Any-Body Guard: Universal Safeguarding for Manipulation Policies via Action Masking	pre-denominator closure	Family-specific closure for ‘Any-Body Guard: Universal Safeguarding for Manipulation Policies via Action Masking’: exact abstract scope is ‘Ensuring safety of learning-enabled robotic manipulation across diverse embodiments and tasks still requires significant manual engineering.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.22283	arxiv:2606.22283	not_routed_by_keyword_contract	Apple Neural Engine: Architecture, Programming, and Performance	retained	Durable delta: 对 ANE 的 datapath、roofline、compiler/on-disk format、weight compression、driver/firmware command protocol建立 measured/decompile-derived/predicted 三类 claim，并区分 direct private route 与 Core ML supported path。
2606.22285	arxiv:2606.22285	keyword_daily_semantic_review_required	Efficient Document Tampering Localization with Multi-Level Discrepancy Features and Unified DCT-Quantization Embedding	pre-denominator closure	Family-specific closure for ‘Efficient Document Tampering Localization with Multi-Level Discrepancy Features and Unified DCT-Quantization Embedding’: exact abstract scope is ‘Localizing document tampering is extremely challenging, as manipulations are crafted to appear visually consistent and often leave only subtle traces that are nearly invisible to the human eye.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.28380	arxiv:2606.28380	core_daily_semantic_review_required	Distilling a Modular Reservoir Through a Genomic Bottleneck	pre-denominator closure	Family-specific closure for ‘Distilling a Modular Reservoir Through a Genomic Bottleneck’: exact abstract scope is ‘The intricate structures of biological neural networks largely emerge during development, guided by a comparatively compressed blueprint encoded in the genome.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.28381	arxiv:2606.28381	core_daily_semantic_review_required	Evolutional Math: Cross-Validated Island-Model Genetic Programming for Interpretable Symbolic Regression on Small, Wide Datasets	pre-denominator closure	Family-specific closure for ‘Evolutional Math: Cross-Validated Island-Model Genetic Programming for Interpretable Symbolic Regression on Small, Wide Datasets’: exact abstract scope is ‘Symbolic regression via genetic programming routinely fails on small, wide datasets - a regime common in clinical-trial monitoring, biostatistics, and engineering pilot studies - by converging on bloated, overfit expressions that exploit correlation rather than prediction.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
2606.28382	arxiv:2606.28382	not_routed_by_keyword_contract	Formation of Circular Directed Networks with Shared Link Costs	pre-denominator closure	Family-specific closure for ‘Formation of Circular Directed Networks with Shared Link Costs’: exact abstract scope is ‘This paper develops a noncooperative model of directed network formation in which agents create links to access valuable information while sharing the costs generated along the paths through which information is obtained.’. The deliverable remains a domain/task/model method, survey, or generic non-AI system result; it does not change a durable AI-System state/data/control owner, evaluation-release contract, or Books proposition.
