arxiv_id	identity	published_v1_utc	primary_category	route	decision	title	closure_reason	false_negative_audit
2505.00787	2505.00787v2	2025-05-01T18:32:21Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Constructing an Optimal Behavior Basis for the Option Keyboard	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Multi-task reinforcement learning aims to quickly identify solutions for new tasks with minimal or no additional interaction with the environment.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00788	2505.00788v3	2025-05-01T18:36:17Z	cs.CV	keyword_filtered	pre_denominator_closure	SpatialLLM: A Compound 3D-Informed Design towards Spatially-Intelligent Large Multimodal Models	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Humans naturally understand 3D spatial relationships, enabling complex reasoning like predicting collisions of vehicles from different directions.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.03796	2505.03796v1	2025-05-01T18:41:00Z	cs.CR	core_daily_semantic_review_required	pre_denominator_closure	AI-Driven IRM: Transforming insider risk management with adaptive scoring and LLM-based threat detection	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Insider threats pose a significant challenge to organizational security, often evading traditional rule-based detection systems due to their subtlety and contextual nature.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00792	2505.00792v1	2025-05-01T18:44:20Z	cs.LG	core_daily_semantic_review_required	retain	Improving Routing in Sparse Mixture of Experts with Graph of Tokens	retained after title+abstract semantic screening: material AI-System design/evidence delta	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00793	2505.00793v2	2025-05-01T18:46:44Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Scalable Meta-Learning via Mixed-Mode Differentiation	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Gradient-based bilevel optimisation is a powerful technique with applications in hyperparameter optimisation, task adaptation, algorithm discovery, meta-learning more broadly, and beyond.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00795	2505.00795v1	2025-05-01T18:50:10Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Howard's Policy Iteration is Subexponential for Deterministic Markov Decision Problems with Rewards of Fixed Bit-size and Arbitrary Discount Factor	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Howard's Policy Iteration (HPI) is a classic algorithm for solving Markov Decision Problems (MDPs).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.07833	2505.07833v2	2025-05-01T18:58:26Z	cs.DC	core_daily_semantic_review_required	retain	Harmonia: End-to-End RAG Serving Optimization	retained after title+abstract semantic screening: material AI-System design/evidence delta	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00802	2505.00802v1	2025-05-01T19:03:18Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Explanations as Bias Detectors: A Critical Study of Local Post-hoc XAI Methods for Fairness Exploration	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: As Artificial Intelligence (AI) is increasingly used in areas that significantly impact human lives, concerns about fairness and transparency have grown, especially regarding their impact on protected groups.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00803	2505.00803v1	2025-05-01T19:04:23Z	cs.NE	core_daily_semantic_review_required	pre_denominator_closure	To Repair or Not to Repair? Investigating the Importance of AB-Cycles for the State-of-the-Art TSP Heuristic EAX	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The Edge Assembly Crossover (EAX) algorithm is the state-of-the-art heuristic for solving the Traveling Salesperson Problem (TSP).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00804	2505.00804v1	2025-05-01T19:05:03Z	cs.RO	keyword_filtered	pre_denominator_closure	Improved Approximation of Sensor Network Performance for Seabed Acoustic Sensors	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Sensor locations to detect Poisson-distributed targets, such as seabed sensors that detect shipping traffic, can be selected to maximize the so-called void probability, which is the probability of detecting all targets.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.02847	2505.02847v3	2025-05-01T19:06:10Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Sentient Agent as a Judge: Evaluating Higher-Order Social Cognition in Large Language Models	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Assessing how well a large language model (LLM) understands human, rather than merely text, remains an open challenge.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00805	2505.00805v1	2025-05-01T19:07:28Z	cs.CV	keyword_filtered	pre_denominator_closure	Advancing Wheat Crop Analysis: A Survey of Deep Learning Approaches Using Hyperspectral Imaging	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: As one of the most widely cultivated and consumed crops, wheat is essential to global food security.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00808	2505.00808v1	2025-05-01T19:08:34Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	A Mathematical Philosophy of Explanations in Mechanistic Interpretability -- The Strange Science Part I.i	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Mechanistic Interpretability aims to understand neural networks through causal explanations.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00810	2505.00810v3	2025-05-01T19:09:15Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Scalable Unit Harmonization in Medical Informatics via Bayesian-Optimized Retrieval and Transformer-Based Re-ranking	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Objective: To develop and evaluate a scalable methodology for harmonizing inconsistent units in large-scale clinical datasets, addressing a key barrier to data interoperability.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00812	2505.00812v4	2025-05-01T19:12:58Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Handling Label Noise via Instance-Level Difficulty Modeling and Dynamic Optimization	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Recent studies indicate that deep neural networks degrade in generalization performance under noisy supervision.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00814	2505.00814v2	2025-05-01T19:16:18Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Knowledge-augmented Pre-trained Language Models for Biomedical Relation Extraction	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Automatic relationship extraction (RE) from biomedical literature is critical for managing the vast amount of scientific knowledge produced each year.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.01463	2505.01463v2	2025-05-01T19:17:20Z	cs.CR	core_daily_semantic_review_required	pre_denominator_closure	Enhancing Cloud Security through Topic Modelling	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Protecting cloud applications is critical in an era where security threats are increasingly sophisticated and persistent.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00816	2505.00816v1	2025-05-01T19:18:35Z	cs.SE	core_daily_semantic_review_required	pre_denominator_closure	Aggregating empirical evidence from data strategy studies: a case on model quantization	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Background: As empirical software engineering evolves, more studies adopt data strategies$-$approaches that investigate digital artifacts such as models, source code, or system logs rather than relying on human subjects.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00817	2505.00817v1	2025-05-01T19:18:56Z	cs.CR	core_daily_semantic_review_required	retain	Spill The Beans: Exploiting CPU Cache Side-Channels to Leak Tokens from Large Language Models	retained after title+abstract semantic screening: material AI-System design/evidence delta	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00818	2505.00818v2	2025-05-01T19:19:29Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Dual Filter: A Transformer-like Inference Architecture for Hidden Markov Models	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This paper presents a mathematical framework for causal nonlinear prediction in settings where observations are generated from an underlying hidden Markov model (HMM).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.01464	2505.01464v1	2025-05-01T19:21:58Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Consciousness in AI: Logic, Proof, and Experimental Evidence of Recursive Identity Formation	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This paper presents a formal proof and empirical validation of functional consciousness in large language models (LLMs) using the Recursive Convergence Under Epistemic Tension (RCUET) Theorem.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00820	2505.00820v1	2025-05-01T19:23:50Z	cs.RO	keyword_filtered	pre_denominator_closure	HMCF: A Human-in-the-loop Multi-Robot Collaboration Framework Based on Large Language Models	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Rapid advancements in artificial intelligence (AI) have enabled robots to performcomplex tasks autonomously with increasing precision.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00822	2505.00822v1	2025-05-01T19:24:39Z	stat.ME	core_daily_semantic_review_required	pre_denominator_closure	Q-Learning with Clustered-SMART (cSMART) Data: Examining Moderators in the Construction of Clustered Adaptive Interventions	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: A clustered adaptive intervention (cAI) is a pre-specified sequence of decision rules that guides practitioners on how best - and based on which measures - to tailor cluster-level intervention to improve outcomes at the 	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00823	2505.00823v2	2025-05-01T19:26:01Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Bubble2Heat: Optical to Thermal Inference in Pool Boiling Using Physics-encoded Generative AI	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Phase change process plays a critical role in thermal management systems, yet quantitative characterization of multiphase heat transfer remains limited by the challenges of measuring temperature fields in chaotic, rapidl	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00825	2505.00825v2	2025-05-01T19:31:45Z	cs.RO	keyword_filtered	pre_denominator_closure	Near-optimal Sensor Placement for Detecting Stochastic Target Trajectories in Barrier Coverage Systems	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This paper addresses the deployment of sensors for a 2-D barrier coverage system.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00827	2505.00827v2	2025-05-01T19:40:27Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	MIMIC-\RNum{4}-Ext-22MCTS: A 22 Millions-Event Temporal Clinical Time-Series Dataset with Relative Timestamp for Risk Prediction	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: A crucial component for clinical risk prediction is developing a reliable prediction model is collecting high-quality time series clinical events.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00830	2505.00830v2	2025-05-01T19:43:12Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Intersectional Divergence: Measuring Fairness in Regression	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Fairness in machine learning research is commonly framed in the context of classification tasks, leaving critical gaps in regression.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00831	2505.00831v6	2025-05-01T19:44:36Z	cs.RO	core_daily_semantic_review_required	pre_denominator_closure	SmallPlan: Leverage Small Language Models for Sequential Path Planning with Simulation-Powered, LLM-Guided Distillation	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Efficient path planning in robotics, particularly within large-scale, complex environments, remains a significant hurdle.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00835	2505.00835v2	2025-05-01T19:51:26Z	stat.AP	core_daily_semantic_review_required	pre_denominator_closure	Multi-site modelling and reconstruction of past extreme skew surges along the French Atlantic coast	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Appropriate modelling of extreme skew surges is crucial, particularly for coastal risk management.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00836	2505.00836v1	2025-05-01T19:51:30Z	cs.CV	keyword_filtered	pre_denominator_closure	The Comparability of Model Fusion to Measured Data in Confuser Rejection	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Data collection has always been a major issue in the modeling and training of large deep learning networks, as no dataset can account for every slight deviation we might see in live usage.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00837	2505.00837v2	2025-05-01T19:54:17Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	IberFire -- a detailed creation of a spatio-temporal dataset for wildfire risk assessment in Spain	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Wildfires pose a threat to ecosystems, economies and public safety, particularly in Mediterranean regions such as Spain.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00839	2505.00839v1	2025-05-01T19:55:50Z	cs.SD	keyword_filtered	pre_denominator_closure	SMSAT: A Multimodal Acoustic Dataset and Deep Contrastive Learning Framework for Affective and Physiological Modeling of Spiritual Meditation	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Understanding how auditory stimuli influence emotional and physiological states is fundamental to advancing affective computing and mental health technologies.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00841	2505.00841v1	2025-05-01T20:01:07Z	cs.CR	core_daily_semantic_review_required	pre_denominator_closure	From Texts to Shields: Convergence of Large Language Models and Cybersecurity	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This report explores the convergence of large language models (LLMs) and cybersecurity, synthesizing interdisciplinary insights from network security, artificial intelligence, formal methods, and human-centered design.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.03797	2505.03797v2	2025-05-01T20:05:38Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Utilising Gradient-Based Proposals Within Sequential Monte Carlo Samplers for Training of Partial Bayesian Neural Networks	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Partial Bayesian neural networks (pBNNs) have been shown to perform competitively with fully Bayesian neural networks while only having a subset of the parameters be stochastic.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00842	2505.00842v1	2025-05-01T20:09:16Z	cs.RO	keyword_filtered	pre_denominator_closure	Fault-Tolerant Multi-Modal Localization of Multi-Robots on Matrix Lie Groups	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Consistent localization of cooperative multi-robot systems during navigation presents substantial challenges.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00843	2505.00843v1	2025-05-01T20:09:48Z	cs.CR	core_daily_semantic_review_required	retain	OET: Optimization-based prompt injection Evaluation Toolkit	retained after title+abstract semantic screening: material AI-System design/evidence delta	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00846	2505.00846v2	2025-05-01T20:16:44Z	stat.ML	core_daily_semantic_review_required	pre_denominator_closure	On the emergence of numerical instabilities in Next Generation Reservoir Computing	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Next Generation Reservoir Computing (NGRC) is a low-cost machine learning method for forecasting chaotic time series from data.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00848	2505.00848v1	2025-05-01T20:20:52Z	cs.NI	keyword_filtered	pre_denominator_closure	SeLR: Sparsity-enhanced Lagrangian Relaxation for Computation Offloading at the Edge	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This paper introduces a novel computational approach for offloading sensor data processing tasks to servers in edge networks for better accuracy and makespan.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00849	2505.00849v3	2025-05-01T20:21:57Z	cs.CR	keyword_filtered	pre_denominator_closure	TherMod Communication: Low Power or Hot Air?	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: The Kirchhoff-Law-Johnson-Noise (KLJN) secure key exchange scheme leverages statistical physics to enable secure communication with zero average power flow in a wired channel.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00850	2505.00850v2	2025-05-01T20:23:29Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	ICQuant: Index Coding enables Low-bit LLM Quantization	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: The rapid deployment of Large Language Models (LLMs) highlights the need for efficient low-bit post-training quantization (PTQ), due to their high memory costs.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00858	2505.00858v2	2025-05-01T20:48:50Z	cs.CR	keyword_filtered	pre_denominator_closure	Duality on the Thermodynamics of the Kirchhoff-Law-Johnson-Noise (KLJN) Secure Key Exchange Scheme	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This study investigates a duality approach to information leak detection in the generalized Kirchhoff-Law-Johnson-Noise secure key exchange scheme proposed by Vadai, Mingesz, and Gingl (VMG-KLJN).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00866	2505.00866v1	2025-05-01T21:16:54Z	cs.CV	keyword_filtered	pre_denominator_closure	Are Minimal Radial Distortion Solvers Really Necessary for Relative Pose Estimation?	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Estimating the relative pose between two cameras is a fundamental step in many applications such as Structure-from-Motion.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00871	2505.00871v1	2025-05-01T21:33:23Z	cs.RO	core_daily_semantic_review_required	pre_denominator_closure	IK Seed Generator for Dual-Arm Human-like Physicality Robot with Mobile Base	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Robots are strongly expected as a means of replacing human tasks.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00875	2505.00875v1	2025-05-01T21:37:30Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Thoughts without Thinking: Reconsidering the Explanatory Value of Chain-of-Thought Reasoning in LLMs through Agentic Pipelines	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Agentic pipelines present novel challenges and opportunities for human-centered explainability.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00876	2505.00876v1	2025-05-01T21:37:51Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Car Sensors Health Monitoring by Verification Based on Autoencoder and Random Forest Regression	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Driver assistance systems provide a wide range of crucial services, including closely monitoring the condition of vehicles.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00881	2505.00881v1	2025-05-01T21:55:43Z	cs.CR	core_daily_semantic_review_required	pre_denominator_closure	Protocol-agnostic and Data-free Backdoor Attacks on Pre-trained Models in RF Fingerprinting	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: While supervised deep neural networks (DNNs) have proven effective for device authentication via radio frequency (RF) fingerprinting, they are hindered by domain shift issues and the scarcity of labeled data.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00886	2505.00886v1	2025-05-01T22:02:46Z	cs.IR	core_daily_semantic_review_required	pre_denominator_closure	Towards Explainable Temporal User Profiling with LLMs	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Accurately modeling user preferences is vital not only for improving recommendation performance but also for enhancing transparency in recommender systems.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00887	2505.00887v2	2025-05-01T22:04:18Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Rethinking Time Encoding via Learnable Transformation Functions	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Effectively modeling time information and incorporating it into applications or models involving chronologically occurring events is crucial.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00888	2505.00888v2	2025-05-01T22:06:36Z	cs.CR	keyword_filtered	pre_denominator_closure	Balancing Security and Liquidity: A Time-Weighted Snapshot Framework for DAO Governance Voting	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: As new project upgrading the blockchain industry, novel forms of attack challenges developers to rethink about the design of their innovations.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00894	2505.00894v3	2025-05-01T22:17:11Z	cs.CR	keyword_filtered	pre_denominator_closure	Non-Adaptive Cryptanalytic Time-Space Lower Bounds via a Shearer-like Inequality for Permutations	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: The power of adaptivity in algorithms has been intensively studied in diverse areas of theoretical computer science.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.03798	2505.03798v1	2025-05-01T22:17:41Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Position: Foundation Models Need Digital Twin Representations	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: Current foundation models (FMs) rely on token representations that directly fragment continuous real-world multimodal data into discrete tokens.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00897	2505.00897v1	2025-05-01T22:20:19Z	eess.AS	keyword_filtered	pre_denominator_closure	Physics-Informed Neural Network-Driven Sparse Field Discretization Method for Near-Field Acoustic Holography	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: We propose the Physics-Informed Neural Network-driven Sparse Field Discretization method (PINN-SFD), a novel self-supervised, physics-informed deep learning approach for addressing the Near-Field Acoustic Holography (NAH	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00901	2505.00901v2	2025-05-01T22:32:29Z	cs.AR	keyword_filtered	pre_denominator_closure	Heterogeneous Memory Benchmarking Toolkit	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: This paper presents an open-source kernel-level heterogeneous memory characterization framework (MemScope) for embedded systems.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00903	2505.00903v1	2025-05-01T22:47:06Z	cs.LG	core_daily_semantic_review_required	retain	NeMo-Inspector: A Visualization Tool for LLM Generation Analysis	retained after title+abstract semantic screening: material AI-System design/evidence delta	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00908	2505.00908v2	2025-05-01T23:01:03Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Learning Conservative Neural Control Barrier Functions from Offline Data	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Safety filters, particularly those based on control barrier functions, have gained increased interest as effective tools for safe control of dynamical systems.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00909	2505.00909v3	2025-05-01T23:04:52Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Gaussian process policy iteration with additive Schwarz acceleration for forward and inverse HJB and mean field game problems	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: In this paper, we propose a Gaussian Process (GP)-based policy iteration framework for addressing both forward and inverse problems in Hamilton--Jacobi--Bellman (HJB) equations and mean field games (MFGs).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
