arxiv_id	title	screening_status	source_family_id	screening_reason	owner_node	review_status	access_status	integration_disposition
2605.04249	Towards a Zero-Trust Supply-Chain Assurance Rubric for ORAN RIC Applications	pre_denominator_closure	SF-2026-ARXIV-2605-04249	问题/机制：Towards a Zero-Trust Supply-Chain Assurance Rubric for ORAN RIC Applications 以“Analytical case-study walkthroughs and a minimal evidence-checking workflow illustrate how the rubric can support explicit Accept, Escalate, or Block decisions during RIC app onboarding.”处理其论文内任务；证据边界为“The evaluation is intended to assess applicability rather than deployment-scale performance; empirical measurements of operational overhead, decision consistency, and detection coverage are left for future work.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04250	Binary Image-Based Intrusion Detection for Operational Technology Networks: Extending the SPHBI Methodology from IoT to Modbus TCP	pre_denominator_closure	SF-2026-ARXIV-2605-04250	问题/机制：Binary Image-Based Intrusion Detection for Operational Technology Networks: Extending the SPHBI Methodology from IoT to Modbus TCP 以“This paper extends the Single Packet Header Binary Image (SPHBI) intrusion detection methodology from IoT to Modbus TCP, evaluating five approaches spanning a gradient of protocol depth on the CIC Modbus 2023 dataset (11.4 million packets, eight detectable…”处理其论文内任务；证据边界为“Per-class recall analysis shows seven of eight detectable attack types identified with recall above 94%, while replay attacks remain structurally undetectable by any single-packet method.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04251	Root-Cause-Driven Automated Vulnerability Repair	pre_denominator_closure	SF-2026-ARXIV-2605-04251	问题/机制：Root-Cause-Driven Automated Vulnerability Repair 以“We present Kumushi, a root-cause-driven patching agent that addresses both challenges by combining diversified dynamic fault localization with evidence-weighted ranking to focus the LLM on the code most relevant to the defect.”处理其论文内任务；证据边界为“Evaluated on 178 C/C++ vulnerabilities, Kumushi substantially outperforms prior specialized repair agents under automated evaluation while matching a frontier commercial coding agent.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04254	Hierarchical Support Vector State Partitioning for Distilling Black Box Reinforcement Learning Policies	pre_denominator_closure	SF-2026-ARXIV-2605-04254	问题/机制：Hierarchical Support Vector State Partitioning for Distilling Black Box Reinforcement Learning Policies 以“We introduce State Vector Space Partitioning (SVSP), a novel method to mimic a black box reinforcement learning policy using a set of human-interpretable subpolicies.”处理其论文内任务；证据边界为“Our results pave the path towards a more flexible form of distillation where both the decision boundary and surrogate models can be chosen within a margin of the original black box behavior.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04255	Entropic Riemannian Neural Optimal Transport	pre_denominator_closure	SF-2026-ARXIV-2605-04255	问题/机制：Entropic Riemannian Neural Optimal Transport 以“We propose Entropic Riemannian Neural Optimal Transport (Entropic RNOT), a unified framework that combines intrinsic entropic OT with amortized out-of-sample evaluation on Riemannian manifolds.”处理其论文内任务；证据边界为“Empirically, our method matches or improves over Euclidean, tangent-space, and log-Euclidean baselines on benchmarks over $\mathbb{S}^2$, $\mathrm{SO}(3)$, $\mathrm{SPD}(3)$, $\mathrm{SE}(3)$, and $\mathbb{H}^2$, scales favorably relative to discrete manifold Sinkhorn, and in a protein-ligand docking application, refines poses on $\mathrm{SE}(3)$…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04256	phys-MCP: A Control Plane for Heterogeneous Physical Neural Networks	retained	SF-2026-ARXIV-2605-04256	heterogeneous physical neural substrates require a typed control plane for capability discovery, timing, observation, actuation and safety rather than presenting every device as an interchangeable tool	AGENT-MCP	deep_complete	verified	Integrate
2605.04257	HUGO-CS: A Hybrid-Labeled, Uncertainty-Aware, General-Purpose, Observational Dataset for Cold Spray	pre_denominator_closure	SF-2026-ARXIV-2605-04257	问题/机制：HUGO-CS: A Hybrid-Labeled, Uncertainty-Aware, General-Purpose, Observational Dataset for Cold Spray 以“Cold spraying is an increasingly common approach for repairing and manufacturing components due to its solid-state manufacturing capabilities.”处理其论文内任务；证据边界为“HUGO combines automated LLM-based labeling with targeted manual label refinement to handle this experimental result extraction process from scientific literature.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04259	EngThrive: Make It Fast and Easy to Do Great Work	pre_denominator_closure	SF-2026-ARXIV-2605-04259	问题/机制：EngThrive: Make It Fast and Easy to Do Great Work 以“We also outline the data platform, survey program, and dashboard ecosystem required to operationalize this approach in practice, and present case studies demonstrating how outcome-oriented measurement enables sustained, system-level improvements.”处理其论文内任务；证据边界为“Finally, we show that EngThrive functions as a general-purpose evaluation language, applicable not only to developer tools and AI, but to organizational policies, work environments, and other factors that shape how developers experience their work.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04260	Lightweight Vulnerability Detection from Code Metrics and Token Features	pre_denominator_closure	SF-2026-ARXIV-2605-04260	问题/机制：Lightweight Vulnerability Detection from Code Metrics and Token Features 以“Using the Devign function-level labels, we evaluate random and cross-project settings, including a FFmpeg-to-QEMU transfer experiment.”处理其论文内任务；证据边界为“The results suggest that simple token and metric features provide a useful transparent baseline, but also expose sensitivity to superficial lexical cues and limited cross-project transfer.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04261	Laundering AI Authority with Adversarial Examples	pre_denominator_closure	SF-2026-ARXIV-2605-04261	问题/机制：Laundering AI Authority with Adversarial Examples 以“We show that adversarial examples break this assumption, enabling \emph{AI authority laundering}: an attacker subtly perturbs an image so that the VLM produces confident and authoritative responses about the \emph{wrong} input.”处理其论文内任务；证据边界为“We demonstrate that standard attacks against publicly available CLIP models transfer reliably to production VLMs -- including GPT-5.4, Claude Opus~4.6, Gemini~3, and Grok~4.2.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04262	Imagery Dataset for Remaining Useful Life Estimation of Synthetic Fibre Ropes	pre_denominator_closure	SF-2026-ARXIV-2605-04262	问题/机制：Imagery Dataset for Remaining Useful Life Estimation of Synthetic Fibre Ropes 以“To address this gap, we present a novel image dataset comprising approximately 34,700 high-resolution images of eleven Dyneema SK75/78 high-modulus polyethylene (HMPE) rope samples subjected to cyclic fatigue on a sheave-bend test stand at seven distinct axial load…”处理其论文内任务；证据边界为“Remaining useful life (RUL) estimation of synthetic fibre ropes (SFRs) is critical for safe operation in offshore-crane, wind turbine installation, and heavy-load handling applications, where rope failure can result in catastrophic safety incidents and costly downtime.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04263	Parallel Prefix Verification for Speculative Generation	retained	SF-2026-ARXIV-2605-04263	semantic speculative generation can verify multiple draft prefixes in one target pass, but must preserve a maximal valid commit boundary distinct from token-exact acceptance	INFER-SPECULATIVE-DECODING	deep_complete	verified	Integrate
2605.04264	Governed Collaborative Memory as Artificial Selection in LLM-Based Multi-Agent Systems	retained	SF-2026-ARXIV-2605-04264	shared memory admission is a governed selection regime over provenance, correction and role preservation, not merely a retrieval score	AGENT-MEMORY	deep_complete	verified	No Change — Existing Coverage
2605.04266	Explaining and Preventing Alignment Collapse in Iterative RLHF	retained	SF-2026-ARXIV-2605-04266	iterative RLHF creates a policy-to-future-reward-model feedback loop; omitting parameter steering allows self-reinforcing reward-model exploitation	TRAIN-RLHF	deep_complete	verified	Integrate
2605.04267	QUIVER: Cost-Aware Adaptive Preference Querying in Surrogate-Assisted Evolutionary Multi-Objective Optimization	pre_denominator_closure	SF-2026-ARXIV-2605-04267	问题/机制：QUIVER: Cost-Aware Adaptive Preference Querying in Surrogate-Assisted Evolutionary Multi-Objective Optimization 以“We study cost-aware optimization under an unknown scalarization and introduce QUIVER (Query-Informed Value Estimation for Regret), a surrogate-assisted evolutionary multi-objective optimizer that adaptively chooses between objective evaluations and heterogeneous preference queries.”处理其论文内任务；证据边界为“This adaptive modality selection demonstrates cost-aware preference learning in action.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04269	Adapt or Forget: Provable Tradeoffs Between Adam and SGD in Nonstationary Optimization	retained	SF-2026-ARXIV-2605-04269	under nonstationary objectives Adam's adaptive state trades faster tracking for longer optimizer memory, whereas SGD forgets differently; optimizer choice therefore depends on drift, projection and stationarity assumptions	TRAIN-PRETRAINING	deep_complete	verified	Integrate
2605.04270	OPENJ: A Conceptual Framework for Open-Source Digital Human Modeling and Ergonomic Assessment in a CAD Environment	pre_denominator_closure	SF-2026-ARXIV-2605-04270	问题/机制：OPENJ: A Conceptual Framework for Open-Source Digital Human Modeling and Ergonomic Assessment in a CAD Environment 以“Digital human modeling (DHM) tools address several of these challenges by placing a scalable virtual mannequin in a computer-aided design (CAD) environment, enabling engineers to evaluate ergonomic risk through standardized assessment methods (RULA, REBA, NIOSH Lifting Equation, OWAS),…”处理其论文内任务；证据边界为“The paper serves as a design blueprint for (OpenJane/Joe), positioning the project for subsequent open-source implementation and community adoption.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04274	A Mean Curvature Approach to Boundary Detection: Geometric Insights for Unsupervised Learning	pre_denominator_closure	SF-2026-ARXIV-2605-04274	问题/机制：A Mean Curvature Approach to Boundary Detection: Geometric Insights for Unsupervised Learning 以“In this work, we introduce Mean Curvature Boundary Points (MCBP), a novel geometric framework grounded in Geometric Machine Learning that departs from traditional density-based approaches by explicitly modeling the intrinsic curvature of the data manifold.”处理其论文内任务；证据边界为“Extensive experiments on synthetic and real-world datasets demonstrate that MCBP consistently improves clustering performance, particularly in complex and high-dimensional scenarios.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04278	Material Database Agent: A Multimodal Agentic Framework for Scientific Literature Mining	pre_denominator_closure	SF-2026-ARXIV-2605-04278	问题/机制：Material Database Agent: A Multimodal Agentic Framework for Scientific Literature Mining 以“More generally, this study provides a basis for positioning multimodal agentic information extraction as a viable means for constructing next-generation scientific databases from the primary literature.”处理其论文内任务；证据边界为“More generally, this study provides a basis for positioning multimodal agentic information extraction as a viable means for constructing next-generation scientific databases from the primary literature.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04279	Gradient Flow Structure and Quantitative Dynamics of Multi-Head Self-Attention	pre_denominator_closure	SF-2026-ARXIV-2605-04279	问题/机制：Gradient Flow Structure and Quantitative Dynamics of Multi-Head Self-Attention 以“In this work, we develop a theoretical framework for multi-head self-attention dynamics and resolve several open questions.”处理其论文内任务；证据边界为“We show that, under suitable conditions on the score matrices, a natural multi-head energy functional is non-decreasing along both flat and spherical dynamics.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04280	Revocation-Ready CP-ABE Key Management for Blockchain-Based IoT Data Sharing	pre_denominator_closure	SF-2026-ARXIV-2605-04280	问题/机制：Revocation-Ready CP-ABE Key Management for Blockchain-Based IoT Data Sharing 以“Experiments on a commodity MacBook show that CP-ABE encryption dominates store latency, with approximately 186 ms for a k=6 mixed-Boolean policy, while ledger and storage operations remain around 1-2 ms.”处理其论文内任务；证据边界为“Epoch-based revocation amortizes key update cost under churn, gateway-assisted mode reduces median client-side decryption time by more than 4x under a simulated 4x client slow-down, and ledger growth scales with the number of shared assets rather than the…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04282	Hardware-Aware Neural Feature Extraction for Resource-Constrained Devices	pre_denominator_closure	SF-2026-ARXIV-2605-04282	问题/机制：Hardware-Aware Neural Feature Extraction for Resource-Constrained Devices 以“In this work, we introduce Gideon, a hardware-aware neural feature extractor explicitly designed for resource-constrained devices.”处理其论文内任务；证据边界为“We show that architectural choices such as replacing Batch Normalization with affine layers significantly improve INT8 robustness, and that descriptor dimensionality directly governs quantization resilience.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04286	Probabilistic Classification and Uncertainty Quantification of Sahara Desert Climate Using Feedforward Neural Networks	pre_denominator_closure	SF-2026-ARXIV-2605-04286	问题/机制：Probabilistic Classification and Uncertainty Quantification of Sahara Desert Climate Using Feedforward Neural Networks 以“We assess the model's short- and long-term classification capabilities to evaluate its stability and accuracy over time.”处理其论文内任务；证据边界为“In addition, we use fluctuation analysis methods to highlight the temporal evolution of climatic zones across the Sahara region and identify areas undergoing significant flux of probabilities of their climate classes, providing insights into broader trends in desertification.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04291	Leveraging Pretrained Language Models as Energy Functions for Glauber Dynamics Text Diffusion	pre_denominator_closure	SF-2026-ARXIV-2605-04291	问题/机制：Leveraging Pretrained Language Models as Energy Functions for Glauber Dynamics Text Diffusion 以“We present a discrete diffusion-based language model using Glauber dynamics from statistical physics.”处理其论文内任务；证据边界为“Incorporating UL2 as the pretrained model into our diffusion pipeline, we outperform prior diffusion based LMs and perform competitively with autoregressive models of comparable model sizes.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04295	LLMs Uncertainty Quantification via Adaptive Conformal Semantic Entropy	retained	SF-2026-ARXIV-2605-04295	uncertainty can be estimated over semantic response clusters and calibrated with conformal acceptance, but coverage guarantees remain conditional on calibration exchangeability and the chosen semantic equivalence model	PLATFORM-EVALUATION-SYSTEM	deep_complete	verified	No Change — Existing Coverage
2605.04298	Towards Self-Referential Analytic Assessment: A Profile-Based Approach to L2 Writing Evaluation with LLMs	pre_denominator_closure	SF-2026-ARXIV-2605-04298	问题/机制：Towards Self-Referential Analytic Assessment: A Profile-Based Approach to L2 Writing Evaluation with LLMs 以“In this study, we propose a novel self-referential assessment evaluation framework that focuses on identifying intra-learner strengths and weaknesses rather than assessing inter-learner rankings.”处理其论文内任务；证据边界为“As a result, high correlations may mask a system's true diagnostic behaviour.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04299	Beyond Fixed Thresholds and Domain-Specific Benchmarks for Explainable Multi-Task Classification in Autonomous Vehicles	pre_denominator_closure	SF-2026-ARXIV-2605-04299	问题/机制：Beyond Fixed Thresholds and Domain-Specific Benchmarks for Explainable Multi-Task Classification in Autonomous Vehicles 以“In order to design an accurate and cross-cultural explainable autonomous driving system, we introduce a comprehensive confidence threshold sensitivity analysis that evaluates various threshold values to identify optimal decision boundaries for different tasks.”处理其论文内任务；证据边界为“Through extensive evaluation, we demonstrate that our adaptive threshold selection methodology improves F1-scores across different tasks.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04304	Hierarchical Visual Agent: Managing Contexts in Joint Image-Text Space for Advanced Chart Reasoning	pre_denominator_closure	SF-2026-ARXIV-2605-04304	问题/机制：Hierarchical Visual Agent: Managing Contexts in Joint Image-Text Space for Advanced Chart Reasoning 以“We propose HierVA, a hierarchical visual agent framework for chart reasoning that iteratively constructs and updates a working context in a joint image--text space.”处理其论文内任务；证据边界为“Experiments on the CharXiv reasoning subset demonstrate consistent improvements over strong multimodal baselines, and ablation studies verify that hierarchical architecture, scoped visual context, and distilled context contribute complementary gains.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04305	SWAN: Semantic Watermarking with Abstract Meaning Representation	pre_denominator_closure	SF-2026-ARXIV-2605-04305	问题/机制：SWAN: Semantic Watermarking with Abstract Meaning Representation 以“We introduce SWAN (Semantic Watermarking with Abstract Meaning Representation), a novel framework that embeds watermark signatures into the semantic structure of a sentence using Abstract Meaning Representation (AMR).”处理其论文内任务；证据边界为“Empirical evaluation on the RealNews benchmark shows SWAN matches state-of-the-art detection performance on unaltered watermarked text, while significantly improving robustness against paraphrasing, increasing detection AUC by up to 13.9 percentage points compared to prior methods.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04308	Memory as a Markov Matrix: Sample Efficient Knowledge Expansion via Token-to-Dictionary Mapping	pre_denominator_closure	SF-2026-ARXIV-2605-04308	问题/机制：Memory as a Markov Matrix: Sample Efficient Knowledge Expansion via Token-to-Dictionary Mapping 以“In this work, we propose a principled framework that models autoregressive language generation as a Markov process over tokens, where model memory is represented by a Markov transition matrix.”处理其论文内任务；证据边界为“Experimental results further demonstrate the effectiveness of our method and validate our theoretical findings.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04310	ClusterLess: Deadline-Aware Serverless Workflow Orchestration on Federated Edge Clusters	pre_denominator_closure	SF-2026-ARXIV-2605-04310	问题/机制：ClusterLess: Deadline-Aware Serverless Workflow Orchestration on Federated Edge Clusters 以“Experimental results with concurrent serverless workflows, spanning 18 workload configurations across different input sizes and deadline classes, show that ClusterLess reduces workflow completion time by up to 40 %, increases deadline satisfaction from below 50 % to over…”处理其论文内任务；证据边界为“Experimental results with concurrent serverless workflows, spanning 18 workload configurations across different input sizes and deadline classes, show that ClusterLess reduces workflow completion time by up to 40 %, increases deadline satisfaction from below 50 % to over…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04312	Agent Island: A Saturation- and Contamination-Resistant Benchmark from Multiagent Games	retained	SF-2026-ARXIV-2605-04312	a persistent multi-agent game can reduce benchmark saturation and contamination by making other agents part of the changing workload, while introducing opponent-population and reproducibility dependence	PLATFORM-EVALUATION-SYSTEM	deep_complete	verified	No Change — Existing Coverage
2605.04313	NoisyCausal: A Benchmark for Evaluating Causal Reasoning Under Structured Noise	pre_denominator_closure	SF-2026-ARXIV-2605-04313	问题/机制：NoisyCausal: A Benchmark for Evaluating Causal Reasoning Under Structured Noise 以“While large language models (LLMs) exhibit strong general reasoning abilities, they struggle to disentangle correlation from causation, particularly when observations are partially incorrect or irrelevant information is present.”处理其论文内任务；证据边界为“Experimental results show that our method significantly outperforms standard prompting and reasoning baselines on NoisyCausal.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04316	Orchestrating Serverless Applications in the Edge Cloud Space Continuum: What Breaks and What is Next?	pre_denominator_closure	SF-2026-ARXIV-2605-04316	问题/机制：Orchestrating Serverless Applications in the Edge Cloud Space Continuum: What Breaks and What is Next? 以“Serverless computing has matured into an effective execution model for edge cloud environments, enabling function level decomposition, demand driven scaling, and workflow execution across stable, well provisioned infrastructure.”处理其论文内任务；证据边界为“It then proposes an architecture that enables robust and efficient serverless execution across the continuum, grounded in these challenges and demonstrated through a representative flood response use case.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04320	Reproduction Test Generation for Java SWE Issues	pre_denominator_closure	SF-2026-ARXIV-2605-04320	问题/机制：Reproduction Test Generation for Java SWE Issues 以“To evaluate in an industry setting, besides empirical results with TDD-Bench-Java, this paper also presents results with a contamination-free proprietary dataset.”处理其论文内任务；证据边界为“Overall, we hope that this paper contributes to bringing better diagnosis and validation to Java software development.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04323	LUCAS-MEGA: A Large-Scale Multimodal Dataset for Representation Learning in Soil-Environment Systems	pre_denominator_closure	SF-2026-ARXIV-2605-04323	问题/机制：LUCAS-MEGA: A Large-Scale Multimodal Dataset for Representation Learning in Soil-Environment Systems 以“We introduce LUCAS-MEGA, a large-scale multimodal dataset constructed through systematic data fusion of European soil-environment observations, with the LUCAS survey as its backbone.”处理其论文内任务；证据边界为“To demonstrate the usability of LUCAS-MEGA for data-driven modeling, we pretrain a multimodal tabular transformer (SoilFormer) using a self-supervised objective based on feature masking, achieving stable training, strong predictive performance, and representations that support uncertainty-aware prediction.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04324	DeFed-GMM-DaDiL: A Decentralized Federated Framework for Domain Adaptation	pre_denominator_closure	SF-2026-ARXIV-2605-04324	问题/机制：DeFed-GMM-DaDiL: A Decentralized Federated Framework for Domain Adaptation 以“We empirically study the stability of the learned representations in scenarios where the target domain has missing classes.”处理其论文内任务；证据边界为“Empirical results demonstrate that DeFed-GMM-DaDiL maintains stable and consistent shared representations across clients, effectively reconstructs missing classes, and achieves competitive performance on multi-source domain adaptation benchmarks.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04325	On the Architectural Complexity of Neural Networks	pre_denominator_closure	SF-2026-ARXIV-2605-04325	问题/机制：On the Architectural Complexity of Neural Networks 以“We introduce a unified theoretical framework for the rigorous analysis and systematic construction of deep neural networks (DNNs).”处理其论文内任务；证据边界为“We then collect a dataset of 3,000+ higher complexity architectures, which we publicly release at: https://github.com/combinatoriallabs/ArchitecturalComplexity.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04326	A foundation model of vision, audition, and language for in-silico neuroscience	pre_denominator_closure	SF-2026-ARXIV-2605-04326	问题/机制：A foundation model of vision, audition, and language for in-silico neuroscience 以“Here, we introduce TRIBE v2, a tri-modal (video, audio and language) foundation model capable of predicting human brain activity in a variety of naturalistic and experimental conditions.”处理其论文内任务；证据边界为“Leveraging a unified dataset of over 1,000 hours of fMRI across 720 subjects, we demonstrate that our model accurately predicts high-resolution brain responses for novel stimuli, tasks and subjects, superseding traditional linear encoding models, delivering several-fold improvements in…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04327	From Language to Logic: A Theoretical Architecture for VLM-Grounded Safe Navigation	pre_denominator_closure	SF-2026-ARXIV-2605-04327	问题/机制：From Language to Logic: A Theoretical Architecture for VLM-Grounded Safe Navigation 以“We propose an architecture for integrating high-level, human-provided safety rules and operator-aligned semantic preferences into autonomous robot navigation in unstructured outdoor environments.”处理其论文内任务；证据边界为“Within this framework, we construct an illustrative navigation model that is designed to satisfy a set of STL-encoded specifications and soft operator preferences through formal satisfaction metrics embedded into environmental properties and runtime monitoring.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
