arxiv_id	title	screening_status	screening_reason	owner_node
2605.27724	HumanoidMimicGen: Data Generation for Loco-Manipulation via Whole-Body Planning	pre_denominator_closed	HumanoidMimicGen: Data Generation for Loco-Manipulation via Whole-Body Planning 的具体方法/主张是：We present HumanoidMimicGen, a method for generating humanoid legged loco-manipulation data.；摘要报告/目标为：We show that whole-body visuomotor policies co-trained with data generated by HumanoidMimicGen outperform those trained only on real-world data by 20%.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27725	CFDTwin: An open-source GUI and Python toolkit for POD-NN surrogate modeling of ANSYS Fluent simulations	pre_denominator_closed	CFDTwin: An open-source GUI and Python toolkit for POD-NN surrogate modeling of ANSYS Fluent simulations 的具体方法/主张是：High-fidelity computational fluid dynamics (CFD) is widely used for thermal-fluid design, but repeated CFD solves remain expensive for design optimization, uncertainty analysis, and digital-twin workflows.；摘要报告/目标为：CFDTwin allows users to define simulation inputs and output quantities, generate design-of-experiments samples, run and resume Fluent batch simulations, train POD-NN surrogate models for scalar, surface-field, and cell-zone outputs, inspect validation metrics, and evaluate trained models at new design points without re-running Fluent.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27726	Asynchronous Remote Sensing Time-Series Fusion for Cloud Removal and Anytime Reconstruction	pre_denominator_closed	Asynchronous Remote Sensing Time-Series Fusion for Cloud Removal and Anytime Reconstruction 的具体方法/主张是：We propose AGFlow (Time Aligned Generative Flow Matching), a spatiotemporal flow-matching model for S1/S2 cloud removal and time-series reconstruction with three capabilities: (1) timestamp-conditioned internal alignment that fuses asynchronous S1 and cloudy S2 observations without preprocessing-based pairing; (2) spatiotemporal, context-aware denoising that models spatial structure jointly with temporal dynamics (rather than independent per-pixel time series); and (3) anytime querying, enabling generation of cloud；摘要报告/目标为：We evaluate on the RESTORE-DiT benchmark protocol with quantitative metrics, qualitative comparisons, and component ablations.。排除边界：这是特定感知任务的模型/数据改进，未形成可迁移的表示身份、serving lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27729	QSignAI: Quantum-Randomness-Seeded Identity Signatures at the Intersection of AI for Science and Science for AI	pre_denominator_closed	QSignAI: Quantum-Randomness-Seeded Identity Signatures at the Intersection of AI for Science and Science for AI 的具体方法/主张是：The 2024-2025 Nobel and Turing awards recognised AI and quantum science simultaneously.；摘要报告/目标为：Measurable benchmarks are identified as priority future work.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27733	Can Entry-Wise Clipping Give Spectral Control of Stochastic Gradients?	pre_denominator_closed	Can Entry-Wise Clipping Give Spectral Control of Stochastic Gradients? 的具体方法/主张是：We show that this trade-off can be balanced.；摘要报告/目标为：We further find that applying the entry-wise clipping before spectral normalization yields a ${\sim}2\%$ token saving on top of Muon.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27734	Learn from your own latents and not from tokens: A sample-complexity theory	pre_denominator_closed	Learn from your own latents and not from tokens: A sample-complexity theory 的具体方法/主张是：We confirm this bound with (i) a hierarchical clustering algorithm, (ii) an end-to-end neural network whose predictor-clusterer modules predict their own latents at each level via gradient descent, and (iii) the first sample-complexity analysis of data2vec, which we show implicitly performs hierarchical latent prediction.；摘要报告/目标为：We confirm this bound with (i) a hierarchical clustering algorithm, (ii) an end-to-end neural network whose predictor-clusterer modules predict their own latents at each level via gradient descent, and (iii) the first sample-complexity analysis of data2vec, which we show implicitly performs hierarchical latent prediction.。排除边界：它是生成/表示质量的局部改进，未改变跨模态状态 owner、生成因子化、服务 commit 或物理闭环；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27736	Explicit Critic Guidance for Aligning Diffusion Models	pre_denominator_closed	Explicit Critic Guidance for Aligning Diffusion Models 的具体方法/主张是：We propose a state-aligned latent actor-critic framework for diffusion post-training, in which the diffusion model serves as its own timestep-conditioned value function and predicts values directly on noisy latent states.；摘要报告/目标为：Across both UNet- and DiT-based backbones, our method consistently outperforms prior group-relative RL and actor-critic baselines on single-reward and multi-reward benchmarks, while test-time steering provides additional gains in generation quality.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27737	Bounded-Compute Multimodal Regression for Product-Rating Prediction	pre_denominator_closed	Bounded-Compute Multimodal Regression for Product-Rating Prediction 的具体方法/主张是：We present a bounded-compute adaptation of SmolVLM2-256M-Video-Instruct for product-rating prediction in the LoViF 2026 Efficient VLM challenge.；摘要报告/目标为：Motivated by recent multimodal engagement-prediction results showing that feature-based regression can outperform token-based score generation, we replace the language-modeling head with a lightweight two-layer MLP fed by pooled decoder states, and we enforce deterministic inputs through fixed 384x384 images and truncated metadata.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27739	Worker Disagreement Reveals Sharp Directions in Local SGD	pre_denominator_closed	Worker Disagreement Reveals Sharp Directions in Local SGD 的具体方法/主张是：We show that standard Local SGD exposes this geometry through worker disagreement.；摘要报告/目标为：Experiments on MLPs, CNNs, and Transformers show that subspaces formed by worker-average gaps capture a substantial fraction of the gradient component lying in the dominant Hessian eigenspace.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27740	UNIQUE: Universal Top-k Sparse Attention for Training-free Inference and Sparsity-aware Training	pre_denominator_closed	UNIQUE: Universal Top-k Sparse Attention for Training-free Inference and Sparsity-aware Training 的具体方法/主张是：Experiments on text and speech LLMs show that UNIQUE preserves task performance on long-context benchmarks such as LongBench Pro and on long-form speech recognition, while delivering up to 11.4x attention-kernel speedup over FlashInfer dense attention and at least 5.3x end-to-end decoding speedup over a vLLM-based dense model.；摘要报告/目标为：Experiments on text and speech LLMs show that UNIQUE preserves task performance on long-context benchmarks such as LongBench Pro and on long-form speech recognition, while delivering up to 11.4x attention-kernel speedup over FlashInfer dense attention and at least 5.3x end-to-end decoding speedup over a vLLM-based dense model.。排除边界：这是特定感知任务的模型/数据改进，未形成可迁移的表示身份、serving lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27741	Escape the Language Prior: Mitigating Late-Stage Modality Collapse in Audio Reasoning via Modality-Aware Policy Optimization	pre_denominator_closed	Escape the Language Prior: Mitigating Late-Stage Modality Collapse in Audio Reasoning via Modality-Aware Policy Optimization 的具体方法/主张是：To address this, we introduce Modality-Aware Policy Optimization (MAPO), a novel dual-branch reinforcement learning framework.；摘要报告/目标为：Evaluations on complex audio reasoning benchmarks demonstrate that MAPO substantially improves long-horizon reasoning fidelity and multimodal instruction following, achieving highly competitive performance and setting new state-of-the-art results on several key benchmarks among open-weight models.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27743	A Standardized Ontology for Intent-Based Security Management in Autonomous Networks	pre_denominator_closed	A Standardized Ontology for Intent-Based Security Management in Autonomous Networks 的具体方法/主张是：Modern 5G-Advanced and emerging 6G architectures face complex, multi-layered threat vectors that outpace traditional manual security configurations.；摘要报告/目标为：The results demonstrate that runtime constraint conflicts are resolved dynamically without human intervention, establishing a reproducible framework for standardized, intent-driven network security orchestration.。排除边界：它给出局部 attack/defense slice，未改变平台 threat model、enforcement owner 或 release evidence contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27744	A Policy-Driven Runtime Layer for Agentic LLM Serving	retained_exact_v1_author_complete	A Policy-Driven Runtime Layer for Agentic LLM Serving 的具体机制是：Preliminary results on five real multi-agent workloads show +13 to +37 pp cache hit-rate lift, 12% to 29% lower mean TTFT, and 6% to 14% higher throughput over an unmodified serving stack.。长期变化：a typed agent runtime tier mediates framework semantics and engine events so cross-layer serving policies have one owner. 因而保留 exact-v1 challenge；摘要结果“Preliminary results on five real multi-agent workloads show +13 to +37 pp cache hit-rate lift, 12% to 29% lower mean TTFT, and 6% to 14% higher throughput over an unmodified serving stack.”不作为最终证据。	AGENT-PLATFORM
2605.27745	CXL-ClusterSim: Modeling CXL-based Disaggregated Memory Cluster for Pooling and Sharing using gem5 and SST	pre_denominator_closed	CXL-ClusterSim: Modeling CXL-based Disaggregated Memory Cluster for Pooling and Sharing using gem5 and SST 的具体方法/主张是：However, at present, there are limited simulation tools available for exploring the design space and evaluating the performance tradeoffs in computer systems with disaggregated memory.；摘要报告/目标为：We outline the challenges in creating this simulation infrastructure and present a design that is scalable, flexible, and reasonably fast to help computer architects to explore the design space of CXL-based disaggregated memory and identify new opportunities for hardware/software codesign and performance optimization.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27747	Soft Specialists: $α$-Rényi Ensembles for Uncertainty-Aware LLM Post-Training	pre_denominator_closed	Soft Specialists: $α$-Rényi Ensembles for Uncertainty-Aware LLM Post-Training 的具体方法/主张是：We propose an $α$-Rényi variational framework for learning distributions over post-training parameters, offering an uncertainty-aware alternative to deep ensemble approaches.；摘要报告/目标为：As a result, the model is forced to compress conflicting goals, and inherent uncertainties into a single, averaged pattern of behaviour.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27748	Mahalanobis PatchCore: Covariance-Aware and Streaming-Compatible Industrial Anomaly Detection	pre_denominator_closed	Mahalanobis PatchCore: Covariance-Aware and Streaming-Compatible Industrial Anomaly Detection 的具体方法/主张是：Industrial visual anomaly detection is usually one-class: normal images are abundant, while defects are rare, heterogeneous, and often unavailable during system design.；摘要报告/目标为：We evaluate the method on a public 15-category industrial anomaly-detection benchmark and three industrial datasets covering blow-fill-seal strip-ampoule meniscus inspection, amber-glass-ampoule bottom inspection, and lyophilised-cake vial inspection.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27750	Reading or Guessing? Visual Grounding Failures of Vision-Language Models for OCR in Ancient Greek Editions	pre_denominator_closed	Reading or Guessing? Visual Grounding Failures of Vision-Language Models for OCR in Ancient Greek Editions 的具体方法/主张是：Comparing open-weight VLMs with traditional OCR baselines on low-resource Ancient Greek critical editions, we show that VLM errors often remain fluent even when wrong, producing plausible Greek substitutions where traditional engines produce local recognition noise.；摘要报告/目标为：Comparing open-weight VLMs with traditional OCR baselines on low-resource Ancient Greek critical editions, we show that VLM errors often remain fluent even when wrong, producing plausible Greek substitutions where traditional engines produce local recognition noise.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27752	Same Answer, Different Confidence: Protocol Sensitivity in LLM Confidence Calibration	pre_denominator_closed	Same Answer, Different Confidence: Protocol Sensitivity in LLM Confidence Calibration 的具体方法/主张是：Published comparisons diverge on this, and in a twelve-study audit five never state the choice.；摘要报告/目标为：The AUROC result cannot come from rescaling the likelihoods, since AUROC is invariant to any common order-preserving transformation; the items are ordered differently.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27755	A Vertical Look at UAV Connectivity in the Wild: Cellular vs. Starlink, 3D Characterization, and Performance Prediction	pre_denominator_closed	A Vertical Look at UAV Connectivity in the Wild: Cellular vs. Starlink, 3D Characterization, and Performance Prediction 的具体方法/主张是：In this paper, we present an open-source measurement platform designed to characterize the performance of commercial cellular (Verizon, a major US provider) and LEO satellite (Starlink) networks through real-world flight tests in rural environments.；摘要报告/目标为：Our cellular-Starlink comparative results, which are collected \emph{simultaneously at the same time and location}, demonstrate significant performance differences between the two technologies: the LEO satellite link achieves superior latency performance with $95\%$ of Round-Trip Time (RTT) measurements below $50$ ms compared to $80\%$ under $150$ ms for cellular, and exceptional downlink capacity with $95\%$ exceedi。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27756	Sparse POD Mode Selection and Manifold Dimensionality Reduction with Neural Networks	pre_denominator_closed	Sparse POD Mode Selection and Manifold Dimensionality Reduction with Neural Networks 的具体方法/主张是：We present SparseModesNet, a dimensionality reduction framework that employs linear encoding and nonlinear NN decoding.；摘要报告/目标为：For turbulent channel flow at friction Reynolds number $Re_τ= 5200$, our method reduces reconstruction error by 51-78% compared to existing polynomial manifold methods while maintaining interpretability through physically meaningful mode selection.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27757	CLIPGen: A Chiplet Link IP Modeling and Generation Framework for 2.5D Architecture Exploration	pre_denominator_closed	CLIPGen: A Chiplet Link IP Modeling and Generation Framework for 2.5D Architecture Exploration 的具体方法/主张是：While the packaging and interconnect choices play a large role in the overall system design, system architects still lack a suitable framework for early design space exploration which takes these choices into account.；摘要报告/目标为：As a case study, we examine generated UCIe interfaces across several packaging options.。排除边界：它是领域算法、理论或模型局部增量，未显示长期 state/data/control owner 或 evaluation contract 的变化；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27758	High-Fidelity Industrial Crash Dynamics Prediction via Geometry-Aware Operator Learning with Memory-Efficient Low-Rank Attention	pre_denominator_closed	High-Fidelity Industrial Crash Dynamics Prediction via Geometry-Aware Operator Learning with Memory-Efficient Low-Rank Attention 的具体方法/主张是：Beyond the architecture itself, we propose and systematically evaluate a suite of temporal prediction recipes, including one-shot, time-conditional, and autoregressive rollout strategies, demonstrating that the one-shot approach achieves state-of-the-art accuracy with significantly reduced training overhead and inference latency.；摘要报告/目标为：Beyond the architecture itself, we propose and systematically evaluate a suite of temporal prediction recipes, including one-shot, time-conditional, and autoregressive rollout strategies, demonstrating that the one-shot approach achieves state-of-the-art accuracy with significantly reduced training overhead and inference latency.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27759	Colosseum V2: Benchmarking Generalization for Vision Language Action Models	pre_denominator_closed	Colosseum V2: Benchmarking Generalization for Vision Language Action Models 的具体方法/主张是：To systematically study this gap, we introduce Colosseum V2, a large-scale simulation benchmark for evaluating VLA generalization in robot learning across diverse conditions.；摘要报告/目标为：We demonstrate strong correlations between simulation and real-world metrics that support the ecological validity of the benchmark.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27760	SkillGrad: Optimizing Agent Skills Like Gradient Descent	pre_denominator_closed	SkillGrad: Optimizing Agent Skills Like Gradient Descent 的具体方法/主张是：In this paper, we propose SkillGrad, a gradient-descent-inspired framework for optimizing agent skills.；摘要报告/目标为：Ablations further show that momentum and contrastive diagnosis both contribute to the final skill quality.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27761	AndroidDaily: A Verifiable Benchmark for Mobile GUI Agents on Real-World Closed-Source Applications	pre_denominator_closed	AndroidDaily: A Verifiable Benchmark for Mobile GUI Agents on Real-World Closed-Source Applications 的具体方法/主张是：To bridge this gap, we introduce AndroidDaily, a large-scale benchmark comprising 350 realistic daily-use tasks across 94 high-frequency Android applications spanning transportation, shopping, local services, entertainment, content creation, social media, and everyday utilities.；摘要报告/目标为：Experiments show that GRADE achieves 87.37\% agreement with human evaluators.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27762	PEAM: Parametric Embodied Agent Memory through Contrastive Internalization of Experience in Minecraft	pre_denominator_closed	PEAM: Parametric Embodied Agent Memory through Contrastive Internalization of Experience in Minecraft 的具体方法/主张是：We present PEAM, a Parametric Embodied Agent Memory framework in Minecraft that transforms agent memory from inference-time retrieval into parameter-resident skills internalized through experience.；摘要报告/目标为：Experiments in Minecraft show that PEAM improves long-horizon task performance, mitigates forgetting on previously consolidated skills, and improves parametric-versus-retrieval efficiency over retrieval-based embodied agents and parametric memory variants.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27763	A Paired Testing Protocol for Batch-Conditioned Refusal Robustness in LLM Serving	retained_exact_v1_author_complete	A Paired Testing Protocol for Batch-Conditioned Refusal Robustness in LLM Serving 的具体机制是：We synthesize four artifact-backed studies into a paired testing protocol: Study A combines local discovery, scorer-corrected adjudication, and true-batching confirmation; Study B tests cross-model generalization; Study C tests continuous-batch composition; and Study D runs a batch-invariant-kernel ablation.。长期变化：batch condition and kernel path enter the safety evaluation identity through paired exact-stack tests and capability controls. 因而保留 exact-v1 challenge；摘要结果“The testing recommendation is exact-stack validation: evaluate refusal at the served batch setting, pair safety prompts with capability controls, and report low-rate directional flips separately from aggregate null effects.”不作为最终证据。	PLATFORM-EVALUATION-SYSTEM
2605.27764	Can Segmentation Models Understand the World? Towards Proactive Affordance Reasoning via Visual Chain-of-Thought	pre_denominator_closed	Can Segmentation Models Understand the World? Towards Proactive Affordance Reasoning via Visual Chain-of-Thought 的具体方法/主张是：To bridge this gap, we introduce SegWorld, where the model reasons about the scene through a multi-level visual chain-of-thought (CoT) before committing to a mask.；摘要报告/目标为：Experiments show SegWorld matches instruction-driven baselines on target-referential instructions and improves substantially on intent-level ones.。排除边界：这是特定感知任务的模型/数据改进，未形成可迁移的表示身份、serving lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27765	Restoring the Sweet Spot: Pass-Rate Weighted Self-Distillation for LLM Reasoning	pre_denominator_closed	Restoring the Sweet Spot: Pass-Rate Weighted Self-Distillation for LLM Reasoning 的具体方法/主张是：Extending the learnability framework to normalized rewards, we show that normalization absorbs the variance term $p(1-p)$, equalizing leading-order learnability across questions and leaving $\sqrt{p(1-p)}$ as the sole residual scaling factor in the per-question gradient.；摘要报告/目标为：Experiments on scientific reasoning and tool-use benchmarks demonstrate that SC-SDPO consistently improves over SDPO, yielding gains of +3.2/+4.3 (mean@16/maj@16) on Qwen3-8B and +1.8/+3.0 on OLMo-3-7B, while preserving stable training dynamics throughout optimization.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27766	Got a Secret? LLM Agents Can't Keep It: Evaluating Privacy in Multi-Agent Systems	pre_denominator_closed	Got a Secret? LLM Agents Can't Keep It: Evaluating Privacy in Multi-Agent Systems 的具体方法/主张是：We introduce a Moltbook-style simulation platform where thousands of LLM agents interact across communities over a simulated month, and use it to evaluate privacy as a downstream safety concern under varying degrees of social pressure.；摘要报告/目标为：We find that shifting from single turn to multi turn social evaluation amplifies privacy violations (CIMemories 19.95% to Ours 45.30% across OpenAI models), that leakage is socially contagious, with agents 8 times more likely to disclose sensitive information after observing a peer do so, and that explicit privacy instructions reduce but do not eliminate this effect, leaving leakage rates above 37.8% even with safegu。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27767	UniMaia: Steering Chess Policies with Language for Human-like Play	pre_denominator_closed	UniMaia: Steering Chess Policies with Language for Human-like Play 的具体方法/主张是：We propose $\textbf{UniMaia}$, a framework for prompt-conditioned policy modulation that adapts a frozen Lc0-based chess policy network using a parameter-efficient text encoder and a ControlNet-style conditioning mechanism.；摘要报告/目标为：Overall, our results demonstrate that prompt-conditioned control of domain-specific policy networks is feasible without end-to-end multimodal training, while highlighting trade-offs between controllability and predictive performance.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27768	Auditable Decision Models with Learned Abstention and Real-Time Steering	pre_denominator_closed	Auditable Decision Models with Learned Abstention and Real-Time Steering 的具体方法/主张是：We study operational decision control for AI systems, where uncertainty must be explicitly routable, policy-governed, and auditable rather than hidden inside forced predictions or free-form generation.；摘要报告/目标为：Our main contribution is a bounded execution interface in which deferral is learned, inference-time routing remains inspectable, auxiliary signals provide a path to auditable behavior control, and evaluation evidence supports external review.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27769	Smoothed Score Queries and the Complexity of Sampling	pre_denominator_closed	Smoothed Score Queries and the Complexity of Sampling 的具体方法/主张是：We study the query complexity of sampling from high-dimensional Gaussian distributions using gradient information.；摘要报告/目标为：We show that this barrier disappears when the sampler is allowed to query \emph{smoothed scores}, namely gradients of the logarithms of the Gaussian-convolved densities.。排除边界：它是局部训练/压缩技巧，未改变 dataset/objective/checkpoint/runtime 的长期所有权合同；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27770	Sampling Triangulations and Calabi-Yau Threefolds with Autoregressive GNNs	pre_denominator_closed	Sampling Triangulations and Calabi-Yau Threefolds with Autoregressive GNNs 的具体方法/主张是：We introduce `dualGNN', an autoregressive message-passing GNN for sampling fine, regular triangulations of lattice polytopes.；摘要报告/目标为：We show that these circuits are necessary and sufficient to determine a triangulation's regularity from the graph, provided certain magnitude information is retained.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27771	A Preliminary Assessment of Midhaul Links at 140 GHz using Ray-Tracing	pre_denominator_closed	A Preliminary Assessment of Midhaul Links at 140 GHz using Ray-Tracing 的具体方法/主张是：In this paper, we consider an urban environment and evaluate the feasibility of THz wireless midhaul links for the transport networks between the Central Units (CU) and Distributed Units (DU) in a disaggregated 5G network architecture with functional splits.；摘要报告/目标为：In this paper, we consider an urban environment and evaluate the feasibility of THz wireless midhaul links for the transport networks between the Central Units (CU) and Distributed Units (DU) in a disaggregated 5G network architecture with functional splits.。排除边界：它是领域算法、理论或模型局部增量，未显示长期 state/data/control owner 或 evaluation contract 的变化；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27772	Do Audio LLMs Listen or Read? Analyzing and Mitigating Paralinguistic Failures with VoxParadox	pre_denominator_closed	Do Audio LLMs Listen or Read? Analyzing and Mitigating Paralinguistic Failures with VoxParadox 的具体方法/主张是：To systematically quantify this issue, we introduce VoxParadox, an adversarial benchmark with 2,000 verified examples, spanning 10 paralinguistic tasks, created with controlled speech synthesis to intentionally mismatch transcript claims and speaking style, enabling direct measurement of speech paralinguistic understanding.；摘要报告/目标为：To understand the cause of this gap, we perform layer-wise probing and find that (i) paralinguistic cues can degrade in deeper encoder layers and at the encoder--LLM interface, and (ii) even when such cues are available in audio tokens, the language model frequently ignores them.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27773	Do Models Know Why They Changed Their Mind? Interpretability and Faithfulness of Chain-of-Thought Under Knowledge Conflict	pre_denominator_closed	Do Models Know Why They Changed Their Mind? Interpretability and Faithfulness of Chain-of-Thought Under Knowledge Conflict 的具体方法/主张是：We introduce introspective faithfulness and test it across 200 questions, 8 models, and 4 prompt conditions.；摘要报告/目标为：Internal thinking tokens show greater decision-sensitivity than user-facing CoT (p=0.033).。排除边界：它是局部训练/压缩技巧，未改变 dataset/objective/checkpoint/runtime 的长期所有权合同；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27774	Fine-Tuning Dynamics of In-Context Factual Recall in Transformers	pre_denominator_closed	Fine-Tuning Dynamics of In-Context Factual Recall in Transformers 的具体方法/主张是：In this work, we study how in-context learning leverages factual knowledge recall.；摘要报告/目标为：Experiments verify our theoretical predictions and show that the pairwise attention pattern emerges even when the MLP layer is pretrained instead of constructed.。排除边界：它是 Agent 局部能力/应用方案，尚未建立新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27782	Revisiting ML Training under Fully Homomorphic Encryption: Convergence Guarantees, Differential Privacy, and Efficient Algorithms	pre_denominator_closed	Revisiting ML Training under Fully Homomorphic Encryption: Convergence Guarantees, Differential Privacy, and Efficient Algorithms 的具体方法/主张是：We present the first theoretical convergence analysis of machine learning training under fully homomorphic encryption (FHE), combined with a differentially private (DP) training algorithm tailored to encrypted computation.；摘要报告/目标为：Together, these contributions advance the feasibility of efficient, private, and secure machine learning on sensitive data.。排除边界：它是局部训练/压缩技巧，未改变 dataset/objective/checkpoint/runtime 的长期所有权合同；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27784	WIRE: Profiling Witnessed Within-Policy Instruction Collisions in LLM Agents	pre_denominator_closed	WIRE: Profiling Witnessed Within-Policy Instruction Collisions in LLM Agents 的具体方法/主张是：Existing instruction-following evaluations usually ask whether a model satis- fies explicit constraints, but they do not show how a model resolves pressure among rules inside one standing policy.；摘要报告/目标为：Existing instruction-following evaluations usually ask whether a model satis- fies explicit constraints, but they do not show how a model resolves pressure among rules inside one standing policy.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时证据对象或 release gate；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
2605.27785	A Query Engine for the Agents	retained_exact_v1_author_complete	"A Query Engine for the Agents 的具体机制是：People want to analyze it, and the questions worth asking (""show me where the agent got confused"") cannot be answered by SQL alone, since text is not queryable without a model in the query path.。长期变化：agent traces become a queryable evidence plane through a client-native engine that combines relational scans with bounded model operators. 因而保留 exact-v1 challenge；摘要结果“People want to analyze it, and the questions worth asking (""show me where the agent got confused"") cannot be answered by SQL alone, since text is not queryable without a model in the query path.”不作为最终证据。"	PLATFORM-LOGGING
2605.27786	Locality-Aware Redundancy Pruning for LLM Depth Compression	pre_denominator_closed	Locality-Aware Redundancy Pruning for LLM Depth Compression 的具体方法/主张是：We propose Locality-Aware Redundancy Pruning (LoRP), a training-free one-shot depth pruning framework guided by representation locality.；摘要报告/目标为：Experiments across diverse LLM families show improvements in both perplexity and downstream task accuracy.。排除边界：它是局部训练/压缩技巧，未改变 dataset/objective/checkpoint/runtime 的长期所有权合同；因此在 Candidate Denominator 前闭合，并保留 identity 供独立 reviewer 重开。	
