arxiv_id	title	categories	screening_status	screening_reason	owner_node
2605.26174	A Universal Cliff and a Design Fingerprint: Cross-Section Defect Detection Under LLM Orchestration	cs.AI,cs.CL,cs.MA,cs.SE	pre_denominator_closure	`A Universal Cliff and a Design Fingerprint: Cross-Section Defect Detection Under LLM Orchestration` (cs.AI,cs.CL,cs.MA,cs.SE) reports: Production language-model systems answer a request by partitioning it across an invisible orchestration of worker agents that recompose one integrated report.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26175	InfoQuant: Shaping Activation Distributions for Low-Bit LLM Quantization	cs.AI,cs.LG	pre_denominator_closure	`InfoQuant: Shaping Activation Distributions for Low-Bit LLM Quantization` (cs.AI,cs.LG) reports: We recast activation transformation as quantizer-facing distribution design and analyze quantization error from an information-theoretic perspective.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26176	PitchBench: Measuring Pitch Hearing in Audio-Language Models	cs.AI,cs.SD	pre_denominator_closure	`PitchBench: Measuring Pitch Hearing in Audio-Language Models` (cs.AI,cs.SD) reports: We introduce PitchBench, an evaluation suite that systematically measures pitch hearing in ALMs.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26177	RepoMirage: Probing Repository Context Reasoning in Code Agents with Perturbations	cs.AI,cs.SE	retained_pending_exact_v1_review	`RepoMirage: Probing Repository Context Reasoning in Code Agents with Perturbations`: To investigate this question, we introduce RepoMirage, a two-stage evaluation suite built on SWE-Bench Verified that adopts perturbation as a diagnostic tool to increase the demand for context reasoning by transforming how the repository is exposed. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-EVALUATION-SYSTEM
2605.26178	ATOM: Instantiating Budget-Controllable Multi-Agent Collaboration via Nucleus-Electron Hierarchy	cs.LG,cs.MA	pre_denominator_closure	`ATOM: Instantiating Budget-Controllable Multi-Agent Collaboration via Nucleus-Electron Hierarchy` (cs.LG,cs.MA) reports: We propose \textsc{ATOM}, an adaptive framework that generates budget-controllable collaboration graphs via a novel task-driven reinforcement learning paradigm.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26179	AutoDFT: A Closed-Loop Multi-Agent Framework for Autonomous DFT Calculations	cond-mat.mtrl-sci,cs.AI,cs.CE	pre_denominator_closure	`AutoDFT: A Closed-Loop Multi-Agent Framework for Autonomous DFT Calculations` (cond-mat.mtrl-sci,cs.AI,cs.CE) reports: Here, we introduce AutoDFT, a closed-loop multi-agent framework that embeds LLM reasoning into every stage of the DFT lifecycle, where a strategic planner produces a skeletal plan of step objectives; a step planner generates numerical parameters just in time from preceding results; and a monitor-recover-reflect cycle diagnoses failures, repairs them, and revises the plan when…; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26182	BrickAnything: Geometry-Conditioned Buildable Brick Generation with Structure-Aware Tokenization	cs.AI,cs.GR	pre_denominator_closure	`BrickAnything: Geometry-Conditioned Buildable Brick Generation with Structure-Aware Tokenization` (cs.AI,cs.GR) reports: In this work, we present BrickAnything, a geometry-conditioned autoregressive framework for generating buildable brick structures from diverse 3D representations.; however, the model-local quality or representation gain does not change the long-term multimodal state identity, generation factorization, serving, or physical-control boundary.	
2605.26183	What Molecular Structure Cannot Tell Us: A Taxonomy of Explainability Gaps in GNN-Based Drug Toxicity Prediction	cs.LG,q-bio.QM	pre_denominator_closure	`What Molecular Structure Cannot Tell Us: A Taxonomy of Explainability Gaps in GNN-Based Drug Toxicity Prediction` (cs.LG,q-bio.QM) reports: This study introduces an operational taxonomy of the structural information limits that prevent structure-based toxicity prediction, independent of the learning algorithm employed.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26184	GAC: Noise-Aware Adaptive Mixing for Hybrid SFT-RL Post-Training	cs.AI,cs.LG	retained_pending_exact_v1_review	`GAC: Noise-Aware Adaptive Mixing for Hybrid SFT-RL Post-Training`: We propose GAC, a noise-aware controller that derives an adaptive mixing weight from online estimates of gradient variance and disagreement between the two training signals. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	TRAIN-RLHF
2605.26186	SetupX: Can LLM Agents Learn from Past Failures in Functionality-Correct Code Repository Setup?	cs.AI,cs.CL,cs.LG,cs.SE	pre_denominator_closure	`SetupX: Can LLM Agents Learn from Past Failures in Functionality-Correct Code Repository Setup?` (cs.AI,cs.CL,cs.LG,cs.SE) reports: Functionality-correct repository setup aims to configure execution environments (e.g., dependencies, build scripts) to successfully execute a repository's documented features.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26189	Max-Window Scale Estimation for Near-Lossless HiF8 W8A8 Quantization-Aware Training	cs.AI,cs.LG	pre_denominator_closure	`Max-Window Scale Estimation for Near-Lossless HiF8 W8A8 Quantization-Aware Training` (cs.AI,cs.LG) reports: We present a systematic study of HiF8 W8A8 QAT for OpenPangu-Embedded-1B through the lens of Delayed Tensor Scaling (DTS).; however, the local objective or model-quality improvement does not change optimizer/checkpoint ownership, distributed runtime, precision contract, or a stable training design judgment.	
2605.26190	HRVConformer: Neonatal Hypoxic-Ischemic Encephalopathy Classification from the Heart Rate signals	cs.AI,cs.LG,eess.SP	pre_denominator_closure	`HRVConformer: Neonatal Hypoxic-Ischemic Encephalopathy Classification from the Heart Rate signals` (cs.AI,cs.LG,eess.SP) reports: This paper presents the HRVConformer, a novel deep learning architecture for the classification of hypoxic-ischemic encephalopathy (HIE) using the instantaneous heart rate (HR) signal.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26191	Modeling Dynamic Mixtures of Time-Delay Systems from Streaming Time Series	cs.AI,cs.LG	pre_denominator_closure	`Modeling Dynamic Mixtures of Time-Delay Systems from Streaming Time Series` (cs.AI,cs.LG) reports: Tests on real datasets show that DelayMix consistently outperforms other methods, achieving superior forecast accuracy and faster adaptation to delays, especially for highly non-stationary data.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26192	Co-folding model guided by structural proteomics	cs.AI,cs.LG,q-bio.BM	pre_denominator_closure	`Co-folding model guided by structural proteomics` (cs.AI,cs.LG,q-bio.BM) reports: Protein structure generative models excel at predicting single protein static structures from sequence, but routinely fail to capture the correct conformational state of protein complexes, critical for protein design and induced proximity modalities such as antibodies and PROTACs.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26193	Bridging Classification and Reconstruction: Cooperative Time Series Anomaly Detection	cs.AI,cs.LG	pre_denominator_closure	`Bridging Classification and Reconstruction: Cooperative Time Series Anomaly Detection` (cs.AI,cs.LG) reports: This cooperative design enables CoAD to effectively detect subtle and complex anomalies that are often overlooked by existing methods.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26194	On the Role of Inductive Bias in Time-Series Pretraining: A Case Study in Learning Generalizable Representations for Clinical Time Series	cs.LG	pre_denominator_closure	`On the Role of Inductive Bias in Time-Series Pretraining: A Case Study in Learning Generalizable Representations for Clinical Time Series` (cs.LG) reports: We study this question in pathological gait analysis for spinal cord injury (SCI) via PathoFM, an encoder-centric transformer pretrained on multivariate gait windows with three complementary objectives: Local Completion (reconstruct contiguous masked spans to enforce local structure), Temporal Continuity (predict a masked mid-horizon continuation from an observed prefix to enforce smoothness and causal consistency), and…; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26195	CyberEvolver: Structured Self-Evolution for Cybersecurity Agents On the Fly	cs.AI,cs.CR	pre_denominator_closure	`CyberEvolver: Structured Self-Evolution for Cybersecurity Agents On the Fly` (cs.AI,cs.CR) reports: We introduce \textsc{CyberEvolver}, a self-evolving cybersecurity agent framework that iteratively revises its own scaffold based on experience from failed execution attempts.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26196	"""You do understand that people don't trust technology?"": Explaining Trusted Execution Environments to Non-Experts"	cs.CR,cs.HC	pre_denominator_closure	"`""You do understand that people don't trust technology?"": Explaining Trusted Execution Environments to Non-Experts` (cs.CR,cs.HC) reports: In this study, we evaluated text-based explanations introducing TEEs to non-experts.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary."	
2605.26200	Workflow Closure Is Not Scientific Closure in Auto-Research Systems	cs.AI,cs.SE	retained_pending_exact_v1_review	`Workflow Closure Is Not Scientific Closure in Auto-Research Systems`: These collapses are not inherent limits of autonomy but correctable design choices. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-EVALUATION-SYSTEM
2605.26203	AgentSociety: Incentivizing Agentic Social Intelligence	cs.AI,cs.CY,cs.GT,cs.MA	pre_denominator_closure	`AgentSociety: Incentivizing Agentic Social Intelligence` (cs.AI,cs.CY,cs.GT,cs.MA) reports: Towards this vision, we propose $\mathtt{AgentSociety}$, a mechanism that enables decentralized agentic collaboration grounded in liquid democracy and information diffusion from social choice theory.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26222	From Privacy to Generalization: Linear Max-Information Bounds for DP-SGD	cs.LG,stat.ML	pre_denominator_closure	`From Privacy to Generalization: Linear Max-Information Bounds for DP-SGD` (cs.LG,stat.ML) reports: Understanding the relationship between generalization and privacy remains a central challenge in modern machine learning theory, particularly for deep networks trained by variants of differentially private stochastic gradient descent (DP-SGD).; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26230	Geometry-Aware Representation Denoising for Robust Multi-view 3D Reconstruction	cs.CV	pre_denominator_closure	`Geometry-Aware Representation Denoising for Robust Multi-view 3D Reconstruction` (cs.CV) reports: We present Geometry-Aware Representation Denoising (GARD), a novel framework that performs diffusion-based multi-view restoration directly in the feature space of a feed-forward 3D reconstruction model.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26232	Not All Modalities Are Equal: Instruction-Aware Gating for Multimodal Videos	cs.CV	pre_denominator_closure	`Not All Modalities Are Equal: Instruction-Aware Gating for Multimodal Videos` (cs.CV) reports: To address this issue, we present a unified multimodal video understanding framework, named UniMVU, that performs instruction-aware fusion across video, audio, depth map, or any other modality inputs via two levels of dynamic gating: inner-modality gates emphasize salient regions within each modality, whereas modality-level gates re-weight whole streams; both are conditioned on the text instruction…; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26234	Minimal surfaces, Knots, and Neural Networks	cs.LG,math.DG,math.GT	pre_denominator_closure	`Minimal surfaces, Knots, and Neural Networks` (cs.LG,math.DG,math.GT) reports: In this paper, we develop a novel machine learning framework based on Physics-Informed Neural Networks (PINNs) to solve the minimal surface equation in hyperbolic space.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.26236	DuoGesture: Neuro-Inspired and Biomechanically Informed Dual-Stream Co-Speech Gesture Generation	cs.CV,cs.SD	pre_denominator_closure	`DuoGesture: Neuro-Inspired and Biomechanically Informed Dual-Stream Co-Speech Gesture Generation` (cs.CV,cs.SD) reports: We propose \emph{DuoGesture}, a neuro-inspired and biomechanically informed dual-stream approach that decomposes co-speech gesture synthesis into coupled semantic and beat streams.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26239	Sentinel: Embodied Cooperative Spatial Reasoning and Planning	cs.CV,cs.MA	pre_denominator_closure	`Sentinel: Embodied Cooperative Spatial Reasoning and Planning` (cs.CV,cs.MA) reports: In this work, we study Cooperative Spatial Intelligence, the ability of decentralized embodied agents to coordinate effectively under dynamic environmental constraints across city-scale outdoor domains.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26241	RoMo: A Large-Scale, Richly Organized Dataset and Semantic Taxonomy for Human Motion Generation	cs.CV	pre_denominator_closure	`RoMo: A Large-Scale, Richly Organized Dataset and Semantic Taxonomy for Human Motion Generation` (cs.CV) reports: We introduce RoMo, a rich, large-scale, carefully curated dataset of in-the-wild human motions that resolves these tradeoffs.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26242	Can LLMs Introspect? A Reality Check	cs.AI	pre_denominator_closure	`Can LLMs Introspect? A Reality Check` (cs.AI) reports: Can large language models detect and report their own internal states?; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.26243	Provably Communication-Efficient and Privacy-Preserving Federated Graph Neural Networks	cs.LG	pre_denominator_closure	`Provably Communication-Efficient and Privacy-Preserving Federated Graph Neural Networks` (cs.LG) reports: We propose CE-FedGNN, a communication-efficient and privacy-preserving federated GNN framework for learning over such coupled graphs.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26244	LongAV-Compass: Towards Unified Evaluation of Minute-Scale Audio-Visual Generation Across T2AV, I2AV, and V2AV	cs.CV,cs.MM,cs.SD	pre_denominator_closure	`LongAV-Compass: Towards Unified Evaluation of Minute-Scale Audio-Visual Generation Across T2AV, I2AV, and V2AV` (cs.CV,cs.MM,cs.SD) reports: To bridge this gap, we introduce LongAV-Compass, a systematic benchmark for minute-long audio-visual generation.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26246	The Bridge-Garden Dilemma in LLM Distillation: Why Mixing Hard and Soft Labels Works	cs.LG	pre_denominator_closure	`The Bridge-Garden Dilemma in LLM Distillation: Why Mixing Hard and Soft Labels Works` (cs.LG) reports: Crucially, we show that this gain cannot be explained by closer teacher matching during training.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26248	Unified Neural Scaling Laws	cs.AI,cs.LG,cs.NE	pre_denominator_closure	`Unified Neural Scaling Laws` (cs.AI,cs.LG,cs.NE) reports: We present a functional form (that we refer to as a Unified Neural Scaling Law (UNSL)) that accurately models and extrapolates the scaling behaviors of deep neural networks as multiple dimensions all vary simultaneously (i.e.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26252	Is Agent Memory a Database? Rethinking Data Foundations for Long-Term AI Agent Memory	cs.AI,cs.DB	retained_pending_exact_v1_review	`Is Agent Memory a Database? Rethinking Data Foundations for Long-Term AI Agent Memory`: Long-running AI agents need persistent memory. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	AGENT-MEMORY
2605.26255	Prospective evaluation of multimodal respiratory failure prediction: Do chest X-rays improve performance beyond EHR signals?	cs.AI,cs.LG,eess.IV	pre_denominator_closure	`Prospective evaluation of multimodal respiratory failure prediction: Do chest X-rays improve performance beyond EHR signals?` (cs.AI,cs.LG,eess.IV) reports: In this study, we ask whether CXR information improves prospective prediction of invasive mechanical ventilation beyond EHR signals alone.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26256	Personalizing Embodied Multimodal Large Language Model Agents over Long-term User Interactions	cs.AI	pre_denominator_closure	`Personalizing Embodied Multimodal Large Language Model Agents over Long-term User Interactions` (cs.AI) reports: In this work, we propose POLAR, a multiomodal memory-augmented framework for personalized embodied agents over long-term user interactions.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26262	Dimensional Distribution Emotion State: Leveraging Valence and Arousal as a Common Embedding Space for Visual Emotion Analysis	cs.CV	pre_denominator_closure	`Dimensional Distribution Emotion State: Leveraging Valence and Arousal as a Common Embedding Space for Visual Emotion Analysis` (cs.CV) reports: To assist the museum curators in their design of these exhibitions, we wish to develop a tool that can predict the emotional response evoked by a work of art.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26266	Quantized Keys Steal Attention: Bias Correction for KV-Cache Compression in Video Diffusion	cs.AI,cs.CV,cs.GR,cs.LG,eess.IV	retained_pending_exact_v1_review	`Quantized Keys Steal Attention: Bias Correction for KV-Cache Compression in Video Diffusion`: We show that a key driver of this degradation is a systematic bias in attention weights: due to the convexity of the exponential in softmax attention, quantization noise inflates the contribution of cached keys, a phenomenon we call the Jensen bias. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	INFER-KV-CACHE
2605.26269	AgentSecBench: Measuring Prompt Injection, Privacy Leakage, and Tool-Use Integrity in LLM Agents	cs.CR	retained_pending_exact_v1_review	`AgentSecBench: Measuring Prompt Injection, Privacy Leakage, and Tool-Use Integrity in LLM Agents`: We introduce AgentSecBench as an empirical instantiation of a formal security framework for this problem. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-SECURITY
2605.26271	Learning Nonlinear Factor Models with Unknown Monotone Links from Incomplete and Noisy Data	cs.LG,econ.EM,stat.ML	pre_denominator_closure	`Learning Nonlinear Factor Models with Unknown Monotone Links from Incomplete and Noisy Data` (cs.LG,econ.EM,stat.ML) reports: We study a nonlinear factor model in which observed responses depend on low-rank latent factors through an unknown monotone link function.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.26273	Frequency-Guided Fusion For RGB-Thermal Semantic Segmentation	cs.CV	pre_denominator_closure	`Frequency-Guided Fusion For RGB-Thermal Semantic Segmentation` (cs.CV) reports: In this paper, we propose a multi-modal fusion architecture built upon dual ConvNeXt V2 backbones that employs stage-wise, modality-adaptive fusion strategies.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26275	SPEAR: Code-Augmented Agentic Prompt Optimization	cs.CL	pre_denominator_closure	`SPEAR: Code-Augmented Agentic Prompt Optimization` (cs.CL) reports: We port the code-as-action paradigm of CodeAct (Wang et al., 2024a) to APE and propose SPEAR (Sandboxed Prompt Engineer with Active Roll-back), a free-form agentic optimizer with four tools -- evaluate, python, set_prompt, finish -- that decides autonomously how and when to use them.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26277	VesselSim: learning 3D blood vessel segmentation without expert annotations	cs.AI,cs.CV	pre_denominator_closure	`VesselSim: learning 3D blood vessel segmentation without expert annotations` (cs.AI,cs.CV) reports: To address this, we propose VesselSim, a two-stage framework for universal 3D blood vessel segmentation that eliminates the need for real annotated data during training.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26279	Constraint acquisition needs better benchmarks	Secondary,cs.AI,cs.CE	pre_denominator_closure	`Constraint acquisition needs better benchmarks` (Secondary,cs.AI,cs.CE) reports: This deficiency impedes reproducibility and cross-study comparability, slowing the maturation of CA methods.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26282	Scaling World-Model Reinforcement Learning Through Diffusion Policy Optimization	cs.LG	pre_denominator_closure	`Scaling World-Model Reinforcement Learning Through Diffusion Policy Optimization` (cs.LG) reports: To address this limitation, we propose Model-Based Diffusion Policy Optimization (MBDPO) in world models, a framework that unifies search and policy optimization through diffusion policy representations, thereby unlocking the potential of world models for scalable policy learning.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26283	Benchmarking Convolutional, Transformer, Hybrid, and Vision Language Models for Multi Disease Retinal Screening	cs.CV,cs.LG	pre_denominator_closure	`Benchmarking Convolutional, Transformer, Hybrid, and Vision Language Models for Multi Disease Retinal Screening` (cs.CV,cs.LG) reports: We evaluate two tasks: binary screening for any retinal disease and multi-label classification across 28 disease classes.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26284	PhyPush: One Push is All You Need for Sensorless Physical Property Estimation with Physics-Guided Transformers	cs.RO	pre_denominator_closure	`PhyPush: One Push is All You Need for Sensorless Physical Property Estimation with Physics-Guided Transformers` (cs.RO) reports: Accurately estimating object mass and friction is fundamental to reliable robotic manipulation.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.26285	Two-Parameter Flows for Learning Population Dynamics of Physical Systems	cs.LG,math.NA	pre_denominator_closure	`Two-Parameter Flows for Learning Population Dynamics of Physical Systems` (cs.LG,math.NA) reports: We introduce two-parameter flows that learn only sampling-time transports from a base distribution to each marginal and then extract a physics-time velocity by regressing on coupled synthetic trajectories.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.26286	Decoupled Delay Compensation: Enhancing Pre-trained MARL Policies via Learned Dynamics Filtering	cs.AI,cs.MA,cs.RO	pre_denominator_closure	`Decoupled Delay Compensation: Enhancing Pre-trained MARL Policies via Learned Dynamics Filtering` (cs.AI,cs.MA,cs.RO) reports: We propose a modular execution-stage state-estimation layer that replaces delayed communicated observations with current belief-state estimates.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26287	A multifractal-based masked auto-encoder: an application to medical images	cs.CV	pre_denominator_closure	`A multifractal-based masked auto-encoder: an application to medical images` (cs.CV) reports: To address this limitation, we propose a novel approach that utilizes a multifractal measure (Renyi entropy) to optimize the masking strategy.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26288	Beyond Differences: Doubly Robust Meta-Learners for Ratio-Based Treatment Effects	cs.LG,stat.ME,stat.ML	pre_denominator_closure	`Beyond Differences: Doubly Robust Meta-Learners for Ratio-Based Treatment Effects` (cs.LG,stat.ME,stat.ML) reports: We introduce the Q-Learner, which decomposes $τ(x)$ into a product of two odds ratios, reducing ratio-CATE estimation for binary outcomes to two propensity classification tasks.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26289	Stateful Inference for Low-Latency Multi-Agent Tool Calling	cs.LG	retained_pending_exact_v1_review	`Stateful Inference for Low-Latency Multi-Agent Tool Calling`: We present a stateful inference architecture that converts the $O(n_t)$ per-turn cost of conventional serving into an $O(Δ_t)$ delta-only cost: a persistent KV cache lives across turns and advances by ingesting only the new tokens, while a radix prefix cache extends this across interleaved multi-agent traffic and a prompt-lookup speculative decoder accelerates structured output. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	AGENT-TOOL-CALLING
2605.26290	Dynamic Link Prediction with Temporally Enhanced Signed Graph Neural Networks	cs.LG	pre_denominator_closure	`Dynamic Link Prediction with Temporally Enhanced Signed Graph Neural Networks` (cs.LG) reports: To address this gap, we propose a \emph{modular} temporal enhancement framework for signed GNNs that integrates historical context into otherwise static architectures.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.26291	Geo: A Query Rewrite Framework for Graph Pattern Mining	cs.DB,cs.PL	pre_denominator_closure	`Geo: A Query Rewrite Framework for Graph Pattern Mining` (cs.DB,cs.PL) reports: To address this, domain experts often develop custom optimization strategies based on exploiting substructural similarities across different patterns.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26292	Evi-Steer: Learning to Steer Biomedical Vision-Language Models through Efficient and Generalizable Evidential Tuning	cs.CL,cs.CV	pre_denominator_closure	`Evi-Steer: Learning to Steer Biomedical Vision-Language Models through Efficient and Generalizable Evidential Tuning` (cs.CL,cs.CV) reports: We present Evi-Steer, an evidential cross-modal low-dimensional steering framework for BiomedCLIP that enables uncertainty-aware parameter-efficient fine-tuning while updating only 0.11% of total model parameters.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26293	CroCo: Cross-Lingual Contrastive Preference Tuning on Self-Generations	cs.AI,cs.CL	pre_denominator_closure	`CroCo: Cross-Lingual Contrastive Preference Tuning on Self-Generations` (cs.AI,cs.CL) reports: We extend this method to multiple languages and evaluate two models across a total of 14 high and low-resource languages on a diverse set of tasks.; however, the local objective or model-quality improvement does not change optimizer/checkpoint ownership, distributed runtime, precision contract, or a stable training design judgment.	
2605.26294	CNNs, Transformers, Hybrid, and Vision Language Models for Skin Cancer Detection	cs.CV	pre_denominator_closure	`CNNs, Transformers, Hybrid, and Vision Language Models for Skin Cancer Detection` (cs.CV) reports: However, many studies evaluate only a limited set of architectures.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26295	Sleep-stage efficient classification using a lightweight self-supervised model	cs.CV	pre_denominator_closure	`Sleep-stage efficient classification using a lightweight self-supervised model` (cs.CV) reports: This study aims to explore the use of a self-supervised model (more specifically, an adapted version of mulEEG) combined with a Linear SVM classifier to improve sleep stage classification.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.26297	Agentic AI Workload Characteristics	cs.DC	retained_pending_exact_v1_review	`Agentic AI Workload Characteristics`: Our study shows that agentic workloads are not simply long-prompt workloads: with effective context caching, most input tokens are reused across turns, making execution decode-dominated while increasing dependence on long-lived KV-cache state. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-EVALUATION-SYSTEM
2605.26298	Sandlock: Confining AI Agent Code with Unprivileged Linux Primitives	cs.CR,cs.OS	retained_pending_exact_v1_review	`Sandlock: Confining AI Agent Code with Unprivileged Linux Primitives`: AI agents increasingly run untrusted code on developer machines: shell commands generated by language models, third-party scripts retrieved at runtime, and tool plugins of unknown provenance. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-SECURITY
2605.26302	Your Agents Are Aging Too: Agent Lifespan Engineering for Deployed Systems	cs.AI,cs.CL,cs.MA	retained_pending_exact_v1_review	`Your Agents Are Aging Too: Agent Lifespan Engineering for Deployed Systems`: We introduce AgingBench, a longitudinal reliability benchmark for agent lifespan engineering: measuring not only whether deployed agents degrade, but what form the degradation takes and where repair should target. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	AGENT-PLATFORM
2605.26304	Collaborative Navigation and Exploration with $β$-Sparse Gaussian Processes	cs.RO	pre_denominator_closure	`Collaborative Navigation and Exploration with $β$-Sparse Gaussian Processes` (cs.RO) reports: We propose a framework that enables the sensor to jointly select its transmitted map points and navigation actions online, while also predicting unexplored regions of the environment.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.26305	Experiments in Agentic AI for Science	cs.AI,eess.SY,hep-ph	pre_denominator_closure	`Experiments in Agentic AI for Science` (cs.AI,eess.SY,hep-ph) reports: This paper details two novel frameworks for developing autonomous, agentic AI in scientific workflows.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
