report_date	source_family	primary_identifier	stable_node	owner_path	body_locator	proof_kind	persistence_score	evidence_locator	delta_sha256	daily_delta	semantic_status	refine_disposition	finding
2026-07-19	SF-2026-ARXIV-2607-16617	arXiv:2607.16617v1	AGENT-WORKFLOW	books/part-07-agent/81-workflow.md	## Evaluator-Driven Search：可执行反馈如何变成 Workflow	fresh_receipt_plus_persisted_proposition	0.065701	## Review notes	8f2e00e0ccea2221	新增证据边界：Live MCP grounding plus procedural Skills lets an Agent propose typed graph mutations; the platform backend owns schema/acyclicity validation and one canonical DAG shared by visual and conversational editing. 该 delta 已进入 `books/part-07-agent/81-workflow.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 8f2e00e0ccea2221 已对齐到具体正文命题 ## Evaluator-Driven Search：可执行反馈如何变成 Workflow；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.065701；精确来源身份保留在 ## Review notes。
2026-07-19	SF-2026-ARXIV-2607-16716	arXiv:2607.16716v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	## 评估 Memory	fresh_receipt_plus_persisted_proposition	0.146741	## Review notes	13ed88defedd674d	新增证据边界：A deterministic typed case grammar produces an authoritative provenance DAG and proof trace before LLM surface narration, enabling separate measurement of evidence coverage, edge preservation and reasoning correctness across long context, RAG, memory and oracle conditions. 该 delta 已进入 `books/part-07-agent/77-memory.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 13ed88defedd674d 已对齐到具体正文命题 ## 评估 Memory；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.146741；精确来源身份保留在 ## Review notes。
2026-07-19	SF-2026-ARXIV-2607-16868	arXiv:2607.16868v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	## 从答案评分到可执行证据	fresh_receipt_plus_persisted_proposition	0.093204	## Review notes	f8b5b93dd7f85332	新增证据边界：Sampled answers are first collapsed into semantic classes, then organized by implication and incompatibility; probability mass at maximal roots yields an uncertainty sensor that distinguishes paraphrase diversity from mutually exclusive hypotheses. 该 delta 已进入 `books/part-06-ai-infrastructure/66-evaluation-system.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta f8b5b93dd7f85332 已对齐到具体正文命题 ## 从答案评分到可执行证据；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.093204；精确来源身份保留在 ## Review notes。
2026-07-19	SF-2026-ARXIV-2607-16892	arXiv:2607.16892v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	## SLO-aware Admission	fresh_receipt_plus_persisted_proposition	0.106317	## Review notes	711451ec2f34a893	新增证据边界：A control-plane optimizer jointly selects GPU groups, per-class KV reservations, routing and prefix reuse; critical-fractile costs and Wasserstein distributional robustness replace one fixed output-length quantile. 该 delta 已进入 `books/part-05-inference-system/56-inference-scheduling.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 711451ec2f34a893 已对齐到具体正文命题 ## SLO-aware Admission；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.106317；精确来源身份保留在 ## Review notes。
2026-07-19	SF-2026-ARXIV-2607-16900	arXiv:2607.16900v1	TRAIN-DATA	books/part-04-training-system/27-data.md	## Quality filtering 在过滤什么	fresh_receipt_plus_persisted_proposition	0.125341	## Review notes	fbdd99081ab32b7f	新增证据边界：API specifications seed solvable tasks; a teacher proposes calls, a history-conditioned simulator produces derived responses, schema and semantic checks filter transitions, and a trajectory judge admits SFT traces before real-environment evaluation. 该 delta 已进入 `books/part-04-training-system/27-data.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta fbdd99081ab32b7f 已对齐到具体正文命题 ## Quality filtering 在过滤什么；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.125341；精确来源身份保留在 ## Review notes。
2026-07-19	SF-2026-ARXIV-2607-16973	arXiv:2607.16973v1	AGENT-RAG	books/part-07-agent/76-rag.md	## Online Retrieval Pipeline	fresh_receipt_plus_persisted_proposition	0.079274	## Review notes	c6e2c5d6ffa6a5da	新增证据边界：Tenant allowlists are applied inside the retrieval kernel before scoring/admission, avoiding post-filter over-fetch; a separate codebook-oblivious scalar-quantization branch removes corpus-trained codebooks but does not eliminate vector leakage. 该 delta 已进入 `books/part-07-agent/76-rag.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta c6e2c5d6ffa6a5da 已对齐到具体正文命题 ## Online Retrieval Pipeline；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.079274；精确来源身份保留在 ## Review notes。
2026-07-19	SF-2026-ARXIV-2607-16999	arXiv:2607.16999v1	TRAIN-PPO	books/part-04-training-system/32-ppo.md	## Value、Return 与 Advantage	fresh_receipt_plus_persisted_proposition	0.171807	## Review notes	95b8b34a611cbba4	新增证据边界：Given a structural causal environment and baseline policy, matched-noise counterfactual coalitions estimate per-action Shapley contributions, redistribute delayed return into per-step rewards and feed PPO with an explicit causal-credit branch. 该 delta 已进入 `books/part-04-training-system/32-ppo.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 95b8b34a611cbba4 已对齐到具体正文命题 ## Value、Return 与 Advantage；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.171807；精确来源身份保留在 ## Review notes。
2026-07-20	SF-2026-ARXIV-2607-17019	arXiv:2607.17019v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	## KV Cache 的生命周期	fresh_receipt_plus_persisted_proposition	0.064260	## Review notes	de108f63e6611d31	新增证据边界：training-time K/V geometry -> quantizer-specific serving payoff 该 delta 已进入 `books/part-05-inference-system/45-why-kv-cache-speeds-up.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta de108f63e6611d31 已对齐到具体正文命题 ## KV Cache 的生命周期；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.064260；精确来源身份保留在 ## Review notes。
2026-07-20	SF-2026-ARXIV-2607-17175	arXiv:2607.17175v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	## 从逐配置压测到校准后的配置搜索	fresh_receipt_plus_persisted_proposition	0.169347	## Review notes	8932b0fa59a39982	新增证据边界：replica placement -> joint per-query model/config/quantization/placement admission 该 delta 已进入 `books/part-05-inference-system/56-inference-scheduling.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 8932b0fa59a39982 已对齐到具体正文命题 ## 从逐配置压测到校准后的配置搜索；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.169347；精确来源身份保留在 ## Review notes。
2026-07-20	SF-2026-ARXIV-2607-17247	arXiv:2607.17247v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	## Verifiable Reward 的优势与边界	fresh_receipt_plus_persisted_proposition	0.108293	## Review notes	d700abb85e515767	新增证据边界：outcome-only RL/unconditional OPD -> sign-authorized teacher weighting 该 delta 已进入 `books/part-04-training-system/33-grpo.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta d700abb85e515767 已对齐到具体正文命题 ## Verifiable Reward 的优势与边界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.108293；精确来源身份保留在 ## Review notes。
2026-07-20	SF-2026-ARXIV-2607-17250	arXiv:2607.17250v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	## 演进路线	fresh_receipt_plus_persisted_proposition	0.071061	## Review notes	42ddd6777c7283bf	新增证据边界：static persona/scene -> typed persistent state transitions and promotion 该 delta 已进入 `books/part-03-multimodal-world-models/25-multimodal-world-models.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 42ddd6777c7283bf 已对齐到具体正文命题 ## 演进路线；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.071061；精确来源身份保留在 ## Review notes。
2026-07-20	SF-2026-ARXIV-2607-17415	arXiv:2607.17415v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	## 三类基础优化	fresh_receipt_plus_persisted_proposition	0.182507	## Review notes	3501a2418bb2df40	新增证据边界：static/operator-local backend -> previous-backend transition-aware plan 该 delta 已进入 `books/part-05-inference-system/49-tensorrt-llm.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 3501a2418bb2df40 已对齐到具体正文命题 ## 三类基础优化；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.182507；精确来源身份保留在 ## Review notes。
2026-07-21	SF-2026-ARXIV-2607-17525	arXiv:2607.17525v1	PLATFORM-MONITORING	books/part-06-ai-infrastructure/67-monitoring.md	## Rate、Errors、Duration 与 Saturation	fresh_receipt_plus_persisted_proposition	0.146843	## Review notes	88c85246197e5275	新增证据边界：把多 provider serving 的 failure 以 origin layer 与 detectability 两轴建模，再由 issue evidence、独立复现与完整 case study 连接现象、根因、检测信号和恢复动作。关键 delta 不是新增错误名单，而是把 runtime_success 与 semantic/continuity failure 分开。 该 delta 已进入 `books/part-06-ai-infrastructure/67-monitoring.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 88c85246197e5275 已对齐到具体正文命题 ## Rate、Errors、Duration 与 Saturation；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.146843；精确来源身份保留在 ## Review notes。
2026-07-22	SF-2026-ARXIV-2607-18631	arXiv:2607.18631v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	## 从逐配置压测到校准后的配置搜索	fresh_receipt_plus_persisted_proposition	0.143439	## Review notes	16f46ad2a36ba2e9	新增证据边界：The search IR spans parallelism, schedule and kernels. A dry-run reuses the code emitter as the realizability predicate, launch probes catch memory/runtime gaps the static predicate misses, and measured realization overhead is priced back into the search rather than represented as a separate rule list. 该 delta 已进入 `books/part-05-inference-system/56-inference-scheduling.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 16f46ad2a36ba2e9 已对齐到具体正文命题 ## 从逐配置压测到校准后的配置搜索；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.143439；精确来源身份保留在 ## Review notes。
2026-07-22	SF-2026-ARXIV-2607-18722	arXiv:2607.18722v1	TRAIN-GRPO	books/part-04-training-system/33-grpo.md	## GRPO 的 clipped objective	fresh_receipt_plus_persisted_proposition	0.132152	## Review notes	7ac4de648557d674	新增证据边界：SAT derives a detached sampled log-ratio, computes a batch-relative high-tail quantile, and contracts only the sign-selected outward side of PPO's interval. It is a drop-in sampled-surrogate change: the adaptive interval is contained in PPO's, pull-back updates are unchanged, and the objective differs only in the newly clipped outward band. 该 delta 已进入 `books/part-04-training-system/33-grpo.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 7ac4de648557d674 已对齐到具体正文命题 ## GRPO 的 clipped objective；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.132152；精确来源身份保留在 ## Review notes。
2026-07-22	SF-2026-ARXIV-2607-18754	arXiv:2607.18754v1	PLATFORM-TRACE	books/part-06-ai-infrastructure/69-trace.md	## 从 Linear Trace 到 Root-cause Graph	fresh_receipt_plus_persisted_proposition	0.064840	## Review notes	e06167e3368cf87a	新增证据边界：Typed trace capture feeds a multi-turn debugger that narrows agent, step and failure class; the diagnosis is converted into a bounded repair and evaluated by a single rerun. Failure taxonomy and framework integrations are extensible surfaces rather than model truth. 该 delta 已进入 `books/part-06-ai-infrastructure/69-trace.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta e06167e3368cf87a 已对齐到具体正文命题 ## 从 Linear Trace 到 Root-cause Graph；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.064840；精确来源身份保留在 ## Review notes。
2026-07-22	SF-2026-ARXIV-2607-19058	arXiv:2607.19058v1	TRAIN-PRETRAINING	books/part-04-training-system/28-pretraining.md	## Optimizer 不是与参数化无关的旋钮	fresh_receipt_plus_persisted_proposition	0.221557	## Review notes	548c64454409e479	新增证据边界：SkewAdam keeps momentum plus factored variance for the dense backbone, factored variance without momentum for experts, and exact variance for the router. Parameter role becomes the state-allocation key; this is orthogonal to ZeRO sharding and state quantization. 该 delta 已进入 `books/part-04-training-system/28-pretraining.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 548c64454409e479 已对齐到具体正文命题 ## Optimizer 不是与参数化无关的旋钮；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.221557；精确来源身份保留在 ## Review notes。
2026-07-22	SF-2026-ARXIV-2607-19490	arXiv:2607.19490v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	## Differential Privacy 先定义被保护对象，再选择机制	fresh_receipt_plus_persisted_proposition	0.075492	## Review notes	77860dda6aacbbbc	新增证据边界：The verifier interleaves indistinguishable known-answer canaries, stores clean fp32 intermediate activations, measures per-shard relative-L2 mismatch against live fp16 activations and ranks shards by per-canary AUROC rather than relying on one universal threshold. 该 delta 已进入 `books/part-06-ai-infrastructure/72-security.md#L1`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 77860dda6aacbbbc 已对齐到具体正文命题 ## Differential Privacy 先定义被保护对象，再选择机制；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.075492；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-19704	arXiv:2607.19704v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	## 每个优化如何改变调度	fresh_receipt_plus_persisted_proposition	0.067335	## Review notes	586aee29fd894808	新增证据边界：Layering / Dependency: request-level semantic coalescing -> representative inference -> member-level reuse under explicit guardrails 该 delta 已进入 `books/part-05-inference-system/56-inference-scheduling.md#L195`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 586aee29fd894808 已对齐到具体正文命题 ## 每个优化如何改变调度；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.067335；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-19749	arXiv:2607.19749v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	## 演进路线	fresh_receipt_plus_persisted_proposition	0.109480	## Review notes	543a24c5c3581446	新增证据边界：Direct Evolution: replay that preserves predictive state -> component-level forgetting diagnosis -> actor rehearsal from graded imagined trajectories 该 delta 已进入 `books/part-03-multimodal-world-models/25-multimodal-world-models.md#L175`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 543a24c5c3581446 已对齐到具体正文命题 ## 演进路线；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.109480；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-19865	arXiv:2607.19865v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	## 从答案评分到可执行证据	fresh_receipt_plus_persisted_proposition	0.084362	## Review notes	f048c499b62561d5	新增证据边界：Direct Evolution: final-answer judge -> executable artifact-state predicates plus preservation invariants and verifier-fidelity audit 该 delta 已进入 `books/part-06-ai-infrastructure/66-evaluation-system.md#L778`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta f048c499b62561d5 已对齐到具体正文命题 ## 从答案评分到可执行证据；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.084362；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-19957	arXiv:2607.19957v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	### 条件化机制分支与共存边界	exact_source_binding	1.000000	## Review notes	42c0e059346103be	新增证据边界：Direct Evolution: text/position cache hit -> causal-context provenance check -> tenant-scoped reuse or verified recomputation 该 delta 已进入 `books/part-06-ai-infrastructure/72-security.md#L732`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 42c0e059346103be 已对齐到具体正文命题 ### 条件化机制分支与共存边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-27231	arXiv:2607.27231v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	## 评估对象有四个层次	fresh_receipt_plus_persisted_proposition	0.092391	## Review notes	6702bec9321070e0	新增证据边界：Direct Evolution: single-source/single-GPU pass rate -> multi-source operator contract -> cross-chip correctness, speed and cost frontier 该 delta 已进入 `books/part-06-ai-infrastructure/66-evaluation-system.md#L450`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 6702bec9321070e0 已对齐到具体正文命题 ## 评估对象有四个层次；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.092391；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-20145	arXiv:2607.20145v1	TRAIN-DISTRIBUTED-TRAINING	books/part-04-training-system/36-distributed-training.md	## 分布式训练必须保持哪些不变量	fresh_receipt_plus_persisted_proposition	0.074399	## Review notes	f08065ab17fb101b	新增证据边界：Layering / Dependency: domain CPT and verified SFT recipe -> phase-aligned distributed runtime -> provenance-linked deployable artifact 该 delta 已进入 `books/part-04-training-system/36-distributed-training.md#L499`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta f08065ab17fb101b 已对齐到具体正文命题 ## 分布式训练必须保持哪些不变量；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.074399；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-20220	arXiv:2607.20220v1	MODEL-MOE	books/part-02-model/21-moe.md	## Expert Parallelism 为什么需要 All-to-All	fresh_receipt_plus_persisted_proposition	0.185521	## Review notes	df274e8915f36ef3	新增证据边界：Direct Evolution: source-to-destination unicast dispatch -> selected-expert multicast tree -> reverse-tree partial reduction under direct-connect congestion 该 delta 已进入 `books/part-02-model/21-moe.md#L242`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta df274e8915f36ef3 已对齐到具体正文命题 ## Expert Parallelism 为什么需要 All-to-All；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.185521；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-20379	arXiv:2607.20379v1	WORLDVIEW-REPRESENTATION	books/part-01-worldview/05-what-neural-networks-learn.md	## 从机制演进到系统设计	fresh_receipt_plus_persisted_proposition	0.090002	## Review notes	deb3e466617cea9d	新增证据边界：Direct Evolution: reconstruction-scored verbalizer -> independent claim audit -> externally supervised decodability plus fresh-probe monitoring 该 delta 已进入 `books/part-01-worldview/05-what-neural-networks-learn.md#L174`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta deb3e466617cea9d 已对齐到具体正文命题 ## 从机制演进到系统设计；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.090002；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-20734	arXiv:2607.20734v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	## Scorer 不是绝对真相	fresh_receipt_plus_persisted_proposition	0.115962	## Review notes	9bdaeef52eb47954	新增证据边界：Direct Evolution: static single-turn task -> versioned intent-state transitions -> final anchored verifier plus transition-specific diagnostics 该 delta 已进入 `books/part-06-ai-infrastructure/66-evaluation-system.md#L1225`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 9bdaeef52eb47954 已对齐到具体正文命题 ## Scorer 不是绝对真相；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.115962；精确来源身份保留在 ## Review notes。
2026-07-23	SF-2026-ARXIV-2607-20757	arXiv:2607.20757v1	TRAIN-PRETRAINING	books/part-04-training-system/28-pretraining.md	## Mixed precision 为什么不是简单改 dtype	fresh_receipt_plus_persisted_proposition	0.105948	## Review notes	770ed565d589f0e6	新增证据边界：Direct Evolution: post-training/random rotation -> symmetry-preserving learned basis during training -> quantized artifact with explicit runtime transform cost 该 delta 已进入 `books/part-04-training-system/28-pretraining.md#L486`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 770ed565d589f0e6 已对齐到具体正文命题 ## Mixed precision 为什么不是简单改 dtype；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.105948；精确来源身份保留在 ## Review notes。
2026-07-24	SF-2026-ARXIV-2607-21051	arXiv:2607.21051v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	## 从原始轨迹到派生策略：Memory 的演进不是无限追加	fresh_receipt_plus_persisted_proposition	0.124707	## Review notes	e4acc4353af24dc4	新增证据边界：The teacher sees accumulated interaction history while the student sees the original state. One-step branches avoid compounding a learned world model; multiple teacher branches are packed into loss-bearing sequences. The resulting parameter update internalizes behavior that otherwise exists only in context. 该 delta 已进入 `books/part-07-agent/77-memory.md#L458`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta e4acc4353af24dc4 已对齐到具体正文命题 ## 从原始轨迹到派生策略：Memory 的演进不是无限追加；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.124707；精确来源身份保留在 ## Review notes。
2026-07-24	SF-2026-ARXIV-2607-21106	arXiv:2607.21106v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	## 派生 Memory 的组织、适用性与验证	fresh_receipt_plus_persisted_proposition	0.147993	## Review notes	daae55d4fb320cd5	新增证据边界：A memory policy emits intermediate memory contents; a fixed retrieval/answer interface produces the final answer; masking subsets estimates token contributions to answer score, maps them back to memory actions and combines local rewards with global outcome reward. 该 delta 已进入 `books/part-07-agent/77-memory.md#L105`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta daae55d4fb320cd5 已对齐到具体正文命题 ## 派生 Memory 的组织、适用性与验证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.147993；精确来源身份保留在 ## Review notes。
2026-07-24	SF-2026-ARXIV-2607-21217	arXiv:2607.21217v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	## Scorer 不是绝对真相	fresh_receipt_plus_persisted_proposition	0.143890	## Review notes	9cf05a374bf14174	新增证据边界：Verified repositories and tests define GroundPRD; constraints are selectively hidden into User Agent Data; agents may ask bounded clarification questions; generated repositories are evaluated by public/hidden black-box behavior plus structural and interaction diagnostics rather than source-copy similarity. 该 delta 已进入 `books/part-06-ai-infrastructure/66-evaluation-system.md#L1479`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 9cf05a374bf14174 已对齐到具体正文命题 ## Scorer 不是绝对真相；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.143890；精确来源身份保留在 ## Review notes。
2026-07-25	SF-2026-ARXIV-2607-21962	arXiv:2607.21962v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	## 从答案评分到可执行证据	fresh_receipt_plus_persisted_proposition	0.102957	## Review notes	6f888410c733560f	新增证据边界：Ground-truth facts, validity intervals, provenance and as-of dates become canonical state before conversation rendering, enabling separate write/read audits and tenure-aware architecture comparison. 该 delta 已进入 `books/part-06-ai-infrastructure/66-evaluation-system.md#L736`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 6f888410c733560f 已对齐到具体正文命题 ## 从答案评分到可执行证据；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.102957；精确来源身份保留在 ## Review notes。
2026-07-25	SF-2026-ARXIV-2607-21985	arXiv:2607.21985v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	## 从 Linear 语义到 GEMM 执行	fresh_receipt_plus_persisted_proposition	0.286353	## Review notes	3085e40c4fae6569	新增证据边界：Static weight sparsity and input-dependent activation sparsity become composable through a shared column-addressable representation with phase-specific decode and prefill kernels. 该 delta 已进入 `books/part-05-inference-system/49-tensorrt-llm.md#L172`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 3085e40c4fae6569 已对齐到具体正文命题 ## 从 Linear 语义到 GEMM 执行；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.286353；精确来源身份保留在 ## Review notes。
2026-07-25	SF-2026-ARXIV-2607-22043	arXiv:2607.22043v1	MULTIMODAL-REPRESENTATION	books/part-03-multimodal-world-models/23-multimodal-representation.md	## 表示演进：从专用特征到统一协议	fresh_receipt_plus_persisted_proposition	0.153391	## Review notes	232b3b9698afa5f1	新增证据边界：Native multimodal pretraining turns shared capacity allocation into a multi-objective Pareto decision because text and multimodal losses prefer different parameter and token budgets. 该 delta 已进入 `books/part-03-multimodal-world-models/23-multimodal-representation.md#L69`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta 232b3b9698afa5f1 已对齐到具体正文命题 ## 表示演进：从专用特征到统一协议；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.153391；精确来源身份保留在 ## Review notes。
2026-07-25	SF-2026-ARXIV-2607-22389	arXiv:2607.22389v1	INFER-GPU-MEMORY	books/part-05-inference-system/54-gpu-memory.md	## 三类缓解路径	fresh_receipt_plus_persisted_proposition	0.070808	## Review notes	ae50a5df4492884d	新增证据边界：Hierarchical token and element selection exposes intra-token vector fetch as a second KV bandwidth floor and co-designs ranking state with a reconfigurable sorter. 该 delta 已进入 `books/part-05-inference-system/54-gpu-memory.md#L188`，正文保留旧方案成立条件、约束变化、代价与下一重压力。	verified_integration	Pass — Specific Body Proposition and Evidence Boundary Verified	Daily Books delta ae50a5df4492884d 已对齐到具体正文命题 ## 三类缓解路径；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.070808；精确来源身份保留在 ## Review notes。
