report_date	source_family	primary_identifier	stable_node	owner_path	books_disposition	books_review_ref	trace_kind	trace_location	owner_trace_lines	foreign_paths	audit_state	semantic_status	semantic_locator	semantic_finding
2026-07-29	SF-2026-ARXIV-2607.25852	arXiv:2607.25852v1	INFER-SPECULATIVE-DECODING	books/part-05-inference-system/48-speculative-decoding.md	Integrate	books-review:SF-2026-ARXIV-2607.25852	source_family	review_only	817;818;821		semantic_verified	verified_integration	## Drafter 的演进：从辅助模型到受治理的 Serving Artifact	Daily Books delta 93399e44c13bc63c 已对齐到具体正文命题 ## Drafter 的演进：从辅助模型到受治理的 Serving Artifact；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.126591；精确来源身份保留在 ## Review notes。
2026-07-29	SF-2026-ARXIV-2607.25884	arXiv:2607.25884v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	Integrate	books-review:SF-2026-ARXIV-2607.25884	source_family	review_only	1282;1283;1286		semantic_verified	verified_integration	## 量化为什么不自动带来加速	Daily Books delta 9c688f6d9107ceee 已对齐到具体正文命题 ## 量化为什么不自动带来加速；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.061194；精确来源身份保留在 ## Review notes。
2026-07-29	SF-2026-ARXIV-2607.25886	arXiv:2607.25886v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2607.25886	source_family	review_only	2773;2774;2777		semantic_verified	verified_integration	## 评估对象有四个层次	Daily Books delta 92f33f2b2e838ae0 已对齐到具体正文命题 ## 评估对象有四个层次；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.100189；精确来源身份保留在 ## Review notes。
2026-07-30	SF-2026-ARXIV-2607.26448	arXiv:2607.26448v1	MODEL-LONG-CONTEXT	books/part-02-model/22-long-context.md	Integrate	books-review:SF-2026-ARXIV-2607.26448	source_family	review_only	795;796;799		semantic_verified	verified_integration	## 路线六：让模型在 Test Time 更新内部记忆	Daily Books delta 594103146a24e262 已对齐到具体正文命题 ## 路线六：让模型在 Test Time 更新内部记忆；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.155507；精确来源身份保留在 ## Review notes。
2026-07-30	SF-2026-ARXIV-2607.26475	arXiv:2607.26475v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2607.26475	source_family	review_only	1168;1169;1172		semantic_verified	verified_integration	## 一致性不变量	Daily Books delta df4ffad26e740ff6 已对齐到具体正文命题 ## 一致性不变量；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.084368；精确来源身份保留在 ## Review notes。
2026-07-30	SF-2026-ARXIV-2607.26520	arXiv:2607.26520v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	Integrate	books-review:SF-2026-ARXIV-2607.26520	source_family	review_only	1390;1391;1394		semantic_verified	verified_integration	## 派生 Memory 的组织、适用性与验证	Daily Books delta 79acf85a189d0d1f 已对齐到具体正文命题 ## 派生 Memory 的组织、适用性与验证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.183816；精确来源身份保留在 ## Review notes。
2026-07-30	SF-2026-ARXIV-2607.27267	arXiv:2607.27267v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2607.27267	source_family	review_only	1870;1871;1874		semantic_verified	verified_integration	## Prompt Injection 与 Tool Boundary	Daily Books delta f00ffe245fcd0473 已对齐到具体正文命题 ## Prompt Injection 与 Tool Boundary；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.256108；精确来源身份保留在 ## Review notes。
2026-07-30	SF-2026-ARXIV-2607.27269	arXiv:2607.27269v1	INFER-SPECULATIVE-DECODING	books/part-05-inference-system/48-speculative-decoding.md	Integrate	books-review:SF-2026-ARXIV-2607.27269	source_family	review_only	823;824;827		semantic_verified	verified_integration	## Verify Length 不是孤立的固定超参数	Daily Books delta 9c838cb727011f6b 已对齐到具体正文命题 ## Verify Length 不是孤立的固定超参数；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.111152；精确来源身份保留在 ## Review notes。
2026-07-30	SF-2026-ARXIV-2607.27353	arXiv:2607.27353v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2607.27353	source_family	review_only	2779;2780;2783		semantic_verified	verified_integration	## 评估对象有四个层次	Daily Books delta 6ecd4a878127460a 已对齐到具体正文命题 ## 评估对象有四个层次；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.105485；精确来源身份保留在 ## Review notes。
2026-07-30	SF-2026-ARXIV-2607.27372	arXiv:2607.27372v1	MULTIMODAL-GENERATIVE-PARADIGMS	books/part-03-multimodal-world-models/24-multimodal-generative-paradigms.md	Integrate	books-review:SF-2026-ARXIV-2607.27372	source_family	review_only	526;527;530		semantic_verified	verified_integration	## 从 Specialist Head 到 Typed Unified Generation	Daily Books delta b8c6b0e686952570 已对齐到具体正文命题 ## 从 Specialist Head 到 Typed Unified Generation；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.121681；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-27694	arXiv:2607.27694v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	Integrate	books-review:SF-2026-ARXIV-2607-27694	source_family	review_only	1288;1289;1292		semantic_verified	verified_integration	## 量化为什么不自动带来加速	Daily Books delta b5dfbdc61962b5c9 已对齐到具体正文命题 ## 量化为什么不自动带来加速；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.113409；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-27773	arXiv:2607.27773v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	Integrate	books-review:SF-2026-ARXIV-2607-27773	source_family	review_only	1396;1397;1400		semantic_verified	verified_integration	## Consolidation 与 Forgetting	Daily Books delta 8d73e2bd53142fa8 已对齐到具体正文命题 ## Consolidation 与 Forgetting；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.118833；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-27782	arXiv:2607.27782v1	MULTIMODAL-EMBODIED-VLA	books/part-03-multimodal-world-models/26-multimodal-embodied-vla.md	Integrate	books-review:SF-2026-ARXIV-2607-27782	source_family	main_body	461;463;917;918;921		semantic_verified	verified_integration	### 条件化机制分支与共存边界	Daily Books delta b5f796ecc8becff8 已对齐到具体正文命题 ### 条件化机制分支与共存边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-27834	arXiv:2607.27834v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	Integrate	books-review:SF-2026-ARXIV-2607-27834	source_family	review_only	1402;1403;1406		semantic_verified	verified_integration	## Memory 安全	Daily Books delta 306c3b87ee1e2426 已对齐到具体正文命题 ## Memory 安全；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.080955；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-27933	arXiv:2607.27933v1	MULTIMODAL-EMBODIED-VLA	books/part-03-multimodal-world-models/26-multimodal-embodied-vla.md	Integrate	books-review:SF-2026-ARXIV-2607-27933	source_family	review_only	923;924;927		semantic_verified	verified_integration	## Safety envelope	Daily Books delta 56f26eb0c4cbbdab 已对齐到具体正文命题 ## Safety envelope；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.100603；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-27967	arXiv:2607.27967v1	AGENT-MULTI-AGENT	books/part-07-agent/82-multi-agent.md	Integrate	books-review:SF-2026-ARXIV-2607-27967	source_family	review_only	711;712;715		semantic_verified	verified_integration	## Verification 与 Aggregation	Daily Books delta ed5978069c6af7df 已对齐到具体正文命题 ## Verification 与 Aggregation；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.103826；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-28699	arXiv:2607.28699v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2607-28699	source_family	review_only	1180;1181;1184		semantic_verified	verified_integration	## 一致性不变量	Daily Books delta e5392a35b8db3602 已对齐到具体正文命题 ## 一致性不变量；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.066848；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-28150	arXiv:2607.28150v1	INFER-PD-DISAGGREGATION	books/part-05-inference-system/55-pd-disaggregation.md	Integrate	books-review:SF-2026-ARXIV-2607-28150	source_family	review_only	506;507;510		semantic_verified	verified_integration	## Transfer Cost 下界	Daily Books delta 6ef588f58f7ebadf 已对齐到具体正文命题 ## Transfer Cost 下界；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.176890；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-28336	arXiv:2607.28336v1	TRAIN-SFT	books/part-04-training-system/29-sft.md	Integrate	books-review:SF-2026-ARXIV-2607-28336	source_family	review_only	609;610;613		semantic_verified	verified_integration	## SFT 数据质量比格式整齐更难	Daily Books delta c7a209911ddbcbd8 已对齐到具体正文命题 ## SFT 数据质量比格式整齐更难；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.132706；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-28415	arXiv:2607.28415v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	Integrate	books-review:SF-2026-ARXIV-2607-28415	source_family	review_only	842;843;846		semantic_verified	verified_integration	## 演进路线	Daily Books delta 6597fa76314a4735 已对齐到具体正文命题 ## 演进路线；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.092064；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-28418	arXiv:2607.28418v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	Integrate	books-review:SF-2026-ARXIV-2607-28418	source_family	review_only	1294;1295;1298		semantic_verified	verified_integration	## 本章在知识树中的位置	Daily Books delta 3099b7cb0479040c 已对齐到具体正文命题 ## 本章在知识树中的位置；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.127712；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-28495	arXiv:2607.28495v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2607-28495	source_family	review_only	1174;1175;1178		semantic_verified	verified_integration	## 一致性不变量	Daily Books delta a72aa9e5c31d33a9 已对齐到具体正文命题 ## 一致性不变量；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.079578；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-28624	arXiv:2607.28624v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	Integrate	books-review:SF-2026-ARXIV-2607-28624	source_family	review_only	848;849;852		semantic_verified	verified_integration	## 演进路线	Daily Books delta 66de334a971ecc47 已对齐到具体正文命题 ## 演进路线；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.094865；精确来源身份保留在 ## Review notes。
2026-07-31	SF-2026-ARXIV-2607-28884	arXiv:2607.28884v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2607-28884	source_family	review_only	1876;1877;1880		semantic_verified	verified_integration	## 本章在知识树中的位置	Daily Books delta 1768313279f7cb16 已对齐到具体正文命题 ## 本章在知识树中的位置；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.063095；精确来源身份保留在 ## Review notes。
2026-08-01	SF-2026-ARXIV-2607-29019	arXiv:2607.29019v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2607-29019	source_family	review_only	1882;1883;1886		semantic_verified	verified_integration	## 风险管理而不是一次性认证	Daily Books delta 7572a9cf1507c40f 已对齐到具体正文命题 ## 风险管理而不是一次性认证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.171652；精确来源身份保留在 ## Review notes。
2026-08-01	SF-2026-ARXIV-2607-29076	arXiv:2607.29076v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2607-29076	source_family	review_only	1186;1187;1190		semantic_verified	verified_integration	## 从连续 Tensor 到 Block 管理	Daily Books delta 6a67f4c3f55e0350 已对齐到具体正文命题 ## 从连续 Tensor 到 Block 管理；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.174715；精确来源身份保留在 ## Review notes。
2026-08-01	SF-2026-ARXIV-2607-29190	arXiv:2607.29190v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2607-29190	source_family	review_only	1888;1889;1892		semantic_verified	verified_integration	## 风险管理而不是一次性认证	Daily Books delta 9fcd7286799e8d93 已对齐到具体正文命题 ## 风险管理而不是一次性认证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.149841；精确来源身份保留在 ## Review notes。
2026-08-03	SF-2026-ARXIV-2608-01311	arXiv:2608.01311v1	AGENT-RAG	books/part-07-agent/76-rag.md	Integrate	books-review:SF-2026-ARXIV-2608-01311	source_family	review_only	685;686;689		semantic_verified	verified_integration	## RAG 不消除 Hallucination	Daily Books delta 6224345efd3b786c 已对齐到具体正文命题 ## RAG 不消除 Hallucination；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.205923；精确来源身份保留在 ## Review notes。
2026-08-03	SF-2026-ARXIV-2608-01526	arXiv:2608.01526v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2608-01526	source_family	review_only	1192;1193;1196		semantic_verified	verified_integration	## 从连续 Tensor 到 Block 管理	Daily Books delta 48833df12e91d9e6 已对齐到具体正文命题 ## 从连续 Tensor 到 Block 管理；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.345069；精确来源身份保留在 ## Review notes。
2026-08-03	SF-2026-ARXIV-2608-01563	arXiv:2608.01563v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	Integrate	books-review:SF-2026-ARXIV-2608-01563	source_family	review_only	1300;1301;1304		semantic_verified	verified_integration	## Trade-off	Daily Books delta 7a4b8da63cb20556 已对齐到具体正文命题 ## Trade-off；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.366241；精确来源身份保留在 ## Review notes。
2026-08-05	SF-2026-ARXIV-2608-03555	arXiv:2608.03555v1	INFER-GPU-MEMORY	books/part-05-inference-system/54-gpu-memory.md	Integrate	books-review:SF-2026-ARXIV-2608-03555	source_family	review_only	566;567;570		semantic_verified	verified_integration	## 本章在知识树中的位置	Daily Books delta e3fc77c1ad0ff479 已对齐到具体正文命题 ## 本章在知识树中的位置；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.062583；精确来源身份保留在 ## Review notes。
2026-08-05	SF-2026-ARXIV-2608-04074	arXiv:2608.04074v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2608-04074	source_family	main_body	801;803;1198;1199;1202		semantic_verified	verified_integration	### 条件化机制分支与共存边界	Daily Books delta 5e10875cca7ac429 已对齐到具体正文命题 ### 条件化机制分支与共存边界；proof=exact_source_binding；persistence_score=1.000000；精确来源身份保留在 ## Review notes。
2026-08-05	SF-2026-ARXIV-2608-04289	arXiv:2608.04289v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2608-04289	source_family	review_only	1894;1895;1898		semantic_verified	verified_integration	## 从 Scalar Confidence 到 Safe-commit Certificate	Daily Books delta 12efe820e76836c5 已对齐到具体正文命题 ## 从 Scalar Confidence 到 Safe-commit Certificate；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.147465；精确来源身份保留在 ## Review notes。
2026-08-06	SF-2026-ARXIV-2608-05483	arXiv:2608.05483v1	INFER-GPU-MEMORY	books/part-05-inference-system/54-gpu-memory.md	Integrate	books-review:SF-2026-ARXIV-2608-05483	source_family	review_only	572;573;576		semantic_verified	verified_integration	## 硬件升级不是最终答案	Daily Books delta 8aeb286ed3c0f0a4 已对齐到具体正文命题 ## 硬件升级不是最终答案；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.089600；精确来源身份保留在 ## Review notes。
2026-08-07	SF-2026-ARXIV-2608-05791	arXiv:2608.05791v1	AGENT-MULTI-AGENT	books/part-07-agent/82-multi-agent.md	Integrate	books-review:SF-2026-ARXIV-2608-05791	source_family	review_only	717;718;721		semantic_verified	verified_integration	## Evaluation	Daily Books delta df52149adc091a9e 已对齐到具体正文命题 ## Evaluation；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.237821；精确来源身份保留在 ## Review notes。
2026-08-07	SF-2026-ARXIV-2608-06557	arXiv:2608.06557v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	Integrate	books-review:SF-2026-ARXIV-2608-06557	source_family	review_only	1047;1048;1051		semantic_verified	verified_integration	## Trade-off	Daily Books delta e4e98942f10bf3e6 已对齐到具体正文命题 ## Trade-off；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.350561；精确来源身份保留在 ## Review notes。
2026-08-08	SF-2026-ARXIV-2608-07621	arXiv:2608.07621v1	MULTIMODAL-EMBODIED-VLA	books/part-03-multimodal-world-models/26-multimodal-embodied-vla.md	Integrate	books-review:SF-2026-ARXIV-2608-07621	source_family	review_only	929;930;933		semantic_verified	verified_integration	## 典型 failure modes	Daily Books delta 747e171d6afdd938 已对齐到具体正文命题 ## 典型 failure modes；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.265400；精确来源身份保留在 ## Review notes。
2026-08-09	SF-2026-ARXIV-2608-08340	arXiv:2608.08340v1	INFER-SCHEDULING	books/part-05-inference-system/56-inference-scheduling.md	Integrate	books-review:SF-2026-ARXIV-2608-08340	source_family	review_only	1053;1054;1057		semantic_verified	verified_integration	## Trade-off	Daily Books delta 07db4f084bba6470 已对齐到具体正文命题 ## Trade-off；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.176128；精确来源身份保留在 ## Review notes。
2026-08-10	SF-2026-ARXIV-2608-08569	arXiv:2608.08569v1	MULTIMODAL-REPRESENTATION	books/part-03-multimodal-world-models/23-multimodal-representation.md	Integrate	books-review:SF-2026-ARXIV-2608-08569	source_family	review_only	398;399;402		semantic_verified	verified_integration	## Failure modes	Daily Books delta 299f57ab2cba54ed 已对齐到具体正文命题 ## Failure modes；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.164960；精确来源身份保留在 ## Review notes。
2026-08-10	SF-2026-ARXIV-2608-08878	arXiv:2608.08878v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2608-08878	source_family	review_only	1204;1205;1208		semantic_verified	verified_integration	## 从连续 Tensor 到 Block 管理	Daily Books delta 8a63c8203853bd2c 已对齐到具体正文命题 ## 从连续 Tensor 到 Block 管理；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.139538；精确来源身份保留在 ## Review notes。
2026-08-11	SF-2026-ARXIV-2608-09225	arXiv:2608.09225v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2608-09225	source_family	review_only	1900;1901;1904		semantic_verified	verified_integration	## 风险管理而不是一次性认证	Daily Books delta 521b0ea781194fef 已对齐到具体正文命题 ## 风险管理而不是一次性认证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.194009；精确来源身份保留在 ## Review notes。
2026-08-11	SF-2026-ARXIV-2608-09730	arXiv:2608.09730v1	MULTIMODAL-WORLD-MODELS	books/part-03-multimodal-world-models/25-multimodal-world-models.md	Integrate	books-review:SF-2026-ARXIV-2608-09730	source_family	review_only	854;855;858		semantic_verified	verified_integration	## 主要 trade-offs	Daily Books delta 6cec412368977f18 已对齐到具体正文命题 ## 主要 trade-offs；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.228679；精确来源身份保留在 ## Review notes。
2026-08-12	SF-2026-ARXIV-2608-10362	arXiv:2608.10362v1	INFER-SPECULATIVE-DECODING	books/part-05-inference-system/48-speculative-decoding.md	Integrate	books-review:SF-2026-ARXIV-2608-10362	source_family	review_only	829;830;833		semantic_verified	verified_integration	## 什么时候有效	Daily Books delta 16e125fae03bd0e9 已对齐到具体正文命题 ## 什么时候有效；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.235789；精确来源身份保留在 ## Review notes。
2026-08-12	SF-2026-ARXIV-2608-10509	arXiv:2608.10509v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	Integrate	books-review:SF-2026-ARXIV-2608-10509	source_family	review_only	1408;1409;1412		semantic_verified	verified_integration	## 评估 Memory	Daily Books delta 8a096f6d1421fabf 已对齐到具体正文命题 ## 评估 Memory；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.096680；精确来源身份保留在 ## Review notes。
2026-08-14	SF-2026-ARXIV-2608-12921	arXiv:2608.12921v1	AGENT-MULTI-AGENT	books/part-07-agent/82-multi-agent.md	Integrate	books-review:SF-2026-ARXIV-2608-12921	source_family	review_only	723;724;727		semantic_verified	verified_integration	## Evaluation	Daily Books delta 898ab62fa48389c0 已对齐到具体正文命题 ## Evaluation；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.259351；精确来源身份保留在 ## Review notes。
2026-08-14	SF-2026-ARXIV-2608-12932	arXiv:2608.12932v1	MULTIMODAL-EMBODIED-VLA	books/part-03-multimodal-world-models/26-multimodal-embodied-vla.md	Integrate	books-review:SF-2026-ARXIV-2608-12932	source_family	review_only	935;936;939		semantic_verified	verified_integration	## 典型 failure modes	Daily Books delta 73bf7db47bec78ca 已对齐到具体正文命题 ## 典型 failure modes；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.092177；精确来源身份保留在 ## Review notes。
2026-08-15	SF-2026-ARXIV-2608-14094	arXiv:2608.14094v1	AGENT-PLATFORM	books/part-07-agent/84-agent-platform.md	Integrate	books-review:SF-2026-ARXIV-2608-14094	source_family	review_only	815;816;819		semantic_verified	verified_integration	## Feedback 与演化	Daily Books delta ac42dbe5d5904784 已对齐到具体正文命题 ## Feedback 与演化；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.204406；精确来源身份保留在 ## Review notes。
2026-08-16	SF-2026-ARXIV-2608-15127	arXiv:2608.15127v1	PLATFORM-EVALUATION-SYSTEM	books/part-06-ai-infrastructure/66-evaluation-system.md	Integrate	books-review:SF-2026-ARXIV-2608-15127	source_family	review_only	2785;2786;2789		semantic_verified	verified_integration	## 工程实践：从最小可信闭环开始	Daily Books delta fc883c7022331a8c 已对齐到具体正文命题 ## 工程实践：从最小可信闭环开始；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.181569；精确来源身份保留在 ## Review notes。
2026-08-17	SF-2026-ARXIV-2608-15636	arXiv:2608.15636v1	MULTIMODAL-EMBODIED-VLA	books/part-03-multimodal-world-models/26-multimodal-embodied-vla.md	Integrate	books-review:SF-2026-ARXIV-2608-15636	source_family	review_only	941;942;945		semantic_verified	verified_integration	## 典型 failure modes	Daily Books delta afb64546a85a3cd8 已对齐到具体正文命题 ## 典型 failure modes；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.184311；精确来源身份保留在 ## Review notes。
2026-08-18	SF-2026-ARXIV-2608-16477	arXiv:2608.16477v1	INFER-KV-CACHE	books/part-05-inference-system/45-why-kv-cache-speeds-up.md	Integrate	books-review:SF-2026-ARXIV-2608-16477	source_family	review_only	1210;1211;1214		semantic_verified	verified_integration	## 从连续 Tensor 到 Block 管理	Daily Books delta 4bc943e03f97f739 已对齐到具体正文命题 ## 从连续 Tensor 到 Block 管理；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.079029；精确来源身份保留在 ## Review notes。
2026-08-18	SF-2026-ARXIV-2608-16843	arXiv:2608.16843v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2608-16843	source_family	review_only	1906;1907;1910		semantic_verified	verified_integration	## 风险管理而不是一次性认证	Daily Books delta 8c03eb720ef98919 已对齐到具体正文命题 ## 风险管理而不是一次性认证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.278452；精确来源身份保留在 ## Review notes。
2026-08-18	SF-2026-ARXIV-2608-17007	arXiv:2608.17007v1	AGENT-TOOL-CALLING	books/part-07-agent/78-tool-calling.md	Integrate	books-review:SF-2026-ARXIV-2608-17007	source_family	review_only	514;515;518		semantic_verified	verified_integration	## 从语义正确的 Program 到可证明的 Resource Lowering	Daily Books delta 3bb3f0b96cd306e1 已对齐到具体正文命题 ## 从语义正确的 Program 到可证明的 Resource Lowering；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.179765；精确来源身份保留在 ## Review notes。
2026-08-19	SF-2026-ARXIV-2608-17336	arXiv:2608.17336v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	Integrate	books-review:SF-2026-ARXIV-2608-17336	source_family	review_only	1306;1307;1310		semantic_verified	verified_integration	## Trade-off	Daily Books delta 874ed24e68efa41f 已对齐到具体正文命题 ## Trade-off；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.120782；精确来源身份保留在 ## Review notes。
2026-08-19	SF-2026-ARXIV-2608-17442	arXiv:2608.17442v1	PLATFORM-SECURITY	books/part-06-ai-infrastructure/72-security.md	Integrate	books-review:SF-2026-ARXIV-2608-17442	source_family	review_only	1912;1913;1916		semantic_verified	verified_integration	## 风险管理而不是一次性认证	Daily Books delta bc80ca21e3a7dd24 已对齐到具体正文命题 ## 风险管理而不是一次性认证；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.105421；精确来源身份保留在 ## Review notes。
2026-08-21	SF-2026-ARXIV-2608-19729	arXiv:2608.19729v1	MULTIMODAL-EMBODIED-VLA	books/part-03-multimodal-world-models/26-multimodal-embodied-vla.md	Integrate	books-review:SF-2026-ARXIV-2608-19729	source_family	review_only	947;948;951		semantic_verified	verified_integration	## Safety envelope	Daily Books delta cea7435a55e03a28 已对齐到具体正文命题 ## Safety envelope；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.088668；精确来源身份保留在 ## Review notes。
2026-08-23	SF-2026-ARXIV-2608-21836	arXiv:2608.21836v1	INFER-TENSORRT-LLM	books/part-05-inference-system/49-tensorrt-llm.md	Integrate	books-review:SF-2026-ARXIV-2608-21836	source_family	review_only	1312;1313;1316		semantic_verified	verified_integration	## Trade-off	Daily Books delta 5e36c42f052422c4 已对齐到具体正文命题 ## Trade-off；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.219569；精确来源身份保留在 ## Review notes。
2026-08-23	SF-2026-ARXIV-2608-21867	arXiv:2608.21867v1	AGENT-MEMORY	books/part-07-agent/77-memory.md	Integrate	books-review:SF-2026-ARXIV-2608-21867	source_family	review_only	1414;1415;1418		semantic_verified	verified_integration	## 评估 Memory	Daily Books delta 58432e04a6225aa5 已对齐到具体正文命题 ## 评估 Memory；proof=fresh_receipt_plus_persisted_proposition；persistence_score=0.206248；精确来源身份保留在 ## Review notes。
