arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.30257	SF-2026-ARXIV-2605-30257	Stable-Layers: Fine-Tuning Image Layer Decomposition Models with VLM-Scored Reinforcement Learning	pre_denominator_closure	Stable-Layers: Fine-Tuning Image Layer Decomposition Models with VLM-Scored Reinforcement Learning 的具体问题/方法是：We present Stable-Layers, a reinforcement learning framework that eliminates the need for paired supervision by fine-tuning a pretrained layer decomposition model using only feedback from a vision-language model (VLM).；摘要声称/验证：We address this with a two-stage evaluation pipeline that pairs structured per-sample scoring across five edit-centric criteria with a grid-based calibration step in which the VLM re-scores all candidates side-by-side.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30258	SF-2026-ARXIV-2605-30258	EASE Configuration Facilitates A Reproducible Science of LLM Social Simulations	pre_denominator_closure	EASE Configuration Facilitates A Reproducible Science of LLM Social Simulations 的具体问题/方法是：We demonstrate the utility of EASE configuration by wrapping it in an experimental study schema for orchestrating workflows centered around answering explicit research questions in generated scenarios.；摘要声称/验证：This lack of architectural standardization prevents reproducible research and complicates downstream evaluation.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30260	SF-2026-ARXIV-2605-30260	How LoRA Remembers? A Parametric Memory Law for LLM Finetuning	retained	How LoRA Remembers? A Parametric Memory Law for LLM Finetuning 的 exact-v1 问题/机制为：We introduce the Parametric Memory Law, a robust power law linking loss reduction Delta L to effective parameters and sequence length.。它改变 `TRAIN-LORA` 的长期状态、控制、执行或证据合同；摘要结果“Empirical evaluations demonstrate that MemFT can enhance memory fidelity and efficiency.”仅作为全文审计入口。	deep_complete	accessible	TRAIN-LORA	No Change — Existing Coverage
2605.30263	SF-2026-ARXIV-2605-30263	minWM: A Full-Stack Open-Source Framework for Real-Time Interactive Video World Models	retained	minWM: A Full-Stack Open-Source Framework for Real-Time Interactive Video World Models 的 exact-v1 问题/机制为：In this work, we present minWM, a full-stack open-source framework for building real-time interactive video world models.。它改变 `MULTIMODAL-WORLD-MODELS` 的长期状态、控制、执行或证据合同；摘要结果“Project Page: [https://github.com/shengshu-ai/minWM](https://github.com/shengshu-ai/minWM)”仅作为全文审计入口。	deep_complete	accessible	MULTIMODAL-WORLD-MODELS	Integrate
2605.30265	SF-2026-ARXIV-2605-30265	LoMo: Local Modality Substitution for Deeper Vision-Language Fusion	pre_denominator_closure	LoMo: Local Modality Substitution for Deeper Vision-Language Fusion 的具体问题/方法是：To address this, we propose Local Modality Substitution (LoMo), a lightweight, architecture-agnostic data curation paradigm designed to provide supervision for cross-modal representational invariance between semantically equivalent text and image carriers.；摘要声称/验证：Extensive experiments across 13 diverse multimodal benchmarks demonstrate that LoMo significantly improves overall multimodal reasoning and yields deeper cross-modal fusion.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30268	SF-2026-ARXIV-2605-30268	PhyGenHOI: Physically-Aware 4D Generation of Dynamic Human-Object Interactions	pre_denominator_closure	PhyGenHOI: Physically-Aware 4D Generation of Dynamic Human-Object Interactions 的具体问题/方法是：To this end, we introduce PhyGenHOI, a novel framework that couples generative human motion with an explicit physical object simulation.；摘要声称/验证：Experiments show PhyGenHOI generates physically consistent 4D HOI across diverse actions, humans, and objects, outperforming baselines.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30269	SF-2026-ARXIV-2605-30269	Boosting Image Quality Assessment Performance: Unsupervised Score Fusion by Deep Maximum a Posteriori Estimation	pre_denominator_closure	Boosting Image Quality Assessment Performance: Unsupervised Score Fusion by Deep Maximum a Posteriori Estimation 的具体问题/方法是：However, individual models are often biased toward certain types of image content or distortions, depending on the design principle and process.；摘要声称/验证：Comprehensive experiments demonstrate the superiority of the proposed model over individual IQA models and other fusion methods.。排除边界：该增量属于表示或生成质量局部改进，未改变 modality identity、生成提交或物理反馈闭环，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30273	SF-2026-ARXIV-2605-30273	LLUMI: Improving LLM Writing Assistance for Mental Health Support with Online Community Feedback	pre_denominator_closure	LLUMI: Improving LLM Writing Assistance for Mental Health Support with Online Community Feedback 的具体问题/方法是：Large language models (LLMs) show promise in generating supportive responses for mental health queries, but improving their usefulness, empathy, and safety often requires substantial compute, expert input, and labeled data.；摘要声称/验证：Large language models (LLMs) show promise in generating supportive responses for mental health queries, but improving their usefulness, empathy, and safety often requires substantial compute, expert input, and labeled data.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30274	SF-2026-ARXIV-2605-30274	Loong: A Human-Like Long Document Translation Agent with Observe-and-Act Adaptive Context Selection	pre_denominator_closure	Loong: A Human-Like Long Document Translation Agent with Observe-and-Act Adaptive Context Selection 的具体问题/方法是：To address this, we propose a human-like long document translation agent called Loong, which leverages a 3E memory module (Essence-Exemplar-Entity) to store summaries, sentence pairs, and entity records as historical context.；摘要声称/验证：Empirical evaluations demonstrate that Loong achieves substantial translation quality improvements in English $\Leftrightarrow$ Chinese, German, and French directions, with average gains of up to 13.0 points across the three evaluation metrics.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30275	SF-2026-ARXIV-2605-30275	Digitally enriching a screening population for pancreatic cancer using routine blood-based measures and clinical histories	pre_denominator_closure	Digitally enriching a screening population for pancreatic cancer using routine blood-based measures and clinical histories 的具体问题/方法是：Earlier detection of pancreatic cancer is key to enabling wider access to curative treatment and reducing cancer deaths; however, screening is presently not viable.；摘要声称/验证：Our work therefore lays the foundation for a first population-level digital enrichment tool to widen access to curative-intent management of pancreatic cancer.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30277	SF-2026-ARXIV-2605-30277	Neural Operator-Based Surrogate Model for CFD:Helical Coil Steam Generator in Small Modular Reactor	pre_denominator_closure	Neural Operator-Based Surrogate Model for CFD:Helical Coil Steam Generator in Small Modular Reactor 的具体问题/方法是：This study presents an integrated framework that combines a reduced-order model (ROM) with neural operators, applied to the helical coil steam generator (HCSG) of the System-integrated Modular Advanced Reactor (SMART).；摘要声称/验证：These complementary characteristics provide a practical model-selection guideline that links each architecture to specific DT objectives based on CFD data type and the required level of flow resolution.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30280	SF-2026-ARXIV-2605-30280	Qwen-VLA: Unifying Vision-Language-Action Modeling across Tasks, Environments, and Robot Embodiments	retained	Qwen-VLA: Unifying Vision-Language-Action Modeling across Tasks, Environments, and Robot Embodiments 的 exact-v1 问题/机制为：In this work, we study whether heterogeneous embodied decision-making problems can be unified within a single vision-language-action model.。它改变 `MULTIMODAL-EMBODIED-VLA` 的长期状态、控制、执行或证据合同；摘要结果“Experiments on manipulation, navigation, and trajectory-centric benchmarks show consistent multi-task performance and out-of-distribution generalization under variations in scene layout, background, lighting, object configuration, and robot embodiment.”仅作为全文审计入口。	deep_complete	accessible	MULTIMODAL-EMBODIED-VLA	No Change — Existing Coverage
2605.30282	SF-2026-ARXIV-2605-30282	Gaze2Act: Gaze-Conditioned Vision-Language-Action Policies for Interactive Robot Manipulation	pre_denominator_closure	Gaze2Act: Gaze-Conditioned Vision-Language-Action Policies for Interactive Robot Manipulation 的具体问题/方法是：To address this limitation, we propose Gaze2Act, a novel VLA framework that leverages human gaze as a dynamic and intuitive intent signal for complex interactive manipulation.；摘要声称/验证：In a systematic evaluation across seven task categories and 16 real-robot tasks on a Unitree G1 humanoid, Gaze2Act achieves state-of-the-art performance in both intent accuracy and task success rate.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30283	SF-2026-ARXIV-2605-30283	mcp-proto-okn: Natural-language access to open scientific knowledge graphs through the Model Context Protocol	pre_denominator_closure	mcp-proto-okn: Natural-language access to open scientific knowledge graphs through the Model Context Protocol 的具体问题/方法是：MCP Server Proto-OKN (mcp-proto-okn) is a Python-based Model Context Protocol server that enables AI assistants to discover, inspect, query and integrate scientific knowledge graphs through natural language.；摘要声称/验证：Documentation, client configuration instructions, and example analysis transcripts are provided in the GitHub repository.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30284	SF-2026-ARXIV-2605-30284	ProjectionBench: Evaluating Scientific Hypothesis Generation in LLMs Under Progressive Information Disclosure	pre_denominator_closure	ProjectionBench: Evaluating Scientific Hypothesis Generation in LLMs Under Progressive Information Disclosure 的具体问题/方法是：We introduce a benchmark framework for evaluating model performance in scientific discovery and reasoning, building up from a raw problem to the classical null hypothesis test.；摘要声称/验证：This progressive evaluation of semantic divergence from ground-truth conclusions enables assessment of a model's innovativeness (under minimal information) to grounded reasoning capabilities (under full experimental details), both critical for using LLMs for scientific discovery purposes.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30288	SF-2026-ARXIV-2605-30288	MIRA: Mid-training Rubric Anchoring for Source-Aware Data Selection	retained	MIRA: Mid-training Rubric Anchoring for Source-Aware Data Selection 的 exact-v1 问题/机制为：To address this mismatch, we propose MIRA, a source-aware filtering framework based on self-anchored rubric discovery.。它改变 `TRAIN-DATA` 的长期状态、控制、执行或证据合同；摘要结果“As a result, effective selection requires both scalability and source-adaptive semantic criteria.”仅作为全文审计入口。	deep_complete	accessible	TRAIN-DATA	No Change — Existing Coverage
2605.30289	SF-2026-ARXIV-2605-30289	Statistical Embeddings for Similarity, Retrieval, and Interpretable Alignment of Numeric Tabular Datasets	pre_denominator_closure	Statistical Embeddings for Similarity, Retrieval, and Interpretable Alignment of Numeric Tabular Datasets 的具体问题/方法是：Results demonstrate a total P@1 score of 0.9, with known nearest-neighbor retrieval and cluster structure remaining robust across embedding ablations and differential privacy budgets.；摘要声称/验证：Results demonstrate a total P@1 score of 0.9, with known nearest-neighbor retrieval and cluster structure remaining robust across embedding ablations and differential privacy budgets.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30290	SF-2026-ARXIV-2605-30290	Self-Trained Verification for Training- and Test-Time Self-Improvement	retained	Self-Trained Verification for Training- and Test-Time Self-Improvement 的 exact-v1 问题/机制为：To address this challenge, we propose self-trained verification (STV).。它改变 `PLATFORM-EVALUATION-SYSTEM` 的长期状态、控制、执行或证据合同；摘要结果“Website: https://ar-forum.github.io/stv-webpage”仅作为全文审计入口。	deep_complete	accessible	PLATFORM-EVALUATION-SYSTEM	No Change — Existing Coverage
2605.30292	SF-2026-ARXIV-2605-30292	Leave a Window Out: Modifying the Jackknife for Predictive Inference in Time Series	pre_denominator_closure	Leave a Window Out: Modifying the Jackknife for Predictive Inference in Time Series 的具体问题/方法是：Recent work shows that split conformal prediction is robust to these issues, but sample splitting can reduce accuracy, motivating the study of methods that do not rely on data splitting in the time series setting.；摘要声称/验证：In this work, we show that the vanilla leave-one-out jackknife can suffer arbitrary loss of coverage even in canonical time series models with mild temporal dependence.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30294	SF-2026-ARXIV-2605-30294	RAFI -- A Ray/Work Forwarding Infrastructure for Data Parallel Multi-Node/Multi-GPU Computing	retained	RAFI -- A Ray/Work Forwarding Infrastructure for Data Parallel Multi-Node/Multi-GPU Computing：RaFI 是一般 ray/work forwarding library，不改变神经网络 Pipeline Parallel 的 layer partition、micro-batch、weight-version 或 optimizer contract。 exact-v1 Review 保留，Books disposition 收敛为 `Weekly Only — Context`。	deep_complete	accessible	TRAIN-PIPELINE-PARALLEL	Weekly Only — Context
2605.30295	SF-2026-ARXIV-2605-30295	MedCase-Structured: A Text-to-FHIR Dataset for Benchmarking Diagnostic Reasoning in Clinically Realistic EHR Settings	pre_denominator_closure	MedCase-Structured: A Text-to-FHIR Dataset for Benchmarking Diagnostic Reasoning in Clinically Realistic EHR Settings 的具体问题/方法是：Large language models (LLMs) show promise for clinical reasoning and decision support, but evaluation in structured, electronic health record-congruent settings remains limited.；摘要声称/验证：Large language models (LLMs) show promise for clinical reasoning and decision support, but evaluation in structured, electronic health record-congruent settings remains limited.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30307	SF-2026-ARXIV-2605-30307	Grounded 3D-Aware Spatial Vision-Language Modeling	pre_denominator_closure	Grounded 3D-Aware Spatial Vision-Language Modeling 的具体问题/方法是：We present GR3D, a spatial vision language model equipped with three complementary grounding capabilities--explicit 2D grounding, implicit 2D grounding, and monocular 3D grounding--within a single framework.；摘要声称/验证：These grounding capabilities collectively enhance general spatial understanding beyond the grounding task itself.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30308	SF-2026-ARXIV-2605-30308	Zero-Scan Data Quality: Leveraging Table Format Metadata for Continuous Observability at Scale	pre_denominator_closure	Zero-Scan Data Quality: Leveraging Table Format Metadata for Continuous Observability at Scale 的具体问题/方法是：We validate sketch accuracy, mergeability, and storage overhead on production data and propose that table formats should store per-file sketches in Puffin sidecar files, following the same store-then-aggregate pattern used for existing manifest statistics.；摘要声称/验证：We validate sketch accuracy, mergeability, and storage overhead on production data and propose that table formats should store per-file sketches in Puffin sidecar files, following the same store-then-aggregate pattern used for existing manifest statistics.。排除边界：该方法优化单一任务质量，未改变跨层数据流、serving lifecycle、恢复责任或长期 owner，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30310	SF-2026-ARXIV-2605-30310	City-Mesh3R: Simulation-Ready City-Scale 3D Mesh Reconstruction from Multi-View Images	pre_denominator_closure	City-Mesh3R: Simulation-Ready City-Scale 3D Mesh Reconstruction from Multi-View Images 的具体问题/方法是：We present City-Mesh3R, a scalable framework for reconstructing watertight surface meshes directly from large unordered image collections.；摘要声称/验证：As demonstrated by our qualitative and quantitative results, our proposed method yields high-fidelity watertight 3D meshes with regular geometry, capturing fine surface details, and is suitable for scaling to arbitrarily large scenes owing to the end-to-end processing in a distributed setting.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30311	SF-2026-ARXIV-2605-30311	Archon: A Unified Multimodal Model for Holistic Digital Human Generation	pre_denominator_closure	Archon: A Unified Multimodal Model for Holistic Digital Human Generation 的具体问题/方法是：In this paper, we present Archon, a fully pretrained, human-centric unified multimodal model for holistic avatar generation.；摘要声称/验证：Extensive experiments demonstrate that Archon achieves superior or comparable performance across diverse digital human generation tasks, validating the effectiveness of our unified framework.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30312	SF-2026-ARXIV-2605-30312	DP-SAPF: Saliency-Aware Parameter Fine-tuning of Public Models for Differentially Private Image Synthesis	pre_denominator_closure	DP-SAPF: Saliency-Aware Parameter Fine-tuning of Public Models for Differentially Private Image Synthesis 的具体问题/方法是：To address this issue, we propose DP-SAPF, which uses a saliency-aware strategy to identify specific target parameters for LoRA training under DP.；摘要声称/验证：Experiments on four sensitive image datasets show that DP-SAPF improves the utility and fidelity of synthetic images while requiring fewer computational resources than fine-tuning methods without parameter selection.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30313	SF-2026-ARXIV-2605-30313	UniLab: A Heterogeneous Architecture for Robot RL Beyond GPU-Dominant Paradigms	pre_denominator_closure	UniLab: A Heterogeneous Architecture for Robot RL Beyond GPU-Dominant Paradigms 的具体问题/方法是：We present UniLab, a heterogeneous CPU-simulation / GPU-learning architecture that decouples CPU-parallel simulation from GPU policy updates through a unified runtime for data movement, buffering, and synchronization.；摘要声称/验证：These results show that GPU simulation is an effective path to efficient training, but not a necessary one, broadening the practical system choices available for robot RL training.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30314	SF-2026-ARXIV-2605-30314	SpecBench: Evaluating Specification-Level Reasoning for Software Engineering LLM Agents	pre_denominator_closure	SpecBench: Evaluating Specification-Level Reasoning for Software Engineering LLM Agents 的具体问题/方法是：A critical phase in this lifecycle is specification design: transforming initial proposals into carefully considered requirements through expert review.；摘要声称/验证：The best performing agent, GPT-5.4, achieves 44.4% accuracy.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30315	SF-2026-ARXIV-2605-30315	Resolution Diagnostics for Paired LLM Evaluation	pre_denominator_closure	Resolution Diagnostics for Paired LLM Evaluation 的具体问题/方法是：Across two public LLM leaderboards, many displayed pairwise rankings do not meet a conventional paired-test resolution target under the actual paired evaluation design: 11 of 40 Open LLM Leaderboard v1 pairwise comparisons and 4 of 9 MMLU-Pro top-10 adjacent-rank pairs are unresolved at (alpha, 1-beta) = (0.05, 0.8).；摘要声称/验证：Across two public LLM leaderboards, many displayed pairwise rankings do not meet a conventional paired-test resolution target under the actual paired evaluation design: 11 of 40 Open LLM Leaderboard v1 pairwise comparisons and 4 of 9 MMLU-Pro top-10 adjacent-rank pairs are unresolved at (alpha, 1-beta) = (0.05, 0.8).。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30317	SF-2026-ARXIV-2605-30317	VPG: Visual Prefix Guidance for Autoregressive Image and Video Generation	pre_denominator_closure	VPG: Visual Prefix Guidance for Autoregressive Image and Video Generation 的具体问题/方法是：We propose Visual Prefix Guidance (VPG), a training-free inference-time guidance method for autoregressive image and video generation.；摘要声称/验证：Across class-conditional image generation with VAR, text-to-image generation with Infinity, and text-to-video generation with InfinityStar, VPG improves generation quality without retraining the base model, reducing FID on VAR by 0.36 on average and improving benchmark performance on both image and video generation.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30318	SF-2026-ARXIV-2605-30318	Before the Shutter: Aesthetic and Actionable Portrait Photography Planning in 3D Scenes	pre_denominator_closure	Before the Shutter: Aesthetic and Actionable Portrait Photography Planning in 3D Scenes 的具体问题/方法是：We introduce 3D aesthetic portrait planning, the task of generating human pose, camera, lighting, and exposure plans that produce visually compelling portraits while satisfying geometric and photometric feasibility in a 3D scene.；摘要声称/验证：Experiments across diverse indoor and outdoor scenes show that our method produces portraits preferred by human raters and MLLM evaluators over competitive baselines, while maintaining high physical plausibility.。排除边界：该增量属于表示或生成质量局部改进，未改变 modality identity、生成提交或物理反馈闭环，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30319	SF-2026-ARXIV-2605-30319	Improved Guarantees for Heterogeneous Treatment-Effect Estimation via Matrix Completion	pre_denominator_closure	Improved Guarantees for Heterogeneous Treatment-Effect Estimation via Matrix Completion 的具体问题/方法是：We study this problem with panel-data where we observe $n$ units across $m$ times under unknown, non-uniform treatment assignments.；摘要声称/验证：Technically, our analysis establishes the first sharp row-wise $\ell_2$-perturbation bound for low-rank approximation, complementing existing spectral-, Frobenius-, and entrywise perturbation theory.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30320	SF-2026-ARXIV-2605-30320	MonoPhysics: Estimating Geometry, Appearance, and Physical Parameters from Monocular Videos	pre_denominator_closure	MonoPhysics: Estimating Geometry, Appearance, and Physical Parameters from Monocular Videos 的具体问题/方法是：We propose MonoPhysics, a framework for monocular inverse physics estimation of deformable objects using differentiable MPM simulation and 3D Gaussian Splatting, which jointly optimizes geometry, appearance, and physical parameters from a single camera view.；摘要声称/验证：Our project page is available at https://daniel03c1.github.io/MonoPhysics/。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30322	SF-2026-ARXIV-2605-30322	Gram: Assessing sabotage propensities via automated alignment auditing	retained	Gram: Assessing sabotage propensities via automated alignment auditing 的 exact-v1 问题/机制为：We introduce Gram, an automated alignment auditing framework to assess the propensity of AI agents to engage in sabotage.。它改变 `PLATFORM-EVALUATION-SYSTEM` 的长期状态、控制、执行或证据合同；摘要结果“We find Gemini models misbehave in about 2-3% of our simulated trajectories.”仅作为全文审计入口。	deep_complete	accessible	PLATFORM-EVALUATION-SYSTEM	No Change — Existing Coverage
2605.30323	SF-2026-ARXIV-2605-30323	In-Context Reward Adaptation for Robust Preference Modeling	pre_denominator_closure	In-Context Reward Adaptation for Robust Preference Modeling 的具体问题/方法是：In this work, we propose In-Context Reward Adaptation, a transformer-based framework designed to model diverse and unseen human preferences on the fly.；摘要声称/验证：We demonstrate that while a standard transformer architecture is insufficient for this task by characterizing an asymptotic bias to the ground-truth, incorporating human response time as an auxiliary input signal enables the model to successfully adapt to preferences from previously unseen domains.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30324	SF-2026-ARXIV-2605-30324	On Language Generation in the Limit with Bounded Memory	pre_denominator_closure	On Language Generation in the Limit with Bounded Memory 的具体问题/方法是：We study language generation in the limit under bounded memory.；摘要声称/验证：We further show that a sliding window of the last $W$ examples does not improve this worst-case density, whereas allowing it to store $b$ adaptively chosen past examples improves the achievable density for every $b \geq 1$.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30325	SF-2026-ARXIV-2605-30325	Veda: Scalable Video Diffusion via Distilled Sparse Attention	pre_denominator_closure	Veda: Scalable Video Diffusion via Distilled Sparse Attention 的具体问题/方法是：We show empirically that generation quality is determined not by the sparsity ratio itself, but by how well the sparse mask aligns with the tile-wise geometry of full attention.；摘要声称/验证：We show empirically that generation quality is determined not by the sparsity ratio itself, but by how well the sparse mask aligns with the tile-wise geometry of full attention.。排除边界：该增量属于表示或生成质量局部改进，未改变 modality identity、生成提交或物理反馈闭环，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30326	SF-2026-ARXIV-2605-30326	RoboWits: Unexpected Challenges for Robotic Creative Problem Solving	pre_denominator_closure	RoboWits: Unexpected Challenges for Robotic Creative Problem Solving 的具体问题/方法是：We introduce RoboWits, a bi-manual robotic benchmark designed to systematically evaluate cognitive reasoning, creative tool use, and robustness to unexpected conditions.；摘要声称/验证：Our results reveal a significant performance gap: while pre-trained VLAs exhibit preliminary success on seed tasks after single-task fine-tuning, they struggle to perform on mutated tasks, implying their brittleness in manipulation tasks requiring reasoning, strategy adaptation, and robustness to deceptive or constrained environments.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30327	SF-2026-ARXIV-2605-30327	Reasoning with Sampling: Cutting at Decision Points	pre_denominator_closure	Reasoning with Sampling: Cutting at Decision Points 的具体问题/方法是：We introduce an algorithm (Entropy-Cut Metropolis-Hastings) that uses the base model's next-token entropy as a proxy to identify key decision points and resample from those positions.；摘要声称/验证：Across MATH500, HumanEval, GPQA Diamond, and AIME26, our method consistently improves over baselines and RL-trained models.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30328	SF-2026-ARXIV-2605-30328	Supercharging Thermal Gaussian Splatting with Depth Estimation	pre_denominator_closure	Supercharging Thermal Gaussian Splatting with Depth Estimation 的具体问题/方法是：We propose a method, Thermal-to-Depth Gaussian Splatting (TDg), that uses only thermal images and depth estimation in its architecture to derive the radiance fields.；摘要声称/验证：Overall, our method is successful in deriving these thermal radiance fields, which can ultimately have several applications, such as identifying heat sources critical in surveillance, search or rescue operations, and industrial inspections where temperature is widely used to monitor machines.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30329	SF-2026-ARXIV-2605-30329	SoundnessBench: Can Your AI Scientist Really Tell Good Research Ideas from Bad Ones?	retained	SoundnessBench: Can Your AI Scientist Really Tell Good Research Ideas from Bad Ones? 的 exact-v1 问题/机制为：We introduce SoundnessBench, a curated benchmark of 1,099 machine-learning research proposals reconstructed from ICLR submissions, labeled with reviewer soundness sub-scores, and audited against source papers.。它改变 `PLATFORM-EVALUATION-SYSTEM` 的长期状态、控制、执行或证据合同；摘要结果“Across 12 frontier LLMs, we find a pervasive optimism bias: under standard prompting, models frequently rate low-soundness proposals as sound, while aggressive prompting largely shifts errors from false positives to false negatives.”仅作为全文审计入口。	deep_complete	accessible	PLATFORM-EVALUATION-SYSTEM	No Change — Existing Coverage
