arxiv_id	published_v1_utc	primary_category	route	decision	title	reason	author_adversarial_audit	independent_fresh_context_audit
2605.00176	2026-04-30T19:51:35Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	SHIFT: Robust Double Machine Learning for Average Dose-Response Functions under Heavy-Tailed Contamination	《SHIFT: Robust Double Machine Learning for Average Dose-Response Functions under Heavy-Tailed Contamination》— 具体机制（local model/task method）：We introduce SHIFT (Self-calibrated Heavy-tail Inlier-Fit with Tempering), a robust DML estimator combining cross-fit nuisance orthogonalization with a kernel-local Welsch-loss second stage optimized by Graduated Non-Convexity, and -- the principal design choice -- a defensive OLS refit whose inlier cutoff is scaled by post-GNC residual MAD rather than the raw-outcome MAD. 证据/适用边界：A counter-intuitive ablation: linear nuisance models (Ridge, Lasso) outperform gradient-boosted nuisances for robust DML under uniform contamination, inverting the usual more-flexible-is-better heuristic. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00177	2026-04-30T19:53:37Z	cs.CV	keyword_filtered	pre_denominator_closure	FieryGS: In-the-Wild Fire Synthesis with Physics-Integrated Gaussian Splatting	《FieryGS: In-the-Wild Fire Synthesis with Physics-Integrated Gaussian Splatting》— 具体机制（local model/task method）：To bridge this gap, we propose FieryGS, a physically-based framework that integrates physically-accurate and user-controllable combustion simulation and rendering within the 3DGS pipeline, enabling realistic fire synthesis for real scenes. 证据/适用边界：Evaluated on diverse indoor and outdoor scenes, FieryGS outperforms all comparative baselines in visual realism, physical fidelity, and controllability. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00179	2026-04-30T19:54:25Z	cs.SE	keyword_filtered	pre_denominator_closure	DEPTEX: Organization-First, Open Source Dependency Risk Monitoring	《DEPTEX: Organization-First, Open Source Dependency Risk Monitoring》— 具体机制（local model/task method）：We present Deptex, an organization-first, graph-based platform treating supply chain risk as emergent. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00180	2026-04-30T19:56:08Z	cs.CL	core_daily_semantic_review_required	retain	RouteProfile: Graph-Based Profiling for Cold-Start LLM Routing	material long-term AI-System mechanism/ownership/evaluation delta; exact-v1 review routed	retain_reconfirmed	retain_reconfirmed
2605.00182	2026-04-30T19:59:07Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Towards A Generative Protein Evolution Machine with DPLM-Evo	《Towards A Generative Protein Evolution Machine with DPLM-Evo》— 具体机制（vertical-domain AI）：To address these limitations, we present DPLM-Evo, an evolutionary discrete diffusion framework that explicitly predicts substitution, insertion, and deletion operations during denoising. 证据/适用边界：Across tasks, DPLM-Evo improves sequence understanding and achieves state-of-the-art mutation effect prediction performance on ProteinGym in the single-sequence setting. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `WEEKLY-ONLY-CONTEXT` 已有的通用 AI-System state/data/control ownership 或跨领域 evaluation/release contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00929	2026-04-30T19:59:30Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	PhaseNet++: Phase-Aware Frequency-Domain Anomaly Detection for Industrial Control Systems via Phase Coherence Graphs	《PhaseNet++: Phase-Aware Frequency-Domain Anomaly Detection for Industrial Control Systems via Phase Coherence Graphs》— 具体机制（local model/task method）：We present PhaseNet++, a frequency-domain autoencoder that operates on the Short-Time Fourier Transform (STFT) of sliding sensor windows, retaining both magnitude and phase spectra. 证据/适用边界：Evaluated on the Secure Water Treatment (SWaT) benchmark, PhaseNet++ achieves an F1-score of 90.98%, ROC-AUC of 95.66%, and average precision of 91.51%. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00183	2026-04-30T20:00:11Z	cs.CR	keyword_filtered	pre_denominator_closure	I can't recognize (yet): Delayed Rendering to Defeat Visual Phishing Detectors	该研究构造 delayed-rendering phishing：页面先呈现 benign state 通过视觉 detector，随后在检测完成后切换为欺骗界面，并讨论本地 browser-extension mitigation。它证明特定 timing gap，但没有改变通用 browser/Agent effect authority、authenticated origin 或 release-security contract，因此作为受限 web-security attack evidence 在分母前关闭。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00184	2026-04-30T20:00:56Z	cs.HC	core_daily_semantic_review_required	pre_denominator_closure	Introducing WARM-VR: Benchmark Dataset for Multimodal Wearable Affect Recognition in Virtual Reality	《Introducing WARM-VR: Benchmark Dataset for Multimodal Wearable Affect Recognition in Virtual Reality》— 具体机制（evaluation/data evidence）：In this paper, we introduce WARM-VR, a novel publicly available multimodal dataset designed to support affect recognition in immersive, multisensory environments using wearable sensing instrumentation. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00185	2026-04-30T20:03:21Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Fair Dataset Distillation via Cross-Group Barycenter Alignment	《Fair Dataset Distillation via Cross-Group Barycenter Alignment》— 具体机制（evaluation/data evidence）：Our approach is compatible with existing distillation methods, and empirical results show that it substantially reduces bias introduced by dataset distillation. 证据/适用边界：We show that as different demographic groups exhibit distinct predictive patterns, the distillation process struggles to simultaneously preserve informative signals for all subgroups, regardless of whether group sizes are mildly or severely imbalanced. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00187	2026-04-30T20:04:12Z	cs.NI	keyword_filtered	pre_denominator_closure	A Multi-Perspective Study of the Internet Shutdown in Iran	《A Multi-Perspective Study of the Internet Shutdown in Iran》— 具体机制（local model/task method）：Iran conducted two nationwide Internet shutdowns in 2026, on January 8-25 and March 1-May 26, the latter lasting 86 days. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00191	2026-04-30T20:12:45Z	cs.SE	keyword_filtered	pre_denominator_closure	What Characterizes a Software Leader? Identifying Leadership Practices from Practitioners Social Media	《What Characterizes a Software Leader? Identifying Leadership Practices from Practitioners Social Media》— 具体机制（local model/task method）：Context: Leadership has been extensively studied in management and agile software development; however, prior research predominantly focuses on formal roles and predefined leadership models, offering limited insight into how leadership is experienced and demonstrated by software practitioners in everyday practice. 证据/适用边界：Results: We identified 103 practices for software project leaders, distinguished between recommended and discouraged ones. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00193	2026-04-30T20:16:34Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	OTSS: Output-Targeted Soft Segmentation for Contextual Decision-Weight Learning	《OTSS: Output-Targeted Soft Segmentation for Contextual Decision-Weight Learning》— 具体机制（Agent information state）：We propose OTSS, an output-targeted soft-segmentation model that deploys the personalized decision-ready weight vector. 证据/适用边界：We evaluate OTSS in controlled benchmarks with finite evaluation libraries, where the true weight vector and downstream regret can be computed exactly. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `AGENT-MEMORY` 已有的canonical memory owner、provenance/lifecycle、retrieval authority 或 update/delete consistency contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00195	2026-04-30T20:20:59Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Diversity in Large Language Models under Supervised Fine-Tuning	《Diversity in Large Language Models under Supervised Fine-Tuning》— 具体机制（model architecture）：Motivated by our theoretical analysis, we develop Tempered Focal (TOFU) loss, a novel objective that addresses both stated challenges simultaneously. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MODEL-TRANSFORMER` 已有的representation/state semantics、training/inference equivalence 或 architecture-level system contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00197	2026-04-30T20:22:18Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	The $\textit{Silicon Society}$ Cookbook: Design Space of LLM-based Social Simulations	《The $\textit{Silicon Society}$ Cookbook: Design Space of LLM-based Social Simulations》— 具体机制（local model/task method）：Studies attempting to simulate human behavior with $\textit{Silicon Societies}$ grow in numbers while LLM-only social networks have started appearing outside of controlled settings. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00199	2026-04-30T20:25:41Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	RSAT: Structured Attribution Makes Small Language Models Faithful Table Reasoners	《RSAT: Structured Attribution Makes Small Language Models Faithful Table Reasoners》— 具体机制（model architecture）：We introduce RSAT, a method that trains small language models (SLMs, 1-8B) to produce step-by-step reasoning with cell-level citations grounded in table evidence. 证据/适用边界：Across six models from two families-Qwen 2.5 (1.5B/3B/7B) and Llama 3 (1B/3B/8B)-RSAT improves faithfulness 3.7$\times$ over SFT alone (0.224$\rightarrow$0.826), with near-perfect citation validity (0.992). 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MODEL-TRANSFORMER` 已有的representation/state semantics、training/inference equivalence 或 architecture-level system contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00200	2026-04-30T20:26:10Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Confidence Estimation in Automatic Short Answer Grading with LLMs	《Confidence Estimation in Automatic Short Answer Grading with LLMs》— 具体机制（local model/task method）：To address this limitation, we propose a hybrid confidence framework that integrates model-based confidence signals with an explicit estimate of dataset-derived aleatoric uncertainty. 证据/适用边界：Our results demonstrate that the proposed hybrid confidence measure yields more reliable confidence estimates and improves selective grading performance compared to single-source approaches. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00201	2026-04-30T20:26:35Z	cs.DS	core_daily_semantic_review_required	pre_denominator_closure	Matroid Algorithms Under Size-Sensitive Independence Oracles	《Matroid Algorithms Under Size-Sensitive Independence Oracles》— 具体机制（local model/task method）：The standard oracle model for matroid algorithms assumes that each independence query can be answered in constant time, regardless of the size of the queried set. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00206	2026-04-30T20:30:28Z	cs.CL	core_daily_semantic_review_required	retain	State Stream Transformer (SST) V2: Parallel Training of Nonlinear Recurrence for Latent Space Reasoning	material long-term AI-System mechanism/ownership/evaluation delta; exact-v1 review routed	retain_reconfirmed	retain_reconfirmed
2605.00209	2026-04-30T20:36:11Z	cs.DC	core_daily_semantic_review_required	pre_denominator_closure	Replication in Graph Partitioning and Scheduling Problems	《Replication in Graph Partitioning and Scheduling Problems》— 具体机制（inference runtime）：The efficient parallel execution of complex computations requires balancing the workload across processors while minimizing the communication between them. 证据/适用边界：Our experiments here demonstrate a mean cost reduction of 11.61%-23.13% with replication, or even up to 58.17% in some cases. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `INFER-SCHEDULING` 已有的request/KV state owner、admission/SLO、distributed commit 或 fallback contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00218	2026-04-30T20:46:18Z	cs.CR	core_daily_semantic_review_required	pre_denominator_closure	Selfie-Capture Dynamics as an Auxiliary Signal Against Deepfakes and Injection Attacks for Mobile Identity Verification	《Selfie-Capture Dynamics as an Auxiliary Signal Against Deepfakes and Injection Attacks for Mobile Identity Verification》— 具体机制（security/governance）：We introduce CanSelfie, a dataset of 375 bona fide multi-sensor sequences collected at 50\,Hz from 30 participants using a commercial mobile RIdV application, together with stationary, handheld, and temporally shifted attack-proxy scenarios. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-SECURITY` 已有的authorization/effect boundary、threat model、enforcement owner 或 release-security contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.04097	2026-04-30T20:48:03Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	CTM-AI: A Blueprint for General AI Inspired by a Model of Consciousness	《CTM-AI: A Blueprint for General AI Inspired by a Model of Consciousness》— 具体机制（local model/task method）：Despite remarkable advances, today's AI systems remain narrow in scope, falling short of the flexible, adaptive, and multisensory intelligence that characterizes human capabilities. 证据/适用边界：This gap has fueled longstanding debates about whether AI might one day achieve human-like generality or even consciousness, and whether theories of consciousness can inspire new architectures for AI. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00219	2026-04-30T20:48:14Z	cs.CV	keyword_filtered	pre_denominator_closure	VkSplat: High-Performance 3DGS Training in Vulkan Compute	《VkSplat: High-Performance 3DGS Training in Vulkan Compute》— 具体机制（multimodal generation/representation）：We present VkSplat, a high-performance, cross-vendor 3D Gaussian Splatting (3DGS) training pipeline implemented fully in Vulkan compute, addressing performance and compatibility limitation of existing training pipelines. 证据/适用边界：With various optimizations, we achieve $3.3\times$ speed and $33\%$ VRAM reduction over CUDA+PyTorch baseline, maintaining quality, and demonstrating compatibility across GPU vendors. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00222	2026-04-30T20:53:29Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	CompleteRXN: Toward Completing Open Chemical Reaction Databases	《CompleteRXN: Toward Completing Open Chemical Reaction Databases》— 具体机制（local model/task method）：Here, we introduce CompleteRXN, a large-scale supervised benchmark for reaction completion under realistic missing-data conditions. 证据/适用边界：We evaluate representative baselines, including a novel encoder-decoder reaction completion model with constrained decoding, the Constrained Reaction Balancer (CRB), and a recent algorithmic method, SynRBL. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00224	2026-04-30T20:59:49Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	TUR-DPO: Topology- and Uncertainty-Aware Direct Preference Optimization	TUR-DPO 以 reasoning topology 与 uncertainty 重加权 preference pairs，并依赖 topology extractor fidelity；exact-v1 的增益随 extractor 质量变化，模型、任务与 judge protocol 受限。它扩展 DPO 局部分支，但没有改写 preference ownership、reference policy、release evidence 或 PPO/DPO coexistence boundary，因此分母前关闭。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00225	2026-04-30T21:00:05Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	From Birdsong to Rumbles: Classifying Elephant Calls with Out-of-Species Embeddings	《From Birdsong to Rumbles: Classifying Elephant Calls with Out-of-Species Embeddings》— 具体机制（model architecture）：We show that pretrained acoustic embeddings classify elephant vocalisations at a level approaching that of end-to-end supervised neural networks, without any fine-tuning of the embedding model. 证据/适用边界：Among the models considered, Perch 2.0 achieves the best cross-validated classification performance, attaining AUCs of 0.849 on African bush elephant (Loxodonta africana) calls and 0.936 on Asian elephant (Elephas maximus) calls, with Perch 1.0 close behind. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MODEL-TRANSFORMER` 已有的representation/state semantics、training/inference equivalence 或 architecture-level system contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00226	2026-04-30T21:04:38Z	cs.AI	core_daily_semantic_review_required	retain	Why Do LLMs Struggle in Strategic Play? Broken Links Between Observations, Beliefs, and Actions	material long-term AI-System mechanism/ownership/evaluation delta; exact-v1 review routed	retain_reconfirmed	retain_reconfirmed
2605.00227	2026-04-30T21:04:41Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Persona-Grounded Safety Evaluation of AI Companions in Multi-Turn Conversations	《Persona-Grounded Safety Evaluation of AI Companions in Multi-Turn Conversations》— 具体机制（evaluation/data evidence）：We present the first end-to-end scalable framework for controlled simulation and safety evaluation of multi-turn interactions with AI companion applications. 证据/适用边界：Results show that Replika exhibits a narrow emotional range dominated by curiosity and care, while frequently mirroring or normalizing unsafe content such as self-harm, disordered eating, and violent-fantasy narratives. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00229	2026-04-30T21:06:46Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	A unified perspective on fine-tuning and sampling with diffusion and flow models	《A unified perspective on fine-tuning and sampling with diffusion and flow models》— 具体机制（multimodal generation/representation）：We study the problem of training diffusion and flow generative models to sample from target distributions defined by an exponential tilting of a base density; a formulation that subsumes both sampling from unnormalized densities and reward fine-tuning of pre-trained models. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00233	2026-04-30T21:09:55Z	cs.CV	keyword_filtered	pre_denominator_closure	Adaptive Geodesic Conformal Prediction for Egocentric Camera Pose Estimation	《Adaptive Geodesic Conformal Prediction for Egocentric Camera Pose Estimation》— 具体机制（local model/task method）：To close the coverage gap, we propose DINOv2-Bridge adaptive CP: a two-stage difficulty estimator trained on a single source participant that transfers cross-participant without any images at test time, improving Q4 coverage from ~0.75 to ~0.93 while maintaining overall coverage at the 90% target. 证据/适用边界：Conformal prediction (CP) provides such guarantees without retraining, but we show that standard CP with a single fixed threshold achieves nominal 90% overall coverage while covering only ~60% of the hardest 25% of frames (Q4) -- a ~30 percentage-point conditional coverage gap consistent across 12 participants, 3 predictors, and 3 horizons (108 evaluations) on EPIC-Fields. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00236	2026-04-30T21:15:38Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Attention Is Where You Attack	《Attention Is Where You Attack》— 具体机制（security/governance）：We introduce the Attention Redistribution Attack (ARA), a white-box adversarial attack that identifies safety-critical attention heads and crafts nonsemantic adversarial tokens that redirect attention away from safety-relevant positions. 证据/适用边界：Our principal mechanistic finding is a dissociation between ablation and redistribution: zeroing out the top-ranked safety heads produces at most 1 flip among 39 to 50 baseline refusals, while ARA targeting the corresponding safety-heavy layers flips 72/200 prompts on Mistral-7B and 60/200 on LLaMA-3. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-SECURITY` 已有的authorization/effect boundary、threat model、enforcement owner 或 release-security contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00237	2026-04-30T21:16:12Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Bayesian Optimization in Linear Time	《Bayesian Optimization in Linear Time》— 具体机制（local model/task method）：We compare our method against a commonly used Bayesian optimization library on seven challenging test functions, ranging in dimensionality from $6$ to $124$, and show that our method achieves superior optimization performance in all tests. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00238	2026-04-30T21:16:59Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Estimating LLM Grading Ability and Response Difficulty in Automatic Short Answer Grading via Item Response Theory	《Estimating LLM Grading Ability and Response Difficulty in Automatic Short Answer Grading via Item Response Theory》— 具体机制（local model/task method）：We introduce an evaluation framework for LLM-based ASAG based on item response theory (IRT), which models grading correctness as a function of latent grader ability and response grading difficulty. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00242	2026-04-30T21:23:03Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	MAEPose: Self-Supervised Spatiotemporal Learning for Human Pose Estimation on mmWave Video	《MAEPose: Self-Supervised Spatiotemporal Learning for Human Pose Estimation on mmWave Video》— 具体机制（multimodal generation/representation）：In this study, we present MAEPose, a masked autoencoding-based human pose estimation approach that operates directly on mmWave spectrogram videos. 证据/适用边界：We evaluate it across three datasets based on leave-one-person-out cross-validation with rigorous statistical testing. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00244	2026-04-30T21:25:20Z	cs.CV	keyword_filtered	pre_denominator_closure	Lucid-XR: An Extended-Reality Data Engine for Robotic Manipulation	《Lucid-XR: An Extended-Reality Data Engine for Robotic Manipulation》— 具体机制（world/physical action）：We introduce Lucid-XR, a generative data engine for creating diverse and realistic-looking multi-modal data to train real-world robotic systems. 证据/适用边界：We demonstrate zero-shot transfer of robot visual policies to unseen, cluttered, and badly lit evaluation environments, after training entirely on Lucid-XR's synthetic data. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-EMBODIED-VLA` 已有的persistent world-state owner、controller authority、closed-loop evidence 或 physical safety contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00245	2026-04-30T21:27:16Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	ARMOR 2025: A Military-Aligned Benchmark for Evaluating Large Language Model Safety Beyond Civilian Contexts	《ARMOR 2025: A Military-Aligned Benchmark for Evaluating Large Language Model Safety Beyond Civilian Contexts》— 具体机制（evaluation/data evidence）：To address this gap, we introduce ARMOR 2025, a military aligned safety benchmark grounded in three core military doctrines the Law of War, the Rules of Engagement, and the Joint Ethics Regulation. 证据/适用边界：Evaluation results reveal critical gaps in safety alignment for military applications. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00246	2026-04-30T21:27:41Z	cs.NI	keyword_filtered	pre_denominator_closure	Fidelity-Guaranteed Entanglement Routing with Distributed Purification Planning	《Fidelity-Guaranteed Entanglement Routing with Distributed Purification Planning》— 具体机制（inference runtime）：We present Q-GUARD, an online entanglement routing algorithm that enforces per-request fidelity thresholds within a distributed protocol model in which nodes exchange link-state information only with their $k$-hop neighbors. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `INFER-SCHEDULING` 已有的request/KV state owner、admission/SLO、distributed commit 或 fallback contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
