arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.19930	2026-03-23T00:50:40Z	Robust Beam Codebooks for mmWave/THz Systems: Toward a Stochastic RL Approach	cs.IT;cs.NI	pre_denominator_closure	Robust Beam Codebooks for mmWave/THz Systems: Toward a Stochastic RL Approach（cs.IT, cs.NI）的公开摘要聚焦于：Millimeter-wave (mmWave) and terahertz (THz) massive MIMO systems often rely on predefined beamforming codebooks, which are usually suboptimal in Non-Line-of-Sight (NLoS) conditions and for hardware-limited transceivers. Reinforcement Learning (RL) enables adaptive, data-driven codebook design without explicit Channel State Information (CSI), but the robustn 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19931	2026-03-23T00:50:42Z	SAGE: Sustainable Agent-Guided Expert-tuning for Culturally Attuned Translation in Low-Resource Southeast Asia	cs.CL	pre_denominator_closure	SAGE: Sustainable Agent-Guided Expert-tuning for Culturally Attuned Translation in Low-Resource Southeast Asia（cs.CL）的公开摘要聚焦于：The vision of an inclusive World Wide Web is impeded by a severe linguistic divide, particularly for communities in low-resource regions of Southeast Asia. While large language models (LLMs) offer a potential solution for translation, their deployment in data-poor contexts faces a dual challenge: the scarcity of high-quality, culturally relevant data and the 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19935	2026-03-23T00:51:09Z	Memori: A Persistent Memory Layer for Efficient, Context-Aware LLM Agents	cs.LG	pre_denominator_closure	Memori: A Persistent Memory Layer for Efficient, Context-Aware LLM Agents（cs.LG）的公开摘要聚焦于：As large language models (LLMs) evolve into autonomous agents, persistent memory at the API layer is essential for enabling context-aware behavior across LLMs and multi-session interactions. Existing approaches force vendor lock-in and rely on injecting large volumes of raw conversation into prompts, leading to high token costs and degraded performance. We i 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19936	2026-03-23T00:51:31Z	LIORNet: Self-Supervised LiDAR Snow Removal Framework for Autonomous Driving under Adverse Weather Conditions	cs.CV;cs.RO	pre_denominator_closure	LIORNet: Self-Supervised LiDAR Snow Removal Framework for Autonomous Driving under Adverse Weather Conditions（cs.CV, cs.RO）的公开摘要聚焦于：LiDAR sensors provide high-resolution 3D perception and long-range detection, making them indispensable for autonomous driving and robotics. However, their performance significantly degrades under adverse weather conditions such as snow, rain, and fog, where spurious noise points dominate the point cloud and lead to false perception. To address this problem, 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19939	2026-03-23T00:51:46Z	Timestep-Aware Block Masking for Efficient Diffusion Model Inference	cs.CV	pre_denominator_closure	Timestep-Aware Block Masking for Efficient Diffusion Model Inference（cs.CV）的公开摘要聚焦于：Diffusion Probabilistic Models (DPMs) have achieved great success in image generation but suffer from high inference latency due to their iterative denoising nature. Motivated by the evolving feature dynamics across the denoising trajectory, we propose a novel framework to optimize the computational graph of pre-trained DPMs on a per-timestep basis. By learn 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19940	2026-03-23T00:51:51Z	Hybrid topic modelling for computational close reading: Mapping narrative themes in Pushkin's Evgenij Onegin	cs.CL	pre_denominator_closure	Hybrid topic modelling for computational close reading: Mapping narrative themes in Pushkin's Evgenij Onegin（cs.CL）的公开摘要聚焦于：This study presents a hybrid topic modelling framework for computational literary analysis that integrates Latent Dirichlet Allocation (LDA) with sparse Partial Least Squares Discriminant Analysis (sPLS-DA) to model thematic structure and longitudinal dynamics in narrative poetry. As a case study, we analyse Evgenij Onegin-Aleksandr S. Pushkin's novel in ver 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19949	2026-03-23T00:52:33Z	TAPAS: Efficient Two-Server Asymmetric Private Aggregation Beyond Prio(+)	cs.CR;cs.LG	pre_denominator_closure	TAPAS: Efficient Two-Server Asymmetric Private Aggregation Beyond Prio(+)（cs.CR, cs.LG）的公开摘要聚焦于：Privacy-preserving aggregation is a cornerstone for AI systems that learn from distributed data without exposing individual records, especially in federated learning and telemetry. Existing two-server protocols (e.g., Prio and successors) set a practical baseline by validating inputs while preventing any single party from learning users' values, but they imp 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19952	2026-03-23T00:52:45Z	On the Capacity of Future Lane-Free Urban Infrastructure	eess.SY	pre_denominator_closure	On the Capacity of Future Lane-Free Urban Infrastructure（eess.SY）的公开摘要聚焦于：In this paper, the potential capacity and spatial efficiency of future autonomous lane-free traffic in urban environments are explored using a combination of analytical and simulation-based approaches. For lane-free roadways, a simple analytical approach is employed, which shows not only that lane-free traffic offers a higher capacity than lane-based traffic 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19954	2026-03-23T00:52:51Z	On the Ability of Transformers to Verify Plans	cs.AI;cs.CL;cs.LG	pre_denominator_closure	On the Ability of Transformers to Verify Plans（cs.AI, cs.CL）的公开摘要聚焦于：Transformers have shown inconsistent success in AI planning tasks, and theoretical understanding of when generalization should be expected has been limited. We take important steps towards addressing this gap by analyzing the ability of decoder-only models to verify whether a given plan correctly solves a given planning instance. To analyse the general setti 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19955	2026-03-23T00:52:57Z	Structural Controllability of Large-Scale Hypergraphs	cs.LG;cs.SI;eess.SY;math.OC	pre_denominator_closure	Structural Controllability of Large-Scale Hypergraphs（cs.LG, cs.SI）的公开摘要聚焦于：Controlling real-world networked systems, including ecological, biomedical, and engineered networks that exhibit higher-order interactions, remains challenging due to inherent nonlinearities and large system scales. Despite extensive studies on graph controllability, the controllability properties of hypergraphs remain largely underdeveloped. Existing result 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19957	2026-03-23T00:53:01Z	HiPath: Hierarchical Vision-Language Alignment for Structured Pathology Report Prediction	cs.AI;cs.CV;cs.LG	pre_denominator_closure	HiPath: Hierarchical Vision-Language Alignment for Structured Pathology Report Prediction（cs.AI, cs.CV）的公开摘要聚焦于：Pathology reports are structured, multi-granular documents encoding diagnostic conclusions, histological grades, and ancillary test results across one or more anatomical sites; yet existing pathology vision-language models (VLMs) reduce this output to a flat label or free-form text. We present HiPath, a lightweight VLM framework built on frozen UNI2 and Qwen 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19958	2026-03-23T00:53:06Z	Radar-Inertial Odometry with Online Spatio-Temporal Calibration via Continuous-Time IMU Modeling	cs.RO	pre_denominator_closure	Radar-Inertial Odometry with Online Spatio-Temporal Calibration via Continuous-Time IMU Modeling（cs.RO）的公开摘要聚焦于：Radar-Inertial Odometry (RIO) has emerged as a robust alternative to vision- and LiDAR-based odometry in challenging conditions such as low light, fog, featureless environments, or in adverse weather. However, many existing RIO approaches assume known radar-IMU extrinsic calibration or rely on sufficient motion excitation for online extrinsic estimation, whi 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19961	2026-03-23T00:53:19Z	Cov2Pose: Leveraging Spatial Covariance for Direct Manifold-aware 6-DoF Object Pose Estimation	cs.CV	pre_denominator_closure	Cov2Pose: Leveraging Spatial Covariance for Direct Manifold-aware 6-DoF Object Pose Estimation（cs.CV）的公开摘要聚焦于：In this paper, we address the problem of 6-DoF object pose estimation from a single RGB image. Indirect methods that typically predict intermediate 2D keypoints, followed by a Perspective-n-Point solver, have shown great performance. Direct approaches, which regress the pose in an end-to-end manner, are usually computationally more efficient but less accurat 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19962	2026-03-23T00:53:22Z	Channel Prediction-Based Physical Layer Authentication under Consecutive Spoofing Attacks	cs.CR;cs.LG	pre_denominator_closure	Channel Prediction-Based Physical Layer Authentication under Consecutive Spoofing Attacks（cs.CR, cs.LG）的公开摘要聚焦于：Wireless networks are highly vulnerable to spoofing attacks, especially when attackers transmit consecutive spoofing packets. Conventional physical layer authentication (PLA) methods have mostly focused on single-packet spoofing attack. However, under consecutive spoofing attacks, they become ineffective due to channel evolution caused by device mobility and 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19964	2026-03-23T00:53:29Z	2K Retrofit: Entropy-Guided Efficient Sparse Refinement for High-Resolution 3D Geometry Prediction	cs.CV	pre_denominator_closure	2K Retrofit: Entropy-Guided Efficient Sparse Refinement for High-Resolution 3D Geometry Prediction（cs.CV）的公开摘要聚焦于：High-resolution geometric prediction is essential for robust perception in autonomous driving, robotics, and AR/MR, but current foundation models are fundamentally limited by their scalability to real-world, high-resolution scenarios. Direct inference on 2K images with these models incurs prohibitive computational and memory demands, making practical deploym 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19965	2026-03-23T00:53:31Z	Computational Complexity Analysis of Interval Methods in Solving Uncertain Nonlinear Systems	cs.DS;eess.SY	pre_denominator_closure	Computational Complexity Analysis of Interval Methods in Solving Uncertain Nonlinear Systems（cs.DS, eess.SY）的公开摘要聚焦于：This paper analyzes the computational complexity of validated interval methods for uncertain nonlinear systems and steady-state enclosure. Interval analysis produces guaranteed enclosures that account for uncertainty and round-off, but its adoption is often limited by computational cost in high dimensions. We develop an algorithm-level worst-case framework t 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19966	2026-03-23T00:53:33Z	GustPilot: A Hierarchical DRL-INDI Framework for Wind-Resilient Quadrotor Navigation	cs.RO	pre_denominator_closure	GustPilot: A Hierarchical DRL-INDI Framework for Wind-Resilient Quadrotor Navigation（cs.RO）的公开摘要聚焦于：Wind disturbances remain a key barrier to reliable autonomous navigation for lightweight quadrotors, where the rapidly varying airflow can destabilize both planning and tracking. This paper introduces GustPilot, a hierarchical wind-resilient navigation stack in which a deep reinforcement learning (DRL) policy generates inertial-frame velocity reference for g 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19967	2026-03-23T00:53:36Z	Teaching Practically Relevant Research Problem Formulation in Software Engineering with Lean Research Inception	cs.SE	pre_denominator_closure	Teaching Practically Relevant Research Problem Formulation in Software Engineering with Lean Research Inception（cs.SE）的公开摘要聚焦于：[Background] Well-formulated Software Engineering (SE) research problems are essential for bridging the gap between industry-academia. Lean Research Inception (LRI) aims to support this activity. [Goal] Apply LRI to support SE students in formulating practice-aligned research problems. [Method] We conducted a case study with 60 students and 7 faculty advisor 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19968	2026-03-23T00:53:45Z	Interpreting Reinforcement Learning Model Behavior via Koopman with Control	math.OC	pre_denominator_closure	Interpreting Reinforcement Learning Model Behavior via Koopman with Control（math.OC）不属于 AI System 机制范围；identity/date 已闭合。
2603.19970	2026-03-23T00:53:55Z	Graph2TS: Structure-Controlled Time Series Generation via Quantile-Graph VAEs	cs.AI;cs.LG	pre_denominator_closure	Graph2TS: Structure-Controlled Time Series Generation via Quantile-Graph VAEs（cs.AI, cs.LG）的公开摘要聚焦于：Although recent generative models can produce time series with close marginal distributions, they often face a fundamental tension between preserving global temporal structure and modeling stochastic local variations, particularly for highly volatile signals with weak or irregular periodicity. Direct distribution matching in such settings can amplify noise o 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19971	2026-03-23T00:54:02Z	2DIO: A Cache-Accurate Storage Microbenchmark	cs.OS;cs.PF	pre_denominator_closure	2DIO: A Cache-Accurate Storage Microbenchmark（cs.OS, cs.PF）的公开摘要聚焦于：We introduce 2DIO, a microbenchmark creating cache-accurate, stressful I/O traces. While existing tools are limited to generating traces with well-behaved, concave hit ratio curves, 2DIO produces ones with tunable complex cache behaviors, particularly performance cliffs and plateaus. Our framework encodes a workload as a compact parameter triplet, capturing 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19972	2026-03-24T01:43:04Z	Model-Driven Learning-Based Physical Layer Authentication for Mobile Wi-Fi Devices	cs.LG	pre_denominator_closure	Model-Driven Learning-Based Physical Layer Authentication for Mobile Wi-Fi Devices（cs.LG）的公开摘要聚焦于：The rise of wireless technologies has made the Internet of Things (IoT) ubiquitous, but the broadcast nature of wireless communications exposes IoT to authentication risks. Physical layer authentication (PLA) offers a promising solution by leveraging unique characteristics of wireless channels. As a common approach in PLA, hypothesis testing yields a theoret 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19973	2026-03-23T00:54:14Z	Borel selection of dominating hyperplanes	math.FA;math.LO;math.OC	pre_denominator_closure	Borel selection of dominating hyperplanes（math.FA, math.LO）不属于 AI System 机制范围；identity/date 已闭合。
2603.19974	2026-03-23T00:54:21Z	Trojan's Whisper: Stealthy Manipulation of OpenClaw through Injected Bootstrapped Guidance	cs.AI;cs.CR	pre_denominator_closure	Trojan's Whisper: Stealthy Manipulation of OpenClaw through Injected Bootstrapped Guidance（cs.AI, cs.CR）的公开摘要聚焦于：Autonomous coding agents are increasingly integrated into software development workflows, offering capabilities that extend beyond code suggestion to active system interaction and environment management. OpenClaw, a representative platform in this emerging paradigm, introduces an extensible skill ecosystem that allows third-party developers to inject behavio 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19975	2026-03-23T00:54:26Z	Promoting Critical Thinking With Domain-Specific Generative AI Provocations	cs.AI;cs.HC	pre_denominator_closure	Promoting Critical Thinking With Domain-Specific Generative AI Provocations（cs.AI, cs.HC）的公开摘要聚焦于：The evidence on the effects of generative AI (GenAI) on critical thinking is mixed, with studies suggesting both potential harms and benefits depending on its implementation. Some argue that AI-driven provocations, such as questions asking for human clarification and justification, are beneficial for eliciting critical thinking. Drawing on our experience des 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19976	2026-03-23T00:54:28Z	Constrained Nonnegative Gram Feasibility is $\exists\mathbb{R}$-Complete	cs.CC;math.OC	pre_denominator_closure	Constrained Nonnegative Gram Feasibility is $\exists\mathbb{R}$-Complete（cs.CC, math.OC）的公开摘要聚焦于：We study the computational complexity of constrained nonnegative Gram feasibility. Given a partially specified symmetric matrix together with affine relations among selected entries, the problem asks whether there exists a nonnegative matrix $H \in \mathbb{R}_+^{n\times r}$ such that $W = HH^\top$ satisfies all specified entries and affine constraints. Such 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19979	2026-03-23T00:54:39Z	X-World: Controllable Ego-Centric Multi-Camera World Models for Scalable End-to-End Driving	cs.AI;cs.CV	pre_denominator_closure	X-World: Controllable Ego-Centric Multi-Camera World Models for Scalable End-to-End Driving（cs.AI, cs.CV）的公开摘要聚焦于：Scalable and reliable evaluation is increasingly critical in the end-to-end era of autonomous driving, where vision--language--action (VLA) policies directly map raw sensor streams to driving actions. Yet, current evaluation pipelines still rely heavily on real-world road testing, which is costly, biased toward limited scenario coverage, and difficult to rep 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19980	2026-03-23T00:54:42Z	Stone-in-Waiting: A Cloud-Based Accelerator for the Quantum Approximate Optimization Algorithm	cs.DC;quant-ph	pre_denominator_closure	Stone-in-Waiting: A Cloud-Based Accelerator for the Quantum Approximate Optimization Algorithm（cs.DC, quant-ph）的公开摘要聚焦于：The Quantum Approximate Optimization Algorithm (QAOA) and its advanced variant, the Quantum Alternating Operator Ansatz (QAOA), are major research topics in the current era of Noisy Intermediate-Scale Quantum (NISQ) computing. However, the problem of initializing their parameters remains unresolved. Motivated by the combinatorial optimization task in the 6th 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19987	2026-03-23T00:55:18Z	Breaking the Capability Ceiling of LLM Post-Training by Reintroducing Markov States	cs.AI;cs.CL;cs.LG	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.19993	2026-03-23T00:55:46Z	MedSPOT: A Workflow-Aware Sequential Grounding Benchmark for Clinical GUI	cs.CV	pre_denominator_closure	MedSPOT: A Workflow-Aware Sequential Grounding Benchmark for Clinical GUI（cs.CV）的公开摘要聚焦于：Despite the rapid progress of Multimodal Large Language Models (MLLMs), their ability to perform reliable visual grounding in high-stakes clinical software environments remains underexplored. Existing GUI benchmarks largely focus on isolated, single-step grounding queries, overlooking the sequential, workflow-driven reasoning required in real-world medical i 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19994	2026-03-23T00:55:49Z	Evaluating Test-Time Adaptation For Facial Expression Recognition Under Natural Cross-Dataset Distribution Shifts	cs.CV;cs.LG;eess.IV;eess.SP	pre_denominator_closure	Evaluating Test-Time Adaptation For Facial Expression Recognition Under Natural Cross-Dataset Distribution Shifts（cs.CV, cs.LG）的公开摘要聚焦于：Deep learning models often struggle under natural distribution shifts, a common challenge in real-world deployments. Test-Time Adaptation (TTA) addresses this by adapting models during inference without labeled source data. We present the first evaluation of TTA methods for FER under natural domain shifts, performing cross-dataset experiments with widely use 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19995	2026-03-23T00:55:56Z	Goal-Oriented Framework for Optical Flow-based Multi-User Multi-Task Video Transmission	eess.IV	pre_denominator_closure	Goal-Oriented Framework for Optical Flow-based Multi-User Multi-Task Video Transmission（eess.IV）的公开摘要聚焦于：Efficient multi-user multi-task video transmission is an important research topic within the realm of current wireless communication systems. To reduce the transmission burden and save communication resources, we propose a goal-oriented semantic communication framework for optical flow-based multi-user multi-task video transmission (OF-GSC). At the transmitt 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19997	2026-03-23T00:56:04Z	When Contextual Inference Fails: Cancelability in Interactive Instruction Following	cs.CL	pre_denominator_closure	When Contextual Inference Fails: Cancelability in Interactive Instruction Following（cs.CL）的公开摘要聚焦于：We investigate the separation of literal interpretation from contextual inference in a collaborative block-building tasks, where an agent must resolve underspecified instructions using context. We adapt an existing two-speaker psycholinguistic paradigm into an interactive benchmark called Build What I Mean (BWIM). This setup contrasts a pragmatically coopera 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20001	2026-03-23T00:56:22Z	Sound State Encodings in Translational Separation Logic Verifiers (Extended Version)	cs.PL	pre_denominator_closure	Sound State Encodings in Translational Separation Logic Verifiers (Extended Version)（cs.PL）的公开摘要聚焦于：Automated program verifiers are often organized into a front-end, which encodes an input program into an intermediate verification language (IVL), and a back-end, which proves that the IVL program is correct. Soundness of such translational verifiers requires that the back-end verification is sound and that correctness of the IVL program implies correctness 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20003	2026-03-23T00:56:25Z	An Agentic Approach to Generating XAI-Narratives	cs.CL	pre_denominator_closure	An Agentic Approach to Generating XAI-Narratives（cs.CL）的公开摘要聚焦于：Explainable AI (XAI) research has experienced substantial growth in recent years. Existing XAI methods, however, have been criticized for being technical and expert-oriented, motivating the development of more interpretable and accessible explanations. In response, large language model (LLM)-generated XAI narratives have been proposed as a promising approach 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20004	2026-03-23T00:56:26Z	Human-Level Text-to-SQL via Reinforcement Learning on Verified Data, Without Pipeline Engineering	cs.CL;cs.DB	pre_denominator_closure	Human-Level Text-to-SQL via Reinforcement Learning on Verified Data, Without Pipeline Engineering（cs.CL, cs.DB）的公开摘要聚焦于：Translating natural language questions to SQL queries (Text-to-SQL) is a long-standing problem in database research. Recent efforts have focused on improving accuracy by building increasingly complex multi-stage large LLM pipelines, layering task decomposition, schema linking, and model-based query selection on top of an LLM. Despite this growing complexity, 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20005	2026-03-23T00:56:48Z	NEC-Diff: Noise-Robust Event-RAW Complementary Diffusion for Seeing Motion in Extreme Darkness	cs.CV	pre_denominator_closure	NEC-Diff: Noise-Robust Event-RAW Complementary Diffusion for Seeing Motion in Extreme Darkness（cs.CV）的公开摘要聚焦于：High-quality imaging of dynamic scenes in extremely low-light conditions is highly challenging. Photon scarcity induces severe noise and texture loss, causing significant image degradation. Event cameras, featuring a high dynamic range (120 dB) and high sensitivity to motion, serve as powerful complements to conventional cameras by offering crucial cues for 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20007	2026-03-23T00:56:54Z	Physics-Informed Long-Range Coulomb Correction for Machine-learning Hamiltonians	cond-mat.mtrl-sci;cs.AI;physics.comp-ph	pre_denominator_closure	Physics-Informed Long-Range Coulomb Correction for Machine-learning Hamiltonians（cond-mat.mtrl-sci, cs.AI）的公开摘要聚焦于：Machine-learning electronic Hamiltonians achieve orders-of-magnitude speedups over density-functional theory, yet current models omit long-range Coulomb interactions that govern physics in polar crystals and heterostructures. We derive closed-form long-range Hamiltonian matrix elements in a nonorthogonal atomic-orbital basis through variational decomposition 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20009	2026-03-23T00:56:58Z	A Super Fast K-means for Indexing Vector Embeddings	cs.DB;cs.IR;cs.LG	pre_denominator_closure	A Super Fast K-means for Indexing Vector Embeddings（cs.DB, cs.IR）的公开摘要聚焦于：We present SuperKMeans: a k-means variant designed for clustering collections of high-dimensional vector embeddings. SuperKMeans' clustering is up to 7x faster than FAISS and Scikit-Learn on modern CPUs and up to 4x faster than cuVS on GPUs (Figure 1), while maintaining the quality of the resulting centroids for vector similarity search tasks. SuperKMeans ac 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20012	2026-03-23T00:57:09Z	Diffusion-Based Makeup Transfer with Facial Region-Aware Makeup Features	cs.CV	pre_denominator_closure	Diffusion-Based Makeup Transfer with Facial Region-Aware Makeup Features（cs.CV）的公开摘要聚焦于：Current diffusion-based makeup transfer methods commonly use the makeup information encoded by off-the-shelf foundation models (e.g., CLIP) as condition to preserve the makeup style of reference image in the generation. Although effective, these works mainly have two limitations: (1) foundation models pre-trained for generic tasks struggle to capture makeup 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20013	2026-03-23T00:57:11Z	Steady State Distributed Kalman Filter	eess.SY	pre_denominator_closure	Steady State Distributed Kalman Filter（eess.SY）的公开摘要聚焦于：This paper addresses the synthesis of an optimal fixed-gain distributed observer for discrete-time linear systems over wireless sensor networks. The proposed approach targets the steady-state estimation regime and computes fixed observer gains offline from the asymptotic error covariance of the global distributed BLUE estimator. Each node then runs a local o 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20014	2026-03-23T00:57:16Z	AgenticRS-EnsNAS: Ensemble-Decoupled Self-Evolving Architecture Search	cs.LG	pre_denominator_closure	AgenticRS-EnsNAS: Ensemble-Decoupled Self-Evolving Architecture Search（cs.LG）的公开摘要聚焦于：Neural Architecture Search (NAS) deployment in industrial production systems faces a fundamental validation bottleneck: verifying a single candidate architecture pi requires evaluating the deployed ensemble of M models, incurring prohibitive O(M) computational cost per candidate. This cost barrier severely limits architecture iteration frequency in real-worl 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20016	2026-03-23T00:57:28Z	CFCML: A Coarse-to-Fine Crossmodal Learning Framework For Disease Diagnosis Using Multimodal Images and Tabular Data	cs.CV	pre_denominator_closure	CFCML: A Coarse-to-Fine Crossmodal Learning Framework For Disease Diagnosis Using Multimodal Images and Tabular Data（cs.CV）的公开摘要聚焦于：In clinical practice, crossmodal information including medical images and tabular data is essential for disease diagnosis. There exists a significant modality gap between these data types, which obstructs advancements in crossmodal diagnostic accuracy. Most existing crossmodal learning (CML) methods primarily focus on exploring relationships among high-level 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20017	2026-03-23T00:57:30Z	RouterKGQA: Specialized--General Model Routing for Constraint-Aware Knowledge Graph Question Answering	cs.CL;cs.DB;cs.IR	pre_denominator_closure	RouterKGQA: Specialized--General Model Routing for Constraint-Aware Knowledge Graph Question Answering（cs.CL, cs.DB）的公开摘要聚焦于：Knowledge graph question answering (KGQA) is a promising approach for mitigating LLM hallucination by grounding reasoning in structured and verifiable knowledge graphs. Existing approaches fall into two paradigms: retrieval-based methods utilize small specialized models, which are efficient but often produce unreachable paths and miss implicit constraints, w 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
