arxiv_id	title	screening_status	screening_reason	owner_node	disposition
2605.28700	The Importance of Being Statistically Earnest: A Critical Re-evaluation of GSM-Symbolic	pre_denominator_closed	The Importance of Being Statistically Earnest: A Critical Re-evaluation of GSM-Symbolic 的具体方法/主张是：The GSM-Symbolic benchmark (Mirzadeh et al., 2025) reported consistent performance drops across 25 Large Language Models (LLMs) when tested on template-generated variants of GSM8K problems, concluding that the models lack genuine reasoning capabilities.；摘要报告/目标为：Re-evaluating 20 open-weight models using Generalised Linear Mixed Models with per-question random effects, we find that only half exhibit statistically significant performance changes under the original prompt format.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28703	A Fresh Look at Lamarckian Evolution and the Baldwin Effect	pre_denominator_closed	A Fresh Look at Lamarckian Evolution and the Baldwin Effect 的具体方法/主张是：Our results show that Baldwinian and Lamarckian evolution consistently outperform Darwinian evolution, confirming the great potential of local search augmented evolutionary algorithms.；摘要报告/目标为：Notably, in the great majority of cases, all EAs outperform recent deep learning baselines and approach the performance of highly specialised heuristic and exact solvers.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28704	Expressive Power of Floating-Point Neural Networks with Arbitrary Reduction Orders and Inexact Activation Implementations	retained_exact_v1_complete	Expressive Power of Floating-Point Neural Networks with Arbitrary Reduction Orders and Inexact Activation Implementations 的具体系统机制是：In this work, we study the expressive power of floating-point neural networks under generalized floating-point execution semantics, including arbitrary reduction orders and inexact activation implementations with bounded ulp errors.。它改变 `INFER-TENSORRT-LLM` 的 state/control/evidence contract，故进入 denominator；摘要结果“To this end, we introduce a general distinguishability framework and show that the ability to distinguish every pair of distinct inputs in the first layer is necessary for universal representability.”只作为检索线索，最终结论绑定 exact-v1。	INFER-TENSORRT-LLM	Integrate
2605.28705	Understanding Generalization and Forgetting in In-Context Continual Learning	pre_denominator_closed	Understanding Generalization and Forgetting in In-Context Continual Learning 的具体方法/主张是：Existing theories primarily study ICL in single-task settings, while real-world prompts often contain sequences of heterogeneous tasks, leaving a gap in understanding whether Large Language Models implicitly perform continual learning during inference.；摘要报告/目标为：Our results reveal that standard attention mechanisms inevitably induce intertask interference by uniformly or causally aggregating historical contexts, leading to systematic bias.。排除边界：它是领域算法、理论或局部模型增量，未显示长期 state/data/control owner 或 evaluation contract 的变化；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28707	Beyond Binary Moral Judgment: Modeling Ethical Pluralism in AI	pre_denominator_closed	Beyond Binary Moral Judgment: Modeling Ethical Pluralism in AI 的具体方法/主张是：For this, we propose a framework to model moral reasoning as a distribution over normative ethical theories or ethical pluralism.；摘要报告/目标为：We conducted ablation studies to show that structured ethical representations contribute beyond analogical reasoning, and the chosen stacking architecture gives the best results due to the gradual learning of granularity.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28710	Towards Reliable Multilingual LLMs-as-a-Judge: An Empirical Study	pre_denominator_closed	Towards Reliable Multilingual LLMs-as-a-Judge: An Empirical Study 的具体方法/主张是：Large language models (LLMs) are increasingly used for the automatic evaluation of generated text, yet most prior work focuses on English.；摘要报告/目标为：Our results reveal key trade-offs: When in-domain data is available, fine-tuned smaller models can achieve performance comparable to proprietary models, whereas zero-shot evaluation with larger models proves more effective in out-of-domain settings.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28711	Stage-wise Distortion-Perception Traversal in Zero-shot Inverse Problems with Diffusion Models	pre_denominator_closed	Stage-wise Distortion-Perception Traversal in Zero-shot Inverse Problems with Diffusion Models 的具体方法/主张是：In this paper, we propose a stage-wise framework for realizing D-P traversal using a single diffusion model in zero-shot inverse problems.；摘要报告/目标为：Extensive experiments demonstrate that MAP-RPS and LMAP-RPS enable more effective D-P traversal on various tasks, while also exhibiting strong performance as efficient solvers for real-world inverse problems.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28713	Thinking as Compression: Your Reasoning Model is Secretly a Context Compressor	pre_denominator_closed	Thinking as Compression: Your Reasoning Model is Secretly a Context Compressor 的具体方法/主张是：Further, given that raw thinking output may struggle with budget control and shortcut behaviors, we introduce Thinking as Compression Constrained (TaC-C), leveraging a simple reward-driven optimization framework to elicit intrinsic thinking as compact and controllable compressed context.；摘要报告/目标为：Experiments across four long-context QA benchmarks demonstrate that TaC-C consistently outperforms existing baselines.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28714	IPO-Mine: A Toolkit and Dataset for Section-Structured Analysis of Long, Multimodal IPO Documents	pre_denominator_closed	IPO-Mine: A Toolkit and Dataset for Section-Structured Analysis of Long, Multimodal IPO Documents 的具体方法/主张是：We introduce the IPO-Toolkit, an open-source framework for downloading and parsing IPO filings into standardized section-structured text and extracted images.；摘要报告/目标为：Our experiments show that state-of-the-art multimodal models often diverge from expert human judgments on these tasks, exposing alignment challenges in multimodal reasoning over long, real-world regulatory documents.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28717	OpenURMA: A Clean-Room Open Implementation of the Unified Bus Protocol	pre_denominator_closed	OpenURMA: A Clean-Room Open Implementation of the Unified Bus Protocol 的具体方法/主张是：Modern datacenter RDMA is bottlenecked at the network interface, not the wire.；摘要报告/目标为：On the canonical 64-byte remote fetch - LOAD on UB-spec Sec.8.3, READ on RoCEv2 RC - UB's load/store path delivers ~500 ns end-to-end, 4.37x below the matched baseline (2186 ns), sustains 2.80x higher throughput, and fits in ~14% of a U50's LUTs.。排除边界：它属于 Agent 局部能力或应用方案，尚未形成新的 authority、durable state、effect commit 或 recovery contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28721	LiveBrowseComp: Are Search Agents Searching, or Just Verifying What They Already Know?	retained_exact_v1_complete	LiveBrowseComp: Are Search Agents Searching, or Just Verifying What They Already Know? 的具体系统机制是：We study this question on BrowseComp with three diagnostics.。它改变 `PLATFORM-EVALUATION-SYSTEM` 的 state/control/evidence contract，故进入 denominator；摘要结果“We then introduce LiveBrowseComp, a deep-search benchmark designed to evaluate agents beyond intrinsic coverage.”只作为检索线索，最终结论绑定 exact-v1。	PLATFORM-EVALUATION-SYSTEM	No Change — Existing Coverage
2605.28722	Multi-Adapter Representation Interventions via Energy Calibration	pre_denominator_closed	Multi-Adapter Representation Interventions via Energy Calibration 的具体方法/主张是：To address these challenges, we propose Multi-Adapter Representation Interventions via Energy Calibration (MARI).；摘要报告/目标为：Extensive experiments across diverse model families and parameter scales demonstrate that MARI achieves state-of-the-art alignment performance.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28726	How VLAs Fail Differently: Black-Box Action Monitoring Reveals Architecture-Specific Failure Signatures	retained_exact_v1_complete	How VLAs Fail Differently: Black-Box Action Monitoring Reveals Architecture-Specific Failure Signatures 的具体系统机制是：We discover that VLA architectures fail in fundamentally different, predictable ways at the motor-command level.。它改变 `MULTIMODAL-EMBODIED-VLA` 的 state/control/evidence contract，故进入 denominator；摘要结果“Running VQ-BeT, Diffusion Policy, and ACT on identical evaluation protocols (n=450 episodes across PushT and ALOHA 14-DOF bimanual manipulation), we find: (1) direction reversal rate is a universal failure predictor across all three architectures (AUROC=0.93, 0.79, 0.91; p&lt;0.001); (2) jerk monitoring is predictive only for discrete-token architectures, following a discrete-to-continuous gradient (0.88, 0.69, 0.41)”只作为检索线索，最终结论绑定 exact-v1。	MULTIMODAL-EMBODIED-VLA	No Change — Existing Coverage
2605.28729	Beyond Lipschitz: Data-Driven Robustness via Discrete Modulus of Continuity	pre_denominator_closed	Beyond Lipschitz: Data-Driven Robustness via Discrete Modulus of Continuity 的具体方法/主张是：We propose a data-driven, architecture-agnostic framework based on the discrete modulus of continuity (DMOC), a non linear generalization of Lipschitz continuity that provides a finer notion of robustness.；摘要报告/目标为：Empirically, DMOC serves as an architecture independent diagnostic: it distinguishes trained from untrained networks, reveals underfitting and overfitting regimes, and yields, as a special case, tight Lipschitz estimates comparable to state-of-the-art method such as ECLipsE and ECLipsE-fast.。排除边界：它是生成或表示质量的局部增量，未改变跨模态 state owner、生成因子化、serving commit 或物理闭环；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28730	AlphaTransit: Learning to Design City-scale Transit Routes	pre_denominator_closed	AlphaTransit: Learning to Design City-scale Transit Routes 的具体方法/主张是：This delayed-feedback challenge lies at the heart of the Transit Route Network Design Problem (TRNDP), where route interactions can be deceptive: an extension that appears useful locally can create transfer bottlenecks, produce redundant overlap, or reduce overall throughput.；摘要报告/目标为：We evaluate AlphaTransit on a new Bloomington TRNDP benchmark with realistic road topology and censusderived demand, under mixed and full transit demand settings.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28732	MemTrace: Tracing and Attributing Errors in Large Language Model Memory Systems	retained_exact_v1_complete	MemTrace: Tracing and Attributing Errors in Large Language Model Memory Systems 的具体系统机制是：In this work, we study the new problem of error tracing and attribution in LLM memory systems.。它改变 `AGENT-MEMORY` 的 state/control/evidence contract，故进入 denominator；摘要结果“Code will be released at https://github.com/zjunlp/MemTrace.”只作为检索线索，最终结论绑定 exact-v1。	AGENT-MEMORY	No Change — Existing Coverage
2605.28733	Utility-Aware Multimodal Contrastive Learning for Product Image Generation	pre_denominator_closed	Utility-Aware Multimodal Contrastive Learning for Product Image Generation 的具体方法/主张是：To address this limitation, we propose a \textit{utility-aware multimodal contrastive learning} framework that incorporates consumer demand into a novel Utility-Aware InfoNCE loss.；摘要报告/目标为：In downstream applications on Amazon and Airbnb, product images generated and edited by our method outperform state-of-the-art models in increasing demand and preserving fidelity, while maintaining text-image consistency.。排除边界：它是生成或表示质量的局部增量，未改变跨模态 state owner、生成因子化、serving commit 或物理闭环；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28734	Code as a Weapon: A Consensus-Labeled Prompt Bank for Measuring Coding-Model Compliance with Malicious-Code Requests	pre_denominator_closed	Code as a Weapon: A Consensus-Labeled Prompt Bank for Measuring Coding-Model Compliance with Malicious-Code Requests 的具体方法/主张是：A general-purpose language model that answers a harmful question returns text; a coding model that complies with a malicious request can return a working weapon: a keylogger, ransomware, an exploit that runs as written.；摘要报告/目标为：This paper's central result is that the CODE-versus-KNOWLEDGE classification axis established in a prior four-corpus release remains stable under a substantially expanded corpus pool and an independently refreshed judge panel, evidence that it measures a real construct rather than an artifact of the prompts or judges.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28735	SeeGroup: Multi-Layer Depth Estimation of Transparent Surfaces via Self-Determined Grouping	pre_denominator_closed	SeeGroup: Multi-Layer Depth Estimation of Transparent Surfaces via Self-Determined Grouping 的具体方法/主张是：In this work, we propose SeeGroup, a multi-layer depth estimation method that avoids imposing a predefined grouping and allows the model itself to adaptively assign surfaces to depth maps.；摘要报告/目标为：Experiments demonstrate that our method significantly advances the state of the art of multi-layer depth estimation, improving quadruplet relative depth accuracy on LayeredDepth benchmark from 61.34% to 70.09%.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28736	Imitation Learning for Robot Assistance in Open Surgery: A Multi-Policy Evaluation on Suture Following	pre_denominator_closed	Imitation Learning for Robot Assistance in Open Surgery: A Multi-Policy Evaluation on Suture Following 的具体方法/主张是：This study presents the first evaluation of general-purpose imitation learning for surgeon-robot collaborative assistance in open surgery, targeting suture following: the grab-pull-release motion an assistant performs at every stitch.；摘要报告/目标为：Our results demonstrate that under ideal conditions, the four policies achieve $50$-$75\%$ task success, with depth error as the dominant failure mode across all architectures.。排除边界：该 family 的状态与验收属于医疗/科学领域任务，没有重分配通用训练、推理或平台的长期 owner；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28739	BIRDNet: Mining and Encoding Boolean Implication Knowledge Graphs as Interpretable Deep Neural Networks	pre_denominator_closed	BIRDNet: Mining and Encoding Boolean Implication Knowledge Graphs as Interpretable Deep Neural Networks 的具体方法/主张是：We show two consequences of this design: First, the architecture is sparse: at most $2/d$ of the weights in each BIR layer are active, where $d$ is the input dimension.；摘要报告/目标为：Matched-topology controls show that the mined graph contributes symbolic meaning rather than predictive advantage: shuffled or random pairings match or improve AUROC but no longer correspond to mined implications.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28740	Reverse Probing: Supervised Token-level Uncertainty Quantification for Large Language Models in Clinical Text	pre_denominator_closed	Reverse Probing: Supervised Token-level Uncertainty Quantification for Large Language Models in Clinical Text 的具体方法/主张是：We propose Reverse Probing, the first UQ framework specialized for clinical summarization, which estimates token-level uncertainty directly from pre-existing labeled summaries.；摘要报告/目标为：We evaluate on two expert-annotated clinical datasets and outperform eight adapted baselines on all metrics, achieving up to 4 times higher AUPRC while reducing inference time and computational costs.。排除边界：该 family 的状态与验收属于医疗/科学领域任务，没有重分配通用训练、推理或平台的长期 owner；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28741	Self-Prophetic Decoding to Unlock Visual Search in LVLMs	pre_denominator_closed	Self-Prophetic Decoding to Unlock Visual Search in LVLMs 的具体方法/主张是：Building on these insights, we introduce SeProD, a self-prophetic decoding framework that leverages intrinsic single-step capabilities to enable coherent multi-step reasoning in a training-free, plug-and-play manner.；摘要报告/目标为：Experiments show that SeProD consistently improves multiple visual-search LVLMs across all 12 splits of 4 visual search benchmarks, as well as across general VQA benchmarks, without added computational overhead, thanks to its parallel prophetic acceptance mechanism.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28742	CORE: Contrastive Reflection Enables Rapid Improvements in Reasoning	retained_exact_v1_complete	CORE: Contrastive Reflection Enables Rapid Improvements in Reasoning 的具体系统机制是：To address this challenge, we introduce Contrastive Reflection (CORE), a non-parametric learning algorithm that compares past reasoning traces to generate insights: short natural-language descriptions of reasoning strategies and constraints that capture differences between successful and unsuccessful problem attempts.。它改变 `AGENT-REFLECTION` 的 state/control/evidence contract，故进入 denominator；摘要结果“Across four reasoning tasks, we demonstrate that CORE enables more rapid improvement than both parametric (GRPO) and non-parametric (GEPA, episodic RAG, and MemRL) methods, while using fewer rollouts.”只作为检索线索，最终结论绑定 exact-v1。	AGENT-REFLECTION	No Change — Existing Coverage
2605.28745	Stance Detection in Prediction Markets: Addressing Imbalanced Trader Commentary via Counterfactual Augmentation and Market Context	pre_denominator_closed	Stance Detection in Prediction Markets: Addressing Imbalanced Trader Commentary via Counterfactual Augmentation and Market Context 的具体方法/主张是：This work introduces the first stance detection study applied to prediction market commentary, a domain characterized by extreme brevity, trader- specific vernacular, and severe class imbalance (only 8.7% of comments oppose the market outcome).；摘要报告/目标为：Results show that (1) market context is the single most impactful factor, raising 3-class Anti recall from 0.10 to 0.45; (2) counterfactual augmentation is conditionally effective, improving Anti F1 in weak configurations (0.10 -&gt; 0.24) while degrading strong ones (2-class-ctx macro F1: 0.68 -&gt; 0.50 at full dose); and (3) 50% augmentation is the optimal dose, with 100% consistently hurting performance.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28746	Preference-Shaped Expected Hypervolume and R2 Improvement: Exact Computation and Monotonicity	pre_denominator_closed	Preference-Shaped Expected Hypervolume and R2 Improvement: Exact Computation and Monotonicity 的具体方法/主张是：On the hypervolume side, we revisit canonical EHVI through the Deng representation, formulate product-density weighted EHVI in desirability coordinates, discuss cone-based EHVI as ordinary EHVI after a linear cone transformation, and separate these cases from truncated EHVI, where variance monotonicity may fail.；摘要报告/目标为：We then show that exact integral R2 improvement is exactly a scalarization-space volume, namely the measure of the Tchebycheff shadow between the incumbent scalarization envelope and the reference envelope.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28751	Extrapolative Weight Averaging Reveals Correctness-Efficiency Frontiers in Code RL	retained_exact_v1_complete	Extrapolative Weight Averaging Reveals Correctness-Efficiency Frontiers in Code RL 的具体系统机制是：We study this question in RL for competitive programming, where hidden unit tests under time and memory limits enforce both functional correctness and computational efficiency.。它改变 `TRAIN-GRPO` 的 state/control/evidence contract，故进入 denominator；摘要结果“These results show that nested unit-test coverage in code RL induces a frontier that extrapolative weight averaging can navigate, extend, and exploit.”只作为检索线索，最终结论绑定 exact-v1。	TRAIN-GRPO	No Change — Existing Coverage
2605.28760	LLM Zeroth-Order Fine-Tuning is an Inference Workload	retained_exact_v1_complete	LLM Zeroth-Order Fine-Tuning is an Inference Workload 的具体系统机制是：We show that LLM ZO fine-tuning is an inference-dominated workload and execute its repeated scoring phase through a serving runtime.。它改变 `TRAIN-LORA` 的 state/control/evidence contract，故进入 denominator；摘要结果“We show that LLM ZO fine-tuning is an inference-dominated workload and execute its repeated scoring phase through a serving runtime.”只作为检索线索，最终结论绑定 exact-v1。	TRAIN-LORA	Integrate
2605.28762	Deep Neural Networks for Doubly Robust Estimation with Nonprobability Survey Samples	pre_denominator_closed	Deep Neural Networks for Doubly Robust Estimation with Nonprobability Survey Samples 的具体方法/主张是：Nonprobability samples often contain rich outcome information but may lack population representativeness, whereas probability samples provide design-based auxiliary information but may not contain the study variable.；摘要报告/目标为：We establish consistency and convergence rates under regularity conditions and evaluate the finite-sample performance of the proposed estimators through simulation studies and an empirical application using Pew Research Center and Behavioral Risk Factor Surveillance System data.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28763	CubePart: An Open-Vocabulary Part-Controllable 3D Generator	pre_denominator_closed	CubePart: An Open-Vocabulary Part-Controllable 3D Generator 的具体方法/主张是：We present CubePart, a generative framework for open-vocabulary, part-controllable 3D mesh generation that exposes part structure as an explicit inference-time control signal.；摘要报告/目标为：We demonstrate that the resulting assets can be directly integrated into game engines and driven by animation and behavior scripts without manual post-processing.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28764	SwarmHarness: Skill-Based Task Routing via Decentralized Incentive-Aligned AI Agent Networks	retained_exact_v1_complete	SwarmHarness: Skill-Based Task Routing via Decentralized Incentive-Aligned AI Agent Networks 的具体系统机制是：We propose SwarmHarness, a decentralised protocol in which HarnessAPI skill nodes self-organise into a compute swarm without any central authority.。它改变 `AGENT-MULTI-AGENT` 的 state/control/evidence contract，故进入 denominator；摘要结果“Beyond compute sharing, SwarmHarness is a foundational primitive for autonomous distributed AI agent networks in which agents hire compute, route subtasks, and settle credits without human intermediation.”只作为检索线索，最终结论绑定 exact-v1。	AGENT-MULTI-AGENT	No Change — Existing Coverage
2605.28767	Principled Algorithms for Optimizing Generalized Metrics in Multi-Label Learning	pre_denominator_closed	Principled Algorithms for Optimizing Generalized Metrics in Multi-Label Learning 的具体方法/主张是：In this paper, we develop principled learning algorithms for optimizing a broad class of generalized metrics within the EUM framework, grounded in the stronger notion of $H$-consistency.；摘要报告/目标为：Our results offer both theoretical rigor and practical effectiveness for general multi-label metric optimization.。排除边界：它提供特定任务的模型或数据改进，未建立可迁移的 state identity、runtime control 或 release contract；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28769	Multi-Mixer Models: Flexible Sequence Modeling with Shared Representations	pre_denominator_closed	Multi-Mixer Models: Flexible Sequence Modeling with Shared Representations 的具体方法/主张是：We propose Oryx, a hybrid model that can, throughout a sequence, flexibly switch between different mixers, for example quadratic attention for rich context utilization and linear recurrences for efficient generation.；摘要报告/目标为：At the 1.4B scale, all instances of Oryx outperform their respective baselines by at least 0.7 percentage points on averaged language modeling tasks.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28773	Rethinking Memory as Continuously Evolving Connectivity	retained_exact_v1_complete	Rethinking Memory as Continuously Evolving Connectivity 的具体系统机制是：To address this, we propose FluxMem, a connectivity-evolving memory framework that models memory as a heterogeneous graph and progressively refines its topology through three stages: initial connection formation, feedback-driven refinement, and long-term consolidation.。它改变 `AGENT-MEMORY` 的 state/control/evidence contract，故进入 denominator；摘要结果“The code will be open-sourced in https://github.com/zjunlp/LightMem.”只作为检索线索，最终结论绑定 exact-v1。	AGENT-MEMORY	No Change — Existing Coverage
2605.28774	Agent Explorative Policy Optimization for Multimodal Agentic Reasoning	retained_exact_v1_complete	Agent Explorative Policy Optimization for Multimodal Agentic Reasoning 的具体系统机制是：We propose AXPO (Agent eXplorative Policy Optimization): for each all-wrong tool-using subgroup, AXPO fixes the thinking prefix and resamples the tool call and its continuation, paired with uncertainty-based prefix selection.。它改变 `TRAIN-GRPO` 的 state/control/evidence contract，故进入 denominator；摘要结果“Across nine multimodal benchmarks and three scales of Qwen3-VL-Thinking, SFT+AXPO outperforms SFT+GRPO at average (+1.8pp Pass@1 and +1.8pp Pass@4 at 8B on average) and 8B with SFT+AXPO surpasses the 32B Base on Pass@4 with 4 times fewer parameters.”只作为检索线索，最终结论绑定 exact-v1。	TRAIN-GRPO	No Change — Existing Coverage
2605.28775	Learn from Weaknesses: Automated Domain Specialization for Small Computer-Use Agents	pre_denominator_closed	Learn from Weaknesses: Automated Domain Specialization for Small Computer-Use Agents 的具体方法/主张是：Building on this observation, we introduce LearnWeak, an annotation-free specialization framework for small computer-use agents that uses a stronger reference agent to identify the student's weaknesses in the target domain, synthesize targeted tasks, and construct supervision automatically.；摘要报告/目标为：We also validate that our student-aware dataset generation and training approaches outperform existing autonomous trajectory generation and training baselines.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28778	Can LLMs Use Linguistic Uncertainty Markers to Reliably Reflect Intrinsic Confidence?	retained_exact_v1_complete	Can LLMs Use Linguistic Uncertainty Markers to Reliably Reflect Intrinsic Confidence? 的具体系统机制是：We conduct the first systematic study of this question, formalizing _marker internal confidence_ (MIC) as the estimated intrinsic confidence a model associates with a specific epistemic marker in a given task domain.。它改变 `PLATFORM-EVALUATION-SYSTEM` 的 state/control/evidence contract，故进入 denominator；摘要结果“Applying our analysis framework to diverse models and tasks, we find that LLMs remain faithfully miscalibrated even under model-centric interpretation of marker meanings, struggling to differentiate markers by internal confidence across distributions despite preserving a somewhat consistent ranking order across tasks.”只作为检索线索，最终结论绑定 exact-v1。	PLATFORM-EVALUATION-SYSTEM	No Change — Existing Coverage
2605.28779	The Abstraction Gap in Vision-Language Causal Reasoning	pre_denominator_closed	The Abstraction Gap in Vision-Language Causal Reasoning 的具体方法/主张是：We introduce a dual-probe methodology that isolates these properties.；摘要报告/目标为：Evaluating eight VLMs on CAGE (Causal Abstraction Gap Evaluation), a benchmark of 49,500 questions across 5,500 images spanning Pearl's causal hierarchy, we find seven models exhibit AG exceeding 0.50 with text scores of 6--8 but chain scores below 2.5.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28780	Bias Leaves a Gradient Trail: Label-Free Bias Identification via Gradient Probes on Concept Decompositions	pre_denominator_closed	Bias Leaves a Gradient Trail: Label-Free Bias Identification via Gradient Probes on Concept Decompositions 的具体方法/主张是：We present a bias-label-free, post-hoc method for identifying spurious concepts in frozen vision models, relying only on standard class labels from a held-out audit dataset.；摘要报告/目标为：Code is available at https://github.com/vitryt/label-free-bias-identification.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28782	Can Large Language Models Handle Discourse Particles? A Case Study of Colloquial Malay	pre_denominator_closed	Can Large Language Models Handle Discourse Particles? A Case Study of Colloquial Malay 的具体方法/主张是：In this paper, we (1) propose \textsc{MalayPrag}, a benchmark designed to systematically evaluate and analyze LLMs' capabilities in handling discourse particles in colloquial Malay; and (2) introduce five attributes that provide a linguistically grounded, unified framework for interpreting the pragmatic functions of discourse particles.；摘要报告/目标为：The experimental results reveal substantial challenges for current LLMs in accurately connecting discourse particles with their pragmatic functions in Malay.。排除边界：它增加任务切片或指标，但没有改变可复算 evaluator identity、运行时 evidence object 或 release authority；因此在 Candidate Denominator 前闭合，若后续 artifact 证明改变通用 owner contract 则重开。		Rejected — Below Candidate Denominator
2605.28787	Do Data Agents Need Semantic Metadata? A Comparative Study in Agentic Data Retrieval	retained_exact_v1_complete	Do Data Agents Need Semantic Metadata? A Comparative Study in Agentic Data Retrieval 的具体系统机制是：We present a comparative analysis of agentic data retrieval across two distinct environments: a Baseline Agent searching billions of open-web documents, and a Semantic Agent leveraging a corpus of 90 million datasets using schema$.$org.。它改变 `AGENT-RAG` 的 state/control/evidence contract，故进入 denominator；摘要结果“Our results reveal a clear divergence.”只作为检索线索，最终结论绑定 exact-v1。	AGENT-RAG	No Change — Existing Coverage
