row	arxiv_id	source_family_id	submitted_v1_utc	title	categories	route	decision	stable_node_id	closure_class	rationale	reopen_condition
217	2606.08310	SF-2026-ARXIV-2606-08310	2026-06-06T19:43:53Z	To Nuke or Not to Nuke: LLMs' (Missing) Ethical Reasoning and Actions in a High-Stakes Decision-Making Simulation	cs.AI;cs.MA	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	To Nuke or Not to Nuke: LLMs' (Missing) Ethical Reasoning and Actions in a High-Stakes Decision-Making Simulation is closed as no-durable-system-owner-change: its stated contribution starts with ‘Large language models (LLMs) are increasingly deployed as long-horizon agents with decision-making capacities.’ and the abstract-level outcome ends with ‘Evaluations of agentic models, therefore, must test whether ethical reasoning is spontaneously invoked and behaviorally effective in complex decision-making contexts, beyond whether it can be elicited in isolation.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
218	2606.08311	SF-2026-ARXIV-2606-08311	2026-06-06T19:52:41Z	Curation of a Cardiology Interface Terminology for Highlighting Electronic Health Records using Machine Learning	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Curation of a Cardiology Interface Terminology for Highlighting Electronic Health Records using Machine Learning is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Electronic health record (EHR) notes are dense medical documents containing large amounts of information, often filled with complex medical jargon.’ and the abstract-level outcome ends with ‘For 20 random notes in test set, the average completeness is 98.2% and average conciseness is 84.2%.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
219	2606.08312	SF-2026-ARXIV-2606-08312	2026-06-06T19:55:54Z	Neuro-Symbolic Injection of LTLf Constraints in Autoregressive Reinforcement Learning Policies	cs.AI;cs.FL	core_daily_semantic_review_required	pre_denominator_closure	—	local-model-or-training-method	Neuro-Symbolic Injection of LTLf Constraints in Autoregressive Reinforcement Learning Policies is closed as local-model-or-training-method: its stated contribution starts with ‘In this work we study offline reinforcement learning (RL) under temporally extended task constraints expressed in Linear Temporal Logic over finite traces (LTLf).’ and the abstract-level outcome ends with ‘Experimental results show that incorporating background knowledge not only improves constraint satisfaction, but also maintains competitive return compared to vanilla baselines.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated local-model-or-training-method, or invalidates an existing chapter proposition.
220	2606.08314	SF-2026-ARXIV-2606-08314	2026-06-06T19:59:14Z	Integrating Deep Learning Demand Forecasting with Multi-Objective Optimization for Circular Coffee Supply Chains: A Data-Driven Framework for Cost, Emissions, and Freshness Management	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Integrating Deep Learning Demand Forecasting with Multi-Objective Optimization for Circular Coffee Supply Chains: A Data-Driven Framework for Cost, Emissions, and Freshness Management is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘The coffee supply chain is one of the most complex agri-food networks, marked by geographically dispersed production, multi-tier coordination, and high sensitivity to quality and freshness.’ and the abstract-level outcome ends with ‘Keywords: Coffee supply chain; Deep learning; Demand forecasting; Multi-objective optimization; Circular economy; CNN-LSTM; Mixed-integer linear programming.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
221	2606.08317	SF-2026-ARXIV-2606-08317	2026-06-06T20:01:52Z	Architectural Evolution and Selection Framework for Database Systems in AI-Ready Data Platforms	cs.DB	not_routed_by_keyword_contract	retain	PLATFORM-FOUNDATIONS	durable-owner-contract-delta	Nine dimensions, workload characterization, constraint filtering, and compatibility scoring make polyglot database choice a reviewable platform decision rather than intuition.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
222	2606.08322	SF-2026-ARXIV-2606-08322	2026-06-06T20:20:55Z	Orthogonality and Dimensionality in Airline Cluster Analysis using PCA and Kernel PCA	cs.LG;stat.ME	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Orthogonality and Dimensionality in Airline Cluster Analysis using PCA and Kernel PCA is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘This methodological study analyzes the effects of collinearity, effective dimensionality, and cluster stability in a 2023 study of US airline profit cycles from 1995 to 2020 by Renold et al., which uses k-means clustering, principal component analysis, and system dynamic modelling.We replicate their clustering experiment in three spaces -- the original 7-dim’ and the abstract-level outcome ends with ‘Together, these results argue for clustering on PC scores rather than raw variables in collinearity-prone panel data.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
223	2606.08323	SF-2026-ARXIV-2606-08323	2026-06-06T20:24:40Z	"""So There's a Catch-22 Here"": How Early Adopters Who Build Multi-Agent LLM Systems Conceptualize Transparency"	cs.AI;cs.HC	core_daily_semantic_review_required	pre_denominator_closure	—	survey-or-position-without-owner-delta	"""So There's a Catch-22 Here"": How Early Adopters Who Build Multi-Agent LLM Systems Conceptualize Transparency is closed as survey-or-position-without-owner-delta: its stated contribution starts with ‘Multi-agent large language model (LLM) systems are rapidly emerging, yet transparency, a cornerstone of responsible AI, remains under-defined in these distributed architectures, which have complexities of inter-agent coordination and orchestration.’ and the abstract-level outcome ends with ‘We synthesize these into a multidimensional framework, which is developer, user, and governance-focused positioning transparency as a situated socio-technical practice that informs future HCI and AI design and research around aligning expectations and capacities of their intended audiences.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner."	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated survey-or-position-without-owner-delta, or invalidates an existing chapter proposition.
224	2606.08324	SF-2026-ARXIV-2606-08324	2026-06-06T20:25:30Z	Set-Based Transformer for Atmospheric Compensation in Standoff LWIR Hyperspectral Imaging	cs.AI;cs.CV	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Set-Based Transformer for Atmospheric Compensation in Standoff LWIR Hyperspectral Imaging is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Passive long-wave infrared (LWIR) hyperspectral imaging under a standoff geometry depends on atmospheric absorption and emission, as well as reflected radiance, thus making atmospheric compensation essential to get knowledge of a target of interest.’ and the abstract-level outcome ends with ‘The dataset and code is publicly available at: https://factral.co/SAE-LWIR/’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
225	2606.08327	SF-2026-ARXIV-2606-08327	2026-06-06T20:38:42Z	Chiaroscuro Attention: Spending Compute in the Dark	cs.AI;cs.CL;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Chiaroscuro Attention: Spending Compute in the Dark is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘We introduce CHIAR-Former (CHIAroscuro Attention-based tRansFormer), an efficient transformer that routes each token to either DCT spectral mixing (O(d log d), sub-quadratic) or full self-attention (O(n^2 d), quadratic in sequence length n) based on per-token spectral entropy H(x) in [0,1], which measures the frequency-domain complexity of each token embeddi’ and the abstract-level outcome ends with ‘The MetaRouter stabilises at g ~ 0.22, indicating that at scale the model reaches a robust compute-quality equilibrium: attention layers absorb representational complexity while spectral preprocessing efficiently anchors low-frequency structure.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
226	2606.08332	SF-2026-ARXIV-2606-08332	2026-06-06T20:50:04Z	SMI: Efficient Self-Supervised Learning via Mutual-Information-Inspired Dependency Optimization	cs.CV	not_routed_by_keyword_contract	pre_denominator_closure	—	bounded-benchmark-or-dataset	SMI: Efficient Self-Supervised Learning via Mutual-Information-Inspired Dependency Optimization is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Self-supervised learning (SSL) has achieved remarkable representation learning performance, but many existing methods rely on large batch sizes, memory banks, momentum encoders, or global synchronization mechanisms that substantially increase computational cost and training complexity.’ and the abstract-level outcome ends with ‘These results indicate that nonlinear dependency optimization provides an effective and computationally efficient alternative to conventional correlation-based self-supervised learning objectives.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
227	2606.08336	SF-2026-ARXIV-2606-08336	2026-06-06T21:02:44Z	Synesthesia via Direct Latent Augmentation:Bypassing the Decode-Encode Loop for Cross-Modal Distillation	cs.CV	keyword_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	"Synesthesia via Direct Latent Augmentation:Bypassing the Decode-Encode Loop for Cross-Modal Distillation is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘While multimodal integration significantly improves computer vision models, deploying them incurs prohibitive inference costs and requires scarce, perfectly paired datasets.’ and the abstract-level outcome ends with ‘Ultimately, our approach yields highly accurate unimodal students with ""synesthetic"" latent structures that are inherently aligned with modalities they have never directly observed.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner."	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
228	2606.08340	SF-2026-ARXIV-2606-08340	2026-06-06T21:13:43Z	Benchmarking Open-Ended Multi-Agent Coordination in Language Agents	cs.AI;cs.LG;cs.MA	core_daily_semantic_review_required	retain	AGENT-MULTI-AGENT	durable-owner-contract-delta	A long-horizon world separates individual task reward from coordination reward while controlling communication, role specialization, and coordination difficulty.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
229	2606.08341	SF-2026-ARXIV-2606-08341	2026-06-06T21:13:57Z	Uncertainty-Aware Intention Prediction for Human-to-Robot Assembly Teleoperation	cs.RO	not_routed_by_keyword_contract	pre_denominator_closure	—	domain-model-or-application	Uncertainty-Aware Intention Prediction for Human-to-Robot Assembly Teleoperation is closed as domain-model-or-application: its stated contribution starts with ‘In assisted teleoperation for human-robot collaboration, accurate intention prediction is critical for enabling timely and reliable robotic assistance during long-horizon manipulation and assembly tasks.’ and the abstract-level outcome ends with ‘Code and data: project website.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated domain-model-or-application, or invalidates an existing chapter proposition.
230	2606.08343	SF-2026-ARXIV-2606-08343	2026-06-06T21:24:41Z	GENERIC-FNO: Embedding Energy Conservation and Entropy Production into Fourier Neural Operators	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	GENERIC-FNO: Embedding Energy Conservation and Entropy Production into Fourier Neural Operators is closed as no-durable-system-owner-change: its stated contribution starts with ‘We introduce GENERIC-FNO, the first neural operator to embed the full GENERIC (metriplectic) structure of nonequilibrium thermodynamics -- reversible, energy-conserving dynamics and irreversible, entropy-producing dynamics coupled through the degeneracy conditions -- directly in function space.’ and the abstract-level outcome ends with ‘Across three operator backbones (1D/2D FNOs and DeepONet) and four PDEs spanning reversible, dissipative, and mixed regimes, GENERIC-FNO preserves its exact structural guarantees zero-shot across a 4x super-resolution range (64 to 256), recovers the ground-truth ordering of physical dissipation, and is competitive with strong unconstrained and energy-penaliz’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
231	2606.08346	SF-2026-ARXIV-2606-08346	2026-06-06T21:29:01Z	CATPO: Critique-Augmented Tree Policy Optimization	cs.CL;cs.LG	core_daily_semantic_review_required	retain	TRAIN-GRPO	durable-owner-contract-delta	Tree outcome diversity and policy-reward decorrelation identify low-signal rollout trees; critique-guided grafting repairs all-fail branches before informativeness-weighted updates.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
232	2606.08347	SF-2026-ARXIV-2606-08347	2026-06-06T21:36:51Z	Tensorizing Engram: Sharing Latents Across N-Gram Embeddings is Beneficial in LLMs	cs.CL;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	Tensorizing Engram: Sharing Latents Across N-Gram Embeddings is Beneficial in LLMs is closed as no-durable-system-owner-change: its stated contribution starts with ‘Modern language models represent text using discrete token-level embeddings, which forces recurring multi-token patterns to be learned implicitly across Transformer layers.’ and the abstract-level outcome ends with ‘Comprehensive experiments demonstrate that TN-gram matches or even outperforms Engram-style n-gram modules while requiring much fewer parameters.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
233	2606.08348	SF-2026-ARXIV-2606-08348	2026-06-06T21:40:19Z	Bayesian-Agent: Posterior-Guided Skill Evolution Across LLM Agent Harnesses	cs.CL	core_daily_semantic_review_required	retain	AGENT-PLATFORM	durable-owner-contract-delta	Verified trajectories and posterior beliefs turn skills into evidence-bearing lifecycle objects with auditable update and guardrail actions across harnesses.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
234	2606.08357	SF-2026-ARXIV-2606-08357	2026-06-06T22:10:46Z	Forward-Free Diffusion Language Models with BPTT-Free Looped Refinement	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Forward-Free Diffusion Language Models with BPTT-Free Looped Refinement is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Diffusion language models generate text through iterative denoising, offering a powerful alternative to autoregressive generation.’ and the abstract-level outcome ends with ‘Extensive evaluations in the sub-8B regime show that FReDA-4B outperforms larger diffusion base models on reasoning and coding benchmarks, achieving absolute gains of up to 15%, while reaching a 1.5-1.8x average speedup over diffusion baselines and scaling effectively with additional refinement computation.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
235	2606.08360	SF-2026-ARXIV-2606-08360	2026-06-06T22:31:07Z	Generative Frontier Planning for Adaptive Peer-Referral Recruitment under Covariate-Dependent Arrivals	cs.AI;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Generative Frontier Planning for Adaptive Peer-Referral Recruitment under Covariate-Dependent Arrivals is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Peer-referral recruitment systems such as respondent-driven sampling are critical for studying and intervening on hidden populations affected by infectious diseases.’ and the abstract-level outcome ends with ‘On a simulation environment calibrated to a real respondent-driven sampling dataset, GFP outperforms random, reinforcement-learning, and i.i.d.\ dynamic-programming baselines across four discount factors.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
236	2606.08362	SF-2026-ARXIV-2606-08362	2026-06-06T22:34:32Z	EmpiriGraph-Psy: A Dataset and LLM Pipeline for Extracting Empirical Relation Graphs from Psychology Abstracts	cs.IR	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	EmpiriGraph-Psy: A Dataset and LLM Pipeline for Extracting Empirical Relation Graphs from Psychology Abstracts is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Existing scientific relation extraction benchmarks mainly target domains such as computer science, where entities are tasks, methods, datasets, materials, or metrics.’ and the abstract-level outcome ends with ‘Error analysis shows that moderation relations and concept hierarchies remain the most challenging cases, highlighting the difficulty of extracting higher-order empirical claims and implicit abstraction structure from scientific abstracts.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
237	2606.08364	SF-2026-ARXIV-2606-08364	2026-06-06T22:42:17Z	Self-Supervised Vision Transformers for CBCT-Based Detection of Temporomandibular Joint Osteoarthritis	cs.AI;cs.CV	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Self-Supervised Vision Transformers for CBCT-Based Detection of Temporomandibular Joint Osteoarthritis is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Temporomandibular joint osteoarthritis (TMJ OA) is a prevalent degenerative condition whose osseous changes are often subtle on cone-beam CT (CBCT), making automated detection challenging.’ and the abstract-level outcome ends with ‘Our results provide practical guidance for adapting DINO-family foundation models in low-data medical imaging settings, showing that adaptation strategy is a stronger driver of performance than backbone choice alone.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
238	2606.08365	SF-2026-ARXIV-2606-08365	2026-06-06T22:57:30Z	Pre-Intervention Prediction of Sparse Autoencoder Steering Side Effects	cs.AI;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	Pre-Intervention Prediction of Sparse Autoencoder Steering Side Effects is closed as no-durable-system-owner-change: its stated contribution starts with ‘Sparse autoencoder (SAE) features are increasingly used to steer language models, but feature steering is rarely clean: the same intervention can behave inconsistently across contexts and perturb unrelated features.’ and the abstract-level outcome ends with ‘Overall, SAE steering side effects are predictable in advance, but the useful predictor signature and transferred modularity axis are model- and dictionary-setting dependent.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
239	2606.08367	SF-2026-ARXIV-2606-08367	2026-06-06T22:59:27Z	Emergence World: A Platform for Evaluating Long-Horizon Multi-Agent Autonomy	cs.AI;cs.MA	core_daily_semantic_review_required	retain	PLATFORM-EVALUATION-SYSTEM	durable-owner-contract-delta	Continuously running heterogeneous agent populations, persistent memories, consequential governance, and live exogenous data expose drift and cross-influence absent from exam-style evaluation.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
240	2606.08369	SF-2026-ARXIV-2606-08369	2026-06-06T23:06:05Z	An Information-Theoretic Definition for Open-Ended Learning	cs.AI;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	An Information-Theoretic Definition for Open-Ended Learning is closed as no-durable-system-owner-change: its stated contribution starts with ‘A growing body of work points to the great promise of AI systems that can continually expand their capabilities as they operate in an open-ended environment.’ and the abstract-level outcome ends with ‘We also introduce an algorithm that achieves open-ended learning in this environment.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
241	2606.08370	SF-2026-ARXIV-2606-08370	2026-06-06T23:10:48Z	Programmable Silicon Retina on Pixel Processor Array	cs.CV;eess.IV	not_routed_by_keyword_contract	pre_denominator_closure	—	domain-model-or-application	"Programmable Silicon Retina on Pixel Processor Array is closed as domain-model-or-application: its stated contribution starts with ‘Standard dynamic vision sensors approximate retinal processing by detecting temporal contrast changes, offering high speed and high dynamic range.’ and the abstract-level outcome ends with ‘These results suggest that the silicon retina's ""information distillation"" mechanism can achieve a more efficient representation for downstream neural networks, particularly in bandwidth-constrained edge applications.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner."	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated domain-model-or-application, or invalidates an existing chapter proposition.
242	2606.08372	SF-2026-ARXIV-2606-08372	2026-06-06T23:39:45Z	SoK: Reconstruction Attacks on Synthetic Tabular Data (Insights from Winning the NIST CRC)	cs.CR;cs.LG	core_daily_semantic_review_required	retain	PLATFORM-SECURITY	durable-owner-contract-delta	A memorization test distinguishes population reconstruction from training-record leakage and maps reconstruction and membership inference to one comparable privacy-risk scale.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
243	2606.08374	SF-2026-ARXIV-2606-08374	2026-06-06T23:41:11Z	Predictive Coding with Bayesian Priors via Proximal Gradients	cs.LG;eess.SY	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	Predictive Coding with Bayesian Priors via Proximal Gradients is closed as no-durable-system-owner-change: its stated contribution starts with ‘We recast predictive coding as continuous-time proximal gradient descent applied to a regularized maximum-a-posteriori (MAP) objective.’ and the abstract-level outcome ends with ‘Each level then applies its own activation function, namely the proximal operator of its prior.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
244	2606.08375	SF-2026-ARXIV-2606-08375	2026-06-07T00:06:15Z	Few-step Cofolding with All-Atom Flow Maps	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	local-model-or-training-method	Few-step Cofolding with All-Atom Flow Maps is closed as local-model-or-training-method: its stated contribution starts with ‘All-atom generative modeling of 3D biomolecular complexes has emerged as the dominant paradigm for predicting the structure of proteins and protein-ligand systems.’ and the abstract-level outcome ends with ‘We release our code at https://github.com/genesistherapeutics/decaf.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated local-model-or-training-method, or invalidates an existing chapter proposition.
245	2606.08376	SF-2026-ARXIV-2606-08376	2026-06-07T00:06:27Z	RiskNet: A large-scale dataset of AI risk incidents from news with alignment and multi-dimensional annotations	cs.AI;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	RiskNet: A large-scale dataset of AI risk incidents from news with alignment and multi-dimensional annotations is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘As artificial intelligence (AI) systems are increasingly deployed across socially consequential domains, reports of AI-related harms and failures have grown in frequency and diversity.’ and the abstract-level outcome ends with ‘By providing a structured and reusable empirical resource, RiskNet helps bridge the gap between high-level governance principles and the documented realities of AI risk incidents.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
246	2606.08379	SF-2026-ARXIV-2606-08379	2026-06-07T00:20:29Z	TT-DAC-PS: Twin-Target Deterministic Actor-Critic with Policy Smoothing for Optimal Trade Execution	cs.AI;cs.CE;cs.LG;q-fin.CP;q-fin.TR	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	TT-DAC-PS: Twin-Target Deterministic Actor-Critic with Policy Smoothing for Optimal Trade Execution is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘This study addresses the optimal execution of large stock sell programs by introducing TT-DAC-PS (Twin-Target Deterministic Actor-Critic with Policy Smoothing), a deterministic actor-critic architecture that combines twin exponential-moving-average critic targets with pessimistic min backup, TD3-style target policy smoothing noise, delayed actor updates, and’ and the abstract-level outcome ends with ‘The proposed model consistently reduces mean implementation shortfall percentage with competitive variance, outperforming classical baselines and standard reinforcement-learning benchmark models.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
247	2606.08380	SF-2026-ARXIV-2606-08380	2026-06-07T00:20:53Z	Programming Domain-Specific FPGA Hardblocks from HLS: An RTL Blackbox Approach	cs.AR	not_routed_by_keyword_contract	pre_denominator_closure	—	local-model-or-training-method	Programming Domain-Specific FPGA Hardblocks from HLS: An RTL Blackbox Approach is closed as local-model-or-training-method: its stated contribution starts with ‘Domain-specific Field Programmable Gate Array (FPGA) architectures increasingly integrate specialized hardblocks, such as Tensor Slices, to accelerate artificial intelligence and machine learning workloads.’ and the abstract-level outcome ends with ‘These results demonstrate that domain-specific FPGA architectures can be made accessible through HLS while maintaining competitive hardware efficiency.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated local-model-or-training-method, or invalidates an existing chapter proposition.
248	2606.08381	SF-2026-ARXIV-2606-08381	2026-06-07T00:20:55Z	Auditing Proprietary Alignment in Large Language Models: A Comparative Framework Without a Ground-Truth Standard	cs.AI;cs.CL	core_daily_semantic_review_required	retain	PLATFORM-EVALUATION-SYSTEM	durable-owner-contract-delta	Reference-set-relative semantic divergence provides a black-box audit contract for provider-specific alignment when absolute ground truth is unavailable.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
249	2606.08382	SF-2026-ARXIV-2606-08382	2026-06-07T00:24:02Z	STAR-KV: Low-Rank KV Cache Compression via Soft Thresholding for Adaptive Rank Control	cs.AI;cs.LG	core_daily_semantic_review_required	retain	INFER-KV-CACHE	durable-owner-contract-delta	Differentiable head/block thresholds, sensitivity-specific factorization, and rank-aware mixed precision turn KV rank into adaptive runtime compression state backed by kernels.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
250	2606.08385	SF-2026-ARXIV-2606-08385	2026-06-07T00:44:39Z	A Switching Beamformer for Highly Non-Stationary Environments	cs.IT;cs.SD;eess.SP;eess.SY;stat.ML	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	A Switching Beamformer for Highly Non-Stationary Environments is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Adaptive beamforming is a cornerstone of array signal processing, yet its performance often collapses in the face of complex, rapidly changing interference.’ and the abstract-level outcome ends with ‘Extensive simulations and experiments on the SwellEx-96 dataset demonstrate that the USB achieves the agility of short-window estimators and the precision of long-term integration, providing a principled solution for tracking highly non-stationary scenes.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
251	2606.08388	SF-2026-ARXIV-2606-08388	2026-06-07T00:51:30Z	The Spectral Dynamics and Noise Geometry of Muon	cs.LG;math.OC;stat.ML	core_daily_semantic_review_required	pre_denominator_closure	—	local-model-or-training-method	The Spectral Dynamics and Noise Geometry of Muon is closed as local-model-or-training-method: its stated contribution starts with ‘Muon replaces a matrix gradient $G=UΣV^\top$ by its polar factor $UV^\top$.’ and the abstract-level outcome ends with ‘The resulting picture is regime-dependent: Muon is not universally superior, but its flat-spectrum bias can help when many spectral directions need to remain active.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated local-model-or-training-method, or invalidates an existing chapter proposition.
