source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-23606	2606.23606	not_routed_by_keyword_contract	Autonomous Subsea Cable Search and Tracking with Graph-Optimised Priors and Visual Tracking	Global communications rely on subsea cable infrastructure that remains vulnerable to damage from natural hazards and human activity.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Autonomous Subsea Cable Search and Tracking with Graph-Optimised Priors and Visual Tracking`：Global communications rely on subsea cable infrastructure that remains vulnerable to damage from natural hazards and human activity. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23607	2606.23607	core_daily_semantic_review_required	Scaling Linear Mode Connectivity and Merging to Billion Parameter Pretrained Transformers	Linear mode connectivity (LMC) provides a promising foundation for understanding and merging independently trained neural networks, but existing methods typically optimize the interpolation path from only one model endpoint, limiting their scalability and effectiveness for large pretrained transformers.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`Scaling Linear Mode Connectivity and Merging to Billion Parameter Pretrained Transformers`：Linear mode connectivity (LMC) provides a promising foundation for understanding and merging independently trained neural networks, but existing methods typically optimize the interpolation path from only one model endpoint, limiting their scalability and effectiveness for large pretrained transformers. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-23608	2606.23608	core_daily_semantic_review_required	Causal Discovery in the Era of Agents	Recent attempts to combine large language models (LLMs) with causal discovery ask models to infer pairwise directions, propose graph structures, or inject language-model outputs as priors and constraints.	pre_denominator_closure	survey_position	—	`Causal Discovery in the Era of Agents`：Recent attempts to combine large language models (LLMs) with causal discovery ask models to infer pairwise directions, propose graph structures, or inject language-model outputs as priors and constraints. Causal Discovery in the Era of Agents 是议题综述/方向，不是可独立验收的系统机制。
SF-2026-ARXIV-2606-23609	2606.23609	core_daily_semantic_review_required	Discovering Latent Groups for Robust Classification	Machine learning models exploit spurious correlations, achieving high average accuracy but failing disproportionately on underrepresented subgroups.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Discovering Latent Groups for Robust Classification`：Machine learning models exploit spurious correlations, achieving high average accuracy but failing disproportionately on underrepresented subgroups. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23610	2606.23610	keyword_daily_semantic_review_required	Vera: A Layered Diffusion Model for Content-Preserving Video Editing	Video diffusion models have enabled remarkable progress in video generation and editing.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Vera: A Layered Diffusion Model for Content-Preserving Video Editing`：Video diffusion models have enabled remarkable progress in video generation and editing. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23611	2606.23611	core_daily_semantic_review_required	Data Selection Through Iterative Self-Filtering for Vision-Language Settings	The availability of large amounts of clean data is paramount to training neural networks.	pre_denominator_closure	local_artifact_without_general_contract	—	`Data Selection Through Iterative Self-Filtering for Vision-Language Settings`：The availability of large amounts of clean data is paramount to training neural networks. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23612	2606.23612	not_routed_by_keyword_contract	A quantum algorithm for one-shot signatures	We provide a pre-obfuscation circuit-level implementation of an efficient one shot signature scheme, which has known applications to delegated signatures, secured token transfer, and publicly verifiable randomness.	pre_denominator_closure	task_model_method_without_durable_owner	—	`A quantum algorithm for one-shot signatures`：We provide a pre-obfuscation circuit-level implementation of an efficient one shot signature scheme, which has known applications to delegated signatures, secured token transfer, and publicly verifiable randomness. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23615	2606.23615	core_daily_semantic_review_required	Hedgementation = Hedgerow Segmentation: A Remote Sensing Benchmark	We propose Hedgementation: a new benchmark to evaluate machine learning models for hedgerow mapping from remote sensing data at country scale and 10m$^2$ spatial resolution.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Hedgementation = Hedgerow Segmentation: A Remote Sensing Benchmark`：We propose Hedgementation: a new benchmark to evaluate machine learning models for hedgerow mapping from remote sensing data at country scale and 10m$^2$ spatial resolution. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23617	2606.23617	core_daily_semantic_review_required	RECALL: Recovery Experience Collection for Active Lifelong Learning in Vision-Language-Action Models	Vision-Language-Action (VLA) models are commonly fine-tuned through passive imitation learning, where additional demonstrations are collected for tasks where the policy performs poorly.	retained_after_full_semantic_audit	durable_ai_system_candidate	MULTIMODAL-EMBODIED-VLA	`RECALL: Recovery Experience Collection for Active Lifelong Learning in Vision-Language-Action Models` 改变 `MULTIMODAL-EMBODIED-VLA` 的长期 state/data/control 或 evaluation/security contract：RECALL: Recovery Experience Collection for Active Lifelong Learning in Vision-Language-Action Models 的 exact-v1 机制为：In this paper, we propose an active, continual learning paradigm for VLAs. 因此 把 observation、temporal state、action head、safety gate 与真实动作回执绑定。
SF-2026-ARXIV-2606-23623	2606.23623	keyword_daily_semantic_review_required	dVLA-RL: Reinforcement Learning over Denoising Trajectories for Discrete Diffusion Vision-Language-Action Models	Vision-Language-Action (VLA) models have established a powerful paradigm for generalist robotic manipulation by grounding control into the semantic reasoning of VLMs.	pre_denominator_closure	task_model_method_without_durable_owner	—	`dVLA-RL: Reinforcement Learning over Denoising Trajectories for Discrete Diffusion Vision-Language-Action Models`：Vision-Language-Action (VLA) models have established a powerful paradigm for generalist robotic manipulation by grounding control into the semantic reasoning of VLMs. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23625	2606.23625	not_routed_by_keyword_contract	Learning to See While Learning to Act: Diffusion Models for Active Perception in Robot Imitation	Most imitation learning methods assume full observability in table-top settings.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Learning to See While Learning to Act: Diffusion Models for Active Perception in Robot Imitation`：Most imitation learning methods assume full observability in table-top settings. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23626	2606.23626	core_daily_semantic_review_required	DiT-Reward: Generative Representations for Text-to-Image Reward Modeling	Can representations learned for image generation also support the evaluation of generated images?	pre_denominator_closure	task_model_method_without_durable_owner	—	`DiT-Reward: Generative Representations for Text-to-Image Reward Modeling`：Can representations learned for image generation also support the evaluation of generated images? 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23627	2606.23627	core_daily_semantic_review_required	Diffusion Models Adapt to Low-Dimensional Structure Under Flexible Coefficient Choices	Diffusion models are known to exploit unknown low-dimensional structure to accelerate sampling.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Diffusion Models Adapt to Low-Dimensional Structure Under Flexible Coefficient Choices`：Diffusion models are known to exploit unknown low-dimensional structure to accelerate sampling. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23631	2606.23631	core_daily_semantic_review_required	AI-driven Optimisation of Quality of Recovery (QoR) in Remote Patient Monitoring	Remote patient monitoring depends on patient-reported data to capture the subjective dimension of recovery that devices cannot measure.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`AI-driven Optimisation of Quality of Recovery (QoR) in Remote Patient Monitoring`：Remote patient monitoring depends on patient-reported data to capture the subjective dimension of recovery that devices cannot measure. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23633	2606.23633	core_daily_semantic_review_required	AI Exposure Scores: what they measure, what they miss, and what comes next	A set of exposure scores calculated in 2023 has become a central empirical input to the future of work debate.	pre_denominator_closure	survey_or_position_without_new_mechanism	—	`AI Exposure Scores: what they measure, what they miss, and what comes next`：A set of exposure scores calculated in 2023 has become a central empirical input to the future of work debate. 综述、立场或开放问题没有可独立验收的机制、failure authority 或 Books 纠错证据。
SF-2026-ARXIV-2606-23634	2606.23634	not_routed_by_keyword_contract	Pose Anything Anywhere:Model-free Object Poses from Arbitrary References	Estimating the 6D pose of unseen objects is a fundamental yet challenging problem for open-world robotics and embodied perception.	pre_denominator_closure	local_artifact_without_general_contract	—	`Pose Anything Anywhere:Model-free Object Poses from Arbitrary References`：Estimating the 6D pose of unseen objects is a fundamental yet challenging problem for open-world robotics and embodied perception. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23637	2606.23637	core_daily_semantic_review_required	Muown Implicitly Performs Angular Step-size Decay	Matrix-aware optimizers such as Muon and Muown have recently shown strong empirical performance for pre-training Transformers.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`Muown Implicitly Performs Angular Step-size Decay`：Matrix-aware optimizers such as Muon and Muown have recently shown strong empirical performance for pre-training Transformers. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-23640	2606.23640	core_daily_semantic_review_required	Learning Process Rewards via Success Visitation Matching for Efficient RL	In many modern applications of reinforcement learning (RL), the natural reward for a task of interest is inherently sparse: a reward of 0 is given everywhere except when the task is completed, when a reward of +1 is given.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Learning Process Rewards via Success Visitation Matching for Efficient RL`：In many modern applications of reinforcement learning (RL), the natural reward for a task of interest is inherently sparse: a reward of 0 is given everywhere except when the task is completed, when a reward of +1 is given. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23641	2606.23641	keyword_daily_semantic_review_required	Flatness Preserves Instruction Following in Vision-Language-Action Models	Vision-language-action (VLA) models have the potential for open-world generalization by leveraging pretrained vision-language representations, yet downstream finetuning on limited robot data often degrades these representations, leading to brittle policies that ignore language instructions in favor of visual shortcuts, a failure mode we term instruction blindness.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Flatness Preserves Instruction Following in Vision-Language-Action Models`：Vision-language-action (VLA) models have the potential for open-world generalization by leveraging pretrained vision-language representations, yet downstream finetuning on limited robot data often degrades these representations, leading to brittle policies that ignore language instructions in favor of visual shortcuts, a failure mode we term instruction blindness. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23642	2606.23642	core_daily_semantic_review_required	Improving Long-Context Retrieval with Multi-Prefix Embedding	Long-context retrieval exposes a tension: single-vector embeddings lose fine-grained detail, while token-level multi-vector methods incur prohibitive storage.	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-RAG	`Improving Long-Context Retrieval with Multi-Prefix Embedding` 改变 `AGENT-RAG` 的长期 state/data/control 或 evaluation/security contract：Improving Long-Context Retrieval with Multi-Prefix Embedding 的 exact-v1 机制为：We propose Multi-Prefix Embedding (MPE), which partitions a document into chunks separated by EOS tokens, encodes the full sequence in a single causal forward pass, and extracts one embedding at each prefix boundary. 因此 把 retrieval 配置、candidate set、证据 identity 与质量—成本评估绑定。
SF-2026-ARXIV-2606-23643	2606.23643	core_daily_semantic_review_required	TailorMind: Towards Preference-Aligned Multimodal Content Generation	Personalized content systems depend on available UGC and struggle when suitable content is absent, delayed, or costly to create.	pre_denominator_closure	task_model_method_without_durable_owner	—	`TailorMind: Towards Preference-Aligned Multimodal Content Generation`：Personalized content systems depend on available UGC and struggle when suitable content is absent, delayed, or costly to create. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23653	2606.23653	not_routed_by_keyword_contract	Lightweight Neural Framework for Robust 3D Volume and Surface Estimation from Multi-View Images	Accurate volume and surface area estimation is critical for diverse applications, from marine ecology to medical diagnostics.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Lightweight Neural Framework for Robust 3D Volume and Surface Estimation from Multi-View Images`：Accurate volume and surface area estimation is critical for diverse applications, from marine ecology to medical diagnostics. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23654	2606.23654	core_daily_semantic_review_required	EnterpriseClawBench: Benchmarking Agents from Real Workplace Sessions	Enterprise agents increasingly operate inside workspaces: they read heterogeneous files, invoke tools, and deliver business artifacts.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-EVALUATION-SYSTEM	`EnterpriseClawBench: Benchmarking Agents from Real Workplace Sessions` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期 state/data/control 或 evaluation/security contract：EnterpriseClawBench: Benchmarking Agents from Real Workplace Sessions 的 exact-v1 机制为：We introduce EnterpriseClawBench, an enterprise agent benchmark constructed from proprietary, real-world agent sessions. 因此 把样本、metric、judge、阈值、不确定性和 release authority 分离。
SF-2026-ARXIV-2606-23655	2606.23655	core_daily_semantic_review_required	Dynamic estimation of slowly varying sequences	We consider the problem of sequentially approximating functions of each element in a slowly-varying sequence, i.e.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Dynamic estimation of slowly varying sequences`：We consider the problem of sequentially approximating functions of each element in a slowly-varying sequence, i.e. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23658	2606.23658	not_routed_by_keyword_contract	A Reduced Order Model for Emergent Mechanics in Woven Systems	Woven structures exhibit rich mechanical behaviors including anisotropic stiffness, shear-induced locking, and crimp interchange that emerge purely from the geometric arrangement of individual weavers rather than from constituent material properties.	pre_denominator_closure	outside_durable_ai_system_scope	—	`A Reduced Order Model for Emergent Mechanics in Woven Systems`：Woven structures exhibit rich mechanical behaviors including anisotropic stiffness, shear-induced locking, and crimp interchange that emerge purely from the geometric arrangement of individual weavers rather than from constituent material properties. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23662	2606.23662	core_daily_semantic_review_required	Action-BED: Task-Driven Bayesian Experimental Design with Singly Intractable Objectives	Bayesian experimental design (BED) has traditionally been based on maximising expected uncertainty reductions from prior to posterior.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Action-BED: Task-Driven Bayesian Experimental Design with Singly Intractable Objectives`：Bayesian experimental design (BED) has traditionally been based on maximising expected uncertainty reductions from prior to posterior. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23664	2606.23664	core_daily_semantic_review_required	MAS-PromptBench: When Does Prompt Optimization Improve Multi-Agent LLM Systems?	Multi-agent systems (MAS) offer a scalable path forward for agentic AI, comprising multiple LLM-based agents, each assigned a system prompt and a position within a workflow that governs inter-agent coordination and output aggregation.	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-MULTI-AGENT	`MAS-PromptBench: When Does Prompt Optimization Improve Multi-Agent LLM Systems?` 改变 `AGENT-MULTI-AGENT` 的长期 state/data/control 或 evaluation/security contract：MAS-PromptBench: When Does Prompt Optimization Improve Multi-Agent LLM Systems? 的 exact-v1 机制为：Multi-agent systems (MAS) offer a scalable path forward for agentic AI, comprising multiple LLM-based agents, each assigned a system prompt and a position within a workflow that governs inter-agent coordination and output aggregation. 因此 把角色、prompt optimization、共享 artifact 与独立验证 ownership 分离。
SF-2026-ARXIV-2606-23665	2606.23665	keyword_daily_semantic_review_required	PHAST-Net: Attention-Guided, Physics-Informed Network for Unified Estimation of Ideal Time-Frequency Representations	We introduce PHAST-Net, an attention-guided, physics-informed network for unified estimation of Ideal Time-Frequency Representations (ITFRs), spanning spectral, tempo-based, metrical, and harmonic representations such as Spectrograms, Tempograms, and Metrograms.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`PHAST-Net: Attention-Guided, Physics-Informed Network for Unified Estimation of Ideal Time-Frequency Representations`：We introduce PHAST-Net, an attention-guided, physics-informed network for unified estimation of Ideal Time-Frequency Representations (ITFRs), spanning spectral, tempo-based, metrical, and harmonic representations such as Spectrograms, Tempograms, and Metrograms. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23667	2606.23667	keyword_daily_semantic_review_required	The Table Says Otherwise: Testing LLMs with Counterfactual Relational Data	Large language models (LLMs) are increasingly used to answer natural-language questions over structured data.	pre_denominator_closure	local_artifact_without_general_contract	—	`The Table Says Otherwise: Testing LLMs with Counterfactual Relational Data`：Large language models (LLMs) are increasingly used to answer natural-language questions over structured data. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23668	2606.23668	core_daily_semantic_review_required	On the Limits of Prompt-Conditioned Language Models as General-Purpose Learners	Large Language Models (LLMs) are frequently portrayed as general-purpose solvers capable of solving arbitrary tasks.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`On the Limits of Prompt-Conditioned Language Models as General-Purpose Learners`：Large Language Models (LLMs) are frequently portrayed as general-purpose solvers capable of solving arbitrary tasks. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23669	2606.23669	not_routed_by_keyword_contract	GeoFidelity-Bench: Evaluating Segment-Level Geographic Fidelity in Text-to-Image Street-View Generation	Text-to-image models can generate visually plausible city streets, but whether their outputs correspond to a requested road segment rather than a generic city prior remains unclear.	pre_denominator_closure	task_model_method_without_durable_owner	—	`GeoFidelity-Bench: Evaluating Segment-Level Geographic Fidelity in Text-to-Image Street-View Generation`：Text-to-image models can generate visually plausible city streets, but whether their outputs correspond to a requested road segment rather than a generic city prior remains unclear. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23670	2606.23670	core_daily_semantic_review_required	Tapered Language Models	Modern language models, including transformer, recurrent, and memory-based variants, share a common chassis: a stack of identical layers in which parameters are allocated uniformly across depth.	pre_denominator_closure	local_artifact_without_general_contract	—	`Tapered Language Models`：Modern language models, including transformer, recurrent, and memory-based variants, share a common chassis: a stack of identical layers in which parameters are allocated uniformly across depth. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23671	2606.23671	core_daily_semantic_review_required	Can LLMs Reliably Self-Report Adversarial Prefills, and How?	Prior work shows that large language models (LLMs) exhibit introspective capability on benign tasks.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-EVALUATION-SYSTEM	`Can LLMs Reliably Self-Report Adversarial Prefills, and How?` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期 state/data/control 或 evaluation/security contract：Can LLMs Reliably Self-Report Adversarial Prefills, and How? 的 exact-v1 机制为：We extend the question to safety contexts and examine how reliably a model can recognize that its own prior response was elicited by an adversarial prefill attack. 因此 把样本、metric、judge、阈值、不确定性和 release authority 分离。
SF-2026-ARXIV-2606-23672	2606.23672	core_daily_semantic_review_required	Teaching LLMs String Matching, Backtracking, and Error Recovery to Deduce Bases and Truth Tables for the Combinatorially Exploding Bit Manipulation Puzzles	This paper presents our algorithmic innovations for the NVIDIA Nemotron Model Reasoning Challenge, focusing on Bit Manipulation Puzzles.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`Teaching LLMs String Matching, Backtracking, and Error Recovery to Deduce Bases and Truth Tables for the Combinatorially Exploding Bit Manipulation Puzzles`：This paper presents our algorithmic innovations for the NVIDIA Nemotron Model Reasoning Challenge, focusing on Bit Manipulation Puzzles. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-23673	2606.23673	core_daily_semantic_review_required	PsyBridge: A Hybrid Intelligent Framework for Multi-Dimensional Mental Health Assessment and Decision Support	Mental health assessment commonly relies on isolated screening instruments or data-driven models that often lack interpretability and multi-dimensional integration.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`PsyBridge: A Hybrid Intelligent Framework for Multi-Dimensional Mental Health Assessment and Decision Support`：Mental health assessment commonly relies on isolated screening instruments or data-driven models that often lack interpretability and multi-dimensional integration. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-23675	2606.23675	not_routed_by_keyword_contract	IMAGIN-4D: Image-Guided Controllable Interaction Generation	Generating human-object interactions (HOI) is central to character animation, robotics, AR/VR, and embodied AI.	pre_denominator_closure	task_model_method_without_durable_owner	—	`IMAGIN-4D: Image-Guided Controllable Interaction Generation`：Generating human-object interactions (HOI) is central to character animation, robotics, AR/VR, and embodied AI. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23676	2606.23676	core_daily_semantic_review_required	Open Problem: Is AdamW Effective Under Heavy-Tailed Noise?	AdamW is the de facto optimizer for training large language models (LLMs), yet the theory behind it still lives mostly in finite-variance regimes.	pre_denominator_closure	survey_or_position_without_new_mechanism	—	`Open Problem: Is AdamW Effective Under Heavy-Tailed Noise?`：AdamW is the de facto optimizer for training large language models (LLMs), yet the theory behind it still lives mostly in finite-variance regimes. 综述、立场或开放问题没有可独立验收的机制、failure authority 或 Books 纠错证据。
SF-2026-ARXIV-2606-23678	2606.23678	core_daily_semantic_review_required	AIR: Adaptive Interleaved Reasoning with Code in MLLMs	Following the paradigm shift initiated by OpenAI o3, interleaved reasoning with code to enhance multimodal large language models (MLLMs) has become a pivotal research frontier.	pre_denominator_closure	local_artifact_without_general_contract	—	`AIR: Adaptive Interleaved Reasoning with Code in MLLMs`：Following the paradigm shift initiated by OpenAI o3, interleaved reasoning with code to enhance multimodal large language models (MLLMs) has become a pivotal research frontier. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-23679	2606.23679	core_daily_semantic_review_required	Semantic Browsing: Controllable Diversity for Image Generation	Modern text-to-image models excel in visual fidelity and prompt adherence.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Semantic Browsing: Controllable Diversity for Image Generation`：Modern text-to-image models excel in visual fidelity and prompt adherence. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23680	2606.23680	core_daily_semantic_review_required	CoorDex: Coordinating Body and Hand Priors for Continuous Dexterous Humanoid Loco-Manipulation	Humanoid loco-manipulation is often simplified into a stop-and-go process: walking to an object, stopping to manipulate it, and then resuming locomotion.	pre_denominator_closure	outside_durable_ai_system_scope	—	`CoorDex: Coordinating Body and Hand Priors for Continuous Dexterous Humanoid Loco-Manipulation`：Humanoid loco-manipulation is often simplified into a stop-and-go process: walking to an object, stopping to manipulate it, and then resuming locomotion. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-23682	2606.23682	keyword_daily_semantic_review_required	Keep The Essentials: Efficient Reference Conditioned Generation via Token Dropping	Reference-based diffusion models enable highly controllable image generation by leveraging elements from input images to guide prompt-driven synthesis.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Keep The Essentials: Efficient Reference Conditioned Generation via Token Dropping`：Reference-based diffusion models enable highly controllable image generation by leveraging elements from input images to guide prompt-driven synthesis. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23685	2606.23685	not_routed_by_keyword_contract	LaST-HD: Learning Latent Physical Reasoning from Scalable Human Data for Robot Manipulation	Human-hand demonstrations provide a direct and scalable source of physical interaction data for robot learning.	pre_denominator_closure	task_model_method_without_durable_owner	—	`LaST-HD: Learning Latent Physical Reasoning from Scalable Human Data for Robot Manipulation`：Human-hand demonstrations provide a direct and scalable source of physical interaction data for robot learning. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23686	2606.23686	keyword_daily_semantic_review_required	LIBERO-Safety: A Comprehensive Benchmark for Physical and Semantic Safety in Vision-Language-Action Models	Despite the impressive manipulation capabilities of Vision-Language-Action (VLA) models, their operational safety under strict constraints remains largely unverified.	retained_after_full_semantic_audit	durable_ai_system_candidate	MULTIMODAL-EMBODIED-VLA	`LIBERO-Safety: A Comprehensive Benchmark for Physical and Semantic Safety in Vision-Language-Action Models` 改变 `MULTIMODAL-EMBODIED-VLA` 的长期 state/data/control 或 evaluation/security contract：LIBERO-Safety: A Comprehensive Benchmark for Physical and Semantic Safety in Vision-Language-Action Models 的 exact-v1 机制为：To address this, we introduce a parametric safety benchmark to procedurally generate safety-critical scenarios with comprehensive stochasticity. 因此 把 observation、temporal state、action head、safety gate 与真实动作回执绑定。
SF-2026-ARXIV-2606-23687	2606.23687	core_daily_semantic_review_required	Randomized YaRN Improves Length Generalization for Long-Context Reasoning	Large language models (LLMs) are typically pretrained on short sequences and then extended to work on longer sequences with additional training.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Randomized YaRN Improves Length Generalization for Long-Context Reasoning`：Large language models (LLMs) are typically pretrained on short sequences and then extended to work on longer sequences with additional training. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-23688	2606.23688	not_routed_by_keyword_contract	Lift4D: Harmonizing Single-View 3D Estimation for 4D Reconstruction In-the-Wild	Reconstructing dynamic non-rigid objects from monocular video requires integrating visual cues from direct observations with data-driven priors over geometry and appearance.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Lift4D: Harmonizing Single-View 3D Estimation for 4D Reconstruction In-the-Wild`：Reconstructing dynamic non-rigid objects from monocular video requires integrating visual cues from direct observations with data-driven priors over geometry and appearance. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23689	2606.23689	core_daily_semantic_review_required	AutoDex: An Automated Real-World System for Dexterous Grasping Data Collection	Learning robust dexterous grasping requires real-world data that records the physical outcomes of grasp attempts.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`AutoDex: An Automated Real-World System for Dexterous Grasping Data Collection`：Learning robust dexterous grasping requires real-world data that records the physical outcomes of grasp attempts. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-23752	2606.23752	keyword_daily_semantic_review_required	ESAA-Conversational: An Event-Sourced Memory Layer for Continuity, Handoff, and Curation Across Heterogeneous LLM Coding Agents	Software developers increasingly work with multiple LLM coding agents, switching among tools such as Codex, Grok, Claude Code, and other assistants as context windows fill, sessions end, or a particular agent becomes better suited to a subtask.	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-MEMORY	`ESAA-Conversational: An Event-Sourced Memory Layer for Continuity, Handoff, and Curation Across Heterogeneous LLM Coding Agents` 改变 `AGENT-MEMORY` 的长期 state/data/control 或 evaluation/security contract：ESAA-Conversational: An Event-Sourced Memory Layer for Continuity, Handoff, and Curation Across Heterogeneous LLM Coding Agents 的 exact-v1 机制为：Each agent, however, persists its conversation in a private and vendor-specific log. 因此 把事件时间、来源、有效条件、版本、检索决策与写入 authority 分开。
SF-2026-ARXIV-2606-23754	2606.23754	core_daily_semantic_review_required	Verifiable Foundation Models for Robot Safety	Deploying foundation models for robot control raises a central challenge: the expressive power that enables rich, multimodal perception also makes these models opaque and difficult to analyze formally, rendering them intractable for existing verification tools.	retained_after_full_semantic_audit	durable_ai_system_candidate	MULTIMODAL-EMBODIED-VLA	`Verifiable Foundation Models for Robot Safety` 改变 `MULTIMODAL-EMBODIED-VLA` 的长期 state/data/control 或 evaluation/security contract：Verifiable Foundation Models for Robot Safety 的 exact-v1 机制为：In this paper, we present FEARL (Foundation-Enabled Assured Robot Learning), a framework that addresses this tension through a modular architectural decomposition. 因此 把 observation、temporal state、action head、safety gate 与真实动作回执绑定。
