arxiv_id	source_family_key	screening_route	title	decision	closure_class	stable_node_id	family_specific_reason
2606.22621	arxiv:2606.22621	not_routed_by_keyword_contract	Multi-Level Resistive Synapses for On-Chip Neural Networks: A Physics-Based Design of a Memristive Crossbar Fabric with Quasi-Continuous Conductance States	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘Multi-Level Resistive Synapses for On-Chip Neural Networks: A Physics-Based Design of a Memristive Crossbar Fabric with Quasi-Continuous Conductance States’: exact abstract scope is ‘Building on resistive communication, this paper presents a physics-based design of an on-chip neural network with multi-level memristive synapses supporting a dense spectrum of conductance states. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22625	arxiv:2606.22625	keyword_daily_semantic_review_required	DR-Mamba: Automatic Inference-Time Domain Adaptation for Document Image Binarization via Sample-Conditioned Detail-Background Suppression	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘DR-Mamba: Automatic Inference-Time Domain Adaptation for Document Image Binarization via Sample-Conditioned Detail-Background Suppression’: exact abstract scope is ‘Degraded document image binarization is sensitive to domain shifts caused by paper aging, bleed-through, stains, shadows, and uneven illumination, and the foreground-background separation of recent learning-based methods can become unstable on unseen degradation domains. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22627	arxiv:2606.22627	core_daily_semantic_review_required	Orthogonal Representation Editing: Decoupling Semantic Entanglement in Batch Knowledge Editing of LLMs	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Orthogonal Representation Editing: Decoupling Semantic Entanglement in Batch Knowledge Editing of LLMs’: exact abstract scope is ‘Knowledge editing aims to efficiently update factual information in Large Language Models (LLMs) without full retraining. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22630	arxiv:2606.22630	core_daily_semantic_review_required	Scalable Maximum Entropy Reinforcement Learning for Diffusion Policies via Adjoint Matching	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Scalable Maximum Entropy Reinforcement Learning for Diffusion Policies via Adjoint Matching’: exact abstract scope is ‘Diffusion policies have recently emerged as a powerful paradigm for representing complex action distributions in reinforcement learning (RL). ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22631	arxiv:2606.22631	not_routed_by_keyword_contract	4DVLT: Dynamic Scene Understanding with Worldline-Centered Vision-Language Tracking	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘4DVLT: Dynamic Scene Understanding with Worldline-Centered Vision-Language Tracking’: exact abstract scope is ‘4D dynamic scene understanding requires grounding language to a persistent worldline that binds identity, metric 3D motion, and synchronized multi-view 2D projections. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22632	arxiv:2606.22632	not_routed_by_keyword_contract	ColumnKeeper: Efficient Solutions to the ColumnDisturb Vulnerability in DRAM-based Systems	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘ColumnKeeper: Efficient Solutions to the ColumnDisturb Vulnerability in DRAM-based Systems’: exact abstract scope is ‘Modern DRAM chips are vulnerable to read disturbance phenomena such as RowHammer and RowPress, which induce bitflips after accessing nearby rows a certain number of times (the read disturbance threshold). ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22633	arxiv:2606.22633	core_daily_semantic_review_required	Confident but Conflicted: Internal Uncertainty and Cognitive Dissonance Resolution in LLMs	retained	candidate_denominator	PLATFORM-EVALUATION-SYSTEM	Retained for exact-v1 review under `PLATFORM-EVALUATION-SYSTEM`: ‘Confident but Conflicted: Internal Uncertainty and Cognitive Dissonance Resolution in LLMs’ states the scope ‘Large language models (LLMs) frequently encounter inputs that disagree with their prior outputs, through user pushback, retrieved documents, or web search results. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22634	arxiv:2606.22634	core_daily_semantic_review_required	Learning Entropy Signature for Image Representation and Classification	pre-denominator closure	task_or_benchmark_local_improvement	—	Family-specific closure for ‘Learning Entropy Signature for Image Representation and Classification’: exact abstract scope is ‘Learning Entropy (LE) has recently been extended to image analysis through Spatial Learning Entropy Maps (SLEMs), which are two-dimensional LE distributions that highlight unusually high learning activity across an image. ’. 改进集中在单一任务、模型或数据集，未改变 evaluation release authority、平台 owner 或可迁移机制.
2606.22635	arxiv:2606.22635	keyword_daily_semantic_review_required	Design and Development of a Neuromorphic Silicon Suite: PVT Sensing, Stochastic LIF Inference, On-Chip STDP Learning, and Crossbar Programming	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘Design and Development of a Neuromorphic Silicon Suite: PVT Sensing, Stochastic LIF Inference, On-Chip STDP Learning, and Crossbar Programming’: exact abstract scope is ‘Edge neuromorphic systems need compact, configurable hardware that combines probabilistic inference, local learning, and an interface to emerging analogue memory. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22639	arxiv:2606.22639	core_daily_semantic_review_required	Statistical Inference for Misspecified Contextual Bandits	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Statistical Inference for Misspecified Contextual Bandits’: exact abstract scope is ‘Contextual bandit algorithms have transformed modern experimentation by enabling real-time adaptation for personalized treatment. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22643	arxiv:2606.22643	not_routed_by_keyword_contract	Radio Resource Management for the Uplink of Hybrid Beamforming Systems	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘Radio Resource Management for the Uplink of Hybrid Beamforming Systems’: exact abstract scope is ‘This paper studies radio resource management (RRM) for the uplink of a multi-channel cellular system with hybrid beamforming based on analog beamforming using predefined codebooks and zero-forcing digital beamforming. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22645	arxiv:2606.22645	core_daily_semantic_review_required	All Relations Lead to Rome: Automated Knowledge Graph Creation and Question Generation	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘All Relations Lead to Rome: Automated Knowledge Graph Creation and Question Generation’: exact abstract scope is ‘Large language models have substantially improved information retrieval and question answering; however, existing datasets generally support either vector-based retrieval over unstructured text or reasoning over knowledge graphs, without providing a unified representation that combines both paradigms. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22647	arxiv:2606.22647	core_daily_semantic_review_required	RAVEN: Agentic RAG for Automated Vulnerability Repair	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘RAVEN: Agentic RAG for Automated Vulnerability Repair’: exact abstract scope is ‘Automated vulnerability repair has emerged as a promising direction to mitigate the growing number of software vulnerabilities. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22649	arxiv:2606.22649	core_daily_semantic_review_required	MaRS: Robust Out-of-Distribution Detection via Mahalanobis Residual Scoring	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘MaRS: Robust Out-of-Distribution Detection via Mahalanobis Residual Scoring’: exact abstract scope is ‘Foundation models provide highly descriptive representations for medical images, yet their reliability degrades under distribution shifts arising from changes in patients, devices, or acquisition conditions. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22652	arxiv:2606.22652	core_daily_semantic_review_required	A Markov Chain Approach to Preference Alignment	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘A Markov Chain Approach to Preference Alignment’: exact abstract scope is ‘We propose Markov Chain from Human Feedback (MCHF), an elementary approach for aligning generative models from pairwise human preferences. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22657	arxiv:2606.22657	core_daily_semantic_review_required	Foundation Models for Epileptogenic Zone Identification in Drug-Resistant Epilepsy	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘Foundation Models for Epileptogenic Zone Identification in Drug-Resistant Epilepsy’: exact abstract scope is ‘Accurate identification of the epileptogenic zone (EZ) is essential for seizure freedom after resective surgery in drug-resistant epilepsy, yet seizure freedom rates remain below 50%. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22659	arxiv:2606.22659	core_daily_semantic_review_required	Confidently Wrong: Severity-Aware Calibration of Prompt-Injection Detectors under Attack Shift	retained	candidate_denominator	PLATFORM-SECURITY	Retained for exact-v1 review under `PLATFORM-SECURITY`: ‘Confidently Wrong: Severity-Aware Calibration of Prompt-Injection Detectors under Attack Shift’ states the scope ‘Prompt-injection detectors are deployed as guards: a model scores an input and a downstream system trusts or blocks it on that score. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22660	arxiv:2606.22660	not_routed_by_keyword_contract	Prompting Diffusion Models for Zero-Shot Instance Segmentation	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘Prompting Diffusion Models for Zero-Shot Instance Segmentation’: exact abstract scope is ‘Several disruptive research directions have recently emerged in computer vision, including foundation models achieving previously unseen zero-shot performance in scene understanding, even interactively, and generative models that synthesize extremely realistic images. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22662	arxiv:2606.22662	core_daily_semantic_review_required	LSTM Variants for Chaotic Dynamical Systems: An Empirical Study on the Lorenz Attractor	pre-denominator closure	task_or_benchmark_local_improvement	—	Family-specific closure for ‘LSTM Variants for Chaotic Dynamical Systems: An Empirical Study on the Lorenz Attractor’: exact abstract scope is ‘Forecasting chaotic dynamical systems such as the Lorenz attractor is notoriously difficult: small numerical errors are amplified exponentially over long autoregressive rollouts. ’. 改进集中在单一任务、模型或数据集，未改变 evaluation release authority、平台 owner 或可迁移机制.
2606.22664	arxiv:2606.22664	core_daily_semantic_review_required	From Complaint Narratives to Monetary Relief: A Hybrid Machine Learning Framework for CFPB Consumer Complaints	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘From Complaint Narratives to Monetary Relief: A Hybrid Machine Learning Framework for CFPB Consumer Complaints’: exact abstract scope is ‘Consumer financial complaints provide a valuable source of information for identifying service failures, dispute frictions, and operational deficiencies in consumer-facing financial institutions. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22669	arxiv:2606.22669	core_daily_semantic_review_required	Clipping the Price of Adaptivity at the Tail	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Clipping the Price of Adaptivity at the Tail’: exact abstract scope is ‘Adaptive stochastic convex optimization (SCO) methods face a fundamental ``price of adaptivity'' barrier: under the standard set of assumptions, they cannot efficiently adapt to large uncertainty in both the initial distance to optimality and the Lipschitz constant. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22670	arxiv:2606.22670	keyword_daily_semantic_review_required	Semantic-Aware Autonomous Exploration for UAVs in Unknown Indoor Environments	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Semantic-Aware Autonomous Exploration for UAVs in Unknown Indoor Environments’: exact abstract scope is ‘Autonomous exploration in unknown environments requires unmanned aerial vehicles (UAVs) to efficiently generate informative trajectories while simultaneously constructing accurate maps. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22672	arxiv:2606.22672	not_routed_by_keyword_contract	Efficient Continuous Semantic Mapping based on Spatio-Temporal Awareness	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Efficient Continuous Semantic Mapping based on Spatio-Temporal Awareness’: exact abstract scope is ‘Continuous semantic mapping allows autonomous robots to understand both the spatial structure and the semantic content of complex environments. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22673	arxiv:2606.22673	core_daily_semantic_review_required	AgentLens: Interpretable Safety Steering via Mechanistic Subspaces for Multi-Turn Coding Agent	retained	candidate_denominator	PLATFORM-SECURITY	Retained for exact-v1 review under `PLATFORM-SECURITY`: ‘AgentLens: Interpretable Safety Steering via Mechanistic Subspaces for Multi-Turn Coding Agent’ states the scope ‘Coding agents based on large language models (LLMs) demonstrate remarkable autonomous capabilities, but they also introduce significant safety and misuse risks during multi-turn interactions with external environments. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22674	arxiv:2606.22674	core_daily_semantic_review_required	Data Evolution by Wittgenstein's Rule Following	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Data Evolution by Wittgenstein's Rule Following’: exact abstract scope is ‘This paper introduces Wittgenstein's Rule Following (WRF) data evolution, a framework in philomatics for evolving or generating a new dataset from a sequence of previously observed datasets. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22676	arxiv:2606.22676	core_daily_semantic_review_required	Skin-Deep: A Geometric Diagnostic for Alignment Fragility in Large Language Model Representations	pre-denominator closure	context_without_durable_design_delta	—	Family-specific closure for ‘Skin-Deep: A Geometric Diagnostic for Alignment Fragility in Large Language Model Representations’: exact abstract scope is ‘Alignment tuning is meant to make harmful-request refusal robust, yet this safety behavior can be erased by a small set of benign fine-tuning examples. ’. 提供相关背景或局部实验，但没有达到改变长期 AI-System 机制、系统 contract 或 Books proposition 的门槛.
2606.22678	arxiv:2606.22678	core_daily_semantic_review_required	RigorBench: Benchmarking Engineering Process Discipline in Autonomous AI Coding Agents	retained	candidate_denominator	PLATFORM-EVALUATION-SYSTEM	Retained for exact-v1 review under `PLATFORM-EVALUATION-SYSTEM`: ‘RigorBench: Benchmarking Engineering Process Discipline in Autonomous AI Coding Agents’ states the scope ‘Agentic coding harnesses - such as Agent-Skills, Superpowers, and Agent-Rigor - are increasingly deployed to augment underlying LLMs for real-world software engineering tasks. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22681	arxiv:2606.22681	core_daily_semantic_review_required	Only Ask What You Don't Know: Grounded Delta Planning for Efficient Multi-step RAG	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Only Ask What You Don't Know: Grounded Delta Planning for Efficient Multi-step RAG’: exact abstract scope is ‘Multi-hop question answering remains challenging for Retrieval-Augmented Generation (RAG) because existing approaches either propagate errors across iterative retrieval rounds or over-generate reasoning steps, increasing cost without improving accuracy. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22682	arxiv:2606.22682	not_routed_by_keyword_contract	Integrated cloud-based architecture for robot-robot and human-robot collaboration using ROS 2--MQTT in Mediterranean Greenhouses	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘Integrated cloud-based architecture for robot-robot and human-robot collaboration using ROS 2--MQTT in Mediterranean Greenhouses’: exact abstract scope is ‘The imperative to develop more sustainable agriculture demands a transition from isolated automation toward the deployment of multi-robot systems (MRS) in agrifood environments. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22683	arxiv:2606.22683	not_routed_by_keyword_contract	Identifying Quality Indicators in Student Self-Reflections in Software Engineering	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘Identifying Quality Indicators in Student Self-Reflections in Software Engineering’: exact abstract scope is ‘Context: Reflection is a fundamental skill in software engineering education, particularly in project-based courses where students learn through extended group work and need to develop their ability to reflect iteratively throughout their work. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22685	arxiv:2606.22685	core_daily_semantic_review_required	Architecture for Health Initiative (Arch4Health): Computational Challenges in Health-Related Applications and the Role of Computer Architecture in Addressing Them	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘Architecture for Health Initiative (Arch4Health): Computational Challenges in Health-Related Applications and the Role of Computer Architecture in Addressing Them’: exact abstract scope is ‘Recent biotechnological advances enable high-throughput, low-cost, and accurate biological data generation. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22686	arxiv:2606.22686	core_daily_semantic_review_required	The Geometry of Refusal: Linear Instability in Safety-Aligned LLMs	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘The Geometry of Refusal: Linear Instability in Safety-Aligned LLMs’: exact abstract scope is ‘Modern Large Language Models (LLMs) rely on extensive safety alignment, yet the mechanistic basis of refusal remains opaque. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22688	arxiv:2606.22688	core_daily_semantic_review_required	GARIP: A Running-Average Moving Reference for Last-Iterate Self-Play in Two-Player Zero-Sum Games	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘GARIP: A Running-Average Moving Reference for Last-Iterate Self-Play in Two-Player Zero-Sum Games’: exact abstract scope is ‘Self-play with naive gradient ascent cycles in two-player zero-sum games: the last iterate orbits the equilibrium. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22692	arxiv:2606.22692	core_daily_semantic_review_required	VISTA Architect: A graph database-oriented health AI system demonstrated in multidisciplinary tumor boards	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘VISTA Architect: A graph database-oriented health AI system demonstrated in multidisciplinary tumor boards’: exact abstract scope is ‘We introduce VISTA Architect, a database-oriented AI architecture for integrating large language models (LLMs) with longitudinal electronic health records (EHRs). ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22694	arxiv:2606.22694	not_routed_by_keyword_contract	SATURN: Symbolic Spatial Reasoning for Multi-Perspective Grounding	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘SATURN: Symbolic Spatial Reasoning for Multi-Perspective Grounding’: exact abstract scope is ‘Vision-Language Models (VLMs) remain unreliable when spatial reasoning requires composing relations whose meanings depend on frames of reference. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22696	arxiv:2606.22696	not_routed_by_keyword_contract	NullFlow: One-Step Generative Reconstruction	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘NullFlow: One-Step Generative Reconstruction’: exact abstract scope is ‘We propose NullFlow, a principled framework for one-step generative image reconstruction. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22698	arxiv:2606.22698	core_daily_semantic_review_required	Black-Box Forensics for Conversational LLM Agents	retained	candidate_denominator	PLATFORM-TRACE	Retained for exact-v1 review under `PLATFORM-TRACE`: ‘Black-Box Forensics for Conversational LLM Agents’ states the scope ‘As LLM-powered scams proliferate, black-box forensics for conversational LLM agents offers a path to accountability for systems hidden behind anonymous endpoints. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22699	arxiv:2606.22699	keyword_daily_semantic_review_required	Catching Lies Without Sending the Video: Privacy-Preserving Multimodal Deception Detection	pre-denominator closure	task_or_benchmark_local_improvement	—	Family-specific closure for ‘Catching Lies Without Sending the Video: Privacy-Preserving Multimodal Deception Detection’: exact abstract scope is ‘Frontier multimodal models can guess whether a person is lying from a testimony video. ’. 改进集中在单一任务、模型或数据集，未改变 evaluation release authority、平台 owner 或可迁移机制.
2606.22700	arxiv:2606.22700	core_daily_semantic_review_required	SCRUB-FL: Sanitizing and Cleansing Representations via Unlearning of Backdoors	pre-denominator closure	task_or_benchmark_local_improvement	—	Family-specific closure for ‘SCRUB-FL: Sanitizing and Cleansing Representations via Unlearning of Backdoors’: exact abstract scope is ‘Federated Learning (FL) enables collaborative model training without sharing raw data, making it a promising paradigm for privacy-sensitive applications. ’. 改进集中在单一任务、模型或数据集，未改变 evaluation release authority、平台 owner 或可迁移机制.
2606.22702	arxiv:2606.22702	not_routed_by_keyword_contract	Modular Diffusion Models for Structured Visual Recognition	pre-denominator closure	generic_non_ai_system	—	Family-specific closure for ‘Modular Diffusion Models for Structured Visual Recognition’: exact abstract scope is ‘Traditional supervised methods for structured visual recognition tasks -- such as object detection, segmentation, and scene graph generation -- often produce deterministic, fixed outputs, limiting their ability to capture the inherent uncertainty in complex visual scenes. ’. 贡献属于通用数学、硬件或非 AI 系统问题，未形成 AI-System 的长期设计增量.
2606.22704	arxiv:2606.22704	not_routed_by_keyword_contract	VeriPort: Automated and Verified Patch Backporting at Scale	retained	candidate_denominator	AGENT-WORKFLOW	Retained for exact-v1 review under `AGENT-WORKFLOW`: ‘VeriPort: Automated and Verified Patch Backporting at Scale’ states the scope ‘One of the key challenges for securing the software supply chain is addressing known vulnerabilities in third-party open-source dependencies. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22706	arxiv:2606.22706	core_daily_semantic_review_required	Safety-Aware Evaluation of LLM-Generated Driver Intervention Messages through Multi-Task Risk Fusion	pre-denominator closure	task_or_benchmark_local_improvement	—	Family-specific closure for ‘Safety-Aware Evaluation of LLM-Generated Driver Intervention Messages through Multi-Task Risk Fusion’: exact abstract scope is ‘Existing driver intervention systems rely on auditory alerts and fixed templates, failing to leverage multi-task recognition outputs. ’. 改进集中在单一任务、模型或数据集，未改变 evaluation release authority、平台 owner 或可迁移机制.
2606.22708	arxiv:2606.22708	core_daily_semantic_review_required	Libretto: Giving LLM Agents a Sense of Musical Structure	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘Libretto: Giving LLM Agents a Sense of Musical Structure’: exact abstract scope is ‘Generative music systems can now produce impressive audio from text prompts, but audio outputs are difficult to inspect, edit, and diagnose as musical structure. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22711	arxiv:2606.22711	core_daily_semantic_review_required	Beyond Simpson's Paradox: A Cascade of Confounders in AI Agent Pull-Request Co-Authorship	pre-denominator closure	context_without_durable_design_delta	—	Family-specific closure for ‘Beyond Simpson's Paradox: A Cascade of Confounders in AI Agent Pull-Request Co-Authorship’: exact abstract scope is ‘Pooled across five AI coding agents, pull requests (PRs) with a human Co-Authored-By trailer merge less often than purely-autonomous ones (53.8% vs. ’. 提供相关背景或局部实验，但没有达到改变长期 AI-System 机制、系统 contract 或 Books proposition 的门槛.
2606.22716	arxiv:2606.22716	core_daily_semantic_review_required	Beyond Penalizing Mistakes: Stabilizing Efficiency Training in Large Reasoning Models via Adaptive Correct-Only Rewards	retained	candidate_denominator	TRAIN-GRPO	Retained for exact-v1 review under `TRAIN-GRPO`: ‘Beyond Penalizing Mistakes: Stabilizing Efficiency Training in Large Reasoning Models via Adaptive Correct-Only Rewards’ states the scope ‘Training large language models to reason efficiently is a critical challenge. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22717	arxiv:2606.22717	not_routed_by_keyword_contract	One-Prompt Censorship Evasion via Generative Diffusion Models	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘One-Prompt Censorship Evasion via Generative Diffusion Models’: exact abstract scope is ‘The escalating arms race between Internet censorship and evasion has driven censors to evolve from static rule-based filtering to sophisticated deep learning-based traffic analysis. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22718	arxiv:2606.22718	not_routed_by_keyword_contract	Generative Relightable Avatars	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘Generative Relightable Avatars’: exact abstract scope is ‘We present Generative Relightable Avatars (GRA), a person-specific method for photorealistic free-view rendering and environment-map relighting of full-body humans. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22719	arxiv:2606.22719	core_daily_semantic_review_required	Leakage-Aware Benchmarking of LLM Forecasting: Real-Time Nowcasts as the Decision-Time Input for Macro Factor Ranking	retained	candidate_denominator	PLATFORM-EVALUATION-SYSTEM	Retained for exact-v1 review under `PLATFORM-EVALUATION-SYSTEM`: ‘Leakage-Aware Benchmarking of LLM Forecasting: Real-Time Nowcasts as the Decision-Time Input for Macro Factor Ranking’ states the scope ‘Forecasting benchmarks for retrieval-augmented LLMs routinely confound model capability with information leakage: features labeled with a target's timestamp are often not observable at the system's decision time. ’. This may alter a durable state/data/control or evaluation/release contract; the exact mechanism and non-proof boundary remain Evidence-Gate work and are not inferred from the abstract.
2606.22721	arxiv:2606.22721	keyword_daily_semantic_review_required	Habituation at the Gate: Rising Approval and Declining Scrutiny in Human Review of AI Agent Code	pre-denominator closure	context_without_durable_design_delta	—	Family-specific closure for ‘Habituation at the Gate: Rising Approval and Declining Scrutiny in Human Review of AI Agent Code’: exact abstract scope is ‘As AI coding agents (e.g., GitHub Copilot, Devin, OpenAI Codex, Cursor) submit pull requests to open-source repositories at scale, a key question arises: do human reviewers gradually lower their scrutiny for AI-generated code over time? ’. 提供相关背景或局部实验，但没有达到改变长期 AI-System 机制、系统 contract 或 Books proposition 的门槛.
2606.22722	arxiv:2606.22722	core_daily_semantic_review_required	moBERTo: A Modern Encoder for Portuguese via Continued Pretraining of ModernBERT	pre-denominator closure	domain_specific_application	—	Family-specific closure for ‘moBERTo: A Modern Encoder for Portuguese via Continued Pretraining of ModernBERT’: exact abstract scope is ‘Encoder-only transformer models remain essential for production NLP pipelines. ’. 结果服务于特定领域任务，尚未改变可跨领域复用的训练、推理、平台或 Agent 系统责任边界.
2606.22723	arxiv:2606.22723	core_daily_semantic_review_required	BLUEX v2: Benchmarking LLMs on Open-Ended Questions from Brazilian University Entrance Exams	pre-denominator closure	context_without_durable_design_delta	—	Family-specific closure for ‘BLUEX v2: Benchmarking LLMs on Open-Ended Questions from Brazilian University Entrance Exams’: exact abstract scope is ‘Although Large Language Models (LLMs) excel in many tasks, their assessment in Portuguese has received less attention, particularly for open-ended, discursive tasks that demand deeper reasoning and generation capabilities. ’. 提供相关背景或局部实验，但没有达到改变长期 AI-System 机制、系统 contract 或 Books proposition 的门槛.
2606.22724	arxiv:2606.22724	core_daily_semantic_review_required	Subspace-Constrained Federated Learning with Low-Rank Adaptation	pre-denominator closure	local_method_without_durable_owner_delta	—	Family-specific closure for ‘Subspace-Constrained Federated Learning with Low-Rank Adaptation’: exact abstract scope is ‘Federated low-rank adaptation methods are attractive for fine-tuning large models under communication and privacy constraints, but heterogeneous client data can induce geometric misalignment between local low-rank updates. ’. 提出局部方法或架构，但摘要证据没有显示它重划长期状态、数据流、控制权或既有 Books 结论.
2606.22725	arxiv:2606.22725	core_daily_semantic_review_required	Interpretable Uncertainty Routing Separating Emotion Ambiguity from Distribution Shift in Facial Expression Recognition	pre-denominator closure	task_or_benchmark_local_improvement	—	Family-specific closure for ‘Interpretable Uncertainty Routing Separating Emotion Ambiguity from Distribution Shift in Facial Expression Recognition’: exact abstract scope is ‘Facial expression recognition (FER) is inherently ambiguous: human annotators frequently disagree, and models deployed in real environments face distribution shift. ’. 改进集中在单一任务、模型或数据集，未改变 evaluation release authority、平台 owner 或可迁移机制.
