arxiv_id	published_v1_utc	route	status	source_family_id	title	reason
2605.01936	2026-05-03T15:32:51Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01936	Pandora's Regret: A Proper Scoring Rule for Evaluating Sequential Search	《Pandora's Regret: A Proper Scoring Rule for Evaluating Sequential Search》具体研究/提出：Standard proper scoring rules like log loss are local, ignoring the ranking of competitors and misaligning model evaluation with search utility. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.01936v1）
2605.01938	2026-05-03T15:36:42Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-01938	Cross-Layer Energy Analysis of Multimodal Training on Grace Hopper Superchips	Energy attribution for multimodal training must cross model phase, GPU/CPU memory path and system power rather than infer efficiency from accelerator utilization alone.
2605.01939	2026-05-03T15:45:24Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01939	StressEval: Failure-Driven Dynamic Benchmarking for Knowledge-Intensive Reasoning in Large Language Models	StressEval 根据当前模型失败模式动态生成更难实例并保留显式 difficulty factors；当前 arXiv HTML/PDF 通道未取得 exact-v1 正文，故不把摘要 benchmark 主张升级为长期 evaluation contract，保留为 pre-denominator closure 并记录 access limitation。
2605.01945	2026-05-03T16:11:27Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01945	PepSpecBench: A Unified Evaluation Benchmark for Peptide Tandem Mass Spectrometry Prediction	《PepSpecBench: A Unified Evaluation Benchmark for Peptide Tandem Mass Spectrometry Prediction》具体研究/提出：In computational proteomics, predicting peptide MS/MS spectra is a critical task, enabling downstream applications such as large-scale peptide identification and quantification. 它没有同时改变 request/KV/scheduler 的状态 ownership 与 workload-SLO contract；局部速度或压缩结果不能外推为推理系统设计结论。（identity=2605.01945v1）
2605.01948	2026-05-03T16:17:16Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01948	Phone2Act: A Low-Cost, Hardware-Agnostic Teleoperation System for Scalable VLA Data Collection	《Phone2Act: A Low-Cost, Hardware-Agnostic Teleoperation System for Scalable VLA Data Collection》具体研究/提出：We present Phone2Act, a low-cost, hardware-agnostic teleoperation framework that transforms a commodity smartphone into a 6-DoF robot controller via Google ARCore. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.01948v1）
2605.02973	2026-05-03T16:17:38Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02973	Structured Diffusion Bridges: Inductive Bias for Denoising Diffusion Bridges	《Structured Diffusion Bridges: Inductive Bias for Denoising Diffusion Bridges》具体研究/提出：Recent work has shown that diffusion bridges are effective for this task. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02973v1）
2605.01949	2026-05-03T16:17:48Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-01949	Sonar-GPS Fusion for Seabed Mapping in Turbid Shallow Waters with an Autonomous Surface Vehicle	《Sonar-GPS Fusion for Seabed Mapping in Turbid Shallow Waters with an Autonomous Surface Vehicle》具体研究/提出：In turbid, shallow coastal waters, such as shellfish aquaculture farms, the effectiveness of traditional optical methods is limited. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.01949v1）
2605.01950	2026-05-03T16:19:45Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-01950	TRAP: Tail-aware Ranking Attack for World-Model Planning	World-model security must test whether an attacker can reorder decision-critical imagined trajectories, not only corrupt observations or one-step outputs.
2605.01954	2026-05-03T16:37:52Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01954	Moira: Language-driven Hierarchical Reinforcement Learning for Pair Trading	《Moira: Language-driven Hierarchical Reinforcement Learning for Pair Trading》具体研究/提出：Learning in such settings is challenging due to credit assignment: performance degradation may arise from flawed abstractions, suboptimal execution, or their interaction. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.01954v1）
2605.01957	2026-05-03T16:41:11Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01957	LLM-Augmented Semantic Steering of Text Embedding Projection Spaces	《LLM-Augmented Semantic Steering of Text Embedding Projection Spaces》具体研究/提出：Existing semantic interaction approaches encode semantic intent indirectly through geometric constraints or model updates, limiting interpretability and flexibility. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.01957v1）
2605.01959	2026-05-03T16:45:36Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01959	Flexi-LoRA with Input-Adaptive Ranks: Efficient Finetuning for Speech and Reasoning Tasks	《Flexi-LoRA with Input-Adaptive Ranks: Efficient Finetuning for Speech and Reasoning Tasks》具体研究/提出：We present Flexi-LoRA, a novel framework that dynamically adjusts LoRA ranks based on input complexity during both training and inference. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.01959v1）
2605.01960	2026-05-03T16:46:53Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-01960	LAPRAS : Learning-Augmented PRivate Answering for linear query Streams	《LAPRAS : Learning-Augmented PRivate Answering for linear query Streams》具体研究/提出：This motivates a learning-augmented view of online differentially private (DP) analytics: can algorithms utilize predictions about which queries will occur to improve utility under a single global privacy budget, while remaining robust when predictions are wrong? 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.01960v1）
2605.01961	2026-05-03T16:47:24Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01961	Multi-User Dueling Bandits: A Fair Approach using Nash Social Welfare	《Multi-User Dueling Bandits: A Fair Approach using Nash Social Welfare》具体研究/提出：However, in most scenarios, the model is trained on the average preference of all human evaluators, which, under large variations of preferences, can be unfair to minority groups. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.01961v1）
2605.01962	2026-05-03T16:48:03Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-01962	FIRCE: A Framework for Intrusion Response and Conformal Evaluation	《FIRCE: A Framework for Intrusion Response and Conformal Evaluation》具体研究/提出：To address this, we present FIRCE, a Framework for Intrusion Response and Conformal Evaluation that augments supervised IDS classifiers with conformal evaluation-based uncertainty quantification and drift detection. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.01962v1）
2605.01965	2026-05-03T16:51:41Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01965	Retrieval with Multiple Query Vectors through Anomalous Pattern Detection	《Retrieval with Multiple Query Vectors through Anomalous Pattern Detection》具体研究/提出：However, complex reasoning and retrieval tasks frequently require \emph{multiple query vectors}, rather than a single one. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.01965v1）
2605.01967	2026-05-03T16:53:26Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01967	MER-DG: Modality-Entropy Regularization for Multimodal Domain Generalization	《MER-DG: Modality-Entropy Regularization for Multimodal Domain Generalization》具体研究/提出：Standard architectures employ separate encoders for each modality and a fusion module, training the system end-to-end by optimizing on the fused features. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.01967v1）
2605.01968	2026-05-03T16:53:29Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01968	AdamO: A Collapse-Suppressed Optimizer for Offline RL	《AdamO: A Collapse-Suppressed Optimizer for Offline RL》具体研究/提出：A key counterintuitive insight of this work is that collapse is not only a property of the backup rule or network architecture: optimizer dynamics themselves can directly trigger or suppress instability. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.01968v1）
2605.02974	2026-05-03T17:03:33Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02974	PHBench: A Benchmark for Predicting Startup Series A Funding from Product Hunt Launch Signals	《PHBench: A Benchmark for Predicting Startup Series A Funding from Product Hunt Launch Signals》具体研究/提出：We construct PHBench from 67,292 featured Product Hunt posts spanning 2019-2025, linked to Crunchbase funding records via deterministic domain matching, identifying 528 verified Series A raises within 18 months of launch (positive rate: 0.78%). 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02974v1）
2605.01970	2026-05-03T17:07:20Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-01970	Trojan Hippo: Weaponizing Agent Memory for Data Exfiltration	Persistent memory is an effect-bearing trust boundary: one untrusted tool result can plant a delayed trigger that later selects sensitive context, so write provenance, activation policy and utility-aware defenses must be evaluated together.
2605.01971	2026-05-03T17:07:54Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-01971	ProtoFair: Fair Self-Supervised Contrastive Learning via Pseudo-Counterfactual Pairs	《ProtoFair: Fair Self-Supervised Contrastive Learning via Pseudo-Counterfactual Pairs》具体研究/提出：Existing fairness-aware methods address this by redesigning the self-supervised objective itself, limiting portability across the rapidly evolving landscape of self-supervised learning (SSL) frameworks. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.01971v1）
2605.01973	2026-05-03T17:13:45Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01973	Learn-To-Learn on Arbitrary Textual Conditioning: A Hypernetwork-Driven Meta-Gated LLM	《Learn-To-Learn on Arbitrary Textual Conditioning: A Hypernetwork-Driven Meta-Gated LLM》具体研究/提出：While finetuning can create the catastrophe forgetting issue, application of meta-learning on LLMs is also limited due to its complexity and scalability. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.01973v1）
2605.01974	2026-05-03T17:18:28Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01974	On the Distortion of Partitioning Performance by Random Quantum Circuits	《On the Distortion of Partitioning Performance by Random Quantum Circuits》具体研究/提出：However, due to the limited size of available quantum benchmark suites, many partitioning studies rely on random quantum circuits as evaluation workloads. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.01974v1）
2605.04103	2026-05-03T17:27:37Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-04103	HERCULES: Hardware-Efficient, Robust, Continual Learning Neural Architecture Search	《HERCULES: Hardware-Efficient, Robust, Continual Learning Neural Architecture Search》具体研究/提出：However, as AI transitions from static benchmarks to real-world deployment, the traditional focus on hardware-aware efficiency is no longer sufficient. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.04103v1）
2605.01978	2026-05-03T17:27:44Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-01978	Stability of Control Lyapunov Function Guided Reinforcement Learning	《Stability of Control Lyapunov Function Guided Reinforcement Learning》具体研究/提出：Recent work has attempted to merge control theoretic ideas with reinforcement learning through control guided learning. 它是受限表示、生成或领域任务改进，没有改变 representation identity、action-conditioned transition、persistent world state 或 physical-control boundary。（identity=2605.01978v1）
2605.05241	2026-05-03T17:29:29Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-05241	DexSim2Real: Foundation Model-Guided Sim-to-Real Transfer for Generalizable Dexterous Manipulation	《DexSim2Real: Foundation Model-Guided Sim-to-Real Transfer for Generalizable Dexterous Manipulation》具体研究/提出：Existing approaches rely on manually designed domain randomization or task-specific adaptation, limiting their generalizability across diverse manipulation scenarios. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.05241v1）
2605.01985	2026-05-03T17:35:46Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-01985	Plausible Deniability in Fully Homomorphic Computation	《Plausible Deniability in Fully Homomorphic Computation》具体研究/提出：We define the notion of a \emph{Deniable Computation Medium} (DCM) and a \emph{Deniable Computation Scheme} (DCS) as medium-independent abstractions, then instantiate them using RGB images with Fredkin-gate circuits. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.01985v1）
2605.01986	2026-05-03T17:41:49Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01986	12 Angry AI Agents: Evaluating Multi-Agent LLM Decision-Making Through Cinematic Jury Deliberation	《12 Angry AI Agents: Evaluating Multi-Agent LLM Decision-Making Through Cinematic Jury Deliberation》具体研究/提出：Would the one juror who disagrees still be able to change everyone's mind? 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.01986v1）
2605.01987	2026-05-03T17:42:11Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01987	Misclassification Rate and Privacy-Utility Trade-offs in Graph Convolutional Networks via Subsampling Stability	《Misclassification Rate and Privacy-Utility Trade-offs in Graph Convolutional Networks via Subsampling Stability》具体研究/提出：We derive upper bounds on the misclassification rate that depend explicitly on the subsampling probability $p_s$. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.01987v1）
2605.01989	2026-05-03T17:47:53Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-01989	DBLP: Phase-Aware Bounded-Loss Transport for Burst-Resilient Distributed ML Training	Gradient transport reliability can be phase-aware: bounded packet loss avoids microburst retransmission tails, but the model owns tolerance evidence and the transport owns per-round identity, bitmap and fallback.
2605.01991	2026-05-03T17:48:37Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01991	Real-Time Text Transmission via LLM-Based Entropy Coding over Fixed-Rate Channels	《Real-Time Text Transmission via LLM-Based Entropy Coding over Fixed-Rate Channels》具体研究/提出：When tokenized characters arriving at a fixed reading pace are encoded into variable-length codewords and streamed over a fixed-rate channel, a queue forms whose per-token delay depends on the mean and variance of the bit lengths and on the coder's algorithmic latency. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.01991v1）
2605.01995	2026-05-03T17:54:34Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-01995	From Concept to Capability: Evaluating 3D Gaussian Splatting for Synthetic Scene Editing in Autonomous Driving	《From Concept to Capability: Evaluating 3D Gaussian Splatting for Synthetic Scene Editing in Autonomous Driving》具体研究/提出：Field data collection lacks completeness with respect to the list of rare but still possible safety-related scenarios needed for the development, verification, and validation of the ADS. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.01995v1）
2605.01996	2026-05-03T17:54:56Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-01996	Optimized and kinematically feasible multi-agent motion planning	《Optimized and kinematically feasible multi-agent motion planning》具体研究/提出：In this work we propose a two-step method for finding optimized and kinematically feasible solutions to MAMP problems. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.01996v1）
2605.01999	2026-05-03T18:02:36Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-01999	TumorXAI: Self-Supervised Deep Learning Framework for Explainable Brain MRI Tumor Classification	《TumorXAI: Self-Supervised Deep Learning Framework for Explainable Brain MRI Tumor Classification》具体研究/提出：In this work, we use self-supervised learning (SSL) to study multi-class brain tumor classification. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.01999v1）
2605.02001	2026-05-03T18:09:49Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02001	Throughput Analysis and On-Board Buffer Sizing for Hybrid RF and Optical LEO Satellites	《Throughput Analysis and On-Board Buffer Sizing for Hybrid RF and Optical LEO Satellites》具体研究/提出：Although laser inter-satellite links offer high throughput and low latency, RF up- and downlinks remain necessary to maintain connectivity during optical outages caused by adverse atmospheric conditions. 它没有同时改变 request/KV/scheduler 的状态 ownership 与 workload-SLO contract；局部速度或压缩结果不能外推为推理系统设计结论。（identity=2605.02001v1）
2605.02003	2026-05-03T18:12:42Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02003	RamanBench: A Large-Scale Benchmark for Machine Learning on Raman Spectroscopy	《RamanBench: A Large-Scale Benchmark for Machine Learning on Raman Spectroscopy》具体研究/提出：Raman spectroscopy, a widely used technique for non-invasive molecular analysis, is one such field where progress is limited by fragmented datasets, inconsistent evaluation, and models that fail to capture the structure of spectral data. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02003v1）
2605.02004	2026-05-03T18:23:30Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02004	Personalized Digital Health Modeling with Adaptive Support Users	《Personalized Digital Health Modeling with Adaptive Support Users》具体研究/提出：Yet personalization is limited by scarce and noisy user-specific data. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.02004v1）
2605.02007	2026-05-03T18:28:12Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02007	How Can One Choose the Best CAM-Based Explainability Method for a CNN Model?	《How Can One Choose the Best CAM-Based Explainability Method for a CNN Model?》具体研究/提出：Models in this area have been increasingly used in numerous applications, including those sensitive to human life, which require clear explanations and justifications. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02007v1）
2605.21498	2026-05-03T18:29:35Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-21498	Chain Reactions: How Nonce Collisions in ECDSA Compromise Polygon MEV Searchers	《Chain Reactions: How Nonce Collisions in ECDSA Compromise Polygon MEV Searchers》具体研究/提出：We uncover a critical vulnerability in the Polygon MEV ecosystem: systematic nonce reuse that enables complete private key recovery. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.21498v1）
2605.02009	2026-05-03T18:30:18Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02009	Benchmarking Wireless Representations: High-Dimensional vs. Compressed Embeddings for Efficiency and Robustness	《Benchmarking Wireless Representations: High-Dimensional vs. Compressed Embeddings for Efficiency and Robustness》具体研究/提出：We benchmark multiple wireless representations: high-dimensional learned embeddings from a wireless foundation model, compact autoencoder-based representations with significantly lower dimensionality, and raw data baselines, evaluating their performance across diverse downstream tasks. 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02009v1）
2605.02010	2026-05-03T18:31:45Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02010	Reliable AI Needs to Externalize Implicit Knowledge: A Human-AI Collaboration Perspective	Knowledge Objects 主张把隐性推理外化为带 claim、evidence、scope 和 validation metadata 的人可审计对象；它是 position proposal，缺少实现与受控评估，现有 PLATFORM-EVALUATION-SYSTEM/AGENT-MEMORY 已拥有 provenance 和 validation contract，因此不进入 denominator。
2605.02011	2026-05-03T18:32:10Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02011	Enhancing Judgment Document Generation via Agentic Legal Information Collection and Rubric-Guided Optimization	《Enhancing Judgment Document Generation via Agentic Legal Information Collection and Rubric-Guided Optimization》具体研究/提出：Existing approaches, typically relying on standard Retrieval-Augmented Generation and Supervised Fine-Tuning, often suffer from insufficient evidence recall, hallucinated statutory references, and logically flawed legal reasoning. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02011v1）
2605.02014	2026-05-03T18:41:15Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02014	MIRA: A Score for Conditional Distribution Accuracy and Model Comparison	《MIRA: A Score for Conditional Distribution Accuracy and Model Comparison》具体研究/提出：Relying on the principle that distributions coincide if they assign equal probability mass to all regions, we derive an analytic expression for the Mira statistic, whose average defines the Mira score. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02014v1）
2605.02015	2026-05-03T18:42:02Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02015	Robust and Explainable Divide-and-Conquer Learning for Intrusion Detection	《Robust and Explainable Divide-and-Conquer Learning for Intrusion Detection》具体研究/提出：In this paper, we present a correlation-aware divide-and-conquer learning technique that decomposes a complex learning problem into smaller, more manageable subproblems. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02015v1）
2605.02016	2026-05-03T18:42:08Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02016	What's on Your Mind? Exploring Privacy of Mental Health Apps	《What's on Your Mind? Exploring Privacy of Mental Health Apps》具体研究/提出：At the same time, their users often share highly sensitive and personal information, including mental health issues, trauma experiences, fantasies, desires, and relationship difficulties. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02016v1）
2605.08149	2026-05-03T18:43:19Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-08149	Feature Rivalry in Sparse Autoencoder Representations: A Mechanistic Study of Uncertainty-Driven Feature Competition in LLMs	《Feature Rivalry in Sparse Autoencoder Representations: A Mechanistic Study of Uncertainty-Driven Feature Competition in LLMs》具体研究/提出：We introduce Feature Rivalry -- negatively correlated SAE feature pairs -- and study whether rivalry serves as a mechanistic signature of model uncertainty in Gemma-2-2B using Gemma Scope SAEs. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.08149v1）
2605.02021	2026-05-03T19:00:06Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02021	Neural Backward Reach-Avoid Tubes with MPC Supervision for High-Dimensional Systems: An Application to Safe Spacecraft Docking	《Neural Backward Reach-Avoid Tubes with MPC Supervision for High-Dimensional Systems: An Application to Safe Spacecraft Docking》具体研究/提出：Hamilton-Jacobi (HJ) reachability provides formal reach-avoid guarantees, but classical solvers are limited to low-dimensional systems. 它是受限表示、生成或领域任务改进，没有改变 representation identity、action-conditioned transition、persistent world state 或 physical-control boundary。（identity=2605.02021v1）
2605.05242	2026-05-03T19:13:11Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-05242	Beyond Semantic Similarity: Rethinking Retrieval for Agentic Search via Direct Corpus Interaction	Retrieval is an observation interface, not only a ranking model: direct corpus interaction raises interface resolution with composable search/read operations, while moving index cost into agent steps, context management and permission risk.
2605.02024	2026-05-03T19:20:13Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02024	Tenability and Weak Semantics: Modeling Non-uniform Defense -- Extended Version	《Tenability and Weak Semantics: Modeling Non-uniform Defense -- Extended Version》具体研究/提出：The admissibility semantics capture the notion that an argument can be consistently defended from any potential counterargument. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02024v1）
2605.02026	2026-05-03T19:23:37Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02026	Towards Systematic Generalization for Power Grid Optimization Problems	《Towards Systematic Generalization for Power Grid Optimization Problems》具体研究/提出：ACOPF serves as the physical backbone of grid simulation and real-time operation, enforcing nonlinear power flow feasibility and network limits, while SCUC represents a core market-level decision process that schedules generation under operational and security constraints. 其贡献没有形成可复用的 AI-System mechanism、state/data/control ownership 或 evaluation/release contract 增量，现有 ROADMAP owner 无需改变。（identity=2605.02026v1）
2605.02027	2026-05-03T19:24:48Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02027	Large margin classifier with graph-based adaptive regularization	《Large margin classifier with graph-based adaptive regularization》具体研究/提出：We demonstrate how the quality index used for regularization behaves both in the margin region and in the presence of outliers, and how incorporating this regularization flexibility can lead to solutions that effectively eliminate outliers while training the classifier. 它没有改变数据、optimizer、checkpoint 或 distributed runtime 的持久状态和控制权；受限模型/数据结果不足以重写 Training System 主线。（identity=2605.02027v1）
2605.02028	2026-05-03T19:27:36Z	core_daily_semantic_review_required	retained_candidate_denominator	SF-2026-ARXIV-2605-02028	Language models fail at extended rule following	Extended exact-rule execution requires explicit durable state; more model scale, tokens or tools do not guarantee that a finite implicit-state strategy preserves the rule indefinitely.
2605.02030	2026-05-03T19:38:42Z	keyword_filtered	closed_pre_denominator	SF-2026-ARXIV-2605-02030	U-HNSW: An Efficient Graph-based Solution to ANNS Under Universal Lp Metrics	《U-HNSW: An Efficient Graph-based Solution to ANNS Under Universal Lp Metrics》具体研究/提出：Approximate nearest neighbor search under universal L_p metrics (ANNS-U-L_p) is an important and challenging research problem, as it requires answering queries under all possible p (0 它提供单一 metric/dataset 或领域 benchmark，但未改变 evaluation identity、release authority、uncertainty 或可复现 evidence 的平台合同。（identity=2605.02030v1）
2605.02033	2026-05-03T19:52:39Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02033	Conventional Commit Classification using Large Language Models and Prompt Engineering	《Conventional Commit Classification using Large Language Models and Prompt Engineering》具体研究/提出：Existing approaches to conventional commit classification typically rely on ML/DL models trained on large labeled datasets. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02033v1）
2605.02035	2026-05-03T19:55:06Z	core_daily_semantic_review_required	closed_pre_denominator	SF-2026-ARXIV-2605-02035	VIDA: A dataset for Visually Dependent Ambiguity in Multimodal Machine Translation	《VIDA: A dataset for Visually Dependent Ambiguity in Multimodal Machine Translation》具体研究/提出：Although prior work has proposed disambiguation-oriented benchmarks probing the role of vision, we observe that existing benchmarks remain limited by task-format mismatch, narrow ambiguity coverage, or insufficient visual-dependency validation. 它仍是局部 Agent 方法、任务集或受限行为证据，没有重新分配 context/action/workflow state 的 authority，也未改变现有 Agent owner 的长期 failure contract。（identity=2605.02035v1）
