arxiv_id	title	source_kind	screening_status	source_family_id	screening_reason	owner_node	review_status	access_status	integration_disposition
2605.05386	BALAR : A Bayesian Agentic Loop for Active Reasoning		pre_denominator_closure	SF-2026-ARXIV-2605-05386	问题/机制：BALAR : A Bayesian Agentic Loop for Active Reasoning；方法为“We propose BALAR (Bayesian Agentic Loop for Active Reasoning), a task-agnostic outer-loop algorithm that requires no fine-tuning and enables structured multi-turn interaction between an LLM agent and a user.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05387	Conditional Diffusion Under Linear Constraints: Langevin Mixing and Information-Theoretic Guarantees		pre_denominator_closure	SF-2026-ARXIV-2605-05387	问题/机制：Conditional Diffusion Under Linear Constraints: Langevin Mixing and Information-Theoretic Guarantees；方法为“We study zero-shot conditional sampling with pretrained diffusion models for linear inverse problems, including inpainting and super-resolution.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：只证明局部算法/实现增量，未改变跨层执行计划、状态 ownership、SLO/evaluation contract 或共存边界。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05389	Two-Stage Learned Decomposition for Scalable Routing on Multigraphs		pre_denominator_closure	SF-2026-ARXIV-2605-05389	问题/机制：Two-Stage Learned Decomposition for Scalable Routing on Multigraphs；方法为“To enable the decomposition, we introduce a pre-encoding edge aggregation scheme and a non-autoregressive architecture for the edge stage, as well as a hierarchical reinforcement learning method to train the stages jointly.”；结果线索为“Our experiments across six VRP variants demonstrate that NEPF matches or outperforms the state-of-the-art in terms of solution quality, while being significantly faster in training and inference.”。排除边界：只证明局部算法/实现增量，未改变跨层执行计划、状态 ownership、SLO/evaluation contract 或共存边界。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05390	LAMP: Localization Aware Multi-camera People Tracking in Metric 3D World		pre_denominator_closure	SF-2026-ARXIV-2605-05390	问题/机制：LAMP: Localization Aware Multi-camera People Tracking in Metric 3D World；方法为“We propose LAMP (Localization Aware Multi-camera People Tracking): a novel, simple framework to solve this via early disentanglement of observer and target motion.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05392	Generating Query-Focused Summarization Datasets from Query-Free Summarization Datasets		pre_denominator_closure	SF-2026-ARXIV-2605-05392	问题/机制：Generating Query-Focused Summarization Datasets from Query-Free Summarization Datasets；方法为“To evaluate our model intrinsically, we compare the similarity between the original queries and the system-generated queries of two QFS datasets.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05395	Differentiable Parameter Optimization for DAEs with State-Dependent Events		pre_denominator_closure	SF-2026-ARXIV-2605-05395	问题/机制：Differentiable Parameter Optimization for DAEs with State-Dependent Events；方法为“Gradient-based parameter learning for such systems is challenging because algebraic variables are implicitly defined, event times depend on the parameters, and reset maps introduce discontinuities.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：贡献停留在论文自身问题与实验对象，没有形成可迁移的 AI System owner、长期 contract 或 Books 反例。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05400	Mise en Place for Agentic Coding: Deliberate Preparation as Context Engineering Methodology		pre_denominator_closure	SF-2026-ARXIV-2605-05400	问题/机制：Mise en Place for Agentic Coding: Deliberate Preparation as Context Engineering Methodology；方法为“Drawing on the culinary concept of mise en place (everything in its place; abbreviated MEP), we propose a three-phase preparation methodology for agentic coding: (1) contextual grounding, where domain expertise and tacit…”；结果线索为“摘要未给出跨 workload 结果”。排除边界：改进停留在该 agent/RAG 任务，未改变 durable state、effect ownership、admission/rollback 或跨运行评价契约。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05402	Intelligent CCTV for Urban Design: AI-Based Analysis of Soft Infrastructure at Intersections		pre_denominator_closure	SF-2026-ARXIV-2605-05402	问题/机制：Intelligent CCTV for Urban Design: AI-Based Analysis of Soft Infrastructure at Intersections；方法为“This study introduces an AI-enabled analytics framework leveraging existing CCTV infrastructure to evaluate the impact of soft interventions, such as temporary pedestrian refuges and curb extensions, on vehicle speed and safety.”；结果线索为“These results demonstrate the traffic-calming effectiveness of soft infrastructure and underscore the utility of AI-powered methods for rapid, low-cost, and evidence-based transport policy evaluation.”。排除边界：证据是综述、立场或个案，没有提供可执行且可迁移的系统控制机制。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05403	When Helpfulness Becomes Sycophancy: Sycophancy is a Boundary Failure Between Social Alignment and Epistemic Integrity in Large Language Models		pre_denominator_closure	SF-2026-ARXIV-2605-05403	问题/机制：When Helpfulness Becomes Sycophancy: Sycophancy is a Boundary Failure Between Social Alignment and Epistemic Integrity in Large Language Models；方法为“To clarify this boundary, we propose a three-condition framework for sycophancy.”；结果线索为“The paper concludes by discussing implications for alignment evaluation and argues for boundary-aware assessment, structured rubrics, and mitigation strategies, while situating these proposals alongside alternative views of sycophancy.”。排除边界：证据是综述、立场或个案，没有提供可执行且可迁移的系统控制机制。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05405	Zero-Shot Satellite Image Retrieval through Joint Embeddings: Application to Crisis Response		pre_denominator_closure	SF-2026-ARXIV-2605-05405	问题/机制：Zero-Shot Satellite Image Retrieval through Joint Embeddings: Application to Crisis Response；方法为“To allow natural language querying at global scales, we present GeoQuery, a zero-shot retrieval system that sidesteps data and compute constraints through a two-stage semantic and visual search, leveraging a natural language…”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05407	PRISM: Perception Reasoning Interleaved for Sequential Decision Making		pre_denominator_closure	SF-2026-ARXIV-2605-05407	问题/机制：PRISM: Perception Reasoning Interleaved for Sequential Decision Making；方法为“In this paper, we introduce PRISM, a framework that tightly couples perception (VLM) and decision (LLM) through a dynamic question-answer (DQA) pipeline.”；结果线索为“We show that: (1) PRISM significantly outperforms state-of-the-art image-based models, (2) our Interactive goal-oriented perception pipeline yields systematic and substantial gains, and (3) PRISM is fully automatic, eliminating the need for handcrafted…”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05409	Agentic Retrieval-Augmented Generation for Financial Document Question Answering		pre_denominator_closure	SF-2026-ARXIV-2605-05409	问题/机制：Agentic Retrieval-Augmented Generation for Financial Document Question Answering；方法为“We propose FinAgent-RAG, an agentic RAG framework that orchestrates iterative retrieval-reasoning loops with self-verification, specifically engineered for the precision requirements of financial numerical reasoning.”；结果线索为“Extensive experiments on three benchmark datasets--FinQA, ConvFinQA, and TAT-QA--demonstrate that FinAgent-RAG achieves 76.81%, 78.46%, and 74.96% execution accuracy respectively, outperforming the strongest baseline by 5.62--9.32 percentage points.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05410	LaTA: A Drop-in, FERPA-Compliant Local-LLM Autograder for Upper-Division STEM Coursework		pre_denominator_closure	SF-2026-ARXIV-2605-05410	问题/机制：LaTA: A Drop-in, FERPA-Compliant Local-LLM Autograder for Upper-Division STEM Coursework；方法为“We present $\textbf{LaTA}\ (\textit{LaTeX Teaching Assistant})$, a drop-in, open-source autograder that runs entirely on commodity on-premises hardware and assumes a LaTeX-native workflow already adopted by many engineering and physics courses.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：证据是综述、立场或个案，没有提供可执行且可迁移的系统控制机制。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05411	Creative Robot Tool Use by Counterfactual Reasoning		pre_denominator_closure	SF-2026-ARXIV-2605-05411	问题/机制：Creative Robot Tool Use by Counterfactual Reasoning；方法为“We propose a causal reasoning framework for creative robot tool use where a suitable tool for a task is correctly identified for use beyond its primary objectives.”；结果线索为“Our baseline comparisons show that identifying causal features and grounding them in physical tool properties leads to more reliable tool selection and stronger skill keypoint transfer.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05413	From History to State: Constant-Context Skill Learning for LLM Agents		retained	SF-FROM-HISTORY-TO-STATE-CONSTANT-CONTEXT-SKILL-LEARNING-FOR-LLM-AGENTS	recurring procedures can move from growing prompts into learned modules while deterministic workflow state remains explicit	AGENT-WORKFLOW	deep_complete	verified	Integrate
2605.05415	Information Theoretic Adversarial Training of Large Language Models		pre_denominator_closure	SF-2026-ARXIV-2605-05415	问题/机制：Information Theoretic Adversarial Training of Large Language Models；方法为“Building on this paradigm, we propose WARDEN, a distributionally robust adversarial training framework for LLMs that dynamically reweights adversarial examples through an f -divergence ambiguity set around the empirical training distribution.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.08230	Social Determinants of Health and Fentanyl Overdose Mortality Across US Counties: An XGBoost and SHAP Analysis Identifying Silent Risk Counties and Treatment Deserts		pre_denominator_closure	SF-2026-ARXIV-2605-08230	问题/机制：Social Determinants of Health and Fentanyl Overdose Mortality Across US Counties: An XGBoost and SHAP Analysis Identifying Silent Risk Counties and Treatment Deserts；方法为“No earlier study has used explainable machine learning with SHAP attribution on 2022 CDC WONDER data to study treatment access gaps and silent risk counties.”；结果线索为“Five-fold cross-validation was used to test model accuracy, and SHAP values were used to show which factors increase or decrease risk.”。排除边界：贡献停留在论文自身问题与实验对象，没有形成可迁移的 AI System owner、长期 contract 或 Books 反例。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.06710	Information-theoretic Limits of Learning and Estimation		pre_denominator_closure	SF-2026-ARXIV-2605-06710	问题/机制：Information-theoretic Limits of Learning and Estimation；方法为“End-of-chapter exercises makes the material suitable for both classroom use and self-study.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05424	Evaluating the Reliability of Multiple Large Language Models in Risk Assessment: A CIS Controls Based Approach		pre_denominator_closure	SF-2026-ARXIV-2605-05424	问题/机制：Evaluating the Reliability of Multiple Large Language Models in Risk Assessment: A CIS Controls Based Approach；方法为“Our study proposes integrating human experts into the validation process as a crucial step toward ensuring the proper implementation of technical and administrative controls.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05426	Performance Characterization of dApps in Open Radio Access Networks		pre_denominator_closure	SF-2026-ARXIV-2605-05426	问题/机制：Performance Characterization of dApps in Open Radio Access Networks；方法为“Despite recommendations to deploy real-time Open Radio Access Network (O-RAN) applications (dApps) in containerized environments, existing approaches predominantly rely on bare-metal servers.”；结果线索为“Additionally, we identify key performance bottlenecks and demonstrate how offloading dApps to emerging hardware accelerators, such as smart Network Interface Cards (NICs), can alleviate these limitations and improve real-time responsiveness in O-RAN…”。排除边界：贡献停留在论文自身问题与实验对象，没有形成可迁移的 AI System owner、长期 contract 或 Books 反例。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05427	The Refusal--Compliance Tradeoff: A Large-Scale Safety Behavior Audit of Large Language Models		pre_denominator_closure	SF-2026-ARXIV-2605-05427	问题/机制：The Refusal--Compliance Tradeoff: A Large-Scale Safety Behavior Audit of Large Language Models；方法为“Refusal rates are a poor proxy for LLM safety, i.e., a model may over-refuse benign prompts while still complying with harmful ones.”；结果线索为“Our results call for joint, demographically-aware, and multi-judge safety evaluation.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.08231	TRAM: Training Approximate Multiplier Structures for Low-Power AI Accelerators		pre_denominator_closure	SF-2026-ARXIV-2605-08231	问题/机制：TRAM: Training Approximate Multiplier Structures for Low-Power AI Accelerators；方法为“Unlike prior works that design AxMs separately from AI model training, we present TRAM, which jointly optimizes the AxM structure and AI model parameters to lower power with small accuracy loss.”；结果线索为“Experiments show that compared to state-of-the-art AxMs, TRAM achieves up to 25.05% AxM power reduction on CNNs with CIFAR-10, and reduces power by up to 27.09% on vision transformers with ImageNet.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05432	Direct Estimation of Schrödinger Bridge Time-Series Drifts: Finite-Sample, Asymptotic, and Adaptive Guarantees		pre_denominator_closure	SF-2026-ARXIV-2605-05432	问题/机制：Direct Estimation of Schrödinger Bridge Time-Series Drifts: Finite-Sample, Asymptotic, and Adaptive Guarantees；方法为“We study nonparametric estimation of Schrödinger bridge (SB) drifts from i.i.d.\ data observed on a single time interval.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：只证明局部算法/实现增量，未改变跨层执行计划、状态 ownership、SLO/evaluation contract 或共存边界。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05435	Active Learning for Conditional Generative Compressed Sensing		pre_denominator_closure	SF-2026-ARXIV-2605-05435	问题/机制：Active Learning for Conditional Generative Compressed Sensing；方法为“We study a conditional version of this problem for image recovery from subsampled Fourier measurements using prompt-conditioned generative models.”；结果线索为“Experiments with Stable Diffusion show that prompts meaningfully reshape Christoffel sampling distributions and influence image recovery.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05436	Estimating Implicit Regularization in Deep Learning		pre_denominator_closure	SF-2026-ARXIV-2605-05436	问题/机制：Estimating Implicit Regularization in Deep Learning；方法为“In some cases, we can analytically derive the implicit regularization -- connecting it to an equivalent penalty that augments the learning objective.”；结果线索为“We demonstrate this use by characterizing the effects of dropout in deep networks, showing implicit $\ell_2$ effects in this popular method.”。排除边界：只证明局部算法/实现增量，未改变跨层执行计划、状态 ownership、SLO/evaluation contract 或共存边界。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05438	On Semantic Loss Fine-Tuning Approach for Preventing Model Collapse in Causal Reasoning		pre_denominator_closure	SF-2026-ARXIV-2605-05438	问题/机制：On Semantic Loss Fine-Tuning Approach for Preventing Model Collapse in Causal Reasoning；方法为“We propose a semantic loss function with graph-based logical constraints and dynamic lambda scheduling that prevents this collapse.”；结果线索为“We demonstrate that fine-tuning Gemma 270M on transitivity and d-separation tasks without semantic loss results in 100% collapse rate, with models achieving misleadingly high accuracy (73.9%) while learning no causal reasoning.”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05439	Safety-Critical Camera Reliability Monitoring for ADAS via Degradation-Aware Uncertainty Pattern Analysis		pre_denominator_closure	SF-2026-ARXIV-2605-05439	问题/机制：Safety-Critical Camera Reliability Monitoring for ADAS via Degradation-Aware Uncertainty Pattern Analysis；方法为“We propose a proactive camera reliability monitoring framework that estimates perception risk from degradation-induced uncertainty patterns before downstream failure becomes observable.”；结果线索为“Experiments on KITTI-derived degradations show that GSHI decreases monotonically with severity, achieves a health-estimation MAE of 0.064, and provides positive early-warning lead time of 0.47 $\pm$ 0.25 severity units before YOLOv8 detection…”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05440	Authorization Propagation in Multi-Agent AI Systems: Identity Governance as Infrastructure		retained	SF-AUTHORIZATION-PROPAGATION-IN-MULTI-AGENT-AI-SYSTEMS-IDENTITY-GOVERNANCE-	authorization must propagate through delegation, aggregation and time, not attach only to the initiating identity	PLATFORM-SECURITY	deep_complete	verified	No Change — Existing Coverage
2605.05443	SLAM: Structural Linguistic Activation Marking for Language Models		pre_denominator_closure	SF-2026-ARXIV-2605-05443	问题/机制：SLAM: Structural Linguistic Activation Marking for Language Models；方法为“We present SLAM (Structural Linguistic Activation Marking), a novel white-box watermarking scheme that sidesteps this cost by writing the mark into structural geometry rather than token frequencies: sparse autoencoders identify residual-stream directions…”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05446	Convexity in Disguise: A Theoretical Framework for Nonconvex Low-Rank Matrix Estimation		pre_denominator_closure	SF-2026-ARXIV-2605-05446	问题/机制：Convexity in Disguise: A Theoretical Framework for Nonconvex Low-Rank Matrix Estimation；方法为“In this paper, we develop a theoretical framework for studying nonconvex procedures across a broad class of low-rank matrix estimation problems.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05447	EchoXFlow: A Beamspace Echocardiography Dataset for Cardiac Motion, Flow, and Function		pre_denominator_closure	SF-2026-ARXIV-2605-05447	问题/机制：EchoXFlow: A Beamspace Echocardiography Dataset for Cardiac Motion, Flow, and Function；方法为“We introduce EchoXFlow, a clinical echocardiography dataset for learning from ultrasound in its native acquisition geometry rather than from scan-converted Cartesian videos.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05459	Privacy Without Losing Place: A Paradigm for Private Retrieval in Spatial RAGs		pre_denominator_closure	SF-2026-ARXIV-2605-05459	问题/机制：Privacy Without Losing Place: A Paradigm for Private Retrieval in Spatial RAGs；方法为“We evaluate PAS on a synthetic urban dataset and show that it achieves impressive coarse privacy guarantees, with approximately 370-400m adversarial location error, while retaining more than half of the baseline retrieval…”；结果线索为“Our results show that structured spatial representations offer a practical approach to privacy in location based reasoning in RAG systems.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05460	Agentic Discovery of Exchange-Correlation Density Functionals		pre_denominator_closure	SF-2026-ARXIV-2605-05460	问题/机制：Agentic Discovery of Exchange-Correlation Density Functionals；方法为“Recent advances in large language models enable a systematic, automated alternative to this human-driven design loop.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05461	Contact-Free Grasp Stability Prediction with In-Hand Time-of-Flight Sensors		pre_denominator_closure	SF-2026-ARXIV-2605-05461	问题/机制：Contact-Free Grasp Stability Prediction with In-Hand Time-of-Flight Sensors；方法为“We propose a contact-free grasp stability predictor using multi-zone time-of-flight sensors mounted in the distal links of a gripper.”；结果线索为“Current approaches to grasp planning for robotics demonstrate high success rates, but degrade with noisy sensors and other factors.”。排除边界：贡献停留在论文自身问题与实验对象，没有形成可迁移的 AI System owner、长期 contract 或 Books 反例。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.08232	Hierarchical Multi-Fidelity Learning for Predicting Three-Dimensional Flame Wrinkling and Turbulent Burning Velocity		pre_denominator_closure	SF-2026-ARXIV-2605-08232	问题/机制：Hierarchical Multi-Fidelity Learning for Predicting Three-Dimensional Flame Wrinkling and Turbulent Burning Velocity；方法为“Here, we develop a hierarchical multi-fidelity neural network framework (MuFiNNs) to address this challenge by integrating sparse high-fidelity experimental data with structured low-fidelity representations encoding dominant physical trends.”；结果线索为“Using experimentally informed low-fidelity trend models with sparse high-fidelity measurements, MuFiNNs accurately reconstruct observed flame behavior, enable interpolation across unseen operating conditions, and demonstrate robust extrapolation beyond the training domain.”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05463	Robustness of Graph Self-Supervised Learning to Real-World Noise: A Case Study on Text-Driven Biomedical Graphs		pre_denominator_closure	SF-2026-ARXIV-2605-05463	问题/机制：Robustness of Graph Self-Supervised Learning to Real-World Noise: A Case Study on Text-Driven Biomedical Graphs；方法为“To address this gap, we present the first comprehensive evaluation of GSSL methods on text-driven graphs for unsupervised term typing.”；结果线索为“Our evaluation follows a dual-graph protocol that contrasts a noisy graph derived from MedMentions with a clean Unified Medical Language System (UMLS) reference graph, aligned through a shared gold standard.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05467	Nitsum: Serving Tiered LLM Requests with Adaptive Tensor Parallelism		retained	SF-NITSUM-SERVING-TIERED-LLM-REQUESTS-WITH-ADAPTIVE-TENSOR-PARALLELISM	tensor parallelism can become a runtime control surface jointly optimized with PD split and request scheduling	INFER-SCHEDULING	deep_complete	verified	Integrate
2605.05471	Beyond Static Policies: Exploring Dynamic Policy Selection for Single-Thread Performance Optimization		pre_denominator_closure	SF-2026-ARXIV-2605-05471	问题/机制：Beyond Static Policies: Exploring Dynamic Policy Selection for Single-Thread Performance Optimization；方法为“For over a decade, processor design has focused on implementing sophisticated policies for various components of the out-of-order pipeline, including cache replacement and prefetching.”；结果线索为“We present a comprehensive analysis exploring whether a hypothetical processor capable of dynamically selecting from multiple policies could significantly outperform traditional static-policy processors.”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05472	The Pedagogy of AI Mistakes: Fostering Higher-Order Thinking		pre_denominator_closure	SF-2026-ARXIV-2605-05472	问题/机制：The Pedagogy of AI Mistakes: Fostering Higher-Order Thinking；方法为“This paper presents a design-oriented study in which an AI-integrated syllabus in a \textit{database design} course deliberately leverages AI's limitations to foster critical thinking and higher-order cognitive skills aligned with Bloom's taxonomy…”；结果线索为“By framing AI as a ``learning companion'' whose imperfect outputs prompt analysis, evaluation, and reflection, we argue that instructors can engage students in the fundamental processes of higher-order thinking.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05475	Intentionality is a Design Decision: Measuring Functional Intentionality for Accountable AI Systems		pre_denominator_closure	SF-2026-ARXIV-2605-05475	问题/机制：Intentionality is a Design Decision: Measuring Functional Intentionality for Accountable AI Systems；方法为“These properties are design-contingent: architectural choices such as memory persistence, planning depth, and tool autonomy shape the degree to which systems exhibit organized goal pursuit.”；结果线索为“We introduce the Functional Intentionality Test (FIT), a multidimensional framework that quantifies intentional-like behavior across five observable dimensions, and propose FIT-Eval, a structured evaluation protocol for eliciting and scoring them.”。排除边界：证据是综述、立场或个案，没有提供可执行且可迁移的系统控制机制。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05476	A Unified Benchmark for Evaluating Knowledge Graph Construction Methods and Graph Neural Networks		pre_denominator_closure	SF-2026-ARXIV-2605-05476	问题/机制：A Unified Benchmark for Evaluating Knowledge Graph Construction Methods and Graph Neural Networks；方法为“In this work, we introduce a dual-purpose benchmark designed to jointly evaluate (i) the performance of GNNs on noisy, text-derived graphs and (ii) the effectiveness of graph construction methods on a downstream…”；结果线索为“This design enables controlled comparison of construction methods and systematic evaluation of GNN robustness through semi-supervised node classification.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05478	LANTERN: LLM-Augmented Neurosymbolic Transfer with Experience-Gated Reasoning Networks		pre_denominator_closure	SF-2026-ARXIV-2605-05478	问题/机制：LANTERN: LLM-Augmented Neurosymbolic Transfer with Experience-Gated Reasoning Networks；方法为“We propose LANTERN, a unified framework for multi-source neurosymbolic transfer that addresses these limitations through three components: (i) deterministic finite automata generated from natural language task descriptions using large language models, (ii)…”；结果线索为“These results demonstrate that multi-source, adaptively weighted neurosymbolic transfer can improve scalability and robustness in symbolic RL settings.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05480	GRALIS: Fusing Coalition and Gradient Attribution with Closed-Form Conservation Error and Finite-Sample Guarantees		pre_denominator_closure	SF-2026-ARXIV-2605-05480	问题/机制：GRALIS: Fusing Coalition and Gradient Attribution with Closed-Form Conservation Error and Finite-Sample Guarantees；方法为“The main post-hoc XAI methods for deep networks -- GradCAM, SHAP, LIME, Integrated Gradients -- originate from heterogeneous theoretical foundations and are not naturally comparable within a single representation.”；结果线索为“This fusion is underpinned by a representation-theoretic result: every additive, linear, continuous attribution functional admits a unique canonical representation via the Riesz Representation Theorem, proved componentwise (feature by feature) rather than as…”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05481	Approximate Next Policy Sampling: Replacing Conservative Target Policy Updates in Deep RL		pre_denominator_closure	SF-2026-ARXIV-2605-05481	问题/机制：Approximate Next Policy Sampling: Replacing Conservative Target Policy Updates in Deep RL；方法为“To demonstrate the feasibility and efficacy of ANPS, we introduce Stable Value Approximate Policy Iteration (SV-API).”；结果线索为“These results demonstrate the viability of ANPS as a new solution to this classic challenge in RL.”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05482	FinRAG-12B: A Production-Validated Recipe for Grounded Question Answering in Banking		pre_denominator_closure	SF-2026-ARXIV-2605-05482	问题/机制：FinRAG-12B: A Production-Validated Recipe for Grounded Question Answering in Banking；方法为“We present a unified, data-efficient framework for training grounded domain-specific LLMs that optimizes answer quality, citation grounding, and calibrated refusal under real-world deployment constraints.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05483	Robust $\mathcal{H}_\infty$ Controller Design For INDI-Controlled Quadrotor Using Online Parameter Identification		pre_denominator_closure	SF-2026-ARXIV-2605-05483	问题/机制：Robust $\mathcal{H}_\infty$ Controller Design For INDI-Controlled Quadrotor Using Online Parameter Identification；方法为“This work presents the design of a robust gain-scheduled controller for attitude control of quadrotor, using an INDI-based inner loop with online identification of its system parameters.”；结果线索为“Experimental evaluation is also conducted through flight tests with full online parameter identification.”。排除边界：贡献停留在论文自身问题与实验对象，没有形成可迁移的 AI System owner、长期 contract 或 Books 反例。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05485	ReaComp: Compiling LLM Reasoning into Symbolic Solvers for Efficient Program Synthesis		pre_denominator_closure	SF-2026-ARXIV-2605-05485	问题/机制：ReaComp: Compiling LLM Reasoning into Symbolic Solvers for Efficient Program Synthesis；方法为“LLMs can solve program synthesis tasks but remain inefficient and unreliable on hard instances requiring large combinatorial search.”；结果线索为“Together, these results show that reasoning traces can be compiled into reusable symbolic solvers that solve many tasks directly, complement LLM inference on hard cases, and provide a scalable route to domain-general…”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
