source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-27472	2606.27472	core_daily_semantic_review_required	Supersede: Diagnosing and Training the Memory-Update Gap in LLM Agents	Large language model (LLM) agents operate over long, multi-session interactions in which facts change: a user moves, a price updates, a plan is revised.	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-MEMORY	`Supersede: Diagnosing and Training the Memory-Update Gap in LLM Agents` 改变 `AGENT-MEMORY` 的长期 state/data/control 或 evaluation/security contract：Supersede: Diagnosing and Training the Memory-Update Gap in LLM Agents 的 exact-v1 机制为：Acting correctly requires using the current value of a fact and discarding values that have been superseded. 因此 把事件时间、来源、有效条件、版本、检索决策与写入 authority 分开。
SF-2026-ARXIV-2606-27474	2606.27474	core_daily_semantic_review_required	Speculative Refinement: A Hybrid Autoregressive Diffusion Decoding Strategy and Its Behavior Across Benchmarks	How should we evaluate generation systems that combine autoregressive (AR) and diffusion decoding?	retained_after_full_semantic_audit	durable_ai_system_candidate	INFER-DECODE	`Speculative Refinement: A Hybrid Autoregressive Diffusion Decoding Strategy and Its Behavior Across Benchmarks` 改变 `INFER-DECODE` 的长期 state/data/control 或 evaluation/security contract：Speculative Refinement: A Hybrid Autoregressive Diffusion Decoding Strategy and Its Behavior Across Benchmarks 的 exact-v1 机制为：Evaluating SpecRef across six benchmarks (HumanEval, MBPP, GSM8K, BBH, ARC-Challenge, HellaSwag) with three distinct evaluation protocols (execution-based pass@1, exact-match, log-likelihood scoring), we surface several findings relevant beyond our specific system: (1) code benchmarks conflate structural discovery with logical correctness: providing a syntactic scaffold lifts accuracy from near zero to over 20% without changing the model, indicating that much of the baseline failure is structural; (2) a refinement tension phenomenon where multi-stage cor 因此 把 decoding objective、handoff state、quality signal 与保守 autoregressive fallback 绑定。
SF-2026-ARXIV-2606-27475	2606.27475	core_daily_semantic_review_required	Support-Constrained RL Enables Real-World Policy Improvement without Real-World Experience	Robots trained on real world data tend to be imprecise, slow, and brittle to perturbations.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Support-Constrained RL Enables Real-World Policy Improvement without Real-World Experience`：Robots trained on real world data tend to be imprecise, slow, and brittle to perturbations. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-27481	2606.27481	core_daily_semantic_review_required	Sampling the Schwinger Model with Gauge-Equivariant Diffusion	We present a first study of a diffusion-based approach to accelerated sampling of the $N_f = 2$ lattice Schwinger model.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Sampling the Schwinger Model with Gauge-Equivariant Diffusion`：We present a first study of a diffusion-based approach to accelerated sampling of the $N_f = 2$ lattice Schwinger model. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27483	2606.27483	core_daily_semantic_review_required	Internalizing the Future: A Unified Agentic Training Paradigm for World Model Planning	Large language model (LLM) agents have demonstrated strong capability in sequential decision-making, yet they remains fundamentally reactive in long-horizon tasks.	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-PLANNING	`Internalizing the Future: A Unified Agentic Training Paradigm for World Model Planning` 改变 `AGENT-PLANNING` 的长期 state/data/control 或 evaluation/security contract：Internalizing the Future: A Unified Agentic Training Paradigm for World Model Planning 的 exact-v1 机制为：Therefore, we propose to internalize future-aware planning by training a single autoregressive model to verbalize both a prospective state rollout and a plan-conditioned success estimate-a textual analogue of the Q-value. 因此 把搜索环境、承诺点、验证条件与回退分支纳入显式 plan state。
SF-2026-ARXIV-2606-27484	2606.27484	keyword_daily_semantic_review_required	Fine-tuning a multimodal large language model for clinician-grade autism behavioral scoring from short home videos	Autism spectrum disorder (ASD) affects 1 in 31 US children, yet median age at diagnosis exceeds four years.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`Fine-tuning a multimodal large language model for clinician-grade autism behavioral scoring from short home videos`：Autism spectrum disorder (ASD) affects 1 in 31 US children, yet median age at diagnosis exceeds four years. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-27491	2606.27491	not_routed_by_keyword_contract	SelectAnyTree: A Promptable Instance Segmentation Model for 3D Forest LiDAR Point Clouds	Automated instance segmentation of forest LiDAR point clouds is increasingly critical as forest monitoring moves toward scalable, detailed, 3D measurement.	pre_denominator_closure	task_model_method_without_durable_owner	—	`SelectAnyTree: A Promptable Instance Segmentation Model for 3D Forest LiDAR Point Clouds`：Automated instance segmentation of forest LiDAR point clouds is increasingly critical as forest monitoring moves toward scalable, detailed, 3D measurement. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27492	2606.27492	keyword_daily_semantic_review_required	QueenBee Planner: Skill-Evolving Communication Topologies for Token-Efficient LLM Multi-Agent Systems	Large language model (LLM) multi-agent systems increasingly depend not only on how individual agents reason, but also on how agents are connected.	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-MULTI-AGENT	`QueenBee Planner: Skill-Evolving Communication Topologies for Token-Efficient LLM Multi-Agent Systems` 改变 `AGENT-MULTI-AGENT` 的长期 state/data/control 或 evaluation/security contract：QueenBee Planner: Skill-Evolving Communication Topologies for Token-Efficient LLM Multi-Agent Systems 的 exact-v1 机制为：This paper introduces QueenBee Planner, a framework that treats inter-agent communication topology as a retrievable and self-improving design skill. 因此 把角色、prompt optimization、共享 artifact 与独立验证 ownership 分离。
SF-2026-ARXIV-2606-27495	2606.27495	not_routed_by_keyword_contract	AO-ARC: Almost-Surely Asymptotically Optimal Multi-Robot Motion Planning with ARC	We present AO-ARC, an anytime multi-robot motion planning (MRMP) method that achieves initial solution times on par with state-of-the-art MRMP feasibility solvers while converging faster and more reliably than existing anytime MRMP methods as the number of robots increases.	pre_denominator_closure	outside_durable_ai_system_scope	—	`AO-ARC: Almost-Surely Asymptotically Optimal Multi-Robot Motion Planning with ARC`：We present AO-ARC, an anytime multi-robot motion planning (MRMP) method that achieves initial solution times on par with state-of-the-art MRMP feasibility solvers while converging faster and more reliably than existing anytime MRMP methods as the number of robots increases. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-27499	2606.27499	core_daily_semantic_review_required	DMV-Bench: Diagnosing Long-Horizon Multimodal Agents' Visual Memory with Incidental Cue Injection	Research on agent memory has matured rapidly, but almost entirely on the text side: few existing benchmarks ask, in an interactive environment, when an agent genuinely needs to remember what it saw rather than what it could write down.	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-MEMORY	`DMV-Bench: Diagnosing Long-Horizon Multimodal Agents' Visual Memory with Incidental Cue Injection` 改变 `AGENT-MEMORY` 的长期 state/data/control 或 evaluation/security contract：DMV-Bench: Diagnosing Long-Horizon Multimodal Agents' Visual Memory with Incidental Cue Injection 的 exact-v1 机制为：We introduce DMV-Bench (Code: https://github.com/yyyujintang/DMV-Bench), the first interactive benchmark for multimodal-agent visual memory. 因此 把事件时间、来源、有效条件、版本、检索决策与写入 authority 分开。
SF-2026-ARXIV-2606-27500	2606.27500	core_daily_semantic_review_required	Aloe-Vision: Robust Vision-Language Models for Healthcare	Large Vision-Language Models (LVLMs) specialized in healthcare are emerging as a promising research direction due to their potential impact in clinical and biomedical applications.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Aloe-Vision: Robust Vision-Language Models for Healthcare`：Large Vision-Language Models (LVLMs) specialized in healthcare are emerging as a promising research direction due to their potential impact in clinical and biomedical applications. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-27504	2606.27504	not_routed_by_keyword_contract	ReWorld: Representation Learning for World Action Models	World Action Models (WAMs) unify future environment prediction with action generation for autonomous driving, yet existing approaches optimize only the final outputs, leaving intermediate representations as incidental byproducts.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`ReWorld: Representation Learning for World Action Models`：World Action Models (WAMs) unify future environment prediction with action generation for autonomous driving, yet existing approaches optimize only the final outputs, leaving intermediate representations as incidental byproducts. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-27505	2606.27505	not_routed_by_keyword_contract	TruEye: Fine-Grained Detection of AI-Generated Human Subjects in Images	AI generated images are proliferating across the Internet.	pre_denominator_closure	task_model_method_without_durable_owner	—	`TruEye: Fine-Grained Detection of AI-Generated Human Subjects in Images`：AI generated images are proliferating across the Internet. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27506	2606.27506	not_routed_by_keyword_contract	Contextual Associations Between Webpage Elements for Web Accessibility: An Empirical Study	"[Context] Screen reader users navigating webpages by element list often encounter accessible names such as ""Read more"" that are valid under the W3C Accessible Name and Description Computation specification but uninterpretable in isolation."	pre_denominator_closure	local_artifact_without_general_contract	—	"`Contextual Associations Between Webpage Elements for Web Accessibility: An Empirical Study`：[Context] Screen reader users navigating webpages by element list often encounter accessible names such as ""Read more"" that are valid under the W3C Accessible Name and Description Computation specification but uninterpretable in isolation. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。"
SF-2026-ARXIV-2606-27509	2606.27509	not_routed_by_keyword_contract	Structured-Li-GS: Structured 3D Gaussians Splatting with LiDAR Incorporation and Spatial Constraints	In this study, we develop a Structured framework for Gaussian Splatting (3DGS) with LiDAR integration (Structured-Li-GS).	pre_denominator_closure	task_model_method_without_durable_owner	—	`Structured-Li-GS: Structured 3D Gaussians Splatting with LiDAR Incorporation and Spatial Constraints`：In this study, we develop a Structured framework for Gaussian Splatting (3DGS) with LiDAR integration (Structured-Li-GS). 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27510	2606.27510	core_daily_semantic_review_required	The Curse of Multiple Mediators: Hidden Interaction Effects in Activation Patching	Activation patching is the primary tool in mechanistic interpretability.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-EVALUATION-SYSTEM	`The Curse of Multiple Mediators: Hidden Interaction Effects in Activation Patching` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期 state/data/control 或 evaluation/security contract：The Curse of Multiple Mediators: Hidden Interaction Effects in Activation Patching 的 exact-v1 机制为：It attributes causal responsibility for a model behavior to each of its individual components by estimating its natural indirect effect (NIE). 因此 把样本、metric、judge、阈值、不确定性和 release authority 分离。
SF-2026-ARXIV-2606-27511	2606.27511	keyword_daily_semantic_review_required	When the Aggregator Cheats: Data-Free Backdoors in Federated LLM-based QA Systems	Large Language Model (LLM)-based question-answering (QA) systems are increasingly deployed in sensitive domains such as healthcare, mental health counseling, and legal consultation.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-SECURITY	`When the Aggregator Cheats: Data-Free Backdoors in Federated LLM-based QA Systems` 改变 `PLATFORM-SECURITY` 的长期 state/data/control 或 evaluation/security contract：When the Aggregator Cheats: Data-Free Backdoors in Federated LLM-based QA Systems 的 exact-v1 机制为：Motivated by this, we propose to leverage clients' uploaded gradients during training, and develop a two-stage framework for data-free and stealthy poisoning: (1) recover representative training samples from client gradients, and (2) construct poisoning datasets utilizing recovered samples and trigger phrases to inject backdoors into the global model. 因此 把 attacker、policy、runtime data/control flow、proof boundary 与 fail-closed handoff 显式化。
SF-2026-ARXIV-2606-27514	2606.27514	not_routed_by_keyword_contract	Tessellating The Earth	Geolocation encoders, which map geographic coordinates to learned representations, are emerging as an effective means of capturing visual and non-visual characteristics from a latitude-longitude pair alone.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Tessellating The Earth`：Geolocation encoders, which map geographic coordinates to learned representations, are emerging as an effective means of capturing visual and non-visual characteristics from a latitude-longitude pair alone. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-27515	2606.27515	core_daily_semantic_review_required	Boundary condition fidelity for bottom-hole pressure and CO2 plume prediction in geological carbon storage	Accurate prediction of bottom-hole pressure (BHP) and CO2 plume migration is essential for safe geological carbon storage, yet practical simulations often rely on truncated domains where artificial boundaries distort pressure diffusion and CO2 saturation footprints.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Boundary condition fidelity for bottom-hole pressure and CO2 plume prediction in geological carbon storage`：Accurate prediction of bottom-hole pressure (BHP) and CO2 plume migration is essential for safe geological carbon storage, yet practical simulations often rely on truncated domains where artificial boundaries distort pressure diffusion and CO2 saturation footprints. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-27525	2606.27525	core_daily_semantic_review_required	Measuring Racial Disparities in Rent Growth Under Algorithmic Landlord Concentration in U.S. Metros	The 2024 Department of Justice antitrust complaint against RealPage, Inc.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Measuring Racial Disparities in Rent Growth Under Algorithmic Landlord Concentration in U.S. Metros`：The 2024 Department of Justice antitrust complaint against RealPage, Inc. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-27527	2606.27527	core_daily_semantic_review_required	Large Language Model Teaches Visual Students: Cross-Modality Transfer of Fine-Grained Conceptual Knowledge	Large Language Models (LLMs) possess broad conceptual knowledge acquired through large-scale text pretraining, yet their potential to supervise models in other modalities remains underexplored.	pre_denominator_closure	local_artifact_without_general_contract	—	`Large Language Model Teaches Visual Students: Cross-Modality Transfer of Fine-Grained Conceptual Knowledge`：Large Language Models (LLMs) possess broad conceptual knowledge acquired through large-scale text pretraining, yet their potential to supervise models in other modalities remains underexplored. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-27536	2606.27536	core_daily_semantic_review_required	Learning from Annotation Uncertainty: Entropy-Aware Curriculum for Speech Emotion Recognition	Speech emotion recognition (SER) often relies on hard consensus labels that collapse annotator disagreement.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Learning from Annotation Uncertainty: Entropy-Aware Curriculum for Speech Emotion Recognition`：Speech emotion recognition (SER) often relies on hard consensus labels that collapse annotator disagreement. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-27537	2606.27537	keyword_daily_semantic_review_required	MemoBench: Benchmarking World Modeling in Dynamically Changing Environments	Video generation models aspire to simulate dynamic environments, and several benchmarks now evaluate memory consistency across frames.	pre_denominator_closure	task_model_method_without_durable_owner	—	`MemoBench: Benchmarking World Modeling in Dynamically Changing Environments`：Video generation models aspire to simulate dynamic environments, and several benchmarks now evaluate memory consistency across frames. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27538	2606.27538	core_daily_semantic_review_required	The Context-Ready Transformer	We introduce the context-ready transformer, a new recurrent neural network architecture built from a D-layer transformer block that pre-contextualizes each token before it enters the block.	pre_denominator_closure	task_model_method_without_durable_owner	—	`The Context-Ready Transformer`：We introduce the context-ready transformer, a new recurrent neural network architecture built from a D-layer transformer block that pre-contextualizes each token before it enters the block. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27539	2606.27539	core_daily_semantic_review_required	Benchmarking Multi-Modal Graph-based Social Media Popularity Prediction	Social media popularity prediction aims to forecast the future reach or influence of online content from early-stage observations.	pre_denominator_closure	local_artifact_without_general_contract	—	`Benchmarking Multi-Modal Graph-based Social Media Popularity Prediction`：Social media popularity prediction aims to forecast the future reach or influence of online content from early-stage observations. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-27543	2606.27543	core_daily_semantic_review_required	Advancing Speaker-Based Vocal Effort Classification with WavLM and Data Augmentation in Naturalistic Non-Calibrated Speech Recordings	The variations in vocal effort range (e.g.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Advancing Speaker-Based Vocal Effort Classification with WavLM and Data Augmentation in Naturalistic Non-Calibrated Speech Recordings`：The variations in vocal effort range (e.g. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-27547	2606.27547	keyword_daily_semantic_review_required	Beyond MoCap: Scaling Motion Tokenizers with Synthetic Human Motion for Generative Modeling	Human motion generation models are fundamentally constrained by the limited diversity of motion capture datasets, which predominantly contain common, repetitive actions and fail to cover the long tail of complex human movements, resulting in a restricted motion vocabulary in learned latent representations and poor generalization to rare, compositional, and highly dynamic motions.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Beyond MoCap: Scaling Motion Tokenizers with Synthetic Human Motion for Generative Modeling`：Human motion generation models are fundamentally constrained by the limited diversity of motion capture datasets, which predominantly contain common, repetitive actions and fail to cover the long tail of complex human movements, resulting in a restricted motion vocabulary in learned latent representations and poor generalization to rare, compositional, and highly dynamic motions. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27550	2606.27550	core_daily_semantic_review_required	EntMTP: Accelerating LLM Inference with Entropy Guided Multi Token Prediction	Multi-token prediction has been shown to increase data density during training, improve downstream text-generation quality, and serves as the defacto approach for self-speculative decoding.	retained_after_full_semantic_audit	durable_ai_system_candidate	INFER-SPECULATIVE-DECODING	`EntMTP: Accelerating LLM Inference with Entropy Guided Multi Token Prediction` 改变 `INFER-SPECULATIVE-DECODING` 的长期 state/data/control 或 evaluation/security contract：EntMTP: Accelerating LLM Inference with Entropy Guided Multi Token Prediction 的 exact-v1 机制为：To address this, we propose Entropy-guided Multi-Token Prediction (EntMTP), a training-free scheduler that toggles between tree-based attention topologies from a set of task-specific pareto-optimal trees conditioned on a running estimate of local generation entropy. 因此 把 draft/verify/bypass 路由、质量门槛、成本和 schema-critical fallback 共同验收。
SF-2026-ARXIV-2606-27554	2606.27554	not_routed_by_keyword_contract	Understanding Cross-Rig Generalization in Automotive Perception: a Multi-Rig Benchmark and Rig Variation Metrics	Camera-based perception systems for autonomous driving are typically developed and evaluated using fixed sensor rigs, while real-world vehicle fleets exhibit substantial variation in camera placement, orientation, field of view, and camera count.	pre_denominator_closure	local_artifact_without_general_contract	—	`Understanding Cross-Rig Generalization in Automotive Perception: a Multi-Rig Benchmark and Rig Variation Metrics`：Camera-based perception systems for autonomous driving are typically developed and evaluated using fixed sensor rigs, while real-world vehicle fleets exhibit substantial variation in camera placement, orientation, field of view, and camera count. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-27556	2606.27556	not_routed_by_keyword_contract	Radar Guided Camera Verification for Automatic Emergency Braking Rethinking Object Detection in Radar Camera Fusion	Radar camera fusion is widely used in Automatic Emergency Braking AEB systems because radar provides reliable range and velocity measurements while cameras provide a proper visual confirmation of the objects .	pre_denominator_closure	outside_durable_ai_system_scope	—	`Radar Guided Camera Verification for Automatic Emergency Braking Rethinking Object Detection in Radar Camera Fusion`：Radar camera fusion is widely used in Automatic Emergency Braking AEB systems because radar provides reliable range and velocity measurements while cameras provide a proper visual confirmation of the objects . 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-27558	2606.27558	core_daily_semantic_review_required	Productionized Fairness Measurement Under Privacy Constraints	Fairness measurements in the form of disaggregated evaluations often rely on demographic signals that are legally constrained or culturally sensitive.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-EVALUATION-SYSTEM	`Productionized Fairness Measurement Under Privacy Constraints` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期 state/data/control 或 evaluation/security contract：Productionized Fairness Measurement Under Privacy Constraints 的 exact-v1 机制为：We close with a transferable framework for institutions seeking to implement similar privacy-preserving measurement infrastructure. 因此 把样本、metric、judge、阈值、不确定性和 release authority 分离。
SF-2026-ARXIV-2606-27559	2606.27559	core_daily_semantic_review_required	A Sensitivity-Aware Test Collection for Search Among Personal Information	Traditional search tasks aim to satisfy user information needs by returning a subset of a collection of documents, ranked by the documents' relevance to a user query.	pre_denominator_closure	task_model_method_without_durable_owner	—	`A Sensitivity-Aware Test Collection for Search Among Personal Information`：Traditional search tasks aim to satisfy user information needs by returning a subset of a collection of documents, ranked by the documents' relevance to a user query. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27561	2606.27561	core_daily_semantic_review_required	Quantum Generative Diffusion Model for Real-World Time Series	Generative models have achieved remarkable success in data synthesis, though recent advances driven by increasing model scale have introduced challenges in computational cost and efficiency.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Quantum Generative Diffusion Model for Real-World Time Series`：Generative models have achieved remarkable success in data synthesis, though recent advances driven by increasing model scale have introduced challenges in computational cost and efficiency. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27564	2606.27564	core_daily_semantic_review_required	Fast-Mixing Markov Chains without Gradients	Most approaches for accelerating Markov chain mixing either rely on incorporating expensive geometric information in the proposals, or reduce the per-step cost of sampling via surrogate densities.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Fast-Mixing Markov Chains without Gradients`：Most approaches for accelerating Markov chain mixing either rely on incorporating expensive geometric information in the proposals, or reduce the per-step cost of sampling via surrogate densities. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-27566	2606.27566	not_routed_by_keyword_contract	Spacecraft Fiducial Marker for Autonomous Rendezvous, Proximity Operations, and Docking	Robotic operations in space are challenging due to the harsh environment and the high cost of failure.	pre_denominator_closure	survey_or_position_without_new_mechanism	—	`Spacecraft Fiducial Marker for Autonomous Rendezvous, Proximity Operations, and Docking`：Robotic operations in space are challenging due to the harsh environment and the high cost of failure. 综述、立场或开放问题没有可独立验收的机制、failure authority 或 Books 纠错证据。
SF-2026-ARXIV-2606-27567	2606.27567	core_daily_semantic_review_required	On the Inseparability of Instructions and Data in Shared-Embedding Sequence Models	Prompt injection is the top security risk for LLM-integrated applications, yet every defense proposed so far has been broken.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-SECURITY	`On the Inseparability of Instructions and Data in Shared-Embedding Sequence Models` 改变 `PLATFORM-SECURITY` 的长期 state/data/control 或 evaluation/security contract：On the Inseparability of Instructions and Data in Shared-Embedding Sequence Models 的 exact-v1 机制为：It mirrors the code-data confusion in Von Neumann machines that gives rise to buffer overflows, a vulnerability class that took decades of layered defenses (DEP, Write-XOR-Execute, ASLR, stack canaries, and ultimately memory-safe languages) to contain, because no single mechanism sufficed. 因此 把 attacker、policy、runtime data/control flow、proof boundary 与 fail-closed handoff 显式化。
SF-2026-ARXIV-2606-27571	2606.27571	not_routed_by_keyword_contract	Kimball's Data Warehouse Architecture: Evaluating the Challenges of Conformed Data against the Inmon Model	In recent decades, driven by rapid data growth, organisations have faced the need to restructure their storage frameworks to efficiently handle queries requested by employees through available enterprise applications.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Kimball's Data Warehouse Architecture: Evaluating the Challenges of Conformed Data against the Inmon Model`：In recent decades, driven by rapid data growth, organisations have faced the need to restructure their storage frameworks to efficiently handle queries requested by employees through available enterprise applications. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-27575	2606.27575	keyword_daily_semantic_review_required	Perceptual 3D Simulation With Physical World Modeling	Predicting how a scene will evolve after a desired 3D transformation from images is a central goal in vision, graphics, and robotics.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`Perceptual 3D Simulation With Physical World Modeling`：Predicting how a scene will evolve after a desired 3D transformation from images is a central goal in vision, graphics, and robotics. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-27576	2606.27576	not_routed_by_keyword_contract	DeLux: Cross-Modal Local Artifact Restoration in Video Using Neuromorphic Data	Conventional RGB cameras suffer from lighting artifacts such as flare, glare, flicker, and overexposure, leading to irrecoverable information loss that necessitates computational restoration.	pre_denominator_closure	task_model_method_without_durable_owner	—	`DeLux: Cross-Modal Local Artifact Restoration in Video Using Neuromorphic Data`：Conventional RGB cameras suffer from lighting artifacts such as flare, glare, flicker, and overexposure, leading to irrecoverable information loss that necessitates computational restoration. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27577	2606.27577	core_daily_semantic_review_required	hia-gat: A Heterogeneous Interaction-Aware Graph Attention Network For Frame-Level Traffic Conflict Risk Prediction On Freeways	This paper formulates frame-level freeway risk assessment as a multi-agent scene graph-level binary classification problem, where each video or trajectory frame is labeled risky if any TTC- or PET-based conflict violates a specified severity threshold.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`hia-gat: A Heterogeneous Interaction-Aware Graph Attention Network For Frame-Level Traffic Conflict Risk Prediction On Freeways`：This paper formulates frame-level freeway risk assessment as a multi-agent scene graph-level binary classification problem, where each video or trajectory frame is labeled risky if any TTC- or PET-based conflict violates a specified severity threshold. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-27578	2606.27578	core_daily_semantic_review_required	PEBS: Per-rater Empirical-Bayes Shrinkage for RLHF Reward-Model Calibration	Reward models for Reinforcement Learning from Human Feedback (RLHF) pool preferences across thousands of annotators and fit one global affine calibrator, collapsing raters with systematically different rating-scale offsets and slopes into a single average-rater fit that does not match any individual annotator.	retained_after_full_semantic_audit	durable_ai_system_candidate	TRAIN-RLHF	`PEBS: Per-rater Empirical-Bayes Shrinkage for RLHF Reward-Model Calibration` 改变 `TRAIN-RLHF` 的长期 state/data/control 或 evaluation/security contract：PEBS: Per-rater Empirical-Bayes Shrinkage for RLHF Reward-Model Calibration 的 exact-v1 机制为：PEBS is a per-rater empirical-Bayes shrinkage estimator: it fits per-rater affine calibrators on a held-out slice of each annotator's ratings and applies Morris-James-Stein empirical-Bayes shrinkage toward the population mean, in closed form and without retraining the reward model. 因此 把 rubric/spec 版本、policy 版本、独立 judge 与 reward-hacking 检测隔离。
SF-2026-ARXIV-2606-27579	2606.27579	core_daily_semantic_review_required	Distribution-based deep multiple instance learning for tumor proportion scoring in NSCLC	Accurate assessment of tumor proportion score (TPS) in non-small cell lung cancer (NSCLC) is critical for treatment planning and prognosis.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Distribution-based deep multiple instance learning for tumor proportion scoring in NSCLC`：Accurate assessment of tumor proportion score (TPS) in non-small cell lung cancer (NSCLC) is critical for treatment planning and prognosis. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-27580	2606.27580	core_daily_semantic_review_required	Retroactive Advantage Correction: Closed-Form V-Trace Bias Correction for Delay-Aware RLHF	Reinforcement learning from human feedback (RLHF) in production does not always have a synchronous reward signal.	retained_after_full_semantic_audit	durable_ai_system_candidate	TRAIN-RLHF	`Retroactive Advantage Correction: Closed-Form V-Trace Bias Correction for Delay-Aware RLHF` 改变 `TRAIN-RLHF` 的长期 state/data/control 或 evaluation/security contract：Retroactive Advantage Correction: Closed-Form V-Trace Bias Correction for Delay-Aware RLHF 的 exact-v1 机制为：Code-execution verifiers, slow judge ensembles, and queued human review can return several gradient steps after the rollout that produced them, breaking the synchronous-reward assumption underlying standard PPO. 因此 把 rubric/spec 版本、policy 版本、独立 judge 与 reward-hacking 检测隔离。
